"ebitda_per_share","5.6","5.4","5.43","8.5","3.8","4.3","5.67","5.81","5.54","5.01","5.45","5.08","4.55","4.96","5.04"
"operating_income_per_share","5","4.78","4.72","7.84","3.16","3.36","4.58","4.97","4.73","4.2","4.66","4.34","3.79","4.18","4.25"
"pretax_income_per_share","5.08","4.87","4.12","6.83","2.35","1.29","4.03","4.44","-9.289999999999999","2.17","0.84","1.4","2.4","2.94","2.93"
"fcf_per_share","0.64","3.83","5.12","3.63","3.38","0.79","1.14","-0.5600000000000001","1.43","2.27","3.53","3.64","1.26","2.4","2.61"
"book_value_per_share","","28.07","5.99","8.66","7.3","73.68000000000001","46.96","53.81","42.48","42.28","40.91","40.4","39.57","40.26","40.63"
"tangible_book_per_share","","4.47","-17.21","-14.27","-15.51","-60.12","-37.4","-31.09","-28.05","-26.51","-24.03","-20.74","-19.93","-18.77","-18.8"
"payout_ratio","","","","","","-5","0.85","0.27","-0.3","1.01","5.52","1.95","0.84","0.6899999999999999","0.7"
"revenue_growth","","0.04","-0.02","","","0.01","0.43","-0.01","0.01","-0.05","0.05","-0.01","0.02","0.01",""
"gross_profit_growth","","-0.04","","0.18","-0.29","0.19","0.59","-0.01","-0.01","-0.09","0.13","-0.05","-0.06","0.1",""
"ebitda_growth","","-0.04","0.02","0.57","-0.55","0.49","1.06","0.03","-0.05","-0.09","0.09","-0.07000000000000001","-0.1","0.09",""
"operating_income_growth","","-0.04","-0.01","0.67","-0.6","0.4","1.13","0.09","-0.05","-0.11","0.11","-0.07000000000000001","-0.12","0.1",""
"pretax_income_growth","","-0.04","-0.15","0.67","-0.66","-0.28","3.88","0.1","-3.08","1.24","-0.61","0.66","0.74","0.22",""
"net_income_growth","","-0.5","-0.07000000000000001","0.65","-0.62","-0.39","4.67","2.04","-1.93","1.19","-0.82","1.84","1.33","0.21",""
"eps_diluted_growth","","-0.5","-0.08","0.64","-0.61","-1.2","9.18","2.21","-1.94","1.19","-0.82","1.83","1.33","0.21",""
"shares_diluted_growth","","","0.01","0.01","","0.31","0.5600000000000001","","-0.01","","","","0.01","",""
"cash_and_equiv_growth","","","","0.34","-0.23","2.74","-0.13","-0.61","-0.31","1.02","0.5","0.01","-0.7","0.35",""
"ppe_growth","","","-0.02","-0.02","0.02","0.5600000000000001","0.03","0.06","","","-0.03","-0.01","-0.01","0.06",""
"total_assets_growth","","","0.08","","-0.01","4.36","-0.02","","-0.14","-0.02","-0.02","-0.06","-0.03","",""
"total_equity_growth","","","-0.78","0.45","-0.16","14.17","-0.13","0.15","-0.22","","-0.03","-0.02","-0.01","0.02",""
"cfo_growth","","2.22","0.14","-0.33","-0.01","-0.37","1.08","-0.8100000000000001","4.14","0.38","0.39","0.09","-0.54","0.61",""
"capex_growth","","0.1","1.04","6.28","-0.98","-325","-0.92","0.04","0.31","0.07000000000000001","0.22","-0.52","-0.01","-0.11",""
"fcf_growth","","4.96","0.35","-0.29","-0.07000000000000001","-0.6899999999999999","1.25","-1.49","3.52","0.59","0.5600000000000001","0.03","-0.65","0.91",""
"shares_eop","591","591","592.764","596.234","587.332","1213.98","1216.48","1219","1220","1221","1222.63","1224","1225","1218","1214.3"
"dividends","","","","","","1.7","2.35","2.45","2.5","1.6","1.6","1.6","1.6","1.6","1.6"
"price_to_earnings","","","","","","139.32","29.54","8.66","-5.15","20.27","119.03","43.42","21.1","15.78","15.89"
"price_to_book","","","","","","1.53","1.84","1.43","1.01","0.76","0.84","0.89","1.02","0.91","0.9"
"price_to_sales","","","","","","4.82","4.04","3.64","2","1.57","1.62","1.69","1.88","1.69","1.69"
"price_to_tangible_book","","","","","","-1.87","-2.32","-2.48","-1.54","-1.21","-1.44","-1.73","-2.03","-1.94","-1.95"
"price_to_fcf","","","","","","141.55","75.81999999999999","-136.78","30.04","14.09","9.779999999999999","9.85","32.11","15.2","13.91"
"market_cap","","","","","","88329.1848","106223.0336","94789.44","52508.8","39230.73","42376.3558","43941.6","49869.75","45041.64","44796.6"
"period_end_price","","","","","","72.76000000000001","87.31999999999999","77.76000000000001","43.04","32.13","34.66","35.9","40.71","36.98","36.98"
