"Company: ","Lucid Group Inc (LCID:US)","","","","",""
"Exchange: ","NASDAQ","","","","",""
"Last Close Price: ","2.5","","","","",""
"Industry: ","Automobiles","","","","",""
"Currency: ","USD","","","","",""
"Country: ","US","","","","",""
"Market Cap.: ","5906","","","","",""
"Enterprise Value: ","3910","","","","",""
"period_end_date","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","4.59","3.976","27.111","608.181","595.271","618.579"
"cogs","3.926","3.07","154.897","1646.086","1936.066","1840.338"
"gross_profit","0.664","0.906","-127.786","-1037.905","-1340.795","-1221.759"
"sga","38.375","89.023","652.475","734.574","797.235","841.697"
"rnd","220.223","511.11","750.1849999999999","821.5119999999999","937.0119999999999","991.836"
"special_charges","","","","","",""
"other_opex","","","","","",""
"total_opex","258.598","600.133","1402.66","1556.086","1734.247","1833.533"
"operating_income","-257.934","-599.227","-1530.446","-2593.991","-3075.042","-3055.292"
"net_interest_income_normal","-8.547000000000001","-0.064","-4.091","26.16","179.359","189.592"
"other_nonoperating_income","-10.853","-120.277","-1045.175","1263.75","68.289","137.034"
"pretax_income","-277.334","-719.568","-2579.712","-1304.081","-2827.394","-2728.666"
"income_tax","-0.023","0.188","-0.049","-0.379","-1.026","-1.085"
"net_income_continuing","-277.357","-719.38","-2579.761","-1304.46","-2828.42","-2729.751"
"net_income_discontinued","","","","","",""
"income_allocated_to_minority_interest","","","","","",""
"other_income_statement_items","","","","-2.2737367544323E-13","-4.5474735088646E-13",""
"net_income","-277.357","-719.38","-2579.761","-1304.46","-2828.42","-2729.751"
"preferred_dividends","-7.935","-13.784","2167.332","","","3.901"
"net_income_available_to_shareholders","-269.422","-705.596","-4747.093","-1304.46","-2828.42","-2733.652"
"eps_basic","-10.85","-28.42","-6.41","-0.78","-1.36","-1.27"
"eps_diluted","-10.85","-28.42","-6.41","-1.51","-1.36","-1.27"
"shares_basic","24.826","24.826","740.394","1678.346","2081.773","2081.773"
"shares_diluted","24.826","24.826","740.394","1693.259","2081.773","2081.773"
"cash_and_equiv","","614.412","6262.905","1735.765","1369.947","1369.947"
"st_investments","","0.505","","2177.231","2489.798","2489.798"
"receivables","","0.26","3.148","19.542","51.822","51.822"
"inventories","","1.043","127.25","834.401","696.236","696.236"
"other_current_assets","","46.336","113.674","145.089","149.352","149.352"
"total_current_assets","","662.556","6506.977","4912.028","4757.155","4757.155"
"equity_and_other_investments","","","","529.974","461.029","461.029"
"ppe_gross","","738.045","1430.14","2655.026","3533.776","3533.776"
"accumulated_depreciation","","-24.771","-86.01300000000001","-273.09","-501.401","-501.401"
"ppe_net","","713.274","1344.127","2381.936","3032.375","3032.375"
"intangible_assets","","","","","",""
"goodwill","","","","","",""
"other_lt_assets","","26.851","30.609","55.3","262.159","262.159"
"total_assets","","1402.681","7881.713","7879.238","8512.718000000001","8512.718000000001"
"accounts_payable","","17.333","41.342","229.084","108.724","108.724"
"tax_payable","","","","","",""
"current_accrued_liabilities","","57.715","75.91500000000001","240.362","157.293","157.293"
"st_debt","","0.98","15.281","9.595000000000001","72.533","72.533"
"current_deferred_revenue","","","","","",""
"current_deferred_tax_liability","","","","","",""
"other_current_liabilities","","109.255","248.324","436.663","633.227","633.227"
"total_current_liabilities","","185.283","396.101","937.559","1008.41","1008.41"
"lt_debt","","","1986.791","1991.84","1996.96","1996.96"
"noncurrent_capital_leases","","","191.406","325.179","321.775","321.775"
"pension_liabilities","","","","","",""
"noncurrent_deferred_revenue","","28.881","","","",""
"other_lt_liabilities","","13.218","1398.06","274.959","333.881","333.881"
"total_liabilities","","227.382","3972.358","3529.537","3661.026","3661.026"
"common_stock","","","","","",""
"preferred_stock","","2494.076","","","",""
"retained_earnings","","-1356.893","-6065.872","-7370.332","-10198.752","-10198.752"
"aoci","","","","-11.572","4.85","4.85"
"apic","","38.113","9995.778","11752.138","15066.08","15066.08"
"treasury_stock","","","-20.716","-20.716","-20.716","-20.716"
"other_equity","","0.0029999999999291","0.16499999999996","0.18299999999999","0.23000000000047","0.23000000000047"
"minority_interest_liability","","","","","",""
"total_equity","","1175.299","3909.355","4349.701","4851.692","4851.692"
"total_liabilities_and_equity","","1402.681","7881.713","7879.238","8512.718000000001","8512.718000000001"
"cfo_net_income","-277.357","-719.38","-2579.761","-1304.46","-2828.42","-2729.751"
"cfo_da","3.842","10.217","62.907","186.583","233.531","252.531"
"cfo_receivables","0.984","0.148","-2.888","-16.498","-32.509","-124.714"
"cfo_inventory","-0.188","-0.359","-175.091","-1256.349","-658.01","-324.858"
"cfo_prepaid_expenses","-27.59","7.77","-66.98","-28.822","-45.641","-47.601"
"cfo_other_working_capital","38.408","7.068","62.431","409.538","-223.612","-159.409"
"cfo_change_in_working_capital","11.614","14.627","-182.528","-892.131","-959.772","-656.582"
"cfo_deferred_tax","","","","","",""
"cfo_stock_comp","7.72","4.61","516.76","423.5","257.28","267.17"
"cfo_other_noncash_items","18.882","119.73","1124.489","-639.75","807.628","661.398"
"cf_cfo","-235.299","-570.196","-1058.133","-2226.258","-2489.753","-2205.234"
"cfi_ppe_net","-104.29","-459.582","-421.22","-1074.852","-910.644","-867.071"
"cfi_acquisitions_net","","","","","",""
"cfi_investment_net","","","0.505","-2704.415","-129.004","174.882"
"cfi_intangibles_net","","","","","",""
"cfi_other","","","0.022000000000048","97.59","92.673","91.476"
"cf_cfi","-104.29","-459.582","-420.693","-3681.677","-946.975","-600.713"
"cff_common_stock_net","","","-20.716","1509.317","1184.224","3000.122"
"cff_pfd_net","550","1287.624","600","","","1000"
"cff_debt_net","70.949","-0.364","2013.397","20.988","1870.127","1870.473"
"cff_dividend_paid","","","","","",""
"cff_other","0.48300000000006","3.2850000000001","4543.747","-183.07","16.564","-1796.733"
"cf_cff","621.432","1290.545","7136.428","1347.235","3070.915","4073.862"
"ebitda","-254.092","-589.01","-1467.539","-2407.408","-2841.511","-2802.761"
"capex","-104.29","-459.582","-421.22","-1074.852","-910.644","-867.071"
"fcf","-339.589","-1029.778","-1479.353","-3301.11","-3400.397","-3072.305"
