"total_current_liabilities","11.49","8.194000000000001","9.069000000000001","9.148","18.669","16.693","18.217","41.986","33.121","58.946","89.614","89.22199999999999","89.22199999999999"
"lt_debt","44.057","76.11199999999999","","","","","","54.466","","","","393.074","393.074"
"noncurrent_capital_leases","","","","","","","","8.409000000000001","7.098","5.71","4.2","28.671","28.671"
"pension_liabilities","","","","","","","","","","","","",""
"noncurrent_deferred_revenue","","","","","","","","","","","","",""
"other_lt_liabilities","2.735","8.177","","","","0.304","0.273","","","1.4210854715202E-14","-1.4210854715202E-14","",""
"total_liabilities","58.282","92.483","9.069000000000001","9.148","18.669","16.997","18.49","104.861","40.219","64.65600000000001","93.81399999999999","510.967","510.967"
"common_stock","","","","","","","","","","","","",""
"preferred_stock","87.616","101.192","","","","","","","","","","",""
"retained_earnings","-125.831","-147.519","-184.858","-188.568","-191.729","-195.991","-201.353","-202.735","-205.924","-235.623","-295.117","-328.731","-328.731"
"aoci","","","","","","0.076","-0.032","-0.079","-0.08","-0.12","1.37","-0.591","-0.591"
"apic","24.017","16.45","288.217","292.485","299.478","312.783","323.079","334.299","600.388","955.71","1325.524","1282.984","1282.984"
"treasury_stock","","","","","","","-0.256","-0.256","-0.256","-0.256","-0.256","-0.256","-0.256"
"other_equity","0.010000000000003","0.011000000000013","0.03400000000002","0.03300000000000099","0.034000000000006","0.035000000000011","0.036000000000016","0.03600000000003","0.04099999999994","0.042999999999893","0.04800000000022901","0.048000000000002","0.048000000000002"
"minority_interest_liability","","","","","","","","","","","","",""
"total_equity","-14.188","-29.866","103.393","103.95","107.783","116.903","121.474","131.265","394.169","719.754","1031.569","953.454","953.454"
"total_liabilities_and_equity","44.094","62.617","112.462","113.098","126.452","133.9","139.964","236.126","434.388","784.41","1125.383","1464.421","1464.421"
"cfo_net_income","-18.656","-21.687","-37.339","-3.711","-3.161","-4.262","-5.361","-1.383","-3.188","-29.699","-59.494","-33.614","9.773999999999999"
"cfo_da","4.728","5.945","6.425","7.574","9.887","12.692","14.068","15.922","21.125","30.468","34.555","58.517","59.927"
"cfo_receivables","-1.599","-0.922","-1.871","-1.682","-1.851","-3.852","0.41","-8.019","0.166","-16.371","-32.993","0.82","-20.119"
"cfo_inventory","-0.758","-1.839","-1.689","0.5659999999999999","1.569","-5.008","0.702","-3.338","-6.808","-16.804","-26.171","-1.207","-1.024"
"cfo_prepaid_expenses","-0.033","-0.03","-1.102","1.062","-0.8159999999999999","-0.797","0.174","-11.969","9.436999999999999","-2.891","-0.435","-2.249","-4.226"
"cfo_other_working_capital","3.96","0.124","-1.522","-0.742","2.594","5.885","1.433","15.712","-14.601","5.484","5.49","16.92","28.419"
"cfo_change_in_working_capital","1.57","-2.667","-6.184","-0.796","1.496","-3.772","2.719","-7.614","-11.806","-30.582","-54.109","14.284","3.05"
"cfo_deferred_tax","","","","","","","","","","","","",""
"cfo_stock_comp","1.12","0.98","1.56","3.92","4.19","4.44","6.81","7.83","10.93","25","26.09","24.94","22.74"
"cfo_other_noncash_items","2.522","6.188","27.512","-0.248","0.388","1.172","0.339","1.562","4.132","5.46","9.731","11.813","-0.405"
"cf_cfo","-8.715999999999999","-11.241","-8.026","6.739","12.8","10.27","18.575","16.317","21.193","0.647","-43.227","75.94","95.086"
"cfi_ppe_net","-26.306","-24.643","-16.877","-32.01","-29.939","-13.004","-16.274","-70.633","-134.568","-322.099","-230.071","-239.093","-227.527"
"cfi_acquisitions_net","","","","","","","","","-27.894","","-3.293","",""
"cfi_investment_net","","","","-3.25","3.25","","","","","","","","-64.11499999999999"
"cfi_intangibles_net","","-0.191","","","","","","","","","","",""
"cfi_other","","0.191","","","","","","","2.8421709430404E-14","","","","113.441"
"cf_cfi","-26.306","-24.643","-16.877","-35.26","-26.689","-13.004","-16.274","-70.633","-162.462","-322.099","-233.364","-239.093","-178.201"
"cff_common_stock_net","","0.05","164.406","","","","-0.256","","252.062","332.172","337.508","",""
"cff_pfd_net","1.103","4.981","-28.448","","","","","","","","","",""
"cff_debt_net","33","32","-76.5","","7","-7","","53.791","-55.067","","","392.409","-1.611"
"cff_dividend_paid","","","","","","","","","","","","",""
"cff_other","-0.34","-0.335","-0.73999999999999","0.292","2.768","8.01","3.325","2.443","2.049","-5.179","-0.96999999999997","-65.12","5.477"
"cf_cff","33.763","36.696","58.718","0.292","9.768000000000001","1.01","3.069","56.234","199.044","326.993","336.538","327.289","3.866"
"ebitda","-10.019","-6.436","0.345","3.926","7.672","9.941000000000001","9.182","15.669","19.127","5.805","-17.428","28.071","59.455"
"capex","-26.306","-24.643","-16.877","-32.01","-29.939","-13.004","-16.274","-70.633","-134.568","-322.099","-230.071","-239.093","-227.527"
"fcf","-35.022","-35.884","-24.903","-25.271","-17.139","-2.734","2.301","-54.316","-113.375","-321.452","-273.298","-163.153","-132.441"
"book_value","-101.804","-131.058","103.393","103.95","107.783","116.903","121.474","131.265","394.169","719.754","1031.569","953.454","977.8440000000001"
"tangible_book_value","-101.804","-131.058","103.393","103.95","107.783","116.903","121.474","131.265","394.169","719.754","1031.569","953.454","977.8440000000001"
"roa","","-0.41","-0.43","-0.03","-0.03","-0.03","-0.04","-0.01","-0.01","-0.05","-0.06","-0.03","0.01"
"roe","","0.98","-1.02","-0.04","-0.03","-0.04","-0.04","-0.01","-0.01","-0.05","-0.07000000000000001","-0.03","0.01"
"roic","","-0.57","-0.5","-0.04","-0.03","-0.04","-0.04","-0.01","-0.01","-0.05","-0.07000000000000001","-0.03","0.01"
"roce","","-0.28","-0.08","-0.04","-0.02","-0.02","-0.04","","-0.01","-0.04","-0.06","-0.03",""
"rotce","","-0.28","-0.08","-0.04","-0.02","-0.02","-0.04","","-0.01","-0.04","-0.06","-0.03",""
"gross_margin","0.47","0.43","0.49","0.47","0.47","0.48","0.47","0.46","0.42","0.38","0.31","0.33","0.35"
"ebitda_margin","-0.23","-0.1","","0.03","0.06","0.07000000000000001","0.05","0.06","0.06","0.01","-0.03","0.04","0.07000000000000001"
"operating_margin","-0.34","-0.2","-0.07000000000000001","-0.03","-0.02","-0.02","-0.03","","-0.01","-0.06","-0.09","-0.04",""
"pretax_margin","-0.43","-0.34","-0.43","-0.03","-0.02","-0.03","-0.03","-0.01","-0.01","-0.06","-0.09","-0.04","0.01"
"net_income_margin","-0.43","-0.34","-0.43","-0.03","-0.02","-0.03","-0.03","-0.01","-0.01","-0.07000000000000001","-0.1","-0.04","0.01"
"fcf_margin","-0.8","-0.57","-0.29","-0.22","-0.13","-0.02","0.01","-0.22","-0.36","-0.76","-0.46","-0.21","-0.16"
"assets_to_equity","-3.11","-2.1","1.09","1.09","1.17","1.15","1.15","1.8","1.1","1.09","1.09","1.54","1.51"
"equity_to_assets","-0.32","-0.48","0.92","0.92","0.85","0.87","0.87","0.5600000000000001","0.91","0.92","0.92","0.65","0.66"
"debt_to_equity","-3.11","-2.55","","","0.06","","","0.48","0.02","0.01","","0.44","0.43"
"debt_to_assets","1","1.22","","","0.06","","","0.27","0.02","0.01","","0.29","0.28"
"revenue_per_share","2.1","3.04","6.36","3.47","3.85","4.42","5.47","6.84","8.02","9.91","12.89","15.92","16.91"
"ebitda_per_share","-0.48","-0.31","0.03","0.12","0.23","0.29","0.26","0.44","0.48","0.14","-0.38","0.58","1.21"
"operating_income_per_share","-0.71","-0.6","-0.45","-0.11","-0.07000000000000001","-0.08","-0.14","-0.01","-0.05","-0.57","-1.13","-0.63","-0.02"
"pretax_income_per_share","-0.9","-1.04","-2.74","-0.11","-0.09","-0.12","-0.15","-0.03","-0.08","-0.64","-1.2","-0.65","0.21"
"fcf_per_share","-1.69","-1.73","-1.83","-0.75","-0.51","-0.08","0.07000000000000001","-1.51","-2.85","-7.49","-5.92","-3.39","-2.72"
