"other_lt_liabilities","","100.4","121.5","164","161.1","193.5","232.5","162.9","179.2","202.5","202.5"
"total_liabilities","","5373","5314.9","5425.3","4388.9","4400.6","4241.3","4051.6","3748","3710.6","3710.6"
"common_stock","","","3","3","3","3","3","3","3","3","3"
"preferred_stock","","","","","","","","","","",""
"retained_earnings","","-72","-14.3","136.9","381.9","1072","1151.4","1437.9","1482.9","1462.3","1462.3"
"aoci","","-759.9","-915.9","-747.4","-854.3","-858.4","-805.4","-825.2","-917.8","-828.5","-828.5"
"apic","","1619.7","1619","1622.6","2416.9","2434.5","2456.8","2484.1","2542.1","2583.8","2583.8"
"treasury_stock","","-1.5","","","","","","","","",""
"other_equity","","-2.2737367544323E-13","-0.5","-0.49999999999977","-0.10000000000036","-0.09999999999990901","-0.10000000000036","-0.09999999999990901","-0.19999999999982","-0.40000000000009","-0.40000000000009"
"minority_interest_liability","","406.3","377.1","413.8","386.3","359.7","379.3","381.7","333.6","323.7","323.7"
"total_equity","","1192.6","1068.4","1428.4","2333.7","3010.7","3185","3481.4","3443.6","3543.9","3543.9"
"total_liabilities_and_equity","","6565.6","6383.3","6853.7","6722.6","7411.3","7426.3","7533","7191.6","7254.5","7254.5"
"cfo_net_income","-122.9","50.9","84.3","182.7","271.1","694.1","90","331.3","242.5","256.4","271.9"
"cfo_da","248.5","269.9","240.8","212.2","218.5","222.2","218.6","222.6","217.2","217.5","217.6"
"cfo_receivables","-38.2","4.3","-44.8","-24.6","-49.6","41.8","9.699999999999999","-22.3","-129.3","45.6","34.6"
"cfo_inventory","127","9.5","39.5","-45.4","-96.09999999999999","65.09999999999999","-22.1","-192.4","2.9","24.5","-18.9"
"cfo_prepaid_expenses","1.1","1.6","-2.1","2.3","-27.5","-2.6","6.8","-41.3","50.3","22.3","21.2"
"cfo_other_working_capital","-17.2","13.9","104.2","47","8.699999999999999","-45.5","11.7","130","-81.40000000000001","-17.7","-26.6"
"cfo_change_in_working_capital","72.7","29.3","96.8","-20.7","-164.5","58.8","6.1","-126","-157.5","74.7","10.3"
"cfo_deferred_tax","-117.1","-67.40000000000001","-54.3","-162.8","-64.90000000000001","-648.4","-47.7","-94.3","-79.7","-65.7","-63.7"
"cfo_stock_comp","11.8","4.3","4.2","5.4","6","15","19.8","24.6","44.3","27.4","26.5"
"cfo_other_noncash_items","-11.5","-11.1","4.9","103.1","47.3","7.2","22.2","24.2","-1","-29.3","-55.1"
"cf_cfo","81.5","275.9","376.7","319.9","313.5","348.9","309","382.4","265.8","481","407.5"
"cfi_ppe_net","-62.5","-75.8","-53.8","-101.1","-166.1","-72.09999999999999","-58.2","-77.7","-77.59999999999999","-60","-64.40000000000001"
