"Company: ","Allison Transmission Holdings Inc (ALSN:US)","","","","","","","","","","","","","",""
"Exchange: ","NYSE","","","","","","","","","","","","","",""
"Last Close Price: ","75.29000000000001","","","","","","","","","","","","","",""
"Industry: ","Machinery","","","","","","","","","","","","","",""
"Currency: ","USD","","","","","","","","","","","","","",""
"Country: ","US","","","","","","","","","","","","","",""
"Market Cap.: ","6595","","","","","","","","","","","","","",""
"Enterprise Value: ","8442","","","","","","","","","","","","","",""
"period_end_date","2010-12","2011-12","2012-12","2013-12","2014-12","2015-12","2016-12","2017-12","2018-12","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","1926.3","2162.8","2141.8","1926.8","2127.4","1986","1840","2262","2713","2698","2081","2402","2769","3035","3083"
"cogs","1098.1","1208.3","1187.5","1084.9","1151.5","1052","976","1131","1291","1304","1083","1257","1472","1565","1608"
"gross_profit","828.2","954.5","954.3","841.9","975.9","934","864","1131","1422","1394","998","1145","1297","1470","1475"
"sga","384.9","409.1","419","334.9","344.6","317","324","342","368","356","317","305","328","357","356"
"rnd","101.5","116.4","115.1","97.09999999999999","103.8","93","88","105","131","154","147","171","185","194","196"
"special_charges","","","","","","","","","","","","","","",""
"other_opex","-15.4","-15.6","-11.5","-5.2","-2.6","14","","","","-8","","","","",""
"total_opex","471","509.9","522.6","426.8","445.8","424","412","447","499","502","464","476","513","551","552"
"operating_income","357.2","444.6","431.7","415.1","530.1","510","452","684","923","892","534","669","784","919","923"
"net_interest_income_normal","-277.5","-274.2","-157.3","-134.5","-139.8","-140","-113","-103","-121","-134","-137","-116","-118","-107","-104"
"other_nonoperating_income","3.6","-19.8","-58.2","-14.5","-22.2","-81","2","-54","3","10","-4","19","-21","15",""
"pretax_income","83.3","150.6","216.2","266.1","368.1","289","341","527","805","768","393","572","645","827","819"
"income_tax","-53.7","-47.6","298","-100.7","-139.5","-107","-126","-23","-166","-164","-94","-130","-114","-154","-147"
"net_income_continuing","29.6","103","514.2","165.4","228.6","182","215","504","639","604","299","442","531","673","672"
"net_income_discontinued","","","","","","","","","","","","","","",""
"income_allocated_to_minority_interest","","","","","","","","","","","","","","",""
"other_income_statement_items","7.105427357601E-15","","","-2.8421709430404E-14","-2.8421709430404E-14","","","","","","","","","",""
"net_income","29.6","103","514.2","165.4","228.6","182","215","504","639","604","299","442","531","673","672"
"preferred_dividends","","","","","","","","","","","","","","",""
"net_income_available_to_shareholders","29.6","103","514.2","165.4","228.6","182","215","504","639","604","299","442","531","673","672"
"eps_basic","0.16","0.57","2.83","0.9","1.27","1.03","1.28","3.38","4.81","4.95","2.62","4.13","5.53","7.48","7.53"
