"Company: ","IPG Photonics Corporation (IPGP:US)","","","","","","","","","","","","","","","","","","","","","","",""
"Exchange: ","NASDAQ","","","","","","","","","","","","","","","","","","","","","","",""
"Last Close Price: ","81.68000000000001","","","","","","","","","","","","","","","","","","","","","","",""
"Industry: ","Electronic Equipment, Instruments & Components","","","","","","","","","","","","","","","","","","","","","","",""
"Currency: ","USD","","","","","","","","","","","","","","","","","","","","","","",""
"Country: ","US","","","","","","","","","","","","","","","","","","","","","","",""
"Market Cap.: ","3718","","","","","","","","","","","","","","","","","","","","","","",""
"Enterprise Value: ","2578","","","","","","","","","","","","","","","","","","","","","","",""
"period_end_date","2001-12","2002-12","2003-12","2004-12","2005-12","2006-12","2007-12","2008-12","2009-12","2010-12","2011-12","2012-12","2013-12","2014-12","2015-12","2016-12","2017-12","2018-12","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","26.49","22.18","33.74","60.707","96.38500000000001","143.225","188.677","229.076","185.894","299.256","474.482","562.528","648.034","769.832","901.265","1006.173","1408.889","1459.874","1314.581","1200.724","1460.86","1429.547","1287.439","1192.274"
"cogs","26.223","23.277","","42.274","62.481","79.931","103.695","121.776","121.626","152.798","217.227","257.801","308.136","353.314","409.388","453.933","611.978","659.606","708.372","661.728","764.462","874.134","745.741","699.978"
"gross_profit","0.267","-1.097","33.74","18.433","33.904","63.294","84.982","107.3","64.268","146.458","257.255","304.727","339.898","416.518","491.877","552.24","796.9109999999999","800.268","606.2089999999999","538.996","696.398","555.413","541.698","492.296"
"sga","","33.264","","10.542","13.834","20.744","29.131","37.098","35.646","47.745","59.173","63.076","77.55500000000001","85.97499999999999","89.06","104.879","130.469","160.244","185.342","180.588","204.062","207.896","211.428","214.368"
"rnd","","8.382999999999999","","4.831","5.788","6.544","9.526999999999999","15.804","18.543","19.16","25.422","31.401","41.66","53.403","63.334","78.55200000000001","100.87","122.769","129.997","126.898","139.573","116.114","98.70399999999999","105.315"
"special_charges","","","","","","","","","","","","","","","","","","","","","","","",""
"other_opex","63.564","9.474","","","","","","-2.798","1.022","","","","","","","","","","","","","","",""
"total_opex","63.564","51.121","","15.373","19.622","27.288","38.658","50.104","55.211","66.905","84.595","94.477","119.215","139.378","152.394","183.431","231.339","283.013","315.339","307.486","343.635","324.01","310.132","319.683"
"operating_income","-63.297","-52.218","33.74","3.06","14.282","36.006","46.324","57.196","9.057","79.553","172.66","210.25","220.683","277.14","339.483","368.809","565.572","517.255","290.87","231.51","352.763","231.403","231.566","172.613"
"net_interest_income_normal","","","","","","","","-0.777","-1.252","-1.188","-0.681","0.319","-0.001","-0.077","-0.301","1.304","0.737","9.057","14.238","6.27","-1.839","12.62","41.735","48.379"
"other_nonoperating_income","9.694000000000001","3.843","-33.74","-2.569","-2.349","-7.887","1.286","0.145","-0.036","0.887","2.605","-1.354","-2.381","7.411","2.435","-3.548","-14.438","8.083","-56.732","-32.088","15.557","-60.672","1.574","4.195"
"pretax_income","-53.603","-48.375","","0.491","11.933","28.119","47.61","56.564","7.769","79.252","174.584","209.215","218.301","284.474","341.617","366.565","551.871","534.395","248.376","205.692","366.481","183.351","274.875","225.187"
"income_tax","3.985","-1.175","","1.601","-4.08","2.995","-15.522","-18.111","-2.485","-24.9","-53.575","-61.471","-62.521","-84.029","-99.59","-105.849","-204.283","-130.226","-68.11499999999999","-45.354","-88.61499999999999","-72.589","-55.997","-42.345"
"net_income_continuing","-49.618","-49.55","","2.092","7.853","31.114","32.088","38.453","5.284","54.352","121.009","147.744","155.78","200.445","242.027","260.716","347.588","404.169","180.261","160.338","277.866","110.762","218.878","182.842"
"net_income_discontinued","","","","","","","","","","","","","","","","","","","","","","","",""
"income_allocated_to_minority_interest","-0.004","0.165","","-0.08","-0.426","-1.881","-2.193","-1.799","0.135","-0.361","-3.25","-2.74","","","0.127","0.036","0.026","-0.142","-0.027","-0.766","0.55","-0.853","",""
"other_income_statement_items","","","-28.21","","","","","","-8.8817841970013E-16","","","","2.8421709430404E-14","","-2.8421709430404E-14","","","","-2.8421709430404E-14","-2.8421709430404E-14","","","","1.0658141036402E-14"
"net_income","-49.622","-49.385","-28.21","2.012","7.427","29.233","29.895","36.654","5.419","53.991","117.759","145.004","155.78","200.445","242.154","260.752","347.614","404.027","180.234","159.572","278.416","109.909","218.878","182.842"
"preferred_dividends","","","","","","","","","","","","","","","","","","","","","","","",""
"net_income_available_to_shareholders","-49.622","-49.385","-28.21","2.012","7.427","29.233","29.895","36.654","5.419","53.991","117.759","145.004","155.78","200.445","242.154","260.752","347.614","404.027","180.234","159.572","278.416","109.909","218.878","182.842"
"eps_basic","-2.17","-2.13","-0.93","0.01","0.16","0.27","0.6899999999999999","0.82","0.12","1.16","2.48","2.87","3.02","3.85","4.6","4.91","6.5","7.55","3.4","3","5.21","2.17","4.64","3.89"
"eps_diluted","-2.17","-2.13","-0.93","0.01","0.16","0.26","0.65","0.79","0.12","1.13","2.41","2.81","2.97","3.79","4.53","4.85","6.36","7.38","3.35","2.97","5.16","2.16","4.63","3.88"
"shares_basic","23.973","23.185","38.302","38.547","26.232","27.896","43.269","44.507","45.489","46.424","47.365","50.477","51.548","52.104","52.676","53.068","53.495","53.522","53.061","53.186","53.41","50.761","47.154","47.154"
"shares_diluted","23.973","23.185","38.302","38.547","30.167","33.005","45.749","46.223","46.595","47.594","48.685","51.536","52.375","52.824","53.427","53.797","54.699","54.726","53.839","53.785","53.93","50.925","47.32","47.32"
"cash_and_equiv","8.851000000000001","1.379","","2.548","8.361000000000001","75.667","37.972","51.283","82.92","147.86","180.234","384.053","448.776","522.15","582.532","623.855","909.9","544.3579999999999","680.0700000000001","876.231","709.105","698.2089999999999","514.674","514.674"
"st_investments","","","","","","","6.95","","","","25.451","","","","106.584","206.779","206.257","500.432","502.546","514.835","805.4","479.374","662.807","662.807"
"receivables","","","","10.806","15.434","22.353","37.091","43.81","32.914","58.062","75.755","96.63","103.803","143.109","150.479","155.901","237.278","255.509","238.479","264.321","262.121","211.347","219.053","219.053"
