"eps_diluted","-3.77","-58.15","0.84","0.24","-1.96","-0.48","-0.17","-3.14","-0.73","-1.39","-0.46","-0.88","-0.23","-0.49","-0.33","-0.23","-0.48","-0.09","-0.02","-8.119999999999999","-3.09","0.64","1.37","1.02"
"shares_basic","67.565","67.565","67.565","67.565","66.809","64.85299999999999","68.441","76.22799999999999","82.652","164.41","182.388","186.956","193.885","198.874","200.973","202.076","204.924","207.441","210.083","212.271","217.191","224.81","228.628","228.628"
"shares_diluted","67.565","67.565","67.565","67.565","66.809","64.85299999999999","68.441","76.22799999999999","82.652","164.41","182.388","186.956","193.885","198.874","200.973","202.076","204.924","207.441","210.083","212.271","217.191","231.557","230.977","230.977"
"cash_and_equiv","","","116.36","","403.716","313.88","338.991","199.66","236.955","892.758","844.253","1001.055","1299.184","1382.029","1303.125","1526.591","1825.322","2371.54","2470.362","2537.787","4884.729","5606.457","6231.866","6231.866"
"st_investments","","","","","","","","","","","","","","","","","","","","","","","",""
"receivables","","","180.387","","190.207","250.831","264.316","217.286","176.179","329.947","389.346","415.79","439.151","419.301","452.6","568.936","746.582","844.52","1029.448","501.29","1085.779","1499.611","2112.9","2112.9"
"inventories","","","","","","","","","","","12.947","12.034","12.27","12.824","14.388","15.114","17.467","12.575","16.106","22","33.826","38.725","45.141","45.141"
"other_current_assets","","","126.87","","161.769","175.457","231.101","222.872","304.732","380.792","330.244","383.933","409.499","453.537","518.202","562.91","563.371","619.439","676.9829999999999","588.691","679.759","1014.729","1187.847","1187.847"
"total_current_assets","","","423.617","","755.692","740.168","834.408","639.818","717.866","1603.497","1576.79","1812.812","2160.104","2267.691","2288.315","2673.551","3152.742","3848.074","4192.899","3649.768","6684.093","8159.522","9577.754000000001","9577.754000000001"
"equity_and_other_investments","","","19.717","","","","","18.519","2.077","30.077","55.796","46.16","39.778","127.222","81.81100000000001","82.032","105.271","137.211","167.603","170.494","293.645","408.789","447.494","447.494"
"ppe_gross","","","984.62","","1116.786","1236.221","1306.124","1292.239","1181.987","1261.454","1346.189","1448.659","1502.526","1550.776","1626.22","1745.311","2013.729","2216.93","3941.334","4127.749","4359.038","4911.013","5502.043","5502.043"
"accumulated_depreciation","","","-202.466","","-307.867","-360.049","-391.079","-404.504","-432.003","-524.39","-626.053","-726.873","-795.726","-855.439","-894.938","-993.775","-1127.793","-1270.337","-1421.383","-1602.112","-1728.198","-1851.955","-1794.191","-1794.191"
"ppe_net","","","782.154","","808.919","876.172","915.045","887.735","749.984","737.064","720.136","721.7859999999999","706.8","695.337","731.282","751.5359999999999","885.936","946.593","2519.951","2525.637","2630.84","3059.058","3707.852","3707.852"
"intangible_assets","","","15.629","","12.351","73.39700000000001","383.001","514.465","470.891","1372.478","1250.876","1101.923","1053.303","1052.19","1147.075","1180.795","1098.287","1030.308","1239.093","1224.661","1395.365","1419.334","1538.966","1538.966"
"goodwill","","","127.08","","137.11","423.17","471.54","205.3","204.67","1226.42","1257.64","1357.83","1466.98","1479.04","1604.32","1747.09","1754.59","1822.94","1998.5","2129.2","2590.87","2529.38","2691.47","2691.47"
"other_lt_assets","5391.088","1518.644","127.518","1478.706","62.512","112.095","148.109","210.886","196.271","226.024","216.106","250.295","256.556","346.881","303.438","329.262","507.437","711.76","857.569","889.543","807.505","884.758","1110.509","1110.509"
"total_assets","5391.088","1518.644","1495.715","1478.706","1776.584","2225.002","2752.103","2476.723","2341.759","5195.56","5077.344","5290.806","5683.521","5968.361","6156.241","6764.266","7504.263","8496.886","10975.615","10589.303","14402.318","16460.841","19074.045","19074.045"
"accounts_payable","","","41.298","","37.654","40.646","79.273","53.563","50.844","539.177","561.583","660.671","767.573","732.259","721.548","781.505","1034.303","1127.415","1106.125","830.452","1642.968","1971.101","2134.357","2134.357"
"tax_payable","","","","","","","","","","","","","","","","","","","","","","","",""
"current_accrued_liabilities","","","335.8","","405.507","471.414","511.636","378.992","357.138","498.864","465.756","494.37","515.6559999999999","536.0549999999999","529.651","589.327","875.787","980.397","1115.069","804.079","1358.827","1828.416","2476.294","2476.294"
"st_debt","","","1.283","","25.705","31.721","36.345","48.637","41.032","54.15","52.632","62.05","278.403","47.443","42.352","53.317","347.593","82.142","37.795","53.415","585.254","620.032","1134.386","1134.386"
"current_deferred_revenue","","","","","232.754","230.179","259.868","225.664","284.536","335.539","273.536","402.002","486.433","543.122","618.64","804.973","925.22","1227.797","1391.032","1839.323","2774.792","3134.8","3398.028","3398.028"
"current_deferred_tax_liability","","","169.37","","","","","","","","","","","","","","","","","","","","",""
"other_current_liabilities","","","","","","1.1368683772162E-13","18.348","64.381","18.684","46.491","139.046","149.079","207.453","151.86","189.015","231.222","394.097","332.115","335.628","162.153","370.166","608.734","658.417","658.417"
"total_current_liabilities","","","547.751","","701.62","773.96","905.47","771.237","752.234","1474.221","1492.553","1768.172","2255.518","2010.739","2101.206","2460.344","3577","3749.866","4107.599","3796.569","6855.722","8303.315000000001","9959.903","9959.903"
"lt_debt","","","616.5549999999999","","341.136","607.425","786.261","775.4829999999999","699.037","1677.714","1652.629","1677.955","1530.484","1995.957","2002.662","2259.736","1952.366","2732.878","3271.262","4855.096","5145.484","5283.467","5459.026","5459.026"
"noncurrent_capital_leases","","","","","","","","","","","","","","","","","","","1374.481","1445.674","1606.064","1654.525","1686.091","1686.091"
"pension_liabilities","","","","","","","","","","","","","","","","","","","","","","","",""
"noncurrent_deferred_revenue","","","","","","","","","30.48","219.143","204.951","207.377","170.747","225.775","249.995","249.545","189.15","194.904","280.542","285.801","366.487","418.458","414.414","414.414"
"other_lt_liabilities","1689.113","1287.73","139.403","1321.73","70.76600000000001","128.79","131.465","186.36","134.567","215.273","102.04","86.628","75.925","83.188","91.744","98.057","122.876","147.14","28.279","67.46599999999999","65.094000000001","37.513000000001","73.744999999999","73.744999999999"
"total_liabilities","1689.113","1287.73","1303.709","1321.73","1113.522","1510.175","1823.196","1733.08","1616.318","3586.351","3452.173","3740.132","4032.674","4315.659","4445.607","5067.682","5841.392","6824.788","9062.163","10450.606","14038.851","15697.278","17593.179","17593.179"
"common_stock","","","","","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"preferred_stock","","","","","","","","","","","","","","","","","","","","","","","",""
"retained_earnings","","","-4204.115","","-87.563","-119.005","-130.941","-373.606","-433.785","-662.175","-745.191","-908.418","-951.796","-1042.603","-1075.111","-1073.457","-1079.472","-1019.223","-949.3339999999999","-2676.833","-3327.737","-2971.229","-2407.949","-2407.949"
"aoci","","","4.951","","-6.417","20.719","56.41","-5.029","4.199","-22.244","-36.374","-10.923","-2.37","-70.01000000000001","-111.657","-176.707","-108.542","-145.231","-145.713","-177.009","-147.964","-90.07599999999999","27.45","27.45"
"apic","","","","","748.011","757.748","940.848","1063.564","1090.572","2053.233","2243.587","2272.882","2368.281","2414.428","2428.566","2381.011","2374.006","2268.209","2245.619","2386.79","2897.695","2698.316","2367.918","2367.918"
"treasury_stock","","","","","-18.003","-21.472","","-7.861","-9.529","-6.122","-2.787","","-6.865","-6.865","-6.865","-6.865","-6.865","-6.865","-6.865","-6.865","-6.865","-6.865","-6.865","-6.865"
"other_equity","3701.975","230.914","4387.447","156.976","-0.32799999999986","-0.32799999999997","-0.25099999999998","-0.21500000000003","-0.13999999999987","-0.27600000000007","-0.13199999999983","-0.12300000000027","-0.021999999999707","0.0040000000001328","0.020000000000209","0.034000000000333","0.06900000000018701","0.091000000000122","0.11300000000006","0.1450000000001","0.2199999999998","0.28499999999997","0.29800000000023","0.29800000000023"
