"Company: ","Core & Main Inc (CNM:US)","","","","","",""
"Exchange: ","NYSE","","","","","",""
"Last Close Price: ","49.71","","","","","",""
"Industry: ","Trading Companies & Distributors","","","","","",""
"Currency: ","USD","","","","","",""
"Country: ","US","","","","","",""
"Market Cap.: ","10163","","","","","",""
"Enterprise Value: ","12534","","","","","",""
"period_end_date","2019-01","2020-01","2021-01","2022-01","2023-01","2024-01","TTM"
"revenue","3201.6","3389","3642","5004","6651","6702","6869"
"cogs","2493.5","2600","2764","3724","4856","4884","5022"
"gross_profit","708.1","789","878","1280","1795","1818","1847"
"sga","457.7","509","556","717","880","931","965"
"rnd","","","","","","",""
"special_charges","","","","","","",""
"other_opex","112","125","137","138","140","147","155"
"total_opex","569.7","634","693","855","1020","1078","1120"
"operating_income","138.4","155","185","425","775","740","727"
"net_interest_income_normal","-101.1","-113","-139","-98","-66","-81","-98"
"other_nonoperating_income","","","","-51","","",""
"pretax_income","37.3","42","46","276","709","659","629"
"income_tax","-0.7","-6","-9","-51","-128","-128","-130"
"net_income_continuing","36.6","36","37","225","581","531","499"
"net_income_discontinued","","","","","","",""
"income_allocated_to_minority_interest","","","","-59","-215","-160","-119"
"other_income_statement_items","7.105427357601E-15","","","","","",""
"net_income","36.6","36","37","166","366","371","380"
"preferred_dividends","","","","","","",""
"net_income_available_to_shareholders","36.6","36","37","166","366","371","380"
"eps_basic","0.15","0.15","0.15","0.57","2.16","2.15","2.15"
"eps_diluted","0.15","0.15","0.15","0.55","2.13","2.15","2.14"
"shares_basic","240.688","240.688","240.688","159.188","169.482","172.84","172.84"
"shares_diluted","240.688","240.688","240.688","244.452","246.217","227.818","227.818"
"cash_and_equiv","","180.9","381","1","177","1","1"
"st_investments","","","","","","",""
"receivables","","504","557","884","955","973","973"
"inventories","","336.1","384","856","1047","766","766"
"other_current_assets","","17.1","15","26","32","33","33"
"total_current_assets","","1038.1","1337","1767","2211","1773","1773"
"equity_and_other_investments","","","","","","",""
"ppe_gross","","259.8","287","338","387","477","477"
