"Company: ","Concentrix Corporation (CNXC:US)","","","","","","",""
"Exchange: ","NASDAQ","","","","","","",""
"Last Close Price: ","58.82","","","","","","",""
"Industry: ","IT Services","","","","","","",""
"Currency: ","USD","","","","","","",""
"Country: ","US","","","","","","",""
"Market Cap.: ","3957","","","","","","",""
"Enterprise Value: ","8756","","","","","","",""
"period_end_date","2017-11","2018-11","2019-11","2020-11","2021-11","2022-11","2023-11","TTM"
"revenue","1990.18","2463.151","4707.912","4719.534","5587.015","6324.473","7114.706","7881.05"
"cogs","1241.026","1525.599","2959.464","3058.009","3617.527","4067.21","4536.771","5027.747"
"gross_profit","749.154","937.552","1748.448","1661.525","1969.488","2257.263","2577.935","2853.303"
"sga","634.5309999999999","792.7910000000001","1454.116","1352.764","1397.091","1617.071","1916.608","2199.584"
"rnd","","","","","","","",""
"special_charges","","","","","","","",""
"other_opex","","","","","","","",""
"total_opex","634.5309999999999","792.7910000000001","1454.116","1352.764","1397.091","1617.071","1916.608","2199.584"
"operating_income","114.623","144.761","294.332","308.761","572.397","640.192","661.327","653.7190000000001"
"net_interest_income_normal","-24.02","-38.239","-92.196","-48.313","-23.046","-70.07599999999999","-201.004","-249.453"
"other_nonoperating_income","-2.326","4.386","2.28","7.447","6.345","34.887","-52.095","-41.557"
"pretax_income","88.277","110.908","204.416","267.895","555.696","605.003","408.228","362.709"
"income_tax","-16.027","-62.637","-87.252","-103.084","-150.119","-169.363","-94.386","-84.63500000000001"
"net_income_continuing","72.25","48.271","117.164","164.811","405.577","435.64","313.842","278.074"
"net_income_discontinued","","","","","","","",""
"income_allocated_to_minority_interest","","","","","","-0.591","",""
"other_income_statement_items","","","","2.8421709430404E-14","","-5.6843418860808E-14","",""
"net_income","72.25","48.271","117.164","164.811","405.577","435.049","313.842","278.074"
"preferred_dividends","","","","","","","",""
"net_income_available_to_shareholders","72.25","48.271","117.164","164.811","405.577","435.049","313.842","278.074"
"eps_basic","1.4","0.93","2.27","3.19","7.78","8.34","5.72","4.86"
"eps_diluted","1.4","0.93","2.27","3.19","7.7","8.279999999999999","5.7","4.85"
"shares_basic","51.7","51.7","51.7","51.602","51.355","51.353","53.801","53.801"
"shares_diluted","51.7","51.7","51.7","51.602","51.914","51.74","54.01","54.01"
"cash_and_equiv","","123.389","79.65600000000001","152.656","182.038","145.382","295.336","295.336"
"st_investments","","","","","","","",""
"receivables","","995.677","1016.253","1081.481","1207.953","1390.474","1888.89","1888.89"
"inventories","","","","","","","",""
"other_current_assets","","179.474","203.696","189.239","153.074","218.476","674.423","674.423"
"total_current_assets","","1298.54","1299.605","1423.376","1543.065","1754.332","2858.649","2858.649"
"equity_and_other_investments","","","","","","","",""
"ppe_gross","","650.631","781.533","942.496","981.296","1035.905","1549.984","1549.984"
"accumulated_depreciation","","-231.028","-370.068","-490.847","-574.152","-632.076","-801.293","-801.293"
"ppe_net","","419.603","411.465","451.649","407.144","403.829","748.691","748.691"
"intangible_assets","","1104.498","934.121","798.9589999999999","655.53","985.574","2804.963","2804.963"
"goodwill","","1775.54","1829.33","1836.05","1813.5","2904.4","5078.67","5078.67"
"other_lt_assets","","168.812","179.234","667.522","627.128","621.633","1000.854","1000.854"
"total_assets","","4766.993","4653.755","5177.556","5046.367","6669.768","12491.827","12491.827"
"accounts_payable","","46.301","106.147","140.575","129.359","161.19","243.565","243.565"
"tax_payable","","29.406","16.209","20.725","33.779","68.663","80.583","80.583"
"current_accrued_liabilities","","313.973","189.605","371.072","351.642","395.304","1016.406","1016.406"
"st_debt","","2242.739","1981.385","33.75","","","2.313","2.313"
"current_deferred_revenue","","","","","","","",""
"current_deferred_tax_liability","","","","","","","",""
"other_current_liabilities","","380.276","404.962","442.54","453.434","506.966","731.172","731.172"
"total_current_liabilities","","3012.695","2698.308","1008.662","968.2140000000001","1132.123","2074.039","2074.039"
"lt_debt","","","","1111.362","802.0170000000001","2224.288","4939.712","4939.712"
"noncurrent_capital_leases","","","","","","","",""
"pension_liabilities","","","","","","","",""
"noncurrent_deferred_revenue","","181.083","188.572","153.56","109.471","105.458","414.246","414.246"
"other_lt_liabilities","","253.413","297.034","601.8869999999999","546.41","511.995","920.5359999999999","920.5359999999999"
"total_liabilities","","3447.191","3183.914","2875.471","2426.112","3973.864","8348.532999999999","8348.532999999999"
"common_stock","","","","","","","",""
"preferred_stock","","","","","","","",""
"retained_earnings","","","","","392.495","774.114","1024.461","1024.461"
"aoci","","-39.199","-50.082","-3.814","-70.526","-315.749","-191.727","-191.727"
"apic","","","","","2355.767","2428.313","3582.521","3582.521"
"treasury_stock","","","","","-57.486","-190.779","-271.968","-271.968"
"other_equity","","1359.001","1519.923","2305.899","0.0050000000001091","0.0050000000001091","0.0069999999996071","0.0069999999996071"
"minority_interest_liability","","","","","","","",""
"total_equity","","1319.802","1469.841","2302.085","2620.255","2695.904","4143.294","4143.294"
"total_liabilities_and_equity","","4766.993","4653.755","5177.556","5046.367","6669.768","12491.827","12491.827"
"cfo_net_income","72.25","48.271","117.164","164.811","405.577","435.64","313.842","278.074"
"cfo_da","129.868","154.598","305.78","276.566","277.175","309.537","388.295","494.92"
"cfo_receivables","-32.839","3.744","3.645","-124.093","-139.104","-53.129","-45.895","-90.901"
"cfo_inventory","","","","","","","",""
"cfo_prepaid_expenses","","","","","","","",""
"cfo_other_working_capital","13.401","10.979","-14.406","161.666","-26.87","-110.318","35.238","-119.882"
"cfo_change_in_working_capital","-19.438","14.723","-10.761","37.573","-165.974","-163.447","-10.657","-210.783"
"cfo_deferred_tax","-18.085","-11.377","17.126","-2.627","-25.729","-30.824","-121.711","-136.449"
"cfo_stock_comp","5.09","7.65","10.35","15.57","36.18","47.14","62.11","67.08"
"cfo_other_noncash_items","-1.32","-1.542","10.077","15.721","-13.051","2.674","46.129","34.403"
"cf_cfo","168.365","212.323","449.736","507.614","514.178","600.72","678.008","527.245"
"cfi_ppe_net","-78.702","-92.518","-111.122","-171.332","-149.079","-140.018","-180.532","-196.994"
"cfi_acquisitions_net","-57.809","-1072.335","-9.426","-5.56","70.429","-1698.261","-1914.079","-4.503"
"cfi_investment_net","-2.221","13.88","","","","","",""
"cfi_intangibles_net","","","","","","","",""
"cfi_other","","","-30.466","67.676","","-1","-14.629","-1928.708"
"cf_cfi","-138.732","-1150.973","-151.014","-109.216","-78.65000000000001","-1839.279","-2109.24","-2130.205"
"cff_common_stock_net","","","","","-57.486","-133.293","-81.18899999999999","-86.736"
"cff_pfd_net","","","","","","","",""
"cff_debt_net","-37.301","951.221","-339.639","-326.703","-345","1426.5","1983.987","2083.595"
"cff_dividend_paid","","","","","-13.082","-53.43","-63.495","-69.795"
"cff_other","","","","-8.521000000000001","13.697","-2.2429999999997","-36.627","-75.41800000000001"
"cf_cff","-37.301","951.221","-339.639","-335.224","-401.871","1237.534","1802.676","1851.646"
"ebitda","244.491","299.359","600.112","585.327","849.572","949.729","1049.622","1148.639"
"capex","-78.702","-92.518","-111.122","-171.332","-149.079","-140.018","-180.532","-196.994"
"fcf","89.663","119.805","338.614","336.282","365.099","460.702","497.476","330.251"
"book_value","","1319.802","1469.841","2302.085","2620.255","2695.904","4143.294","4101.637"
"tangible_book_value","","-1560.236","-1293.61","-332.924","151.225","-1194.07","-3740.339","-3601.655"
"roa","","0.02","0.02","0.03","0.08","0.07000000000000001","0.03","0.03"
"roe","","0.07000000000000001","0.08","0.09","0.16","0.16","0.09","0.08"
"roic","","0.03","0.03","0.05","0.12","0.1","0.04","0.04"
"roce","","0.07000000000000001","0.07000000000000001","0.08","0.14","0.13","0.08","0.08"
"rotce","","0.26","0.26","0.23","0.36","0.39","0.32","0.29"
"gross_margin","0.38","0.38","0.37","0.35","0.35","0.36","0.36","0.36"
"ebitda_margin","0.12","0.12","0.13","0.12","0.15","0.15","0.15","0.15"
"operating_margin","0.06","0.06","0.06","0.07000000000000001","0.1","0.1","0.09","0.08"
"pretax_margin","0.04","0.05","0.04","0.06","0.1","0.1","0.06","0.05"
"net_income_margin","0.04","0.02","0.02","0.03","0.07000000000000001","0.07000000000000001","0.04","0.04"
"fcf_margin","0.05","0.05","0.07000000000000001","0.07000000000000001","0.07000000000000001","0.07000000000000001","0.07000000000000001","0.04"
"assets_to_equity","","3.61","3.17","2.25","1.93","2.47","3.01","2.98"
"equity_to_assets","","0.28","0.32","0.44","0.52","0.4","0.33","0.34"
"debt_to_equity","","1.7","1.35","0.5","0.31","0.83","1.19","1.23"
"debt_to_assets","","0.47","0.43","0.22","0.16","0.33","0.4","0.41"
"revenue_per_share","38.49","47.64","91.06","91.45999999999999","107.62","122.24","131.73","135.87"
"ebitda_per_share","4.73","5.79","11.61","11.34","16.36","18.36","19.43","19.84"
"operating_income_per_share","2.22","2.8","5.69","5.98","11.03","12.37","12.24","11.5"
"pretax_income_per_share","1.71","2.15","3.95","5.19","10.7","11.69","7.56","6.5"
"fcf_per_share","1.73","2.32","6.55","6.52","7.03","8.9","9.210000000000001","6.33"
"book_value_per_share","","25.53","28.43","44.61","50.47","52.1","76.70999999999999","62.34"
"tangible_book_per_share","","-30.18","-25.02","-6.45","2.91","-23.08","-69.25","-54.74"
"payout_ratio","","","","","0.03","0.12","0.2","0.24"
"revenue_growth","","0.24","0.91","","0.18","0.13","0.12",""
"gross_profit_growth","","0.25","0.86","-0.05","0.19","0.15","0.14",""
