"Company: ","Godaddy Inc (GDDY:US)","","","","","","","","","","","","",""
"Exchange: ","NYSE","","","","","","","","","","","","",""
"Last Close Price: ","141.18","","","","","","","","","","","","",""
"Industry: ","IT Services","","","","","","","","","","","","",""
"Currency: ","USD","","","","","","","","","","","","",""
"Country: ","US","","","","","","","","","","","","",""
"Market Cap.: ","19753","","","","","","","","","","","","",""
"Enterprise Value: ","22884","","","","","","","","","","","","",""
"period_end_date","2011-12","2012-12","2013-12","2014-12","2015-12","2016-12","2017-12","2018-12","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","862.978","910.903","1130.8","1387.3","1607.3","1847.9","2231.9","2660.1","2988.1","3316.7","3815.7","4091.3","4254.1","4326.6"
"cogs","357.525","430.299","473.9","518.4","565.9","657.8","775.5","893.9","1026.8","1158.6","1372.2","1484.5","1573.6","1602"
"gross_profit","505.453","480.604","656.9","868.9","1041.4","1190.1","1456.4","1766.2","1961.3","2158.1","2443.5","2606.8","2680.5","2724.6"
"sga","398.236","236.5","291.3","336.7","421.9","450","535.6","625.4","707.7","762.3","849.7","797.8","726.9","719.6"
"rnd","212.987","175.406","206","250.8","270.2","287.8","355.8","434","492.6","560.4","706.3","794","839.6","827.5"
"special_charges","","","","","","","","","","","","","",""
"other_opex","164.571","271.202","291.5","343.3","380.3","414.7","374.9","542.3","549.7","1194.3","505.7","500.5","475.8","464.1"
"total_opex","775.794","683.1079999999999","788.8","930.8","1072.4","1152.5","1266.3","1601.7","1750","2517","2061.7","2092.3","2042.3","2011.2"
"operating_income","-270.341","-202.504","-131.9","-61.9","-31","37.6","190.1","164.5","211.3","-358.9","381.8","514.5","638.2","713.4"
"net_interest_income_normal","-2.962","-79.092","-71","-85","-69.2","-57.2","-83","-98.40000000000001","-92.09999999999999","-91.3","-126","-146.3","-179","-174.5"
"other_nonoperating_income","2.621","2.326","1.9","0.8","-20.4","-1.9","-0.3","6.9","7.2","-45.2","-2.2","-11.7","-55.4","-39.5"
"pretax_income","-270.682","-279.27","-201","-146.1","-120.6","-21.5","106.8","73","126.4","-495.4","253.6","356.5","403.8","499.4"
"income_tax","0.235","0.218","1.1","2.8","0.2","-0.4","18.9","9","12","1.3","-10.8","-3.6","971.8","1230.3"
