"cfi_acquisitions_net","-51.86","0.665","0.168","-218.779","","-180.37","-6.388","","",""
"cfi_investment_net","","1.785","","-415.132","-249.443","343.994","-95.125","-113.543","137.003","72.11"
"cfi_intangibles_net","","","","","","","","","",""
"cfi_other","-1.4210854715202E-14","","","1.1368683772162E-13","","-4.2632564145606E-14","","5.6843418860808E-14","-3.5527136788005E-14","7.105427357601E-15"
"cf_cfi","-80.16500000000001","-40.88","-18.761","-664.324","-321.489","81.229","-162.909","-191.197","44.612","-23.977"
"cff_common_stock_net","-32.344","-0.08500000000000001","","529.3049999999999","","","","-63.041","-145.515","-254.105"
"cff_pfd_net","302.823","","","","","","","","",""
"cff_debt_net","-0.628","","","560.756","","293.171","-77.90600000000001","-0.016","-726.979","-726.979"
"cff_dividend_paid","","","","","","","","","",""
"cff_other","5.005","8.122","25.728","-236.945","-70.455","-352.147","-316.715","-35.199","-73.545","-113.925"
"cf_cff","274.856","8.037000000000001","25.728","853.116","-70.455","-58.976","-394.621","-98.256","-946.039","-1095.009"
"ebitda","-101.684","-87.346","-19.903","-388.296","-143.327","-102.765","20.029","26.559","157.077","186.347"
"capex","-28.305","-43.33","-18.929","-30.413","-72.04600000000001","-82.395","-61.396","-77.654","-92.39100000000001","-96.087"
"fcf","-96.3","-48.12","36.05","45.673","43.65","214.559","445.071","429.105","887.135","904.63"
"book_value","-276.145","-347.355","-338.648","614.362","546.327","325.737","275.503","617.287","1129.739","1137"
"tangible_book_value","-343.033","-406.108","-390.102","344.934","294.945","-146.242","-178.371","193.388","725.696","738.3440000000001"
"roa","","-0.23","-0.09","-0.38","-0.12","-0.12","-0.03","-0.04","0.02","0.04"
"roe","","0.37","0.15","-3.09","-0.36","-0.5600000000000001","-0.23","-0.22","0.08","0.11"
"roic","","0.37","0.15","-1.19","-0.19","-0.2","-0.06","-0.07000000000000001","0.05","0.07000000000000001"
"roce","","-0.45","-0.22","-0.63","-0.17","-0.14","-0.05","-0.04","0.04","0.06"
"rotce","","-0.59","-0.28","-0.83","-0.22","-0.2","-0.08","-0.07000000000000001","0.06","0.08"
"gross_margin","0.71","0.73","0.77","0.73","0.75","0.75","0.78","0.79","0.79","0.79"
"ebitda_margin","-0.41","-0.23","-0.04","-0.55","-0.15","-0.07000000000000001","0.01","0.01","0.06","0.07000000000000001"
"operating_margin","-0.48","-0.3","-0.1","-0.61","-0.2","-0.12","-0.03","-0.02","0.02","0.03"
"pretax_margin","-0.49","-0.3","-0.09","-0.61","-0.21","-0.16","-0.03","-0.04","0.03","0.04"
"net_income_margin","-0.49","-0.3","-0.1","-0.61","-0.21","-0.17","-0.03","-0.04","0.03","0.04"
"fcf_margin","-0.38","-0.13","0.07000000000000001","0.07000000000000001","0.04","0.15","0.21","0.17","0.32","0.32"
"assets_to_equity","-1.76","-1.44","-1.83","2.63","3.46","7.17","9.220000000000001","4.88","2.63","2.57"
"equity_to_assets","-0.57","-0.7","-0.55","0.38","0.29","0.14","0.11","0.2","0.38","0.39"
"debt_to_equity","","","","0.71","1.15","2.71","3.07","1.4","0.11","0.1"
"debt_to_assets","","","","0.27","0.33","0.38","0.33","0.29","0.04","0.04"
"revenue_per_share","1.79","13.61","16.06","5.19","5.51","7.82","10.71","12.52","13.22","13.43"
"ebitda_per_share","-0.73","-3.12","-0.62","-2.87","-0.8100000000000001","-0.55","0.1","0.13","0.75","0.89"
"operating_income_per_share","-0.85","-4.13","-1.6","-3.15","-1.1","-0.9399999999999999","-0.31","-0.3","0.3","0.43"
"pretax_income_per_share","-0.88","-4.11","-1.52","-3.17","-1.15","-1.24","-0.34","-0.45","0.45","0.6"
"fcf_per_share","-0.6899999999999999","-1.72","1.12","0.34","0.25","1.16","2.26","2.14","4.25","4.32"
"book_value_per_share","-1.97","-12.4","-10.49","4.55","3.09","1.75","1.4","3.07","5.41","5.42"
"tangible_book_per_share","-2.45","-14.49","-12.08","2.55","1.67","-0.79","-0.91","0.96","3.47","3.52"
"payout_ratio","","","","","","","","","",""
"revenue_growth","","0.52","0.36","0.35","0.39","0.49","0.45","0.19","0.1",""
"gross_profit_growth","","0.58","0.43","0.27","0.44","0.49","0.51","0.21","0.11",""
"ebitda_growth","","0.14","0.77","-18.51","0.63","0.28","1.19","0.33","4.91",""
"operating_income_growth","","0.03","0.55","-7.25","0.55","0.1","0.64","0.04","2.04",""
"pretax_income_growth","","0.07000000000000001","0.57","-7.71","0.52","-0.13","0.71","-0.34","2.04",""
"net_income_growth","","0.06","0.55","-7.16","0.51","-0.17","0.71","-0.39","1.76",""
"eps_diluted_growth","","-3.71","0.6","-0.9","0.63","-0.11","0.73","-0.36","1.73",""
"shares_diluted_growth","","-0.8","0.15","3.19","0.31","0.05","0.06","0.02","0.04",""
"cash_and_equiv_growth","","-0.17","0.35","1.02","-0.53","1.35","-0.1","0.42","0.1",""
"ppe_growth","","0.73","-0.01","0.2","2.67","0.17","-0.04","0.1","0.08",""
"total_assets_growth","","0.03","0.24","1.61","0.17","0.24","0.09","0.19","-0.01",""
"total_equity_growth","","-0.26","0.03","2.81","-0.11","-0.4","-0.15","1.24","0.83",""
"cfo_growth","","0.93","12.48","0.38","0.52","1.57","0.71","","0.93",""
"capex_growth","","-0.53","0.5600000000000001","-0.61","-1.37","-0.14","0.25","-0.26","-0.19",""
"fcf_growth","","0.5","1.75","0.27","-0.04","3.92","1.07","-0.04","1.07",""
"shares_eop","140.058","28.02","152.109","169.303","181.254","192.807","198.834","201.904","205.326","204.72"
"dividends","","","","","","","","","",""
"price_to_earnings","","","","-19.63","-68.3","-184.58","-357.37","-125.63","169.08","108.08"
"price_to_book","","","","13.63","26.05","137.85","90.77","19.83","11.07","10.19"
"price_to_sales","","","","11.94","14.61","30.9","11.87","4.87","4.53","4.12"
"price_to_tangible_book","","","","24.27","48.25","-307.04","-140.2","63.31","17.24","15.69"
"price_to_fcf","","","","183.3","326.01","209.28","56.19","28.53","14.1","12.81"
"market_cap","","","","8372.03335","14230.25154","44902.82223","25007.35218","12243.45856","12508.45992","11586.0766"
"period_end_price","","","","49.45","78.51000000000001","232.89","125.77","60.64","60.92","60.92"
