"Company: ","Coupang LLC (CPNG:US)","","","","","",""
"Exchange: ","NYSE","","","","","",""
"Last Close Price: ","21.22","","","","","",""
"Industry: ","Broadline Retail","","","","","",""
"Currency: ","USD","","","","","",""
"Country: ","US","","","","","",""
"Market Cap.: ","37655","","","","","",""
"Enterprise Value: ","33491","","","","","",""
"period_end_date","2018-12","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","4053.589","6273.263","11967.339","18406","20583","24383","25696.47"
"cogs","3864.205","5240.041","9981.102000000001","15455","15873","18193","18997.397"
"gross_profit","189.384","1033.222","1986.237","2951","4710","6190","6699.073"
"sga","1241.79","1675.145","2502.231","4445","4822","5717","6292.848"
"rnd","","","","","","",""
"special_charges","","","","","","",""
"other_opex","","","","","","",""
"total_opex","1241.79","1675.145","2502.231","4445","4822","5717","6292.848"
"operating_income","-1052.406","-641.923","-515.994","-1494","-112","473","406.225"
"net_interest_income_normal","-67.024","-77.77200000000001","-96.771","-36","26","130","134.417"
"other_nonoperating_income","24.177","22.569","149.9","-12","-7","-19","-21.461"
"pretax_income","-1095.253","-697.126","-462.865","-1542","-93","584","519.181"
"income_tax","-2.279","0.241","-0.292","-1","1","776","725.9640000000001"
"net_income_continuing","-1097.532","-696.885","-463.157","-1543","-92","1360","1245.145"
"net_income_discontinued","","","","","","",""
"income_allocated_to_minority_interest","","","","","","","29"
"other_income_statement_items","","","","","","","1.4210854715202E-14"
"net_income","-1097.532","-696.885","-463.157","-1543","-92","1360","1274.145"
"preferred_dividends","","","","","","",""
"net_income_available_to_shareholders","-1097.532","-696.885","-463.157","-1543","-92","1360","1274.145"
"eps_basic","-0.6899999999999999","-0.48","-0.33","-1.08","-0.05","0.76","0.71"
"eps_diluted","-0.6899999999999999","-0.48","-0.33","-1.08","-0.05","0.75","0.7"
"shares_basic","1599.739","1599.739","1706.714","1424","1765","1782","1782"
"shares_diluted","1599.739","1599.739","1706.714","1424","1765","1803","1803"
"cash_and_equiv","","1222.276","1251.455","3487.708","3509","5243","5243"
"st_investments","","","","","","",""
"receivables","","63.852","71.25700000000001","175.35","184","314","314"
"inventories","","631.74","1161.205","1421.501","1657","1666","1666"
"other_current_assets","","237.151","356.797","552.247","480","669","669"
"total_current_assets","","2155.019","2840.714","5636.806","5830","7892","7892"
"equity_and_other_investments","","","","","","",""
"ppe_gross","","1208.175","2364.824","3131.148","3764","4703","4703"
"accumulated_depreciation","","-204.843","-335.622","-408.988","-539","-637","-637"
"ppe_net","","1003.332","2029.202","2722.16","3225","4066","4066"
"intangible_assets","","0.0009999999999998899","-0.0030000000000001","-0.0009999999999994499","","",""
"goodwill","","3.99","4.25","9.74","","",""
"other_lt_assets","","67.512","193.169","273.129","458","1388","1388"
"total_assets","","3229.854","5067.332","8641.834000000001","9513","13346","13346"
"accounts_payable","","1590.507","2907.918","3442.72","3622","5099","5099"
"tax_payable","","","","","","",""
"current_accrued_liabilities","","60.499","115.606","304.293","299","352","352"
"st_debt","","14.705","224.254","349.528","304","485","485"
"current_deferred_revenue","","28.907","65.259","93.97199999999999","92","97","97"
"current_deferred_tax_liability","","","","","","",""
"other_current_liabilities","","90.32599999999999","212.477","266.709","420","526","526"
"total_current_liabilities","","1881.769","3732.71","4744.288","5063","6945","6945"
"lt_debt","","768.766","943.193","283.19","538","529","529"
"noncurrent_capital_leases","","396.143","859.477","1201.277","1234","1387","1387"
"pension_liabilities","","97.70399999999999","135.203","237.122","264","381","381"
"noncurrent_deferred_revenue","","","","","","",""
"other_lt_liabilities","","3618.384","3465.611","9.094947017729301E-13","","15","15"
"total_liabilities","","6762.766","9136.194","6465.877","7099","9257","9257"
"common_stock","","","45","","","",""
"preferred_stock","","","","","","",""
"retained_earnings","","-3565.59","-4107.927","-5650.517","-5743","-4383","-4383"
"aoci","","7.642","-31.093","-47.739","3","-17","-17"
