"ppe_gross","","","421.029","664.186","1020.087","1450.879","1872.295","2310.994","2829.427","3235.182","3642.995","3824.318","3862.929","3876.682","3915.69","3971.84","4000.642","4000.642"
"accumulated_depreciation","","","-19.363","-97.667","-176.995","-240.186","-296.716","-339.155","-385.86","-422.098","-432.833","-453.463","-682.13","-959.606","-1253.354","-1538.535","-1804.884","-1804.884"
"ppe_net","","","401.666","566.519","843.092","1210.693","1575.579","1971.839","2443.567","2813.084","3210.162","3370.855","3180.799","2917.076","2662.336","2433.305","2195.758","2195.758"
"intangible_assets","","","92.486","96.601","83.551","70.501","57.451","47.415","46.589","45.796","50.019","48.54","46.977","45.504","43.999","42.577","41.095","41.095"
"goodwill","","","94.66","87.04000000000001","87.04000000000001","87.04000000000001","87.04000000000001","87.04000000000001","","","","","","","","","",""
"other_lt_assets","0.316","1.168","16.647","88.56","133.261","180.941","220.168","230.274","99.3","123.975","110.798","204.492","52.846","50.548","50.050000000001","122.072","86.70800000000099","86.70800000000099"
"total_assets","0.5","403.15","826.396","1047.449","1374.186","1916.341","2309.796","2909.681","3071.174","3499.625","3782.051","4014.271","3623.557","3360.949","3180.795","2954.011","2661.775","2661.775"
"accounts_payable","","","7.865","28.132","24.816","13.834","12.934","17.677","31.525","11.131","43.1","12.869","6.713","14.39","16.196","21.372","28.671","28.671"
"tax_payable","","","","","","","","","","","","","","","","","",""
"current_accrued_liabilities","0.226","1.611","56.403","54.271","35.629","32.063","47.198","48.008","33.122","37.976","47.236","86.42100000000001","57.083","49.504","48.122","67.96299999999999","54.826","54.826"
"st_debt","0.253","","","22.223","","","","","","","85.5","126","10.875","16.766","16.5","16.5","15","15"
"current_deferred_revenue","","","20.027","28.215","35.445","42.755","41.367","36.665","36.967","34.087","38.39","37.429","39.08","32.412","28.018","35.742","33.057","33.057"
"current_deferred_tax_liability","","","","","","","","","","","","","","","","","",""
"other_current_liabilities","","11.288","4.636","","1.4210854715202E-14","-1.4210854715202E-14","","","1.4210854715202E-14","","","-5.6843418860808E-14","1.4210854715202E-14","","","","",""
"total_current_liabilities","0.479","12.899","88.931","132.841","95.89","88.652","101.499","102.35","101.614","83.194","214.226","262.719","113.751","113.072","108.836","141.577","131.554","131.554"
"lt_debt","","","","","417.133","751.787","1039.203","1291.401","1388.766","1657.145","1618.055","1829.737","1765.495","1596.893","1581.516","1470.685","1467.49","1467.49"
"noncurrent_capital_leases","","","","","","","","","","","","","","","","","",""
"pension_liabilities","","","","","","","","","","","","","","","","","",""
"noncurrent_deferred_revenue","","","93.32599999999999","100.728","126.546","167.821","209.825","265.731","325.399","398.073","293.782","316.078","255.745","206.342","182.349","196.834","158.607","158.607"
"other_lt_liabilities","","119.988","16.665","158.361","32.599","31.523","19.774","18.335","26.674","17.455","59.519","4.1599999999999","29.284","25.203","20.147","16.36","16.025","16.025"
"total_liabilities","0.479","132.887","198.922","391.93","672.168","1039.783","1370.301","1677.817","1842.453","2155.867","2185.582","2412.694","2164.275","1941.51","1892.848","1825.456","1773.676","1773.676"
"common_stock","","","","","","","","","","","","","","","","","",""
"preferred_stock","","","","","","","","","","","","","","","","","",""
"retained_earnings","-0.004","1.652","-42.734","-20.043","20.389","83.328","138.845","201.514","193.201","288.797","518.794","501.712","331.969","275.915","140.81","-47.744","-235.397","-235.397"
"aoci","","","0.022","0.09","-0.225","-0.357","-0.6889999999999999","-2.92","-9.063000000000001","-5.446","-3.796","-8.797000000000001","-6.867","-17.18","-7.052","51.563","33.907","33.907"
"apic","0.014","268.563","670.116","675.402","681.7809999999999","793.511","801.2619999999999","1033.176","1044.488","1060.311","1081.373","1108.55","1134.048","1160.57","1154.058","1124.61","1089.466","1089.466"
"treasury_stock","","","","","","","","","","","","","","","","","",""
"other_equity","0.011","0.048000000000002","0.07000000000004999","0.069999999999936","0.073000000000093","0.07600000000002201","0.07700000000011201","0.094000000000051","0.09500000000002699","0.096000000000231","0.097999999999956","0.11200000000008","0.13199999999983","0.13400000000024","0.13099999999986","0.1260000000002","0.12300000000016","0.12300000000016"
"minority_interest_liability","","","","","","","","","","","","","","","","","",""
"total_equity","0.021","270.263","627.474","655.519","702.018","876.558","939.495","1231.864","1228.721","1343.758","1596.469","1601.577","1459.282","1419.439","1287.947","1128.555","888.099","888.099"
"total_liabilities_and_equity","0.5","403.15","826.396","1047.449","1374.186","1916.341","2309.796","2909.681","3071.174","3499.625","3782.051","4014.271","3623.557","3360.949","3180.795","2954.011","2661.775","2661.775"
"cfo_net_income","-0.004","1.656","-44.386","19.941","41.035","64.631","62.517","74.989","7.123","111.032","233.856","-13.384","-161.999","-56.054","-9.319000000000001","8.722","15.415","25.293"
"cfo_da","","","22.376","90.667","97.646","81.11","74.98","72.76900000000001","51.834","49.394","122.266","218.207","297.705","303.174","305.431","303.484","320","293.925"
"cfo_receivables","","-0.003","4.88","-19.687","-0.367","0.589","5.518","4.534","-1.843","-6.037","-10.343","-12.783","2.509","6.38","-1.823","-18.712","-9.538","7.396"
"cfo_inventory","","","15.044","9.002000000000001","1.577","-11.199","-4.633","0.251","-0.169","9.029","-1.946","-7.579","-12.951","7.234","3.592","-10.183","-50.958","-54.971"
"cfo_prepaid_expenses","","-0.012","-1.683","-1.05","0.363","-0.2","-7.684","1.52","-3.788","-16.613","2.875","5.705","7.973","1.119","-1.696","-4.227","-1.153","-3.337"
"cfo_other_working_capital","0.004","1.613","-5.572","34.043","14.762","0.663","-6.374","4.237","2.909","-1.932","26.911","49.776","-27.901","-30.107","-3.699","15.179","4.96","-1.039"
"cfo_change_in_working_capital","0.004","1.598","12.669","22.308","16.335","-10.147","-13.173","10.542","-2.891","-15.553","17.497","35.119","-30.37","-15.374","-3.626","-17.943","-56.689","-51.951"
"cfo_deferred_tax","","-1.168","-2.044","13.471","22.563","29.549","47.095","40.226","63.376","63.808","-115.812","-8.334","-53.897","-33.684","-21.314","-1.189","-31.828","-19.106"
"cfo_stock_comp","","","0.44","5.05","5.9","7.33","6.72","9.6","8.6","13.71","15.96","14.49","15.14","16.71","26.78","43.73","57.46","58.69"
"cfo_other_noncash_items","","-4.4408920985006E-16","34.113","0.0009999999999763499","-0.017999999999972","1.55","4.909","6.746","89.437","2.808","-14.146","17.611","131.564","34.995","4.922","7.925","10.555","10.546"
"cf_cfo","","2.086","23.168","151.438","183.461","174.023","183.048","214.872","217.479","225.199","259.621","263.709","198.143","249.767","302.874","344.729","314.913","317.397"
"cfi_ppe_net","","","-7.351","-237.45","-359.337","-441.654","-403.547","-441.065","-494.81","-405.687","-400.107","-391.39","-117.819","-38.689","-42.147","-71.267","-73.48699999999999","-65.146"
"cfi_acquisitions_net","","","-39.95","-4.636","","-1.888","-5","","","","","","","-0.152","","-50","",""
"cfi_investment_net","","-401.838","401.838","","","","-77.289","-185.189","55.436","163.327","27.427","12.478","-10","-7.629","5.765","","",""
"cfi_intangibles_net","","","","","","","","","","","","","","","","","",""
"cfi_other","","","-5.6843418860808E-14","-2.8421709430404E-14","","","","","","","","","","","","","-10",""
"cf_cfi","","-401.838","354.537","-242.086","-359.337","-443.542","-485.836","-626.254","-439.374","-242.36","-372.68","-378.912","-127.819","-46.47","-36.382","-121.267","-83.48699999999999","-65.146"
"cff_common_stock_net","0.025","398.853","-107.834","","","","","98.89700000000001","","","","","","","-163.442","-257.059","-247.019","-251.136"
"cff_pfd_net","","","","","","96.499","","120.753","","","","","","","","","",""
"cff_debt_net","0.25","-7.156","-4.288","135.145","252.753","334.654","287.416","252.198","230.421","251.498","22.207","219.705","-284.965","-193.826","-16.5","-116.5","-8.375","116.531"
"cff_dividend_paid","","","","","","-1.419","-7","-11.969","-15.436","-15.436","-3.859","-15.427","-8.387","","","","-64.774","-64.401"
"cff_other","-0.091","8","-118.534","-71.74299999999999","-60.443","-42.163","-45.704","-21.035","-12.91","-11.884","-1.482","-10.775","-19.928","5.64","-2.527","-1.421","-6.884","-4.561"
"cf_cff","0.184","399.697","-230.656","63.402","192.31","387.571","234.712","438.844","202.075","224.178","16.866","193.503","-313.28","-188.186","-182.469","-374.98","-327.052","-203.567"
"ebitda","-0.001","-2.592","9.201000000000001","128.027","174.647","186.184","184.874","195.68","212.676","225.765","237.742","259.86","307.825","338.657","351.745","380.163","401.628","402.176"
"capex","","","-7.351","-237.45","-359.337","-441.654","-403.547","-441.065","-494.81","-405.687","-400.107","-391.39","-117.819","-38.689","-42.147","-71.267","-73.48699999999999","-65.146"
"fcf","","2.086","15.817","-86.012","-175.876","-267.631","-220.499","-226.193","-277.331","-180.488","-140.486","-127.681","80.324","211.078","260.727","273.462","241.426","252.251"
"book_value","0.021","270.263","627.474","655.519","702.018","876.558","939.495","1231.864","1228.721","1343.758","1596.469","1601.577","1459.282","1419.439","1287.947","1128.555","888.099","853.6849999999999"
"tangible_book_value","0.021","270.263","440.328","471.878","531.427","719.0170000000001","795.004","1097.409","1182.132","1297.962","1546.45","1553.037","1412.305","1373.935","1243.948","1085.978","847.004","812.708"
"roa","","0.01","-0.07000000000000001","0.02","0.03","0.04","0.03","0.03","","0.03","0.06","","-0.04","-0.02","","","0.01","0.01"
"roe","","0.01","-0.1","0.03","0.06","0.08","0.07000000000000001","0.07000000000000001","0.01","0.09","0.16","-0.01","-0.11","-0.04","-0.01","0.01","0.02","0.03"
"roic","","0.01","-0.1","0.03","0.05","0.05","0.03","0.03","","0.04","0.07000000000000001","","-0.05","-0.02","","","0.01","0.01"
"roce","","-0.01","-0.02","0.04","0.07000000000000001","0.07000000000000001","0.05","0.05","0.06","0.06","0.03","0.01","","0.01","0.01","0.03","0.03","0.04"
"rotce","","-0.01","-0.03","0.06","0.08","0.08","0.06","0.05","0.06","0.06","0.03","0.01","","0.01","0.01","0.03","0.03","0.04"
"gross_margin","","","0.5","0.61","0.67","0.7","0.71","0.71","0.75","0.75","0.72","0.73","0.74","0.76","0.76","0.72","0.72","0.72"
"ebitda_margin","","","0.12","0.37","0.45","0.49","0.48","0.48","0.52","0.52","0.53","0.5","0.55","0.58","0.57","0.53","0.51","0.51"
"operating_margin","","","-0.17","0.11","0.2","0.27","0.29","0.3","0.39","0.41","0.26","0.08","0.02","0.06","0.08","0.11","0.1","0.14"
"pretax_margin","","","-0.61","0.1","0.17","0.25","0.29","0.29","0.18","0.41","0.27","-0.04","-0.39","-0.15","-0.05","0.01","-0.01","0.02"
"net_income_margin","","","-0.58","0.06","0.11","0.17","0.16","0.18","0.02","0.26","0.52","-0.03","-0.29","-0.1","-0.02","0.01","0.02","0.03"
"fcf_margin","","","0.21","-0.25","-0.46","-0.7","-0.58","-0.55","-0.67","-0.42","-0.31","-0.24","0.14","0.36","0.42","0.38","0.31","0.32"
"assets_to_equity","23.81","1.49","1.32","1.6","1.96","2.19","2.46","2.36","2.5","2.6","2.37","2.51","2.48","2.37","2.47","2.62","3","3.2"
"equity_to_assets","0.04","0.67","0.76","0.63","0.51","0.46","0.41","0.42","0.4","0.38","0.42","0.4","0.4","0.42","0.4","0.38","0.33","0.31"
"debt_to_equity","12.05","","","0.03","0.59","0.86","1.11","1.05","1.13","1.23","1.07","1.22","1.22","1.14","1.24","1.32","1.67","1.88"
"debt_to_assets","0.51","","","0.02","0.3","0.39","0.45","0.44","0.45","0.47","0.45","0.49","0.49","0.48","0.5","0.5","0.5600000000000001","0.59"
"revenue_per_share","","","1.41","4.77","5.22","4.91","4.37","3.73","4.33","3.47","3.5","4.8","4.48","4.37","4.6","5.54","6.22","6.24"
"ebitda_per_share","","-0.06","0.17","1.75","2.37","2.38","2.11","1.79","2.24","1.81","1.86","2.38","2.46","2.54","2.63","2.92","3.16","3.18"
"operating_income_per_share","","-0.06","-0.24","0.51","1.05","1.34","1.26","1.12","1.69","1.41","0.9","0.38","0.08","0.27","0.35","0.59","0.64","0.85"
"pretax_income_per_share","","0.07000000000000001","-0.85","0.47","0.89","1.22","1.26","1.06","0.77","1.43","0.93","-0.19","-1.74","-0.67","-0.22","0.08","-0.04","0.15"
"fcf_per_share","","0.05","0.29","-1.18","-2.39","-3.42","-2.52","-2.07","-2.92","-1.45","-1.1","-1.17","0.64","1.58","1.95","2.1","1.9","1.99"
"book_value_per_share","","6.25","11.63","8.99","9.539999999999999","11.21","10.74","11.26","12.92","10.76","12.46","14.7","11.66","10.63","9.65","8.67","6.98","6.88"
"tangible_book_per_share","","6.25","8.16","6.47","7.22","9.199999999999999","9.08","10.03","12.43","10.39","12.07","14.25","11.28","10.29","9.32","8.35","6.66","6.55"
"payout_ratio","","","","","","","","","","","","","","","","","4.33","2.48"
"revenue_growth","","","","3.58","0.1","","","0.07000000000000001","0.01","0.05","0.03","0.17","0.07000000000000001","0.04","0.05","0.17","0.1",""
"gross_profit_growth","","","","4.58","0.21","0.04","0.01","0.08","0.06","0.05","","0.18","0.09","0.06","0.05","0.12","0.09",""
"ebitda_growth","","-2591","4.55","12.91","0.36","0.07000000000000001","-0.01","0.06","0.09","0.06","0.05","0.09","0.18","0.1","0.04","0.08","0.06",""
"operating_income_growth","","-2591","-4.08","3.84","1.06","0.36","0.05","0.12","0.31","0.1","-0.35","-0.64","-0.76","2.51","0.31","0.66","0.06",""
"pretax_income_growth","","","-16.29","1.75","0.89","0.45","0.16","0.05","-0.37","1.44","-0.33","-1.17","-9.56","0.59","0.68","1.36","-1.45",""
"net_income_growth","","415","-27.8","1.45","1.06","0.58","-0.03","0.2","-0.91","14.59","1.11","-1.06","-11.1","0.65","0.83","1.94","0.77",""
"eps_diluted_growth","","","-21.5","1.33","1.07","0.48","-0.14","-0.03","-1.13","10.89","1.04","-1.12","-5.05","0.68","0.83","2","0.71",""
"shares_diluted_growth","","2.76","0.25","0.35","0.01","0.06","0.12","0.25","-0.13","0.31","0.03","-0.15","0.15","0.07000000000000001","","-0.03","-0.02",""
"cash_and_equiv_growth","","-0.3","1139.91","-0.19","0.14","0.87","-0.27","0.13","-0.12","1","-0.23","-0.04","-0.18","0.06","0.35","-0.47","-0.57",""
"ppe_growth","","","","0.41","0.49","0.44","0.3","0.25","0.24","0.15","0.14","0.05","-0.06","-0.08","-0.09","-0.09","-0.1",""
"total_assets_growth","","805.3","1.05","0.27","0.31","0.39","0.21","0.26","0.06","0.14","0.08","0.06","-0.1","-0.07000000000000001","-0.05","-0.07000000000000001","-0.1",""
"total_equity_growth","","12868.67","1.32","0.04","0.07000000000000001","0.25","0.07000000000000001","0.31","","0.09","0.19","","-0.09","-0.03","-0.09","-0.12","-0.21",""
"cfo_growth","","","10.11","5.54","0.21","-0.05","0.05","0.17","0.01","0.04","0.15","0.02","-0.25","0.26","0.21","0.14","-0.09",""
"capex_growth","","","","-31.3","-0.51","-0.23","0.09","-0.09","-0.12","0.18","0.01","0.02","0.7","0.67","-0.09","-0.6899999999999999","-0.03",""
"fcf_growth","","","6.58","-6.44","-1.04","-0.52","0.18","-0.03","-0.23","0.35","0.22","0.09","1.63","1.63","0.24","0.05","-0.12",""
"shares_eop","11.5","48.5","70.248","70.254","73.205","76.461","76.69","93.905","95.126","95.879","98.203","112.2","131.632","134.056","131.342","125.902","122.776","121.43"
"dividends","","","","","","","","","","","","","","","","","0.52","0.52"
"price_to_earnings","","263.59","-12.71","29.07","13.75","7.95","7.67","12.21","112.31","8.289999999999999","4.96","-154.67","-20.02","-94.05","-581.9400000000001","741.96","327.83","125.81"
"price_to_book","","1.62","0.9","0.88","0.8","0.59","0.51","0.74","0.65","0.68","0.73","1.29","2.22","3.71","4.21","5.73","5.69","3.73"
"price_to_sales","","","7.42","1.66","1.47","1.34","1.25","2.24","1.94","2.12","2.59","3.96","5.79","9.039999999999999","8.83","8.98","6.39","4.03"
"price_to_tangible_book","","1.62","1.28","1.23","1.06","0.71","0.6","0.83","0.68","0.71","0.75","1.33","2.3","3.84","4.36","5.96","5.97","3.92"
"price_to_fcf","","209.25","35.66","-6.74","-3.21","-1.92","-2.17","-4.05","-2.88","-5.1","-8.25","-16.21","40.38","24.98","20.8","23.66","20.93","12.62"
"market_cap","","436.5","564.09144","579.5955","564.4105499999999","513.81792","479.3125","915.57375","800.0096600000001","920.4384","1158.7954","2070.09","3243.41248","5271.7522","5423.11118","6471.3628","5053.46016","3182.18088"
"period_end_price","","9","8.029999999999999","8.25","7.71","6.72","6.25","9.75","8.41","9.6","11.8","18.45","24.64","39.33","41.29","51.4","41.16","41.16"
