"other_current_liabilities","","14.547","19.61","24.849","26.064","44.183","26.003","40.035","86.169","93.137","42.196","38.161","38.161"
"total_current_liabilities","","105.142","95.623","126.832","111.143","147.238","133.713","189.542","221.582","269.075","244.155","202.837","202.837"
"lt_debt","","","","535.511","530.886","1160.682","1142.056","1711.937","2148.798","3799.5","3752.591","3626.928","3626.928"
"noncurrent_capital_leases","","","","","","","","11.146","8.701000000000001","9.098000000000001","6.733","6.768","6.768"
"pension_liabilities","","21.046","21.606","24.399","24.434","","6.683","7.154","10.086","11.01","8.973000000000001","8.847","8.847"
"noncurrent_deferred_revenue","","286.831","291.486","276.627","285.349","207.154","244.964","308.828","371.656","861.01","974.891","989.533","989.533"
"other_lt_liabilities","","0.065999999999974","0.03699999999997799","0.090000000000032","1.1368683772162E-13","13.111","0.46000000000004","81.655","232.216","211.206","168.574","138.875","138.875"
"total_liabilities","","413.085","408.752","963.4589999999999","951.812","1528.185","1527.876","2310.262","2993.039","5160.899","5155.917","4973.788","4973.788"
"common_stock","","","","","","","","","","","","",""
"preferred_stock","","","","","","","","","","","","",""
"retained_earnings","","1178.61","1325.919","447.282","526.542","728.386","850.292","980.355","1228.172","1456.543","1624.406","1825.542","1825.542"
"aoci","","","","-0.5570000000000001","-0.446","-0.352","-0.096","-68.158","-140.683","-82.795","50.031","36.745","36.745"
"apic","","-343.52","","4.929","17.669","28.412","38.898","51.198","535.586","555.64","578.154","607.574","607.574"
"treasury_stock","","","","-16.367","-74.547","-80.05800000000001","-113.795","-121.885","-127.838","-136.355","-494.68","-596.778","-596.778"
"other_equity","","0.1690000000001","-472.631","0.059000000000083","0.059000000000026","0.05899999999996899","0.05899999999985499","0.05899999999996899","0.061999999999898","0.062000000000126","0.062000000000126","0.062000000000126","0.062000000000126"
"minority_interest_liability","","","","","","","","","","","","",""
"total_equity","","835.259","853.288","435.346","469.277","676.447","775.3579999999999","841.569","1495.299","1793.095","1757.973","1873.145","1873.145"
"total_liabilities_and_equity","","1248.344","1262.04","1398.805","1421.089","2204.632","2303.234","3151.831","4488.338","6953.994","6913.89","6846.933","6846.933"
"cfo_net_income","93.911","104.511","147.309","91.822","100.317","235.171","164.76","178.582","304.391","291.824","234.118","267.436","257.352"
"cfo_da","126.758","125.709","134.167","144.503","147.839","181.619","197.731","216.687","265.658","339.025","350.462","342.891","343.104"
"cfo_receivables","-1.102","-0.917","0.627","-4.976","-2.774","1.362","10.601","5.047","-38.96","19.656","2.734","-19.59","-14.381"
"cfo_inventory","","","","","","","","","","","","",""
"cfo_prepaid_expenses","-2.35","-1.23","-3.429","1.763","-2.618","5.073","-2.192","-0.462","-2.189","-5.595","-3.971","-2.227","9.782"
"cfo_other_working_capital","9.269","5.564","-4.723","20.365","4.011","-26.62","-27.03","13.533","0.723","-22.886","3.608","-6.048","-2.692"
"cfo_change_in_working_capital","5.817","3.417","-7.525","17.152","-1.381","-20.185","-18.621","18.118","-40.426","-8.824999999999999","2.371","-27.865","-7.291"
"cfo_deferred_tax","-0.918","-2.645","4.276","-12.078","-1.497","-87.223","34.973","50.011","87.182","28.993","68.378","11.479","6.116"
"cfo_stock_comp","2.53","2.36","2","9.210000000000001","12.3","10.74","10.49","12.3","14.59","20.05","22.51","29.42","31.31"
"cfo_other_noncash_items","2.899","3.295","-74.39400000000001","1.507","-0.45699999999999","4.364","18.436","16.043","-57.024","33.274","60.201","39.809","35.542"
"cf_cfo","230.997","236.647","205.833","252.116","257.121","324.486","407.769","491.741","574.371","704.341","738.04","663.17","666.133"
"cfi_ppe_net","-154.732","-140.11","1.601","0.911","5.407","11.976","1.466","7.039","0.73","0.708","3.628","1.23","3.527"
"cfi_acquisitions_net","","","","","","-727.947","","-883.4400000000001","-650.42","-2060.657","9.227","56.73",""
"cfi_investment_net","","","","","","","","","","-95.8","-50.385","-29.41","-29.41"
"cfi_intangibles_net","","","97.399","","","","","","-1.418","","","-2.75","-0.625"
"cfi_other","-0.16300000000001","-0.07099999999999801","-177.4","-161.839","-147.014","-175.196","-215.761","-257.841","-303.805","-315.821","-410.737","-367.704","-284.654"
"cf_cfi","-154.895","-140.181","-78.40000000000001","-160.928","-141.607","-891.167","-214.295","-1134.242","-954.913","-2471.57","-448.267","-341.904","-311.162"
"cff_common_stock_net","","","","-16.367","-56.37","-0.528","-26.582","-5.073","488.75","","-353.289","-99.614","-57.863"
"cff_pfd_net","","","","","","","","","","","","",""
"cff_debt_net","","","","539.864","-3.767","649.3579999999999","-14.391","572.12","437.972","1665.349","-38.845","-169.633","-219.318"
"cff_dividend_paid","","","","-458.782","-34.445","-37.216","-42.854","-48.527","-56.574","-63.453","-66.255","-66.3","-66.63200000000001"
"cff_other","-74.76300000000001","-97.52800000000001","-127.261","-43.114","-2.091","-21.221","-7.286","-14.861","-39.968","-20.774","-5.036","-10.58","-3.157"
"cf_cff","-74.76300000000001","-97.52800000000001","-127.261","21.601","-96.673","590.393","-91.113","503.659","830.1799999999999","1581.122","-463.425","-346.127","-346.97"
"ebitda","277.345","290.155","297.98","308.682","337.758","418.532","479.81","534.325","651.362","803.426","884.817","882.502","866.925"
"capex","-154.732","-140.11","1.601","0.911","5.407","11.976","1.466","7.039","0.73","0.708","3.628","1.23","3.527"
"fcf","76.265","96.53700000000001","207.434","253.027","262.528","336.462","409.235","498.78","575.101","705.049","741.668","664.4","669.66"
"book_value","","835.259","853.288","435.346","469.277","676.447","775.3579999999999","841.569","1495.299","1793.095","1757.973","1873.145","1926.741"
"tangible_book_value","","230.588","270.908","-146.912","-113.131","-461.427","-350.622","-900.409","-220.321","-2043.737","-1844.031","-1658.809","-1589.723"
"roa","","0.17","0.12","0.07000000000000001","0.07000000000000001","0.13","0.07000000000000001","0.07000000000000001","0.08","0.05","0.03","0.04","0.04"
"roe","","0.25","0.17","0.14","0.22","0.41","0.23","0.22","0.26","0.18","0.13","0.15","0.14"
"roic","","0.25","0.17","0.1","0.1","0.16","0.09","0.08","0.1","0.06","0.04","0.05","0.05"
"roce","","0.29","0.14","0.13","0.15","0.14","0.13","0.12","0.11","0.08","0.08","0.08","0.08"
"rotce","","0.61","0.29","0.26","0.27","0.28","0.28","0.27","0.2","0.17","0.18","0.17","0.17"
"gross_margin","0.57","0.57","0.6","0.62","0.64","0.65","0.65","0.67","0.68","0.72","0.72","0.74","0.74"
"ebitda_margin","0.34","0.35","0.37","0.38","0.41","0.44","0.45","0.46","0.49","0.5","0.52","0.53","0.52"
"operating_margin","0.19","0.2","0.2","0.2","0.23","0.25","0.26","0.27","0.29","0.29","0.31","0.32","0.32"
"pretax_margin","0.19","0.2","0.29","0.18","0.2","0.2","0.2","0.2","0.29","0.21","0.22","0.25","0.24"
"net_income_margin","0.12","0.13","0.18","0.11","0.12","0.24","0.15","0.15","0.23","0.18","0.14","0.16","0.15"
"fcf_margin","0.09","0.12","0.25","0.31","0.32","0.35","0.38","0.43","0.43","0.44","0.43","0.4","0.4"
"assets_to_equity","","1.49","1.48","3.21","3.03","3.26","2.97","3.75","3","3.88","3.93","3.66","3.55"
"equity_to_assets","","0.67","0.68","0.31","0.33","0.31","0.34","0.27","0.33","0.26","0.25","0.27","0.28"
"debt_to_equity","","","","1.24","1.14","1.74","1.5","2.08","1.46","2.15","2.17","1.95","1.87"
"debt_to_assets","","","","0.39","0.38","0.53","0.5","0.5600000000000001","0.49","0.55","0.55","0.53","0.53"
"revenue_per_share","138.08","141.63","139.76","137.76","141.98","167.04","187.27","203.55","223.18","251.42","270.2","276.82","275.05"
"ebitda_per_share","47.57","49.77","51.11","52.68","58.53","72.83","83.79000000000001","93.12","109.69","125.79","140.14","145.58","143.59"
"operating_income_per_share","25.83","28.21","28.1","28.02","32.91","41.22","49.26","55.36","64.95999999999999","72.70999999999999","84.63","89.02","86.76000000000001"
"pretax_income_per_share","25.77","28.18","40.82","25.13","28.07","33.09","37.02","40.75","63.88","52.78","59.45","67.86","64.97"
"fcf_per_share","13.08","16.56","35.58","43.18","45.49","58.55","71.47","86.93000000000001","96.84999999999999","110.39","117.46","109.6","110.92"
"book_value_per_share","","143.27","146.36","74.29000000000001","81.31999999999999","117.7","135.41","146.67","251.82","280.74","278.42","309","319.74"
"tangible_book_per_share","","39.55","46.47","-25.07","-19.6","-80.29000000000001","-61.23","-156.92","-37.1","-319.98","-292.05","-273.64","-263.81"
"payout_ratio","","","","0.1","0.35","0.16","0.26","0.27","0.19","0.23","0.29","0.26","0.27"
"revenue_growth","","0.03","-0.01","-0.01","0.01","0.17","0.12","0.09","0.13","0.21","0.06","-0.02",""
"gross_profit_growth","","0.04","0.03","0.03","0.04","0.19","0.13","0.11","0.16","0.27","0.07000000000000001","",""
"ebitda_growth","","0.05","0.03","0.04","0.09","0.24","0.15","0.11","0.22","0.23","0.1","",""
"operating_income_growth","","0.09","","","0.16","0.25","0.19","0.13","0.21","0.2","0.15","0.01",""
"pretax_income_growth","","0.09","0.45","-0.38","0.1","0.17","0.11","0.1","0.62","-0.11","0.11","0.1",""
"net_income_growth","","0.11","0.41","-0.38","0.09","1.34","-0.3","0.08","0.7","-0.04","-0.2","0.14",""
"eps_diluted_growth","","0.11","0.41","-0.38","0.11","1.35","-0.3","0.08","0.65","-0.09","-0.18","0.19",""
"shares_diluted_growth","","","","0.01","-0.02","","","","0.03","0.08","-0.01","-0.04",""
"cash_and_equiv_growth","","","0.03","17.6","0.16","0.17","0.63","-0.53","3.59","-0.32","-0.45","-0.12",""
"ppe_growth","","","0.04","0.04","","0.29","0.02","0.44","0.05","0.46","-0.08","0.05",""
"total_assets_growth","","","0.01","0.11","0.02","0.55","0.04","0.37","0.42","0.55","-0.01","-0.01",""
"total_equity_growth","","","0.02","-0.49","0.08","0.44","0.15","0.09","0.78","0.2","-0.02","0.07000000000000001",""
"cfo_growth","","0.02","-0.13","0.22","0.02","0.26","0.26","0.21","0.17","0.23","0.05","-0.1",""
"capex_growth","","0.09","1.01","-0.43","4.94","1.21","-0.88","3.8","-0.9","-0.03","4.12","-0.66",""
"fcf_growth","","0.27","1.15","0.22","0.04","0.28","0.22","0.22","0.15","0.23","0.05","-0.1",""
"shares_eop","5.83","5.83","5.83","5.833","5.708","5.731","5.703","5.715","6.028","6.046","5.766","5.617","5.62"
"dividends","","","","1.5","6","6.5","7.5","8.5","9.5","10.5","11.2","11.6","11.7"
"price_to_earnings","","","","27.55","35.38","17.14","28.39","47.63","44.12","36.54","17.53","11.69","9.24"
"price_to_book","","","","5.81","7.56","5.96","6.03","10.11","8.98","5.95","2.33","1.67","1.23"
"price_to_sales","","","","3.13","4.33","4.2","4.36","7.28","10.13","6.64","2.41","1.86","1.43"
"price_to_tangible_book","","","","-17.22","-31.37","-8.74","-13.34","-9.449999999999999","-60.95","-5.22","-2.23","-1.88","-1.5"
"price_to_fcf","","","","10","13.52","11.98","11.43","17.05","23.35","15.12","5.53","4.71","3.55"
"market_cap","","","","2529.53878","3548.83484","4030.89885","4677.0303","8506.60605","13428.69616","10661.8187","4104.58476","3126.36603","2377.56747"
"period_end_price","","","","433.66","621.73","703.35","820.1","1488.47","2227.72","1763.45","711.86","556.59","556.59"
