"Company: ","Hayward Holdings Inc (HAYW:US)","","","","",""
"Exchange: ","NYSE","","","","",""
"Last Close Price: ","12.21","","","","",""
"Industry: ","Leisure Products","","","","",""
"Currency: ","USD","","","","",""
"Country: ","US","","","","",""
"Market Cap.: ","2885","","","","",""
"Enterprise Value: ","3847","","","","",""
"period_end_date","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","733.4450000000001","875.402","1401.794","1314.136","992.452","994.885"
"cogs","409.93","478.371","746.0119999999999","717.101","515.502","511.247"
"gross_profit","323.515","397.031","655.782","597.035","476.95","483.638"
"sga","179.37","195.22","267.264","248.812","233.607","238.734"
"rnd","19.91","20.046","22.867","22.359","24.547","24.872"
"special_charges","","","","","",""
"other_opex","41.828","37.896","32.647","32.129","30.361","29.644"
"total_opex","241.108","253.162","322.778","303.3","288.515","293.25"
"operating_income","82.407","143.869","333.004","293.735","188.435","190.388"
"net_interest_income_normal","-84.495","-73.61499999999999","-50.854","-51.4","-71.2","-70.431"
"other_nonoperating_income","14.185","-12.469","-22.009","-8.098000000000001","-16.148","-15.21"
"pretax_income","12.097","57.785","260.141","234.237","101.087","104.747"
"income_tax","-3.574","-14.483","-56.416","-54.89","-20.4","-22.63"
"net_income_continuing","8.523","43.302","203.725","179.347","80.687","82.117"
"net_income_discontinued","","","","","",""
"income_allocated_to_minority_interest","","","","","",""
"other_income_statement_items","","7.105427357601E-15","-2.8421709430404E-14","2.8421709430404E-14","-1.4210854715202E-14",""
"net_income","8.523","43.302","203.725","179.347","80.687","82.117"
"preferred_dividends","","","","","",""
"net_income_available_to_shareholders","8.523","43.302","203.725","179.347","80.687","82.117"
"eps_basic","","","0.52","0.82","0.38","0.39"
"eps_diluted","","","0.49","0.78","0.37","0.36"
"shares_basic","231.614","229.557","187.688","219.945","213.144","213.144"
"shares_diluted","231.614","229.557","200.574","229.726","220.689","220.689"
"cash_and_equiv","47.2","114.864","265.796","56.177","178.097","178.097"
"st_investments","","","","","25","25"
"receivables","184.9","140.216","208.112","236.282","280.869","280.869"
"inventories","137.1","145.33","233.449","283.658","215.18","215.18"
"other_current_assets","16.6","24.004","43.164","36.167","25.595","25.595"
"total_current_assets","385.8","424.414","750.521","612.284","724.741","724.741"
"equity_and_other_investments","","","","","",""
"ppe_gross","175.6","194.218","214.09","233.947","254.896","254.896"
"accumulated_depreciation","-35.7","-51.9","-67.336","-84.119","-95.917","-95.917"
"ppe_net","139.9","142.318","146.754","149.828","158.979","158.979"
"intangible_assets","1153.5","1114.154","1082.05","1073.172","1036.393","1036.393"
"goodwill","915.1","920.33","924.26","932.4","935.01","935.01"
"other_lt_assets","8.799999999999701","5.9340000000002","74.88500000000001","107.329","91.161","91.161"
"total_assets","2603.1","2607.15","2978.47","2875.013","2946.284","2946.284"
"accounts_payable","53.4","69.63200000000001","87.44499999999999","54.022","68.943","68.943"
