"Company: ","IAC Inc. (IAC:US)","","","","","","",""
"Exchange: ","NASDAQ","","","","","","",""
"Last Close Price: ","46.59","","","","","","",""
"Industry: ","Interactive Media & Services","","","","","","",""
"Currency: ","USD","","","","","","",""
"Country: ","US","","","","","","",""
"Market Cap.: ","3997","","","","","","",""
"Enterprise Value: ","4336","","","","","","",""
"period_end_date","2017-12","2018-12","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","3307.239","2533.048","2509.98","2764.536","3699.627","5235.28","4365.235","4210.644"
"cogs","651.008","501.152","547.66","745.365","1296.282","1933.705","1343.254","1272.289"
"gross_profit","2656.231","2031.896","1962.32","2019.171","2403.345","3301.575","3021.981","2938.355"
"sga","2100.478","1669.289","1690.942","1910.691","2177.606","3113.283","2468.048","2347.743"
"rnd","250.879","177.298","132.64","185.335","230.81","318.028","334.491","336.703"
"special_charges","","","","","","","",""
"other_opex","116.408","149.474","129.686","195.662","149.854","438.704","471.066","428.589"
"total_opex","2467.765","1996.061","1953.268","2291.688","2558.27","3870.015","3273.605","3113.035"
"operating_income","188.466","35.835","9.052","-272.517","-154.925","-568.4400000000001","-251.624","-174.68"
"net_interest_income_normal","-105.295","-3.934","3.255","-8.989000000000001","-32.913","-85.249","-86.518","-83.39700000000001"
"other_nonoperating_income","-16.213","273.67","22.01","525.6660000000001","917.644","-872.547","705.277","170.051"
"pretax_income","66.958","305.571","34.317","244.16","729.806","-1526.236","367.135","-88.026"
"income_tax","291.05","-13.2","47.349","45.707","-138.99","331.087","-108.818","-24.004"
"net_income_continuing","358.008","292.371","81.666","289.867","590.816","-1195.149","258.317","-112.03"
"net_income_discontinued","","","-49.483","-21.281","-1.831","2.694","",""
"income_allocated_to_minority_interest","-53.084","-45.599","-9.288","1.14","8.561999999999999","22.285","7.625","5.228"
"other_income_statement_items","-5.6843418860808E-14","-5.6843418860808E-14","","","","","","7.8159700933611E-14"
"net_income","304.924","246.772","22.895","269.726","597.547","-1170.17","265.942","-106.802"
"preferred_dividends","","","","","","","",""
"net_income_available_to_shareholders","304.924","246.772","22.895","269.726","597.547","-1170.17","265.942","-106.802"
"eps_basic","3.58","2.9","0.27","3.16","6.7","-13.55","3.07","-1.45"
"eps_diluted","3.58","2.9","0.27","2.97","6.31","-13.55","2.97","-1.58"
"shares_basic","85.13200000000001","85.13200000000001","85.13200000000001","85.355","86.22199999999999","86.34999999999999","83.569","83.569"
"shares_diluted","85.13200000000001","85.13200000000001","85.13200000000001","90.94799999999999","91.828","86.34999999999999","86.464","86.464"
"cash_and_equiv","","2131.632","839.796","3366.176","2118.73","1417.39","1297.445","1297.445"
"st_investments","","123.665","","224.979","19.788","239.373","148.998","148.998"
"receivables","","289.321","237.126","257.668","695.513","607.809","536.65","536.65"
"inventories","","","","0.317","30.71","","",""
"other_current_assets","","218.121","152.334","270.182","211.478","296.563","257.499","257.499"
"total_current_assets","","2762.739","1229.256","4119.322","3076.219","2561.135","2240.592","2240.592"
"equity_and_other_investments","","235.055","347.975","2157.801","2977.28","2495.903","3303.066","3303.066"
"ppe_gross","","605.598","507.212","482.331","1067.412","785.087","829.537","829.537"
"accumulated_depreciation","","-286.798","-201.798","-207.401","-496.887","-274.473","-374.256","-374.256"
"ppe_net","","318.8","305.414","274.93","570.525","510.614","455.281","455.281"
"intangible_assets","","631.421","350.147","394.988","1414.892","1170.039","874.701","874.701"
"goodwill","","2726.86","1616.87","1660.1","3226.61","3030.17","3024.27","3024.27"
"other_lt_assets","","199.71","247.746","554.568","1037.067","625.774","473.267","473.267"
"total_assets","","6874.585","4097.408","9161.709000000001","12302.593","10393.635","10371.177","10371.177"
"accounts_payable","","74.907","72.452","88.849","203.173","133.105","105.514","105.514"
"tax_payable","","","","","","","",""
"current_accrued_liabilities","","105.52","89.843","94.996","145.899","78.601","56.055","56.055"
"st_debt","","13.75","13.75","","30","30","30","30"
"current_deferred_revenue","","360.015","178.647","137.658","311.733","282.565","261.971","261.971"
"current_deferred_tax_liability","","","","","","","",""
"other_current_liabilities","","329.366","230.63","429.398","690.698","555.717","496.95","496.95"
"total_current_liabilities","","883.558","585.322","750.901","1381.503","1079.988","950.49","950.49"
"lt_debt","","2245.548","231.946","712.277","2046.237","2019.759","1993.154","1993.154"
"noncurrent_capital_leases","","","","","","","",""
"pension_liabilities","","","","","","","",""
"noncurrent_deferred_revenue","","23.6","44.459","78.789","385.89","76.276","164.612","164.612"
"other_lt_liabilities","","104.391","186.717","236.822","721.2619999999999","617.843","474.54","474.54"
"total_liabilities","","3257.097","1048.444","1778.789","4534.892","3793.866","3582.796","3582.796"
"common_stock","","","2547","","","","",""
"preferred_stock","","","","","","","",""
"retained_earnings","","1258.794","","694.042","905.151","-265.019","0.923","0.923"
"aoci","","-128.722","-12.226","-6.17","4.397","-13.133","-10.942","-10.942"
"apic","","12022.387","","5909.614","6265.669","6295.08","6340.312","6340.312"
"treasury_stock","","-10309.612","","","","-85.32299999999999","-252.441","-252.441"
"other_equity","","0.27799999999797","0.2510000000002","0.088999999999942","0.009000000000014599","0.009000000000924","0.009000000000924","0.009000000000924"
"minority_interest_liability","","774.3630000000001","513.939","785.345","592.475","668.155","710.52","710.52"
"total_equity","","3617.488","3048.964","7382.92","7767.701","6599.769","6788.381","6788.381"
"total_liabilities_and_equity","","6874.585","4097.408","9161.709000000001","12302.593","10393.635","10371.177","10371.177"
"cfo_net_income","358.008","292.371","81.666","289.867","590.816","-1195.149","258.317","-112.03"
"cfo_da","116.408","149.474","129.686","195.662","149.854","438.704","471.066","428.589"
"cfo_receivables","-115.169","-52.131","-72.10899999999999","-128.6","-154.887","-66.706","-37.296","-24.235"
"cfo_inventory","","","","","","","",""
"cfo_prepaid_expenses","","","","","","","",""
"cfo_other_working_capital","20.208","46.52","4.184","2.774","69.245","-320.594","-189.563","-149.089"
"cfo_change_in_working_capital","-94.961","-5.611","-67.925","-125.826","-85.642","-387.3","-226.859","-173.324"
"cfo_deferred_tax","-285.278","8.765000000000001","-49.374","-18.356","133.377","-337.758","88.792","6.613"
"cfo_stock_comp","264.62","148.41","130.23","189","79.48999999999999","123.48","117.18","117.15"
"cfo_other_noncash_items","57.902","-223.974","27.517","-375.766","-730.942","1275.232","-518.968","-38.583"
"cf_cfo","416.699","369.435","251.8","154.581","136.953","-82.791","189.528","228.415"
"cfi_ppe_net","-75.523","-54.68","-95.09699999999999","-60.726","-90.20999999999999","-139.753","-141.364","-135.213"
"cfi_acquisitions_net","39.225","70.679","138.001","-659.1609999999999","-2683.192","-153.489","11.861","170.36"
"cfi_investment_net","75.35299999999999","-73.851","-228.663","-1195.588","200.71","-236.964","-8.968","-33.552"
"cfi_intangibles_net","","","","","","","",""
"cfi_other","2.994","13.17","-236.109","43.334","-327.209","35.398","51.004","31.185"
"cf_cfi","42.049","-44.682","-421.868","-1872.141","-2899.901","-494.808","-87.467","32.78"
"cff_common_stock_net","-56.424","","-56.905","1344.624","-35.403","-93.467","-176.554","-98.694"
"cff_pfd_net","","","","","","34.7","",""
"cff_debt_net","478.864","-11.25","-16.25","472.5","1380","-30","-30","-30"
"cff_dividend_paid","","","","","","","",""
"cff_other","-619.309","-186.488","197.241","2534.795","64.717","-23.884","-16.459","-24.318"
"cf_cff","-196.869","-197.738","124.086","4351.919","1409.314","-112.651","-223.013","-153.012"
"ebitda","304.874","185.309","138.738","-76.855","-5.071","-129.736","219.442","253.909"
"capex","-75.523","-54.68","-95.09699999999999","-60.726","-90.20999999999999","-139.753","-141.364","-135.213"
"fcf","341.176","314.755","156.703","93.855","46.743","-222.544","48.164","93.202"
"book_value","","3617.488","3048.964","7382.92","7767.701","6599.769","6788.381","6849.464"
"tangible_book_value","","259.207","1081.947","5327.832","3126.199","2399.56","2889.41","3140.329"
"roa","","0.07000000000000001","","0.04","0.06","-0.1","0.03","-0.01"
"roe","","0.14","0.01","0.05","0.08","-0.16","0.04","-0.02"
"roic","","0.07000000000000001","","0.04","0.06","-0.12","0.03","-0.01"
"roce","","0.01","","-0.05","-0.02","-0.06","-0.03","-0.02"
"rotce","","0.03","","-0.07000000000000001","-0.02","-0.1","-0.05","-0.03"
"gross_margin","0.8","0.8","0.78","0.73","0.65","0.63","0.6899999999999999","0.7"
"ebitda_margin","0.09","0.07000000000000001","0.06","-0.03","","-0.02","0.05","0.06"
"operating_margin","0.06","0.01","","-0.1","-0.04","-0.11","-0.06","-0.04"
"pretax_margin","0.02","0.12","0.01","0.09","0.2","-0.29","0.08","-0.02"
"net_income_margin","0.09","0.1","0.01","0.1","0.16","-0.22","0.06","-0.03"
"fcf_margin","0.1","0.12","0.06","0.03","0.01","-0.04","0.01","0.02"
"assets_to_equity","","1.9","1.34","1.24","1.58","1.57","1.53","1.51"
"equity_to_assets","","0.53","0.74","0.8100000000000001","0.63","0.63","0.65","0.66"
"debt_to_equity","","0.62","0.08","0.1","0.27","0.31","0.3","0.29"
"debt_to_assets","","0.33","0.06","0.08","0.17","0.2","0.2","0.19"
"revenue_per_share","38.85","29.75","29.48","30.4","40.29","60.63","50.49","48.83"
"ebitda_per_share","3.58","2.18","1.63","-0.85","-0.06","-1.5","2.54","2.87"
"operating_income_per_share","2.21","0.42","0.11","-3","-1.69","-6.58","-2.91","-2.03"
"pretax_income_per_share","0.79","3.59","0.4","2.68","7.95","-17.67","4.25","-1.75"
"fcf_per_share","4.01","3.7","1.84","1.03","0.51","-2.58","0.5600000000000001","1.06"
"book_value_per_share","","42.49","35.81","81.18000000000001","84.59","76.43000000000001","78.51000000000001","79.78"
"tangible_book_per_share","","3.04","12.71","58.58","34.04","27.79","33.42","36.58"
"payout_ratio","","","","","","","",""
"revenue_growth","","-0.23","-0.01","0.1","0.34","0.42","-0.17",""
"gross_profit_growth","","-0.24","-0.03","0.03","0.19","0.37","-0.08",""
"ebitda_growth","","-0.39","-0.25","-1.55","0.93","-24.58","2.69",""
"operating_income_growth","","-0.8100000000000001","-0.75","-31.11","0.43","-2.67","0.5600000000000001",""
"pretax_income_growth","","3.56","-0.89","6.11","1.99","-3.09","1.24",""
"net_income_growth","","-0.19","-0.91","10.78","1.22","-2.96","1.23",""
"eps_diluted_growth","","-0.19","-0.91","10.04","1.12","-3.15","1.22",""
"shares_diluted_growth","","","","0.07000000000000001","0.01","-0.06","",""
"cash_and_equiv_growth","","","-0.61","3.01","-0.37","-0.33","-0.08",""
"ppe_growth","","","-0.04","-0.1","1.08","-0.11","-0.11",""
"total_assets_growth","","","-0.4","1.24","0.34","-0.16","",""
"total_equity_growth","","","-0.16","1.42","0.05","-0.15","0.03",""
"cfo_growth","","-0.11","-0.32","-0.39","-0.11","-1.6","3.29",""
"capex_growth","","0.28","-0.74","0.36","-0.49","-0.55","-0.01",""
"fcf_growth","","-0.08","-0.5","-0.4","-0.5","-5.76","1.22",""
"shares_eop","85.13200000000001","85.13200000000001","85.13200000000001","88.765","89.711","88.872","85.904","86.09"
"dividends","","","","","","","",""
"price_to_earnings","","","","41.46","19.62","-3.37","16.92","-42.99"
"price_to_book","","","","1.51","1.51","0.6","0.66","0.67"
"price_to_sales","","","","4.04","3.17","0.75","1.03","1.09"
"price_to_tangible_book","","","","2.1","3.75","1.64","1.56","1.46"
"price_to_fcf","","","","119.14","250.86","-17.73","93.42","49.26"
"market_cap","","","","11182.348405","11726.12481","3945.9168","4499.65152","4591.40052"
"period_end_price","","","","125.98","130.71","44.4","52.38","52.38"
