"Company: ","Confluent Inc (CFLT:US)","","","","",""
"Exchange: ","NASDAQ","","","","",""
"Last Close Price: ","27.12","","","","",""
"Industry: ","Software","","","","",""
"Currency: ","USD","","","","",""
"Country: ","US","","","","",""
"Market Cap.: ","8689","","","","",""
"Enterprise Value: ","7871","","","","",""
"period_end_date","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","149.805","236.577","387.864","585.944","776.952","819.8869999999999"
"cogs","49.369","75.476","137.292","202.415","229.67","232.747"
"gross_profit","100.436","161.101","250.572","383.529","547.282","587.14"
"sga","140.454","288.877","428.267","582.162","642.449","648.266"
"rnd","58.09","105.399","161.925","264.041","348.752","361.433"
"special_charges","","","","","",""
"other_opex","","","","","",""
"total_opex","198.544","394.276","590.192","846.203","991.201","1009.699"
"operating_income","-98.108","-233.175","-339.62","-462.674","-443.919","-422.559"
"net_interest_income_normal","2.494","4.113","2.02","","",""
"other_nonoperating_income","0.5669999999999999","-0.973","-2.027","16.416","37.245","76.292"
"pretax_income","-95.047","-230.035","-339.627","-446.258","-406.674","-346.267"
"income_tax","0.005","0.207","-3.174","-6.293","-36.072","-36.891"
"net_income_continuing","-95.042","-229.828","-342.801","-452.551","-442.746","-383.158"
"net_income_discontinued","","","","","",""
"income_allocated_to_minority_interest","","","","","",""
"other_income_statement_items","","","","","","-1.4210854715202E-14"
"net_income","-95.042","-229.828","-342.801","-452.551","-442.746","-383.158"
"preferred_dividends","","","","","",""
"net_income_available_to_shareholders","-95.042","-229.828","-342.801","-452.551","-442.746","-383.158"
"eps_basic","-0.42","-1.03","-1.82","-1.62","-1.47","-1.25"
"eps_diluted","-0.42","-1.03","-1.82","-1.62","-1.47","-1.25"
"shares_basic","224.261","224.261","188.628","280.08","300.727","300.727"
"shares_diluted","224.261","224.261","188.628","280.08","300.727","300.727"
"cash_and_equiv","18.954","36.789","1375.932","435.781","349.761","349.761"
"st_investments","80.819","251.756","640.085","1491.044","1551.009","1551.009"
"receivables","67.779","105.971","137.491","178.188","229.962","229.962"
"inventories","","","","","",""
"other_current_assets","15.513","33.178","72.565","93.11199999999999","120.923","120.923"
"total_current_assets","183.065","427.694","2226.073","2198.125","2251.655","2251.655"
"equity_and_other_investments","","","","","",""
