"ebitda_margin","-0.6899999999999999","-0.66","-0.11","-0.06","-0.1","-0.01","0.01"
"operating_margin","-0.72","-0.7","-0.15","-0.09","-0.16","-0.07000000000000001","-0.05"
"pretax_margin","-0.7","-0.75","-0.16","-0.09","-0.21","-0.06","-0.04"
"net_income_margin","-0.7","-0.75","-0.16","-0.1","-0.21","-0.06","-0.05"
"fcf_margin","-0.59","-0.62","0.05","0.12","0.03","0.18","0.19"
"assets_to_equity","1.24","1.47","1.35","1.46","1.45","1.59","1.63"
"equity_to_assets","0.8","0.68","0.74","0.6899999999999999","0.6899999999999999","0.63","0.61"
"debt_to_equity","","0.14","0.13","0.08","0.07000000000000001","0.07000000000000001","0.07000000000000001"
"debt_to_assets","","0.1","0.09","0.05","0.05","0.04","0.04"
"revenue_per_share","1.03","3.13","9.25","14.51","17.72","21.97","22.95"
"ebitda_per_share","-0.71","-2.06","-1.01","-0.88","-1.79","-0.17","0.14"
"operating_income_per_share","-0.74","-2.18","-1.4","-1.34","-2.78","-1.47","-1.19"
"pretax_income_per_share","-0.72","-2.35","-1.47","-1.37","-3.77","-1.36","-1.03"
"fcf_per_share","-0.61","-1.92","0.47","1.67","0.51","3.94","4.35"
"book_value_per_share","-1.54","-3.82","15.07","13.85","18.22","17.34","17.29"
"tangible_book_per_share","-1.54","-5.27","13.82","12.74","9.779999999999999","9.470000000000001","9.869999999999999"
"payout_ratio","","","","","","",""
"revenue_growth","","2.04","2.26","0.6899999999999999","0.35","0.31",""
"gross_profit_growth","","4.75","3.19","0.68","0.17","0.35",""
"ebitda_growth","","-1.91","0.46","0.06","-1.24","0.9",""
"operating_income_growth","","-1.93","0.29","-0.04","-1.28","0.44",""
"pretax_income_growth","","-2.26","0.31","-0.01","-2.02","0.62",""
"net_income_growth","","-2.27","0.31","-0.02","-1.92","0.59",""
"eps_diluted_growth","","-2.23","0.37","0.06","-1.65","0.61",""
"shares_diluted_growth","","","0.1","0.08","0.1","0.06",""
"cash_and_equiv_growth","","0.2","15.91","-0.42","-0.21","0.34",""
"ppe_growth","","11.71","0.55","0.79","0.45","0.07000000000000001",""
"total_assets_growth","","1.54","2.67","0.07000000000000001","0.44","0.11",""
"total_equity_growth","","1.15","2.98","-0.01","0.45","0.01",""
"cfo_growth","","-1.94","1.54","1.75","-0.47","3.56",""
"capex_growth","","-5","-0.36","-0.22","-0.36","0.3",""
"fcf_growth","","-2.17","1.27","2.86","-0.66","7.12",""
"shares_eop","283.145","283.145","318.503","346.512","391.471","403.228","408.91"
"dividends","","","","","","",""
"price_to_earnings","","","-98.63","-110.25","-14","-71.45999999999999","-133.95"
"price_to_book","","","9.67","11.06","2.82","5.85","8.029999999999999"
"price_to_sales","","","15.75","10.56","2.9","4.62","6.17"
"price_to_tangible_book","","","10.55","12.03","5.26","10.71","14.05"
"price_to_fcf","","","311.41","91.64","100.06","25.73","32.56"
"market_cap","","","45466.30325","51595.6368","19111.61422","39875.21692","56260.27264"
"period_end_price","","","142.75","148.9","48.82","98.89","98.89"
