"other_income_statement_items","13","11","3","2","2","2","1","1","","1","1","","-2","-2","","","","","","",""
"net_income","446","477","510","497","-312","555","528","606","629","624","703","764","847","1076","586","1254","1325","2146","1436","2181","2168"
"preferred_dividends","","","","","","","","","","","","","","","","","","","","",""
"net_income_available_to_shareholders","446","477","510","497","-312","555","528","606","629","624","703","764","847","1076","586","1254","1325","2146","1436","2181","2168"
"eps_basic","1.76","1.88","2.01","1.79","-1.23","2.18","2.19","2.77","2.99","3.08","3.59","4","4.57","5.91","0.54","0.89","0.9399999999999999","1.52","1.01","1.56","1.56"
"eps_diluted","1.76","1.88","2.01","1.79","-1.23","2.17","2.17","2.74","2.96","3.05","3.56","3.97","4.54","5.89","0.53","0.88","0.93","1.5","1.01","1.55","1.55"
"shares_basic","253.7","253.7","253.5","253.5","254","254.2","240.4","218.7","210.6","202.9","195.8","190.9","185.4","182","1086.3","1406.7","1407.2","1415.7","1416.8","1399.3","1399.3"
"shares_diluted","253.7","253.7","253.5","253.5","254","255.2","242.6","221.2","212.3","204.5","197.4","192.4","186.6","182.8","1097.6","1419.1","1422.1","1427.9","1428.5","1408.4","1408.4"
"cash_and_equiv","19","28","35","67","214","280","315","701","366","153","237","911","1787","61","83","75","240","567","535","267","267"
"st_investments","","","","","","","","","","","","","","","","","","","","",""
"receivables","","","1164","2190","532","572","571","635","602","622","617","628","646","710","1223","1184","1144","1274","1668","1519","1519"
"inventories","","","300","325","263","262","244","212","197","200","204","209","202","229","626","654","762","894","1314","1142","1142"
"other_current_assets","","","133","157","228","165","179","209","170","144","153","69","101","117","227","360","242","322","287","447","447"
"total_current_assets","19","28","1632","2739","1237","1279","1309","1757","1335","1119","1211","1817","2736","1117","2159","2273","2388","3057","3804","3375","3375"
"equity_and_other_investments","","","","","12","9","11","13","14","36","39","71","74","73","231","192","130","89","1049","1456","1456"
"ppe_gross","","","1254","1471","1676","1898","2081","2190","2365","2452","2542","2649","2722","2903","2986","3254","3877","4516","5023","5539","5539"
"accumulated_depreciation","","","-499","-603","-686","-789","-913","-1038","-1163","-1279","-1401","-1493","-1584","-1705","-676","-729","-1020","-1349","-1651","-1964","-1964"
"ppe_net","","","755","868","990","1109","1168","1152","1202","1173","1141","1156","1138","1198","2310","2525","2857","3167","3372","3575","3575"
"intangible_assets","","","3651","3617","2712","2702","2691","2677","2684","2694","2684","2663","2656","3781","23967","24117","23968","23856","23183","23287","23287"
"goodwill","","","3180","3183","2983","2983","2984","2980","2983","2988","2990","2988","2993","3561","20011","20172","20184","20182","20072","20202","20202"
"other_lt_assets","7606","7405","128","121","704","694","696","704","710","191","200","174","194","292","240","239","252","247","357","235","235"
"total_assets","7625","7433","9346","10528","8638","8776","8859","9283","8928","8201","8265","8869","9791","10022","48918","49518","49779","50598","51837","52130","52130"
"accounts_payable","","","788","987","234","850","298","265","283","271","289","277","303","365","2300","3176","3740","4316","5206","3597","3597"
"tax_payable","","","","","5","4","18","530","45","33","10","27","4","11","60","75","39","144","87","29","29"
"current_accrued_liabilities","","","","","144","","16","52","27","26","26","30","24","20","761","717","790","850","854","984","984"
"st_debt","","","708","126","","","404","452","249","66","","500","","66","1458","1593","2345","304","895","3246","3246"
"current_deferred_revenue","","","","","","","65","65","65","65","64","64","64","64","","","","","","",""
"current_deferred_tax_liability","","","","","","","","","","","","","","","","","","","","",""
"other_current_liabilities","","","195","22","418","","537","551","562","569","646","678","646","699","1097","803","664","716","839","840","840"
"total_current_liabilities","","","1691","1135","801","854","1338","1915","1232","1030","1038","1583","1051","1238","5702","6474","7694","6485","8076","8916","8916"
"lt_debt","3468","2858","3084","2912","3522","2960","1677","2249","2499","2508","2497","2746","4325","4230","14201","12827","11143","11578","11072","9945","9945"
"noncurrent_capital_leases","","","","","","","10","7","55","","83","129","143","170","305","696","878","1229","1421","1413","1413"
"pension_liabilities","","","","","","","","44","55","82","101","96","41","19","30","29","38","40","37","35","35"
"noncurrent_deferred_revenue","","","1292","1324","981","1038","2598","2035","2016","2094","2076","1993","1964","1717","5967","6070","6034","6029","5769","5792","5792"
"other_lt_liabilities","2051","2149","29","136","727","737","777","770","791","210","176","139","133","197","180","165","162","265","337","353","353"
"total_liabilities","5519","5007","6096","5507","6031","5589","6400","7020","6648","5924","5971","6686","7657","7571","26385","26261","25949","25626","26712","26454","26454"
"common_stock","","","","","3","3","2","2","2","2","2","2","2","2","14","14","14","14","14","14","14"
"preferred_stock","","","","","","","","","","","","","","","","","","","","",""
"retained_earnings","","","","","-430","87","400","740","1080","1393","1771","2165","2266","2651","1178","1582","2061","3199","3539","4559","4559"
"aoci","","","3250","20","-106","-59","-28","-110","-110","-88","-137","-195","-229","-202","-130","104","77","-26","129","315","315"
"apic","","","","5001","3140","3156","2085","1631","1308","970","658","211","95","","21471","21557","21677","21785","21444","20788","20788"
"treasury_stock","","","","","","","","","","","","","","","","","","","","",""
"other_equity","2106","2426","","","","","","","","","","","","","","","","","","",""
"minority_interest_liability","","","","","","","","","","","","","","","","","1","","-1","",""
"total_equity","2106","2426","3250","5021","2607","3187","2459","2263","2280","2277","2294","2183","2134","2451","22533","23257","23830","24972","25125","25676","25676"
"total_liabilities_and_equity","7625","7433","9346","10528","8638","8776","8859","9283","8928","8201","8265","8869","9791","10022","48918","49518","49779","50598","51837","52130","52130"
"cfo_net_income","446","477","510","497","-312","555","528","606","629","624","703","764","847","1076","589","1254","1325","2146","1436","2181","2168"
"cfo_da","","79","139","169","195","207","228","232","240","234","235","227","224","229","434","658","653","708","709","720","704"
"cfo_receivables","","-18","2","-63","7","5","-2","-73","37","-22","-5","-25","-28","-38","82","-7","-5","-152","-398","70","84"
"cfo_inventory","","18","13","-14","57","3","19","29","17","-3","-8","-11","3","","185","-24","-107","-133","-426","182","191"
"cfo_prepaid_expenses","","","8","-1","","","","","","","","","","","","","","","","",""
"cfo_other_working_capital","","-10","-84","-1","-101","-30","1626","494","-484","-112","50","30","-73","-7","190","397","278","636","549","-1999","-2088"
"cfo_change_in_working_capital","","-10","-61","-79","-37","-22","1643","450","-430","-137","37","-6","-98","-45","457","366","166","351","-275","-1747","-1813"
"cfo_deferred_tax","","56","14","55","-241","103","37","-498","91","138","43","29","29","-201","-81","-23","-51","31","-289","-4","17"
"cfo_stock_comp","","","","","9","19","29","34","35","37","48","44","45","36","35","64","85","88","52","116","115"
"cfo_other_noncash_items","164","-19","-21","-39","1095","3","70","-41","-83","-30","-44","-44","-86","-57","179","155","278","-450","1204","63","152"
"cf_cfo","610","583","581","603","709","865","2535","783","482","866","1022","1014","961","1038","1613","2474","2456","2874","2837","1329","1343"
"cfi_ppe_net","-71","-39","-142","-224","-300","-312","-228","-235","-210","-178","-162","-159","-174","-199","-177","-83","-258","-301","-185","-416","-519"
"cfi_acquisitions_net","","","","","","","-1","-2","","-10","-19","-20","-4","-1555","-18984","-24","-5","578","-912","-316","-322"
"cfi_investment_net","","36","","96","-165","","","","","","","-15","-1","","","","","","","",""
"cfi_intangibles_net","","","","","-1","61","","-3","-7","-5","-1","-1","-2","-6","","-35","-56","-32","-26","-56","-36"
"cfi_other","255","286","-360","-959","1540","","4","","","-2","-3","1","-8","-3","30","-8","3","-35","-12","4","5"
"cf_cfi","184","283","-502","-1087","1074","-251","-225","-240","-217","-195","-185","-194","-189","-1763","-19131","-150","-316","210","-1135","-784","-872"
"cff_common_stock_net","","","","","","","-1113","-522","-400","-400","-400","-521","-519","-399","9000","","29","140","-379","-706","-1580"
"cff_pfd_net","","","","","","","","","","","","","","","","","","","","",""
"cff_debt_net","","-155","30","-610","456","-550","-978","600","50","-186","-66","741","1049","-92","8316","-1324","-1003","-1775","-205","1102","2492"
"cff_dividend_paid","","","-80","-213","","","-194","-251","-284","-302","-317","-355","-386","-414","-232","-844","-846","-955","-1080","-1142","-1160"
"cff_other","-799","-660","-22","1338","-2081","-4","5","21","31","8","36","-2","-36","-2","493","-196","-170","-172","-64","-86","-123"
"cf_cff","-799","-815","-72","515","-1625","-554","-2280","-152","-603","-880","-747","-137","108","-907","17577","-2364","-1990","-2762","-1728","-832","-371"
"ebitda","870","995","1184","1173","1127","1252","1253","1256","1332","1280","1415","1525","1657","1617","1671","3036","3200","3602","3492","3914","4079"
"capex","-71","-39","-142","-224","-300","-312","-228","-235","-210","-178","-162","-159","-174","-199","-177","-83","-258","-301","-185","-416","-519"
"fcf","539","544","439","379","409","553","2307","548","272","688","860","855","787","839","1436","2391","2198","2573","2652","913","824"
"book_value","2106","2426","3250","5021","2607","3187","2459","2263","2280","2277","2294","2183","2134","2451","22533","23257","23830","24972","25125","25676","24653"
"tangible_book_value","2106","2426","-3581","-1779","-3088","-2498","-3216","-3394","-3387","-3405","-3380","-3468","-3515","-4891","-21445","-21032","-20322","-19066","-18130","-17813","-18761"
"roa","","0.06","0.06","0.05","-0.03","0.06","0.06","0.07000000000000001","0.07000000000000001","0.07000000000000001","0.09","0.09","0.09","0.11","0.02","0.03","0.03","0.04","0.03","0.04","0.04"
"roe","","0.21","0.18","0.12","-0.08","0.19","0.19","0.26","0.28","0.27","0.31","0.34","0.39","0.47","0.05","0.05","0.06","0.09","0.06","0.09","0.09"
"roic","","0.09","0.08","0.07000000000000001","-0.04","0.09","0.1","0.13","0.13","0.13","0.14","0.15","0.14","0.16","0.03","0.03","0.03","0.06","0.04","0.06","0.05"
"roce","","0.12","0.13","0.11","0.11","0.13","0.13","0.13","0.14","0.14","0.16","0.17","0.17","0.16","0.05","0.05","0.06","0.07000000000000001","0.06","0.07000000000000001","0.07000000000000001"
"rotce","","0.12","0.23","0.47","0.38","0.48","0.46","0.46","0.49","0.55","0.76","0.7","0.55","0.6","1.12","4.56","8.140000000000001","8.81","3.13","1.46","1.29"
"gross_margin","0.66","0.65","0.58","0.54","0.55","0.6","0.6","0.58","0.58","0.58","0.59","0.59","0.6","0.6","0.52","0.57","0.5600000000000001","0.55","0.52","0.55","0.55"
"ebitda_margin","0.28","0.31","0.25","0.2","0.2","0.23","0.22","0.21","0.22","0.21","0.23","0.24","0.26","0.24","0.22","0.27","0.28","0.28","0.25","0.26","0.27"
"operating_margin","0.28","0.29","0.22","0.17","0.16","0.19","0.18","0.17","0.18","0.17","0.19","0.21","0.22","0.21","0.17","0.21","0.22","0.23","0.2","0.22","0.23"
"pretax_margin","0.23","0.25","0.17","0.14","-0.07000000000000001","0.16","0.15","0.16","0.16","0.09","0.18","0.19","0.2","0.18","0.11","0.15","0.15","0.22","0.12","0.19","0.19"
"net_income_margin","0.15","0.15","0.11","0.09","-0.05","0.1","0.09","0.1","0.1","0.1","0.11","0.12","0.13","0.16","0.08","0.11","0.11","0.17","0.1","0.15","0.15"
"fcf_margin","0.18","0.17","0.09","0.07000000000000001","0.07000000000000001","0.1","0.41","0.09","0.05","0.11","0.14","0.14","0.12","0.13","0.19","0.22","0.19","0.2","0.19","0.06","0.06"
"assets_to_equity","3.62","3.06","2.88","2.1","3.31","2.75","3.6","4.1","3.92","3.6","3.6","4.06","4.59","4.09","2.17","2.13","2.09","2.03","2.06","2.03","2.12"
"equity_to_assets","0.28","0.33","0.35","0.48","0.3","0.36","0.28","0.24","0.26","0.28","0.28","0.25","0.22","0.24","0.46","0.47","0.48","0.49","0.48","0.49","0.47"
"debt_to_equity","1.65","1.18","1.17","0.61","1.35","0.93","0.85","1.2","1.23","1.13","1.12","1.55","2.09","1.82","0.71","0.65","0.6","0.53","0.53","0.57","0.66"
"debt_to_assets","0.45","0.38","0.41","0.29","0.41","0.34","0.24","0.29","0.31","0.31","0.31","0.38","0.46","0.45","0.33","0.31","0.29","0.26","0.26","0.28","0.31"
"revenue_per_share","12.08","12.63","18.68","22.67","22.48","21.67","23.23","26.69","28.24","29.33","31.01","32.65","34.51","36.6","6.78","7.84","8.17","8.880000000000001","9.84","10.52","10.65"
"ebitda_per_share","3.43","3.92","4.67","4.63","4.44","4.91","5.16","5.68","6.27","6.26","7.17","7.93","8.880000000000001","8.85","1.52","2.14","2.25","2.52","2.44","2.78","2.91"
"operating_income_per_share","3.43","3.61","4.12","3.96","3.67","4.09","4.23","4.63","5.14","5.11","5.98","6.75","7.68","7.59","1.13","1.68","1.79","2.03","1.95","2.27","2.41"
"pretax_income_per_share","2.77","3.1","3.18","3.22","-1.48","3.4","3.38","4.18","4.61","2.65","5.44","6.15","6.88","6.42","0.72","1.19","1.23","1.96","1.2","1.96","1.98"
"fcf_per_share","2.12","2.14","1.73","1.5","1.61","2.17","9.51","2.48","1.28","3.36","4.36","4.44","4.22","4.59","1.31","1.68","1.55","1.8","1.86","0.65","0.59"
"book_value_per_share","8.300000000000001","9.56","12.82","19.81","10.26","12.49","10.14","10.23","10.74","11.13","11.62","11.35","11.44","13.41","20.53","16.39","16.76","17.49","17.59","18.23","17.77"
"tangible_book_per_share","8.300000000000001","9.56","-14.13","-7.02","-12.16","-9.789999999999999","-13.26","-15.34","-15.95","-16.65","-17.12","-18.02","-18.84","-26.76","-19.54","-14.82","-14.29","-13.35","-12.69","-12.65","-13.52"
"payout_ratio","","","","","","0.07000000000000001","0.41","0.44","0.46","0.5","0.46","0.48","0.47","0.39","1.66","0.68","0.65","0.48","0.77","0.54","0.55"
"revenue_growth","","0.05","0.48","0.21","-0.01","-0.03","0.02","0.05","0.02","","0.02","0.03","0.03","0.04","0.11","0.49","0.04","0.09","0.11","0.05",""
"gross_profit_growth","","0.04","0.31","0.14","","0.06","0.03","0.01","0.02","","0.04","0.03","0.04","0.04","-0.03","0.63","0.02","0.08","0.05","0.1",""
"ebitda_growth","","0.14","0.19","-0.01","-0.04","0.11","","","0.06","-0.04","0.11","0.08","0.09","-0.02","0.03","0.82","0.05","0.13","-0.03","0.12",""
"operating_income_growth","","0.05","0.14","-0.04","-0.07000000000000001","0.12","-0.02","","0.07000000000000001","-0.04","0.13","0.1","0.1","-0.03","-0.11","0.92","0.07000000000000001","0.14","-0.04","0.15",""
"pretax_income_growth","","0.12","0.02","0.01","-1.46","3.31","-0.05","0.13","0.06","-0.45","0.98","0.1","0.08","-0.09","-0.33","1.14","0.03","0.6","-0.39","0.6",""
"net_income_growth","","0.07000000000000001","0.07000000000000001","-0.03","-1.63","2.78","-0.05","0.15","0.04","-0.01","0.13","0.09","0.11","0.27","-0.46","1.14","0.06","0.62","-0.33","0.52",""
"eps_diluted_growth","","0.07000000000000001","0.07000000000000001","-0.11","-1.69","2.76","","0.26","0.08","0.03","0.17","0.12","0.14","0.3","-0.91","0.66","0.06","0.61","-0.33","0.53",""
"shares_diluted_growth","","","","","","","-0.05","-0.09","-0.04","-0.04","-0.03","-0.03","-0.03","-0.02","5","0.29","","","","-0.01",""
"cash_and_equiv_growth","","0.47","0.25","0.91","2.19","0.31","0.13","1.23","-0.48","-0.58","0.55","2.84","0.96","-0.97","0.36","-0.1","2.2","1.36","-0.06","-0.5",""
"ppe_growth","","","","0.15","0.14","0.12","0.05","-0.01","0.04","-0.02","-0.03","0.01","-0.02","0.05","0.93","0.09","0.13","0.11","0.06","0.06",""
"total_assets_growth","","-0.03","0.26","0.13","-0.18","0.02","0.01","0.05","-0.04","-0.08","0.01","0.07000000000000001","0.1","0.02","3.88","0.01","0.01","0.02","0.02","0.01",""
"total_equity_growth","","0.15","0.34","0.54","-0.48","0.22","-0.23","-0.08","0.01","","0.01","-0.05","-0.02","0.15","8.19","0.03","0.02","0.05","0.01","0.02",""
"cfo_growth","","-0.04","","0.04","0.18","0.22","1.93","-0.6899999999999999","-0.38","0.8","0.18","-0.01","-0.05","0.08","0.55","0.53","-0.01","0.17","-0.01","-0.53",""
"capex_growth","","0.45","-2.64","-0.58","-0.34","-0.04","0.27","-0.03","0.11","0.15","0.09","0.02","-0.09","-0.14","0.11","0.53","-2.11","-0.17","0.39","-1.25",""
"fcf_growth","","0.01","-0.19","-0.14","0.08","0.35","3.17","-0.76","-0.5","1.53","0.25","-0.01","-0.08","0.07000000000000001","0.71","0.67","-0.08","0.17","0.03","-0.66",""
"shares_eop","253.7","253.7","253.5","253.686","253.686","254.109","223.936","212.13","205.293","197.98","192.958","187.842","183.12","179.743","1405.94","1406.85","1407.26","1418.12","1408.39","1390.45","1355.57"
"dividends","","","","","","0.15","0.9","1.21","1.36","1.52","1.64","1.92","2.12","2.32","0.88","0.6","0.6","0.71","0.78","0.83","0.85"
"price_to_earnings","","","","","-13.21","12.96","14.91","13.82","14.42","15.46","19.67","22.91","19.6","16.21","61.52","32.48","33.99","24.36","34.97","21.24","19.18"
"price_to_book","","","","","1.58","2.26","3.2","3.7","3.98","4.24","6.03","8.02","7.78","7.12","1.6","1.75","1.89","2.09","2","1.8","1.69"
"price_to_sales","","","","","0.72","1.3","1.4","1.42","1.51","1.61","2.26","2.79","2.58","2.61","4.84","3.66","3.88","4.12","3.57","3.13","2.78"
"price_to_tangible_book","","","","","-1.33","-2.88","-2.45","-2.47","-2.68","-2.83","-4.09","-5.05","-4.72","-3.57","-1.68","-1.94","-2.22","-2.74","-2.77","-2.6","-2.22"
"price_to_fcf","","","","","10.08","13","3.41","15.28","33.35","14.02","16.08","20.48","21.1","20.79","25.1","17.03","20.49","20.32","18.94","50.74","50.46"
"market_cap","","","","","4122.3975","7191.2847","7873.58976","8374.892400000001","9069.84474","9645.5856","13831.22944","17506.8744","16603.4904","17445.85558","36048.3016","40728.3075","45032.32","52271.9032","50223.1874","46329.794","41575.3319"
"period_end_price","","","","","16.25","28.3","35.16","39.48","44.18","48.72","71.68000000000001","93.2","90.67","97.06","25.64","28.95","32","36.86","35.66","33.32","33.32"
