"other_equity","","-2","-2","","","","","","","","","","","",""
"minority_interest_liability","","3","3","3","3","3","3","3","","","","","","",""
"total_equity","","-467","-475","-196","-114","-65","221","1015","1434","1618","2092","3180","3196","3216","3216"
"total_liabilities_and_equity","","5217","5106","5135","5252","5028","7653","8476","9131","16469","16701","17882","16956","16587","16587"
"cfo_net_income","-113","-299","2","57","62","86","236","340","496","404","559","733","766","609","504"
"cfo_da","317","344","355","341","358","350","525","521","538","613","845","854","819","818","847"
"cfo_receivables","-41","-11","95","3","5","46","-34","-41","-53","150","49","-331","-86","294",""
"cfo_inventory","-118","59","37","-43","19","74","9","10","-79","99","48","-639","-3","343",""
"cfo_prepaid_expenses","12","25","-7","15","-1","-8","21","27","18","14","-12","-30","11","1",""
"cfo_other_working_capital","83","-22","-53","-41","30","-60","49","59","97","-35","24","945","-120","-372","132"
"cfo_change_in_working_capital","-64","51","72","-66","53","52","45","55","-17","228","109","-55","-198","266","132"
"cfo_deferred_tax","-52","-51","1","22","-4","26","31","5","-86","-52","-96","-73","-48","-117","-117"
"cfo_stock_comp","","2","2","16","15","21","20","20","23","27","33","40","39","42","42"
"cfo_other_noncash_items","24","280","47","94","46","102","","34","50","-19","80","81","185","-3","39"
"cf_cfo","112","327","479","464","530","637","857","975","1004","1201","1530","1580","1563","1615","1447"
"cfi_ppe_net","-223","-160","-230","-239","-215","-180","-288","-269","-333","-399","-583","-676","-687","-689","-637"
"cfi_acquisitions_net","-658","-368","-55","-24","-226","-3","-2283","-515","-702","-5852","-14","165","128","-87",""
"cfi_investment_net","","","","","","","","","","","281","","76","",""
"cfi_intangibles_net","","","","","","","","","","","","","","",""
"cfi_other","29","5","30","18","19","18","-8","10","","","","","","","48"
"cf_cfi","-852","-523","-255","-245","-422","-165","-2579","-774","-1035","-6251","-316","-511","-483","-776","-589"
"cff_common_stock_net","-3","-2","-6","465","17","18","26","31","-10","-19","30","60","-682","-565","-314"
"cff_pfd_net","","","","","","","","","","","","","","",""
"cff_debt_net","919","115","-173","-587","-60","-258","1966","-141","163","5570","-1234","-780","-22","-373","-580"
"cff_dividend_paid","","","","","","","","","","","","","","-127","-132"
"cff_other","-38","-23","","-42","-76","-125","-175","-116","-40","-125","-16","-21","","-6","-29"
"cf_cff","878","90","-179","-164","-119","-365","1817","-226","113","5426","-1220","-741","-704","-1071","-1055"
"ebitda","482","607","711","741","704","771","1138","1277","1335","1455","2103","2197","2084","1999","1954"
"capex","-223","-160","-230","-239","-215","-180","-288","-269","-333","-399","-583","-676","-687","-689","-637"
"fcf","-111","167","249","225","315","457","569","706","671","802","947","904","876","926","810"
