"cfo_deferred_tax","0.317","-1.159","-5.464","46.904","42.318","754.942","756.462"
"cfo_stock_comp","2.12","1.68","24.63","10.46","18.67","34.59","40.66"
"cfo_other_noncash_items","7.786","2.421","-7.525","-14.957","-8.6950000000001","-671.558","-675.221"
"cf_cfo","-0.186","24.115","152.187","368.57","535.977","126.224","32.683"
"cfi_ppe_net","-3.541","-17.148","9.092000000000001","-14.302","-15.985","-52.688","-57.092"
"cfi_acquisitions_net","0.16","","-3.024","119.957","-238.349","-69.622","0.109"
"cfi_investment_net","","","","","","",""
"cfi_intangibles_net","-0.07000000000000001","","","","","",""
"cfi_other","-4.4408920985006E-16","","8.8817841970013E-16","","-13.278","","0.159"
"cf_cfi","-3.451","-17.148","6.068","105.655","-267.612","-122.31","-56.824"
"cff_common_stock_net","","","300.95","","","",""
"cff_pfd_net","","","","","","",""
"cff_debt_net","55.428","-2.64","196.924","-6","-5.44","-5.772","-5.917"
"cff_dividend_paid","","","","","","",""
"cff_other","-64.595","-1.527","-444.662","-153.049","-182.059","-55.318","-36.524"
"cf_cff","-9.167","-4.167","53.212","-159.049","-187.499","-61.09","-42.441"
"ebitda","39.722","48.394","126.737","576.9400000000001","604.519","20.313","0.553"
"capex","-3.541","-17.148","9.092000000000001","-14.302","-15.985","-52.688","-57.092"
"fcf","-3.727","6.967","161.279","354.268","519.992","73.536","-24.409"
"book_value","148.016","144.627","154.746","545.361","905.2430000000001","789.884","777.389"
"tangible_book_value","-294.386","-277.501","-247.185","275.024","377.659","242.868","237.242"
"roa","","-0.02","0.08","0.11","0.1","-0.06","-0.07000000000000001"
"roe","","-0.06","0.51","0.52","0.3","-0.14","-0.16"
"roic","","-0.02","0.11","0.17","0.14","-0.07000000000000001","-0.07000000000000001"
"roce","","0.05","0.12","0.37","0.28","-0.02","-0.03"
"rotce","","0.25","0.23","0.47","0.35","-0.02","-0.04"
"gross_margin","0.51","0.53","0.72","0.82","0.8100000000000001","0.49","0.44"
"ebitda_margin","0.32","0.34","0.45","0.72","0.68","0.07000000000000001",""
"operating_margin","0.14","0.17","0.36","0.68","0.64","-0.1","-0.19"
"pretax_margin","-0.13","-0.04","0.29","0.66","0.62","2.14","2.19"
