"total_current_liabilities","","2031.5","6056","5182.5","5740.8","5029.6","5152.7","5904.3","6832.2","8348.5","8428.799999999999","7457.7","7457.7"
"lt_debt","","3199.8","11945","11891.6","12019.4","11707.6","10437.6","7910","7570","6634.9","7392.1","7391.3","7391.3"
"noncurrent_capital_leases","","438.2","","","","","","5986.1","6079.2","5921.3","5828.5","5885.3","5885.3"
"pension_liabilities","","","","","","","","","","","","",""
"noncurrent_deferred_revenue","","45.2","1852.7","1512.9","1479.8","579.9","561.4","613.8","533.7","799.8","854","807.6","807.6"
"other_lt_liabilities","","1884.7","3656.1","3569.8","3143.8","3097","3174.2","2042.8","4258.6","3393.9","2054.1","1931.7","1931.7"
"total_liabilities","","7599.4","23509.8","22156.8","22383.8","20414.1","19325.9","22457","25273.7","25098.4","24557.5","23473.6","23473.6"
"common_stock","","","","","","3","6","6","6","6","6","6","6"
"preferred_stock","","","","","","","","","","","","",""
"retained_earnings","","1485.4","260.2","-242","-615.3","-569","-431.8","592.3","1263","2564.9","-185","828.2","828.2"
"aoci","","18","59.6","-112.7","-12.8","191.1","91.3","-118.5","63.5","69","69.3","88","88"
"apic","","","","","","1773.3","1811.2","1824.3","1898.9","2032.2","2072.7","2129.6","2129.6"
"treasury_stock","","","","","","","-25.8","-25.8","-1907","-1647.4","-352.2","-304.2","-304.2"
"other_equity","","256.2","1848.7","1967.9","1999.3","-0.20000000000005","-0.20000000000005","-0.19999999999982","-0.10000000000014","-0.10000000000036","-0.099999999999682","-0.10000000000036","-0.10000000000036"
"minority_interest_liability","","","","","","","","","","","","",""
"total_equity","","1759.6","2168.5","1613.2","1371.2","1398.2","1450.7","2278.1","1324.3","3024.6","1610.7","2747.5","2747.5"
"total_liabilities_and_equity","","9359","25678.3","23770","23755","21812.3","20776.6","24735.1","26598","28123","26168.2","26221.1","26221.1"
"cfo_net_income","79","1732.6","-1225.2","-502.2","-373.3","46.3","131.1","466.4","850.2","1619.6","1513.5","1296","1296"
"cfo_da","16.9","676.4","718.1","1613.7","1804.8","1898.1","1738.8","2261.6","2118.4","2305.2","2459.8","2444.2","2444.2"
"cfo_receivables","-11.4","11","-8.5","-15.8","-9.199999999999999","21.7","28.8","60.8","0.4","-22.4","-127.1","-36.3","-36.3"
"cfo_inventory","15.3","-39.6","-52.4","-245","2.7","45.6","80.3","-38.1","9.199999999999999","-313.8","-549.1","-215.3","-215.3"
"cfo_prepaid_expenses","","","","","","","","","","","","",""
"cfo_other_working_capital","-25","230.7","21.6","-205.7","258.4","-289.4","85.3","-536.3","1074","-338.4","-676.2","-912.7","-912.7"
"cfo_change_in_working_capital","-21.1","202.1","-39.3","-466.5","251.9","-222.1","194.4","-513.6","1083.6","-674.6","-1352.4","-1164.3","-1164.3"
"cfo_deferred_tax","","-657.6","-170.1","-90.40000000000001","-219.5","-1094.1","-81.5","-5.9","-112.3","219","12.9","-112.6","-112.6"
"cfo_stock_comp","","6.2","344.1","97.8","53.3","45.9","47.7","32.8","59","101.2","138.3","104.5","104.5"
"cfo_other_noncash_items","-42.3","-1910.2","207.3","249.2","296.3","344.7","-342.6","-337.4","-96.40000000000001","-57","81.8","91.7","91.7"
"cf_cfo","32.5","49.5","-165.1","901.6","1813.5","1018.8","1687.9","1903.9","3902.5","3513.4","2853.9","2659.5","2659.5"
"cfi_ppe_net","-28.7","-128.4","-328.2","-960","-1414.9","-1547","-1362.6","-1475.1","-1630.2","-1606.5","-2153.9","-2031.3","-2031.3"
"cfi_acquisitions_net","","-463.9","-5673.4","-710.8","-220.6","195.4","","","-97.90000000000001","-25.4","","",""
"cfi_investment_net","","","","454.7","","","","","","","","",""
"cfi_intangibles_net","","","","","","","","","","","","",""
"cfi_other","49.5","-189.2","56.599999999999","404.3","555.9","882.6","1275.8","1096.6","156.1","93","176.6","284.6","284.6"
"cf_cfi","20.8","-781.5","-5945","-811.8","-1079.6","-469","-86.8","-378.5","-1572","-1538.9","-1977.3","-1746.7","-1746.7"
"cff_common_stock_net","","","","","","","-25.8","","-1881.2","","","",""
"cff_pfd_net","","","","","","","","","1680","","","",""
"cff_debt_net","-20.7","873","5909.3","-569.9","9.5","-550.2","-1213.1","-1911.9","-504.2","-408.9","927.6","-870.1","-870.1"
"cff_dividend_paid","-50","","-34.5","","","-250","","","-159.7","-322","-4237.3","-277","-277"
"cff_other","-6.9","129","1054.1","-66","-107.3","-297.9","-75.3","-102.3","-176.7","-58.6","-55.7","-36.3","-36.3"
"cf_cff","-77.59999999999999","1002","6928.9","-635.9","-97.8","-1098.1","-1314.2","-2014.2","-1041.8","-789.5","-3365.4","-1183.4","-1183.4"
"ebitda","55.6","201.3","68.7","2015.4","2412.4","2050.5","2361.1","3213.9","3697.1","4727.1","4619.4","4557","4557"
"capex","-28.7","-128.4","-328.2","-960","-1414.9","-1547","-1362.6","-1475.1","-1630.2","-1606.5","-2153.9","-2031.3","-2031.3"
"fcf","3.8","-78.90000000000001","-493.3","-58.4","398.6","-528.2","325.3","428.8","2272.3","1906.9","700","628.2","628.2"
"book_value","","1759.6","2168.5","1613.2","1371.2","1398.2","1450.7","2278.1","1324.3","3024.6","1610.7","2747.5","2747.5"
"tangible_book_value","","255.4","-3080.3","-3400.4","-3294.4","-2927.6","-2567.1","-992.4","-1967.8","-461.4","-2055.7","-888","-888"
"roa","","0.37","-0.07000000000000001","-0.02","-0.02","","0.01","0.02","0.03","0.06","0.06","0.05","0.05"
"roe","","1.97","-0.62","-0.27","-0.25","0.03","0.09","0.25","0.47","0.74","0.65","0.59","0.59"
"roic","","0.64","-0.12","-0.04","-0.03","","0.01","0.03","0.05","0.1","0.09","0.08","0.08"
"roce","","-0.13","-0.05","0.02","0.03","0.01","0.04","0.05","0.08","0.12","0.11","0.11","0.11"
"rotce","","-0.16","-0.06","0.03","0.04","0.01","0.05","0.07000000000000001","0.1","0.14","0.13","0.14","0.14"
"gross_margin","0.25","0.27","0.28","0.27","0.28","0.27","0.28","0.28","0.29","0.29","0.28","0.28","0.28"
"ebitda_margin","0.01","0.01","","0.03","0.04","0.03","0.04","0.05","0.05","0.07000000000000001","0.06","0.06","0.06"
"operating_margin","0.01","-0.02","-0.02","0.01","0.01","","0.01","0.02","0.02","0.03","0.03","0.03","0.03"
"pretax_margin","0.01","0.06","-0.05","-0.01","-0.01","-0.02","","0.01","0.02","0.03","0.02","0.02","0.02"
"net_income_margin","0.02","0.09","-0.05","-0.01","-0.01","","","0.01","0.01","0.02","0.02","0.02","0.02"
"fcf_margin","","","-0.02","","0.01","-0.01","0.01","0.01","0.03","0.03","0.01","0.01","0.01"
"assets_to_equity","","5.32","11.84","14.73","17.32","15.6","14.32","10.86","20.08","9.300000000000001","16.25","9.539999999999999","9.539999999999999"
"equity_to_assets","","0.19","0.08","0.07000000000000001","0.06","0.06","0.07000000000000001","0.09","0.05","0.11","0.06","0.1","0.1"
"debt_to_equity","","2.09","5.8","7.58","9","8.49","7.3","6.16","10.41","4.4","8.83","4.91","4.91"
"debt_to_assets","","0.39","0.49","0.51","0.52","0.54","0.51","0.57","0.52","0.47","0.54","0.51","0.51"
"revenue_per_share","6.36","34.36","46.6","100.62","102.24","102.66","104.24","107.63","120.55","151.25","145.41","136.36","136.36"
"ebitda_per_share","0.1","0.34","0.12","3.45","4.13","3.51","4.07","5.54","6.4","9.949999999999999","8.65","7.84","7.84"
"operating_income_per_share","0.07000000000000001","-0.8100000000000001","-1.11","0.6899999999999999","1.04","0.26","1.07","1.64","2.73","5.1","4.04","3.64","3.64"
"pretax_income_per_share","0.05","1.95","-2.36","-0.93","-0.79","-1.57","0.09","1.03","1.95","4.42","3.62","2.73","2.73"
"fcf_per_share","0.01","-0.14","-0.85","-0.1","0.68","-0.9","0.5600000000000001","0.74","3.93","4.01","1.31","1.08","1.08"
"book_value_per_share","","3.01","3.72","2.76","2.35","2.4","2.5","3.93","2.29","6.36","3.02","4.73","4.73"
"tangible_book_per_share","","0.44","-5.28","-5.83","-5.64","-5.02","-4.42","-1.71","-3.4","-0.97","-3.85","-1.53","-1.53"
"payout_ratio","","","","","","","","","0.14","0.16","0.21","0.22","0.22"
"revenue_growth","","4.4","0.36","1.16","0.02","","0.01","0.03","0.12","0.03","0.08","0.02","0.02"
