"Company: ","Invitation Homes Inc (INVH:US)","","","","","","","","","",""
"Exchange: ","NYSE","","","","","","","","","",""
"Last Close Price: ","35.54","","","","","","","","","",""
"Industry: ","Residential REITs","","","","","","","","","",""
"Currency: ","USD","","","","","","","","","",""
"Country: ","US","","","","","","","","","",""
"Market Cap.: ","21870","","","","","","","","","",""
"Enterprise Value: ","29676","","","","","","","","","",""
"period_end_date","2014-12","2015-12","2016-12","2017-12","2018-12","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","658.722","836.049","922.587","1054.456","1722.962","1764.685","1822.828","1996.615","2238.121","2432.278","2488.427"
"cogs","383.164","387.421","390.82","434.839","720.896","731.601","739.1559999999999","777.759","874.287","976.144","1005.697"
"gross_profit","275.558","448.628","531.7670000000001","619.617","1002.066","1033.084","1083.672","1218.856","1363.834","1456.134","1482.73"
"sga","88.17700000000001","79.428","69.102","167.739","98.764","74.274","63.305","75.815","74.02500000000001","82.34399999999999","88.34"
"rnd","","","","","","","","","","",""
"special_charges","","","","","","","","","","",""
"other_opex","215.808","250.239","267.681","309.578","560.5410000000001","533.7190000000001","552.53","592.135","638.114","674.287","684.927"
"total_opex","303.985","329.667","336.783","477.317","659.3049999999999","607.9930000000001","615.835","667.95","712.139","756.631","773.2670000000001"
"operating_income","-28.427","118.961","194.984","142.3","342.761","425.091","467.837","550.9059999999999","651.6950000000001","699.503","709.463"
"net_interest_income_normal","-235.812","-273.736","-286.048","-256.97","-383.595","-367.173","-353.923","-322.661","-304.092","-333.457","-345.255"
"other_nonoperating_income","-5.387","-7.705","12.825","8.843999999999999","35.821","89.193","83.535","34.531","37.196","154.982","179.022"
"pretax_income","-269.626","-162.48","-78.239","-105.826","-5.013","147.111","197.449","262.776","384.799","521.028","543.23"
"income_tax","","","","","","","","","","",""
"net_income_continuing","-269.626","-162.48","-78.239","-105.826","-5.013","147.111","197.449","262.776","384.799","521.028","543.23"
"net_income_discontinued","-0.235","2.272","18.59","33.896","","","","","","",""
"income_allocated_to_minority_interest","","","","0.489","0.08599999999999999","-1.648","-1.237","-1.351","-1.47","-1.558","-1.652"
"other_income_statement_items","","","-18.59","-33.896","","","-2.8421709430404E-14","","5.6843418860808E-14","",""
"net_income","-269.861","-160.208","-78.239","-105.337","-4.927","145.463","196.212","261.425","383.329","519.47","541.578"
"preferred_dividends","","","","","","","","","","",""
"net_income_available_to_shareholders","-269.861","-160.208","-78.239","-105.337","-4.927","145.463","196.212","261.425","383.329","519.47","541.578"
"eps_basic","-0.89","-0.53","-0.26","-0.26","-0.01","0.27","0.35","0.45","0.63","0.85","0.89"
"eps_diluted","-0.89","-0.53","-0.26","-0.26","-0.01","0.27","0.35","0.45","0.63","0.85","0.87"
"shares_basic","302.117","302.117","302.117","339.423","520.377","531.236","553.9930000000001","577.681","609.771","611.894","611.894"
"shares_diluted","302.117","302.117","302.117","339.423","520.377","532.5","555.4589999999999","579.21","611.112","613.289","613.289"
"cash_and_equiv","285.596","274.818","198.119","179.878","144.94","92.258","213.422","610.1660000000001","262.87","700.6180000000001","700.6180000000001"
"st_investments","","","","","","","","","","",""
"receivables","5.577","8.846","11.604","24.525","33.117","25.244","35.256","37.473","54.091","60.81","60.81"
"inventories","","","","","","","","","","",""
"other_current_assets","312.668","247.39","290.297","333.965","401.108","343.97","286.708","332.445","360.58","382.99","382.99"
"total_current_assets","603.841","531.054","500.02","538.3680000000001","579.165","461.472","535.386","980.0839999999999","677.5410000000001","1144.418","1144.418"
"equity_and_other_investments","74.46899999999999","193.045","209.337","435.623","423.221","388.419","361.693","303.905","389.964","389.628","389.628"
"ppe_gross","9.521000000000001","6.98","6.247","16.595","11.792","23.593","31.7","33.57","41.018","45.006","45.006"
"accumulated_depreciation","","","","","","","","","","",""
"ppe_net","9.521000000000001","6.98","6.247","16.595","11.792","23.593","31.7","33.57","41.018","45.006","45.006"
"intangible_assets","0.829","","","37.514","-0.0029999999999859","-0.0029999999999859","-0.0029999999999859","-0.0029999999999859","-0.0029999999999859","-0.0029999999999859","-0.0029999999999859"
"goodwill","","","","258.21","258.21","258.21","258.21","258.21","258.21","258.21","258.21"
"other_lt_assets","8510.993","9065.898999999999","9016.746999999999","17397.328","16791.043","16261.219","16319.236","16962.08","17169.978","17383.708","17383.708"
"total_assets","9199.653","9796.977999999999","9732.351000000001","18683.638","18063.428","17392.91","17506.222","18537.846","18536.708","19220.967","19220.967"
"accounts_payable","","","","","","","","","","",""
"tax_payable","","","","","","","","","","",""
"current_accrued_liabilities","92.03400000000001","82.81699999999999","88.05200000000001","193.413","169.603","186.11","149.299","193.633","198.423","200.59","200.59"
