"aoci","","","","-0.052","0.102","0.029","-0.055","-0.08599999999999999","0.8","0.8"
"apic","","6.827","7.305","310.941","319.865","467.038","508.465","820.335","917.107","917.107"
"treasury_stock","","","","","","","","","",""
"other_equity","","0.00099999999999323","0.0009999999999994499","0.023000000000025","0.024000000000001","0.027000000000015","0.027000000000044","0.02899999999994","0.030000000000086","0.030000000000086"
"minority_interest_liability","","","","","","","","","",""
"total_equity","","-6.608","1.327","163.999","139.835","229.747","229.048","496.008","572.514","572.514"
"total_liabilities_and_equity","","13.116","25.091","200.08","181.253","281.189","295.084","564.876","676.811","676.811"
"cfo_net_income","-21.337","-18.528","-17.511","-21.828","-33.243","-57.203","-42.042","-44.881","-21.153","-15.734"
"cfo_da","0.12","0.103","0.285","0.393","0.495","0.84","1.218","1.858","2.846","3.092"
"cfo_receivables","-0.261","-0.76","-1.767","-2.836","-6.48","-11.842","-9.244","-27.017","-30.218","-12.745"
"cfo_inventory","-1.514","0.612","-0.315","1.003","-3.167","-2.645","-8.752000000000001","5.345","-21.999","-33.311"
"cfo_prepaid_expenses","-0.118","0.08799999999999999","-0.308","-1.326","-0.905","0.416","-0.696","-2.815","-4.758","-4.166"
"cfo_other_working_capital","0.489","0.303","3.167","4.02","3.978","3.193","11.837","26.297","16.194","9.579000000000001"
"cfo_change_in_working_capital","-1.404","0.243","0.777","0.861","-6.574","-10.878","-6.855","1.81","-40.781","-40.643"
"cfo_deferred_tax","","","","","","","","","",""
"cfo_stock_comp","0.31","0.25","0.24","1.22","6.2","12.82","26.18","51.97","82.47","90.56999999999999"
"cfo_other_noncash_items","0.056999999999999","-0.017000000000003","0.418","0.66","0.276","1.376","1.38","0.8120000000000001","1.271","-2.428"
"cf_cfo","-22.254","-17.949","-15.791","-18.694","-32.846","-53.045","-20.119","11.569","24.653","34.857"
"cfi_ppe_net","-0.346","-0.306","-0.412","-0.25","-2.739","-2.455","-4.668","-9.096","-23.629","-31.572"
"cfi_acquisitions_net","","","","","","","","","",""
"cfi_investment_net","23.91","","-7.188","-83.139","-40.82","89.08199999999999","33.807","-10.5","-271.193","-279.278"
"cfi_intangibles_net","","","","","","","","","",""
"cfi_other","","","","","2.1316282072803E-14","","3.5527136788005E-15","","5.6843418860808E-14","0.24599999999995"
"cf_cfi","23.564","-0.306","-7.6","-83.389","-43.559","86.627","29.139","-19.596","-294.822","-310.604"
"cff_common_stock_net","","","","181.825","","124.654","","243.801","",""
"cff_pfd_net","","12.348","24.968","","","","","","",""
"cff_debt_net","2.5","","0.458","8","","","","-24.5","",""
"cff_dividend_paid","","","","","","","","","",""
"cff_other","0.042","0.466","0.235","0.55800000000002","1.964","9.411","14.948","15.776","13.95","9.087"
"cf_cff","2.542","12.814","25.661","190.383","1.964","134.065","14.948","235.077","13.95","9.087"
"ebitda","-19.678","-17.15","-15.718","-19.985","-34.402","-55.368","-38.632","-45.734","-37.425","-32.899"
"capex","-0.346","-0.306","-0.412","-0.25","-2.739","-2.455","-4.668","-9.096","-23.629","-31.572"
"fcf","-22.6","-18.255","-16.203","-18.944","-35.585","-55.5","-24.787","2.473","1.024","3.285"
"book_value","","-100.746","-117.779","163.999","139.835","229.747","229.048","496.008","572.514","589.024"
"tangible_book_value","","-100.746","-117.779","163.999","139.835","229.747","229.048","496.008","572.514","589.024"
"roa","","-2.83","-0.92","-0.19","-0.17","-0.25","-0.15","-0.1","-0.03","-0.03"
"roe","","5.61","6.63","-0.26","-0.22","-0.31","-0.18","-0.12","-0.04","-0.03"
"roic","","-4.08","-1.3","-0.21","-0.19","-0.27","-0.16","-0.12","-0.04","-0.03"
"roce","","-3.78","-1.18","-0.2","-0.2","-0.26","-0.15","-0.12","-0.07000000000000001","-0.06"
"rotce","","-3.78","-1.18","-0.2","-0.2","-0.26","-0.15","-0.12","-0.07000000000000001","-0.06"
"gross_margin","0.65","0.76","0.79","0.8","0.83","0.85","0.86","0.84","0.85","0.85"
"ebitda_margin","-2.46","-1.04","-0.55","-0.4","-0.42","-0.48","-0.17","-0.11","-0.06","-0.05"
"operating_margin","-2.47","-1.05","-0.5600000000000001","-0.4","-0.43","-0.49","-0.17","-0.12","-0.06","-0.05"
"pretax_margin","-2.66","-1.13","-0.61","-0.43","-0.4","-0.49","-0.18","-0.11","-0.03","-0.02"
"net_income_margin","-2.66","-1.13","-0.61","-0.43","-0.41","-0.5","-0.18","-0.11","-0.03","-0.02"
"fcf_margin","-2.82","-1.11","-0.57","-0.37","-0.43","-0.48","-0.11","0.01","",""
"assets_to_equity","","-1.98","18.91","1.22","1.3","1.22","1.29","1.14","1.18","1.16"
"equity_to_assets","","-0.5","0.05","0.82","0.77","0.82","0.78","0.88","0.85","0.86"
"debt_to_equity","","-2.37","12.4","0.15","0.18","0.13","0.15","0.02","0.04","0.04"
"debt_to_assets","","1.2","0.66","0.12","0.14","0.11","0.11","0.01","0.04","0.04"
"revenue_per_share","0.64","1.32","2.12","3.47","3.45","4.43","8.56","14.53","21.32","22.45"
"ebitda_per_share","-1.58","-1.38","-1.17","-1.37","-1.45","-2.12","-1.42","-1.63","-1.28","-1.12"
"operating_income_per_share","-1.59","-1.38","-1.19","-1.4","-1.47","-2.16","-1.46","-1.7","-1.37","-1.23"
"pretax_income_per_share","-1.71","-1.49","-1.3","-1.5","-1.39","-2.19","-1.54","-1.58","-0.68","-0.48"
"fcf_per_share","-1.81","-1.46","-1.2","-1.3","-1.49","-2.13","-0.91","0.09","0.03","0.11"
"book_value_per_share","","-8.08","-8.73","11.25","5.87","8.81","8.4","17.67","19.54","19.89"
"tangible_book_per_share","","-8.08","-8.73","11.25","5.87","8.81","8.4","17.67","19.54","19.89"
"payout_ratio","","","","","","","","","",""
"revenue_growth","","1.05","0.74","0.77","0.62","0.41","1.02","0.75","0.53",""
"gross_profit_growth","","1.41","0.8","0.8","0.6899999999999999","0.43","1.05","0.71","0.55",""
"ebitda_growth","","0.13","0.08","-0.27","-0.72","-0.61","0.3","-0.18","0.18",""
"operating_income_growth","","0.13","0.07000000000000001","-0.27","-0.71","-0.61","0.29","-0.19","0.15",""
"pretax_income_growth","","0.13","0.05","-0.25","-0.52","-0.72","0.26","-0.05","0.55",""
"net_income_growth","","0.13","0.05","-0.25","-0.52","-0.72","0.27","-0.07000000000000001","0.53",""
"eps_diluted_growth","","0.13","0.13","-0.16","0.07000000000000001","-0.5600000000000001","0.3","-0.04","0.55",""
"shares_diluted_growth","","","0.08","0.08","0.63","0.1","0.05","0.03","0.04",""
"cash_and_equiv_growth","","","0.34","9.859999999999999","-0.77","7.33","0.13","1.06","-0.58",""
"ppe_growth","","","0.15","-0.19","3.94","1.81","0.48","0.47","1.6",""
"total_assets_growth","","","0.91","6.97","-0.09","0.55","0.05","0.91","0.2",""
"total_equity_growth","","","1.2","122.59","-0.15","0.64","","1.17","0.15",""
"cfo_growth","","0.19","0.12","-0.18","-0.76","-0.61","0.62","1.58","1.13",""
"capex_growth","","0.12","-0.35","0.39","-9.960000000000001","0.1","-0.9","-0.95","-1.6",""
"fcf_growth","","0.19","0.11","-0.17","-0.88","-0.5600000000000001","0.55","1.1","-0.59",""
"shares_eop","12.463","12.463","13.491","23.402","24.107","27.069","27.416","29.008","29.561","29.71"
"dividends","","","","","","","","","",""
"price_to_earnings","","","","-45.3","-53.82","-89.01000000000001","-150.02","-162.8","-284.29","-405.12"
"price_to_book","","","","6.03","12.79","22.16","27.54","14.73","10.5","10.82"
"price_to_sales","","","","19.54","21.8","44.13","27.02","17.91","9.619999999999999","9.640000000000001"
"price_to_tangible_book","","","","6.03","12.79","22.16","27.54","14.73","10.5","10.82"
"price_to_fcf","","","","-52.19","-50.27","-91.73999999999999","-254.46","2954.52","5872.65","1940.37"
"market_cap","","","","988.7345","1788.98047","5091.40821","6307.32496","7306.53504","6013.59423","6374.10804"
"period_end_price","","","","42.25","74.20999999999999","188.09","230.06","251.88","203.43","203.43"
