"other_current_assets","115","106","139","159","157","220","329","603","311","269","411","218","312","356","232","258","342","342"
"total_current_assets","1065","1057","2009","2165","1591","1758","1163","1709","1124","1139","1327","1345","1706","2563","2062","2250","2130","2130"
"equity_and_other_investments","324","204","223","245","280","283","329","334","327","186","750","735","843","980","954","833","993","993"
"ppe_gross","5211","5211","5499","5437","6083","6351","7016","6208","6252","6634","6332","5847","6098","5948","5612","4950","4958","4958"
"accumulated_depreciation","-1716","-1716","-1914","-1984","-2040","-2212","-2345","-2022","-2221","-2364","-2298","-2239","-2149","-2348","-2318","-2181","-2249","-2249"
"ppe_net","3495","3495","3585","3453","4043","4139","4671","4186","4031","4270","4034","3608","3949","3600","3294","2769","2709","2709"
"intangible_assets","359","256","284","280","359","388","591","552","547","599","305","628","437","385","1977","1668","1670","1670"
"goodwill","203","120","113","102","102","133","147","133","129","125","150","283","326","288","2965","3101","3205","3205"
"other_lt_assets","802","987","941","998","1132","929","1276","1229","1433","1430","1006","1044","1156","1313","1351","1691","2126","2126"
"total_assets","6248","6119","7155","7243","7507","7630","8177","8143","7591","7749","7572","7643","8417","9129","12603","12312","12833","12833"
"accounts_payable","303","318","196","145","144","138","133","130","141","162","136","151","150","102","523","500","493","493"
"tax_payable","54","23","","","","","","","","","","","","","","","",""
"current_accrued_liabilities","306","274","287","394","306","338","411","468","516","514","352","361","304","200","299","415","468","468"
"st_debt","26","38","12","57","4","4","194","9","328","119","11","11","11","260","10","660","751","751"
"current_deferred_revenue","","","","","","","","","","","348","388","445","282","1178","1438","1598","1598"
"current_deferred_tax_liability","","","","","","","","","","","","","","","","","",""
"other_current_liabilities","8","","","","114","138","133","123","122","129","145","150","144","111","187","235","227","227"
"total_current_liabilities","697","653","495","596","568","618","871","730","1107","924","992","1061","1086","984","2232","3287","3578","3578"
"lt_debt","794","1874","1620","1516","1221","1229","1289","1381","1042","1445","1440","1623","1612","2984","3968","2453","2305","2305"
"noncurrent_capital_leases","","","","","","","","","","","","","393","377","349","298","273","273"
"pension_liabilities","","","","","20","20","18","19","20","","69","78","80","67","66","68","73","73"
"noncurrent_deferred_revenue","","","","","312","453","604","790","759","772","888","863","972","1218","1985","1987","2314","2314"
"other_lt_liabilities","1288","","","","558","489","618","592","668","700","330","341","307","285","437","517","723","723"
"total_liabilities","2779","2527","2115","2112","2679","2809","3400","3512","3596","3841","3719","3966","4450","5915","9037","8610","9266","9266"
"common_stock","1","1","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1"
"preferred_stock","","","","","","","","","","","","","","","","","",""
"retained_earnings","1213","1381","1338","1404","1517","1614","1821","2165","2289","2493","3054","3819","4170","3389","3167","3622","3738","3738"
"aoci","-4","-60","-53","-38","-80","-67","-68","-160","-230","-277","-185","-200","-209","-192","-245","-242","-175","-175"
"apic","3325","2242","3731","3751","3380","3263","3015","2621","1931","1686","967","50","","13","640","318","",""
"treasury_stock","-1101","","-2","-1","-1","-1","-1","-1","","","","","","","","","",""
"other_equity","","","","","","","","","","","","","","","","","",""
"minority_interest_liability","35","28","24","13","10","10","8","4","4","5","16","7","5","3","3","3","3","3"
"total_equity","3469","3592","5040","5131","4828","4821","4777","4631","3995","3908","3853","3677","3967","3214","3566","3702","3567","3567"
"total_liabilities_and_equity","6248","6119","7155","7243","7507","7630","8177","8143","7591","7749","7572","7643","8417","9129","12603","12312","12833","12833"
"cfo_net_income","266","114","-43","51","111","87","205","346","124","206","390","769","766","-703","-222","455","220","684"
"cfo_da","214","249","269","279","305","353","345","354","320","326","348","327","364","341","337","461","439","434"
"cfo_receivables","-19","4","57","22","-17","-33","-9","-28","29","-14","-37","14","-26","120","-85","-209","",""
"cfo_inventory","14","-21","-10","4","7","8","3","8","1","2","12","","1","","","","",""
"cfo_prepaid_expenses","","-15","-66","76","-6","8","16","-53","-16","21","14","-5","-22","-265","201","-112","-90",""
"cfo_other_working_capital","52","-147","-63","-32","51","-50","-41","97","11","-45","136","-88","34","-279","272","488","293","265"
"cfo_change_in_working_capital","47","-179","-82","70","35","-67","-31","24","25","-36","125","-79","-13","-424","388","167","203","265"
"cfo_deferred_tax","-100","6","73","-8","-137","65","-7","-28","-103","-12","56","-33","28","-59","200","-259","-125","-193"
"cfo_stock_comp","","","","","","22","27","52","26","26","32","28","35","28","59","61","75","75"
"cfo_other_noncash_items","-41","101","59","58","79","39","-83","-275","146","-48","-364","-671","-784","206","-447","-211","-12","-448"
"cf_cfo","386","291","276","450","393","499","456","473","538","462","587","341","396","-611","315","674","800","817"
"cfi_ppe_net","-519","-28","-109","136","205","43","569","1311","231","289","663","1382","940","85","758","625","-10","90"
"cfi_acquisitions_net","","","","","-716","-233","-814","-548","-3","-467","77","-687","-38","-60","-2847","-128","-211","-68"
"cfi_investment_net","80","-132","-132","-482","-127","98","98","-158","-27","-7","11","-41","-1","-601","447","108","93","-93"
"cfi_intangibles_net","","","","","","","","","","","","","21","","","","",""
"cfi_other","50","-124","-186","-317","-377","-397","","-232","-248","-187","-294","-280","-337","-160","-130","-189","-237","-103"
"cf_cfi","-389","-284","-427","-663","-1015","-489","-147","373","-47","-372","457","374","585","-736","-1772","416","-365","-174"
"cff_common_stock_net","-1101","","1482","","-396","-136","-275","-443","-715","-272","-743","-946","-421","-69","575","-369","-453","-735"
"cff_pfd_net","500","","","","","","","","","","","","","","","","",""
"cff_debt_net","228","6","-389","-39","465","10","17","-150","7","182","-112","185","-9","1629","731","-711","-64","-51"
"cff_dividend_paid","-1","-2","-1","","","","","","","","","-68","-80","-20","","","-47","-62"
"cff_other","","-24","-36","","-13","2","-6","-14","-7","-6","-3","-21","-31","-15","-18","-26","-14","-41"
"cf_cff","-374","-20","1056","-39","56","-124","-264","-607","-715","-96","-858","-850","-541","1525","1288","-1106","-578","-889"
"ebitda","599","613","318","387","458","512","578","633","643","594","608","659","561","-291","64","875","761","725"
"capex","-519","-28","-109","136","205","43","569","1311","231","289","663","1382","940","85","758","625","-10","90"
"fcf","-133","263","167","586","598","542","1025","1784","769","751","1250","1723","1336","-526","1073","1299","790","907"
"book_value","3469","3592","5040","5131","4828","4821","4777","4631","3995","3908","3853","3677","3967","3214","3566","3702","3567","3660"
"tangible_book_value","2907","3216","4643","4749","4367","4300","4039","3946","3319","3184","3398","2766","3204","2541","-1376","-1067","-1308","-178"
"roa","","0.03","-0.01","0.01","0.02","0.01","0.03","0.04","0.02","0.03","0.05","0.1","0.1","-0.08","-0.02","0.04","0.02","0.06"
"roe","","0.05","-0.01","0.01","0.02","0.02","0.04","0.07000000000000001","0.03","0.05","0.1","0.2","0.2","-0.2","-0.07000000000000001","0.13","0.06","0.19"
"roic","","0.03","-0.01","0.01","0.02","0.01","0.03","0.06","0.02","0.04","0.07000000000000001","0.14","0.14","-0.11","-0.03","0.06","0.03","0.1"
"roce","","0.07000000000000001","0.01","0.02","0.02","0.02","0.03","0.04","0.05","0.04","0.04","0.05","0.03","-0.08","-0.03","0.04","0.03","0.03"
"rotce","","0.07000000000000001","0.01","0.02","0.02","0.02","0.04","0.04","0.05","0.04","0.04","0.06","0.03","-0.09","-0.04","0.08","0.06","0.06"
"gross_margin","0.24","0.24","0.17","0.19","0.2","0.21","0.22","0.22","0.22","0.21","0.22","0.22","0.19","","0.14","0.22","0.2","0.19"
"ebitda_margin","0.16","0.16","0.1","0.11","0.12","0.13","0.14","0.14","0.15","0.14","0.14","0.15","0.11","-0.14","0.02","0.15","0.11","0.11"
"operating_margin","0.1","0.09","0.01","0.03","0.04","0.04","0.06","0.06","0.07000000000000001","0.06","0.06","0.07000000000000001","0.04","-0.31","-0.09","0.07000000000000001","0.05","0.04"
"pretax_margin","0.13","0.05","-0.02","0.02","0.02","0.02","0.08","0.12","0.04","0.07000000000000001","0.16","0.21","0.2","-0.46","0.01","0.06","0.05","0.11"
"net_income_margin","0.07000000000000001","0.04","-0.01","0.02","0.03","0.02","0.05","0.08","0.03","0.05","0.09","0.17","0.15","-0.34","-0.07000000000000001","0.08","0.03","0.1"
"fcf_margin","-0.04","0.07000000000000001","0.05","0.17","0.16","0.14","0.24","0.4","0.18","0.18","0.28","0.39","0.27","-0.25","0.35","0.22","0.12","0.14"
"assets_to_equity","1.8","1.7","1.42","1.41","1.55","1.58","1.71","1.76","1.9","1.98","1.97","2.08","2.12","2.84","3.53","3.33","3.6","3.2"
"equity_to_assets","0.5600000000000001","0.59","0.7","0.71","0.64","0.63","0.58","0.57","0.53","0.5","0.51","0.48","0.47","0.35","0.28","0.3","0.28","0.31"
"debt_to_equity","0.24","0.53","0.32","0.31","0.25","0.26","0.31","0.3","0.34","0.4","0.38","0.44","0.51","1.13","1.21","0.92","0.93","0.9"
"debt_to_assets","0.13","0.31","0.23","0.22","0.16","0.16","0.18","0.17","0.18","0.2","0.19","0.21","0.24","0.4","0.34","0.28","0.26","0.28"
"revenue_per_share","27.76","29.96","21.98","20.23","21.85","23.88","26.28","28.6","30.06","31.84","35.32","38.69","47.23","20.39","29.12","52.95","61.89","62.63"
"ebitda_per_share","4.45","4.79","2.1","2.22","2.71","3.1","3.63","4.1","4.47","4.43","4.81","5.72","5.28","-2.87","0.62","7.86","7.06","6.77"
"operating_income_per_share","2.86","2.84","0.32","0.62","0.9","0.96","1.46","1.81","2.24","2","2.06","2.88","1.85","-6.24","-2.63","3.72","2.99","2.72"
"pretax_income_per_share","3.52","1.59","-0.34","0.5","0.49","0.57","2.02","3.4","1.35","2.11","5.71","8.26","9.460000000000001","-9.470000000000001","0.42","3.26","2.88","7.02"
"fcf_per_share","-0.99","2.05","1.1","3.36","3.53","3.28","6.44","11.56","5.34","5.61","9.890000000000001","14.97","12.57","-5.19","10.32","11.67","7.33","8.51"
"book_value_per_share","25.77","28.05","33.27","29.43","28.53","29.15","30.01","30","27.74","29.18","30.5","31.94","37.32","31.72","34.3","33.27","33.11","34.56"
"tangible_book_per_share","21.59","25.11","30.65","27.24","25.8","26","25.37","25.57","23.05","23.77","26.89","24.03","30.14","25.08","-13.23","-9.59","-12.14","-1.68"
"payout_ratio","","","","","","","","","","","","0.09","0.11","-0.03","","","0.22","0.09"
"revenue_growth","","0.03","-0.13","0.06","0.05","0.07000000000000001","0.06","0.06","-0.02","-0.01","0.05","","0.13","-0.59","0.47","0.95","0.13",""
"gross_profit_growth","","0.01","-0.36","0.15","0.12","0.12","0.09","0.09","-0.03","-0.04","0.08","-0.01","-0.04","-1","426","2.03","0.02",""
"ebitda_growth","","0.02","-0.48","0.22","0.18","0.12","0.13","0.1","0.02","-0.08","0.02","0.08","-0.15","-1.52","1.22","12.67","-0.13",""
"operating_income_growth","","-0.05","-0.87","1.2","0.42","0.04","0.47","0.2","0.16","-0.17","-0.03","0.28","-0.41","-4.21","0.57","2.52","-0.22",""
"pretax_income_growth","","-0.57","-1.25","2.73","-0.06","0.14","2.38","0.64","-0.63","0.45","1.56","0.32","0.06","-1.95","1.05","7.25","-0.15",""
"net_income_growth","","-0.38","-1.26","2.53","0.71","-0.22","1.35","0.66","-0.64","0.66","0.89","0.98","","-1.92","0.68","3.05","-0.52",""
"eps_diluted_growth","","-0.35","-1.21","2.36","0.76","-0.21","1.45","0.72","-0.61","0.78","1.01","1.17","0.08","-1.96","0.6899999999999999","2.92","-0.5",""
"shares_diluted_growth","","-0.05","0.18","0.15","-0.03","-0.02","-0.04","-0.03","-0.07000000000000001","-0.07000000000000001","-0.06","-0.09","-0.08","-0.05","0.03","0.07000000000000001","-0.03",""
"cash_and_equiv_growth","","0.05","2.1","-0.16","-0.52","-0.23","0.1","0.51","-0.33","0.05","0.04","0.13","0.57","0.35","-0.2","0.03","-0.11",""
"ppe_growth","","","0.03","-0.04","0.17","0.02","0.13","-0.1","-0.04","0.06","-0.06","-0.11","0.09","-0.09","-0.09","-0.16","-0.02",""
"total_assets_growth","","-0.02","0.17","0.01","0.04","0.02","0.07000000000000001","","-0.07000000000000001","0.02","-0.02","0.01","0.1","0.08","0.38","-0.02","0.04",""
"total_equity_growth","","0.04","0.4","0.02","-0.06","","-0.01","-0.03","-0.14","-0.02","-0.01","-0.05","0.08","-0.19","0.11","0.04","-0.04",""
"cfo_growth","","-0.25","-0.05","0.63","-0.13","0.27","-0.09","0.04","0.14","-0.14","0.27","-0.42","0.16","-2.54","1.52","1.14","0.19",""
"capex_growth","","0.95","-2.89","2.25","0.51","-0.79","12.23","1.3","-0.82","0.25","1.29","1.08","-0.32","-0.91","7.92","-0.18","-1.02",""
"fcf_growth","","2.98","-0.37","2.51","0.02","-0.09","0.89","0.74","-0.57","-0.02","0.66","0.38","-0.22","-1.39","3.04","0.21","-0.39",""
"shares_eop","134.634","128.061","173.875","173.953","165.162","162.066","156.112","149.082","136.234","130.815","118.985","106.624","101.572","101.289","109.975","106.401","103.033","101.18"
"dividends","","","","","","","","","","","","0.6","0.76","0.2","","","0.45","0.6"
"price_to_earnings","","","-120.54","120.61","55.02","71.03","37.3","26.09","51.66","35.09","22.49","9.369999999999999","11.9","-10.7","-47.51","21.15","61.08",""
"price_to_book","","","1.03","1.55","1.29","1.3","1.62","1.94","1.6","1.85","2.27","1.96","2.3","2.34","2.96","2.6","3.77",""
"price_to_sales","","","1.56","2.26","1.68","1.58","1.85","2.03","1.48","1.69","1.96","1.62","1.82","3.64","3.48","1.63","2.02",""
"price_to_tangible_book","","","1.12","1.68","1.42","1.45","1.91","2.27","1.93","2.27","2.58","2.61","2.84","2.96","-7.66","-9.02","-10.27",""
"price_to_fcf","","","31.04","13.58","10.4","11.53","7.53","5.03","8.33","9.630000000000001","7","4.18","6.82","-14.3","9.83","7.41","17.01",""
"market_cap","","","5183.21375","7960.08928","6216.69768","6250.88562","7721.29952","8976.227220000001","6405.72268","7228.8369","8750.1569","7207.7824","9112.02412","7520.70825","10546.6025","9623.970450000001","13436.53353",""
"period_end_price","","","29.81","45.76","37.64","38.57","49.46","60.21","47.02","55.26","73.54000000000001","67.59999999999999","89.70999999999999","74.25","95.90000000000001","90.45","130.41","130.41"
