"intangible_assets","","","","","","","","","","","",""
"goodwill","","","","","","","","","","","",""
"other_lt_assets","-8.8817841970013E-16","0.03699999999999901","0.133","0.064","0.11600000000001","0.11699999999999","0.38499999999999","18.855","31.64","15.799","1.309","1.309"
"total_assets","5.199","14.306","38.177","27.433","182.131","203.534","389.245","960.569","881.765","760.217","788.73","788.73"
"accounts_payable","0.354","0.752","2.477","2.547","3.663","10.255","8.361000000000001","8.477","16.909","37.342","37.516","37.516"
"tax_payable","","","","","","","","","","","",""
"current_accrued_liabilities","0.323","0.33","0.723","1.092","2.891","5.103","54.783","111.935","103.239","95.139","127.806","127.806"
"st_debt","","","","","","1.667","","","","","",""
"current_deferred_revenue","","","","","","","","","","","",""
"current_deferred_tax_liability","","","","","","","","","","","",""
"other_current_liabilities","","","4.4408920985006E-16","-4.4408920985006E-16","","-3.5527136788005E-15","","4.23","7.584","29.504","75.83","75.83"
"total_current_liabilities","0.677","1.082","3.2","3.639","6.554","17.025","65.753","128.327","131.847","167.61","247.593","247.593"
"lt_debt","","","","","26.39","25.378","142.567","358.83","189.024","92.736","93.033","93.033"
"noncurrent_capital_leases","","","","","","","11.857","15.217","17.081","14.352","11.454","11.454"
"pension_liabilities","","","","","","","","","","","",""
"noncurrent_deferred_revenue","","","","","","","","","","","",""
"other_lt_liabilities","","","","","0.245","0.158","134.839","253.638","345.151","315.647","242.129","242.129"
"total_liabilities","0.677","1.082","3.2","3.639","33.189","42.561","355.016","756.0119999999999","683.103","590.345","594.2089999999999","594.2089999999999"
"common_stock","","","","","","","","","","","",""
"preferred_stock","16.761","35.864","77.19199999999999","92.05500000000001","","","","","","","",""
"retained_earnings","-13.828","-24.617","-71.133","-98.258","-149.264","-276.766","-581.473","-926.347","-1656.688","-2308.86","-2837.488","-2837.488"
"aoci","","","","","","-0.123","-0.154","-0.117","-2.09","-0.875","-3.542","-3.542"
"apic","1.315","1.974","28.917","29.996","298.201","437.856","615.85","1131.013","1857.43","2479.596","3035.539","3035.539"
"treasury_stock","","","","","","","","","","","",""
"other_equity","0.275","0.0040000000000031","0.0009999999999976701","0.0009999999999905601","0.0060000000000002","0.0060000000000286","0.0059999999999292","0.0080000000000098","0.009999999999962499","0.011000000000138","0.011999999999517","0.011999999999517"
"minority_interest_liability","","","","","","","","","","","",""
"total_equity","4.523","13.225","34.977","23.794","148.943","160.973","34.229","204.557","198.662","169.872","194.521","194.521"
"total_liabilities_and_equity","5.2","14.307","38.177","27.433","182.132","203.534","389.245","960.569","881.765","760.217","788.73","788.73"
"cfo_net_income","-3.962","-10.788","-46.516","-27.125","-51.006","-127.502","-304.707","-344.874","-746.354","-652.172","-528.628","-417.273"
"cfo_da","0.006","0.007","","","","","0.596","0.859","1.492","1.487","1.704","1.633"
"cfo_receivables","0.04","-0.399","","","","","","","-10.103","2.375","-198.715","-236.352"
"cfo_inventory","","","","","","","","","-16.317","-69.39700000000001","-60.647","-75.712"
"cfo_prepaid_expenses","-0.342","0.205","-0.191","-0.874","-3.927","-0.299","4.531","8.738","-13.487","-11.479","-1.87","-6.101"
"cfo_other_working_capital","0.541","0.369","0.819","0.917","2.894","-13.975","48.777","10.848","-53.615","62.803","61.063","50.406"
"cfo_change_in_working_capital","0.239","0.175","0.628","0.043","-1.033","-14.274","53.308","19.586","-93.52200000000001","-15.698","-200.169","-267.759"
"cfo_deferred_tax","","","","","","","","","","","",""
"cfo_stock_comp","0.27","0.66","0.55","1.08","5.42","7.73","21.14","45.38","70.67","91.09","105.95","107.48"
"cfo_other_noncash_items","0.0020000000000007","-0.0009999999999994499","26.482","-0.0009999999999976701","0.024000000000001","2.805","18.528","118.561","204.588","61.548","26.408","25.821"
"cf_cfo","-3.445","-9.946999999999999","-18.856","-26.003","-46.595","-131.241","-211.135","-160.488","-563.126","-513.745","-594.735","-550.098"
"cfi_ppe_net","","-0.02","","","","","-1.693","-5.422","-1.103","-1.524","-0.674","-0.8070000000000001"
"cfi_acquisitions_net","","","","","","","","","","","",""
"cfi_investment_net","","","","","","","","-311.567","248.719","61.417","",""
"cfi_intangibles_net","","","","","","","","","","","",""
"cfi_other","","","","","","","","5.6843418860808E-14","2.8421709430404E-14","2.8421709430404E-14","","0.099"
"cf_cfi","","-0.02","","","","","-1.693","-316.989","247.616","59.893","-0.674","-0.708"
"cff_common_stock_net","","","0.002","","150.063","131.194","109.581","381.423","380.363","380.12","384.387","98.76300000000001"
"cff_pfd_net","7.436","18.831","41.326","14.863","19.748","","","","","","",""
"cff_debt_net","-0.275","","","","26.365","","184.211","322.874","","","",""
"cff_dividend_paid","","","","","","","","","","","",""
"cff_other","0.0010000000000003","","-0.09200000000000599","","1.199","0.709","94.749","-12.119","11.873","-14.461","10.112","12.842"
"cf_cff","7.162","18.831","41.236","14.863","197.375","131.903","388.541","692.178","392.236","365.659","394.499","111.605"
"ebitda","-4.024","-11.287","-20.087","-27.282","-50.767","-127.925","-287.419","-212.867","-534.785","-593.126","-515.417","-402.496"
"capex","","-0.02","","","","","-1.693","-5.422","-1.103","-1.524","-0.674","-0.8070000000000001"
"fcf","-3.445","-9.967000000000001","-18.856","-26.003","-46.595","-131.241","-212.828","-165.91","-564.229","-515.269","-595.409","-550.905"
"book_value","-12.238","-22.639","-42.215","-68.261","148.943","160.973","34.229","204.557","198.662","169.872","194.521","266.676"
"tangible_book_value","-12.238","-22.639","-42.215","-68.261","148.943","160.973","34.229","204.557","198.662","169.872","194.521","266.676"
"roa","","-1.11","-1.77","-0.83","-0.49","-0.66","-1.03","-0.51","-0.8100000000000001","-0.79","-0.68","-0.46"
"roe","","-1.22","-1.93","-0.92","-0.59","-0.82","-3.12","-2.89","-3.7","-3.54","-2.9","-1.23"
"roic","","-1.22","-1.93","-0.92","-0.51","-0.7","-1.62","-0.9","-1.52","-1.91","-1.84","-0.9399999999999999"
"roce","","-1.27","-0.83","-0.93","-0.51","-0.7","-1.13","-0.37","-0.68","-0.89","-0.91","-0.55"
"rotce","","-1.27","-0.83","-0.93","-0.51","-0.7","-1.13","-0.37","-0.68","-0.89","-0.91","-0.55"
"gross_margin","","","","","","","","0.9","0.92","0.93","0.85","0.86"
"ebitda_margin","","","","","","","","-0.85","-8.029999999999999","-7.86","-1.3","-0.77"
"operating_margin","","","","","","","","-0.85","-8.06","-7.88","-1.3","-0.77"
"pretax_margin","","","","","","","","-1.37","-11.21","-8.640000000000001","-1.33","-0.79"
"net_income_margin","","","","","","","","-1.38","-11.21","-8.65","-1.33","-0.8"
"fcf_margin","","","","","","","","-0.66","-8.48","-6.83","-1.5","-1.05"
"assets_to_equity","1.15","1.08","1.09","1.15","1.22","1.26","11.37","4.7","4.44","4.48","4.05","3.12"
"equity_to_assets","0.87","0.92","0.92","0.87","0.82","0.79","0.09","0.21","0.23","0.22","0.25","0.32"
"debt_to_equity","","","","","0.18","0.17","4.51","1.83","1.04","0.63","0.54","0.39"
"debt_to_assets","","","","","0.14","0.13","0.4","0.39","0.23","0.14","0.13","0.12"
"revenue_per_share","","","","","","","","3.33","0.79","0.71","3.34","4.32"
"ebitda_per_share","-0.22","-0.62","-1.11","-1.51","-3.66","-2.35","-4.62","-2.83","-6.33","-5.59","-4.34","-3.34"
"operating_income_per_share","-0.22","-0.62","-1.11","-1.51","-3.66","-2.35","-4.63","-2.84","-6.35","-5.6","-4.36","-3.35"
"pretax_income_per_share","-0.22","-0.62","-2.57","-1.5","-3.68","-2.34","-4.9","-4.56","-8.84","-6.14","-4.44","-3.44"
"fcf_per_share","-0.19","-0.55","-1.04","-1.44","-3.36","-2.41","-3.42","-2.21","-6.68","-4.86","-5.02","-4.56"
"book_value_per_share","-0.68","-1.25","-2.33","-3.77","10.74","2.96","0.55","2.72","2.35","1.6","1.64","2.17"
"tangible_book_per_share","-0.68","-1.25","-2.33","-3.77","10.74","2.96","0.55","2.72","2.35","1.6","1.64","2.17"
"payout_ratio","","","","","","","","","","","",""
"revenue_growth","","","","","","","","","-0.73","0.13","4.26",""
"gross_profit_growth","","","","","","","","","-0.73","0.14","3.84",""
"ebitda_growth","","-1.8","-0.78","-0.36","-0.86","-1.52","-1.25","0.26","-1.51","-0.11","0.13",""
"operating_income_growth","","-1.8","-0.78","-0.36","-0.86","-1.52","-1.25","0.26","-1.51","-0.11","0.13",""
"pretax_income_growth","","-1.83","-3.14","0.42","-0.88","-1.5","-1.39","-0.13","-1.17","0.13","0.19",""
"net_income_growth","","-1.72","-3.31","0.42","-0.88","-1.5","-1.39","-0.13","-1.16","0.13","0.19",""
"eps_diluted_growth","","-1.72","-3.31","0.42","-1.45","0.36","-1.09","0.06","-0.93","0.3","0.28",""
"shares_diluted_growth","","","","","-0.23","2.92","0.14","0.21","0.12","0.26","0.12",""
"cash_and_equiv_growth","","1.86","1.64","-0.31","6.06","","1","0.61","0.13","-0.14","-0.36",""
"ppe_growth","","1.44","-1","","","","15.12","0.5600000000000001","0.06","-0.05","-0.15",""
"total_assets_growth","","1.75","1.67","-0.28","5.64","0.12","0.91","1.47","-0.08","-0.14","0.04",""
"total_equity_growth","","1.92","1.64","-0.32","5.26","0.08","-0.79","4.98","-0.03","-0.14","0.15",""
"cfo_growth","","-1.89","-0.9","-0.38","-0.79","-1.82","-0.61","0.24","-2.51","0.09","-0.16",""
"capex_growth","","","1","","","","","-2.2","0.8","-0.38","0.5600000000000001",""
"fcf_growth","","-1.89","-0.89","-0.38","-0.79","-1.82","-0.62","0.22","-2.4","0.09","-0.16",""
"shares_eop","18.093","18.093","18.093","18.093","50.334","56.279","63.938","76.13","97.524","110.772","119.556","121.37"
"dividends","","","","","","","","","","","",""
"price_to_earnings","","","","","-21.41","-5.82","-6.43","-12.63","-6.18","-8.779999999999999","-13.54","-17.08"
"price_to_book","","","","","7.33","4.61","57.2","21.29","23.21","33.72","36.79","26.73"
"price_to_sales","","","","","","","","17.37","69.27","75.95","18.05","13.6"
"price_to_tangible_book","","","","","7.33","4.61","57.2","21.29","23.21","33.72","36.79","26.73"
"price_to_fcf","","","","","-23.44","-5.66","-9.199999999999999","-26.25","-8.17","-11.12","-12.02","-12.94"
"market_cap","","","","","1092.2478","742.32001","1957.78156","4354.636","4610.93472","5728.02012","7156.62216","7127.89792"
"period_end_price","","","","","21.7","13.19","30.62","57.2","47.28","51.71","59.86","59.86"
