"other_current_liabilities","","31.33","24.892","20.274","","","-5.6843418860808E-14","","","1.1368683772162E-13","","",""
"total_current_liabilities","","256.59","301.467","326.68","325.933","351.401","444.26","476.754","496.477","733.426","789.639","771.538","771.538"
"lt_debt","","","","178.457","158.8","229.387","716.622","697.955","683.396","1454.483","1417.257","1373.028","1373.028"
"noncurrent_capital_leases","","","","","","","","54.01","53.749","133.109","156.616","150.363","150.363"
"pension_liabilities","","","","","","","","","","","","",""
"noncurrent_deferred_revenue","","165.39","182.281","181.254","193.715","132.84","176.212","175.263","168.568","248.243","251.481","243.93","243.93"
"other_lt_liabilities","","42.28","40.385","40.129","39.124","39.402","45.339","47.092","64.29900000000001","52.835","62.132","60.337","60.337"
"total_liabilities","","464.26","524.133","726.52","717.572","753.03","1382.433","1451.074","1466.489","2622.096","2677.125","2599.196","2599.196"
"common_stock","","","","","","","","","","","","",""
"preferred_stock","","","","","","","","","","","","",""
"retained_earnings","","","","76.376","148.982","307.115","441.867","632.862","876.66","1200.676","1756.665","2370.919","2370.919"
"aoci","","","","","","","","","","-6.634","-21.92","-14.665","-14.665"
"apic","","","","838.976","845.476","830.6","846.451","849.657","858.414","873.0309999999999","887.367","906.3339999999999","906.3339999999999"
"treasury_stock","","","","","-22.296","-141.582","-216.607","-330.018","-386.669","-431.03","-692.799","-699.327","-699.327"
"other_equity","","1002.69","952.2910000000001","0.37700000000007","0.3850000000001","0.38599999999985","0.38699999999994","0.38799999999992","0.3889999999999","0.39100000000008","0.3929999999998","0.39400000000069","0.39400000000069"
"minority_interest_liability","","","","","","","","","","","","",""
"total_equity","","1002.69","952.2910000000001","915.729","972.547","996.519","1072.098","1152.889","1348.794","1636.434","1929.706","2563.655","2563.655"
"total_liabilities_and_equity","","1466.95","1476.424","1642.249","1690.119","1749.549","2454.531","2603.963","2815.283","4258.53","4606.831","5162.851","5162.851"
"cfo_net_income","-185.77","-12.738","9.403","78.971","72.60599999999999","158.133","134.752","190.995","247.023","324.016","555.989","614.254","630.765"
"cfo_da","29.64","27.488","26.079","12.108","12.011","16.453","39.419","52.7","62.41","79.39","123.335","132.878","135.035"
"cfo_receivables","-19.98","-25.62","-19.225","-19.591","-19.953","-37.943","-35.522","-27.146","2.612","-69.042","-169.327","20.812","3.173"
"cfo_inventory","-8.789999999999999","-13.376","-10.287","-13.608","1.37","-14.901","-23.297","17.433","-11.843","-46.518","-93.874","74.529","42.377"
"cfo_prepaid_expenses","","-1.186","0.1","-9.054","-10.102","8.183999999999999","-8.359999999999999","9.361000000000001","-0.46","0.5580000000000001","-9.222","-2.598","-6.636"
"cfo_other_working_capital","40.09","19.943","40.173","20.262","-8.065","25.096","29.027","-7.814","37.389","79.777","47.284","-13.311","29.019"
"cfo_change_in_working_capital","11.32","-20.239","10.761","-21.991","-36.75","-19.564","-38.152","-8.166","27.698","-35.225","-225.139","79.432","67.93300000000001"
"cfo_deferred_tax","40.53","21.609","16.711","-16.556","13.54","-59.535","12.936","8.888","-4.07","-2.818","6.041","-7.476","-0.24"
"cfo_stock_comp","4.05","3.9","3.76","4.65","7.67","9.890000000000001","11.32","13.66","14.75","11.32","12.31","15.84","17.83"
"cfo_other_noncash_items","-1.69","4.652","5.147","-1.171","7.708","7.815","6.897","13.7","10.073","26.342","23.265","14.481","7.062"
"cf_cfo","-101.92","24.672","71.861","56.011","76.785","113.192","167.172","271.777","357.884","403.025","495.801","849.409","858.385"
"cfi_ppe_net","1.11","-13.727","-12.142","-12.839","-13.438","-24.705","-51.655","-43.215","-38.475","-55.546","-76.38200000000001","-63.998","-68.29900000000001"
"cfi_acquisitions_net","7.36","","","","-3.476","-84.09","-500.202","-6.952","-83.408","-1267.114","-20.5","-149.154","-125.549"
"cfi_investment_net","","","","","","","","","","","","",""
"cfi_intangibles_net","","","","","","","","","","","","",""
"cfi_other","-12.13","-0.541","0.88","0.632","0.113","0.199","0.038000000000011","0.024999999999999","1.4210854715202E-14","0.41500000000019","2.975","14.982","16.135"
"cf_cfi","-3.66","-14.268","-11.262","-12.207","-16.801","-108.596","-551.819","-50.142","-121.883","-1322.245","-93.907","-198.17","-177.713"
"cff_common_stock_net","","","","","-22.296","-139.286","-65.02500000000001","-110.911","-49.151","-35.556","-250.05","",""
"cff_pfd_net","","","","","","","","","","","","",""
"cff_debt_net","","","","195","-15","63.75","508.205","-12.804","-24.948","785.6799999999999","-38.658","-40.138","-42.454"
"cff_dividend_paid","","","","-200","","","","","","","","",""
"cff_other","112.92","-18.124","-60.655","71.07899999999999","-1.161","-6.914","-14.125","-14.042","-16.702","-21.117","-11.365","-3.698","-3.416"
"cf_cff","112.92","-18.124","-60.655","66.07899999999999","-38.457","-82.45","429.055","-137.757","-90.801","729.0069999999999","-300.073","-43.836","-45.87"
"ebitda","-10.29","51.591","66.79600000000001","95.639","133.615","183.317","248.372","342.223","417.456","555.809","920.499","1011.703","1028.938"
"capex","1.11","-13.727","-12.142","-12.839","-13.438","-24.705","-51.655","-43.215","-38.475","-55.546","-76.38200000000001","-63.998","-68.29900000000001"
"fcf","-100.81","10.945","59.719","43.172","63.347","88.48699999999999","115.517","228.562","319.409","347.479","419.419","785.4109999999999","790.086"
"book_value","","1002.69","952.2910000000001","915.729","972.547","996.519","1072.098","1152.889","1348.794","1636.434","1929.706","2563.655","2712.033"
"tangible_book_value","","-45.48","-94.712","-130.299","-75.167","-113.91","-491.305","-396.151","-252.496","-997.538","-652.255","-69.971","81.379"
"roa","","-0.02","0.01","0.05","0.04","0.09","0.06","0.08","0.09","0.09","0.13","0.13","0.13"
"roe","","-0.03","0.01","0.08","0.08","0.16","0.13","0.17","0.2","0.22","0.31","0.27","0.26"
"roic","","-0.03","0.01","0.08","0.06","0.13","0.09","0.1","0.12","0.12","0.16","0.16","0.16"
"roce","","0.04","0.03","0.07000000000000001","0.09","0.12","0.12","0.14","0.16","0.16","0.21","0.21","0.21"
"rotce","","0.3","0.28","0.41","0.39","0.52","0.54","0.53","0.52","0.57","0.72","0.57","0.54"
"gross_margin","0.19","0.21","0.22","0.22","0.23","0.24","0.24","0.26","0.27","0.28","0.3","0.31","0.31"
"ebitda_margin","-0.01","0.04","0.04","0.06","0.08","0.1","0.1","0.13","0.15","0.16","0.18","0.19","0.2"
"operating_margin","-0.03","0.02","0.03","0.05","0.07000000000000001","0.09","0.09","0.11","0.13","0.14","0.16","0.17","0.17"
"pretax_margin","-0.11","0.01","0.02","0.05","0.07000000000000001","0.07000000000000001","0.08","0.1","0.12","0.12","0.15","0.16","0.16"
"net_income_margin","-0.16","-0.01","0.01","0.05","0.04","0.08","0.06","0.07000000000000001","0.09","0.09","0.11","0.12","0.12"
"fcf_margin","-0.08","0.01","0.04","0.03","0.04","0.05","0.05","0.09","0.12","0.1","0.08","0.15","0.15"
"assets_to_equity","","1.46","1.55","1.79","1.74","1.76","2.29","2.26","2.09","2.6","2.39","2.01","1.96"
"equity_to_assets","","0.68","0.64","0.5600000000000001","0.58","0.57","0.44","0.44","0.48","0.38","0.42","0.5","0.51"
"debt_to_equity","","","","0.21","0.18","0.24","0.6899999999999999","0.68","0.5600000000000001","0.99","0.84","0.61","0.57"
"debt_to_assets","","","","0.12","0.11","0.14","0.3","0.3","0.27","0.38","0.35","0.3","0.29"
"revenue_per_share","31.7","37.05","39.69","42.79","46.03","52.12","66.95","76.33","81.62","105.18","154.4","163.47","163.73"
"ebitda_per_share","-0.27","1.35","1.75","2.53","3.53","5.01","6.97","9.949999999999999","12.54","16.77","28.38","31.84","32.35"
"operating_income_per_share","-1.05","0.63","1.07","2.21","3.21","4.56","5.87","8.42","10.66","14.37","24.57","27.66","28.1"
"pretax_income_per_share","-3.41","0.28","0.74","1.96","3.07","3.5","5.08","7.38","9.699999999999999","13.08","22.88","25.98","26.7"
"fcf_per_share","-2.65","0.29","1.57","1.14","1.67","2.42","3.24","6.65","9.59","10.48","12.93","24.72","24.84"
"book_value_per_share","","26.32","24.99","24.24","25.68","27.25","30.1","33.54","40.5","49.37","59.49","80.68000000000001","85.17"
"tangible_book_per_share","","-1.19","-2.49","-3.45","-1.99","-3.11","-13.8","-11.52","-7.58","-30.1","-20.11","-2.2","2.56"
"payout_ratio","","","","","","","","","","","","",""
"revenue_growth","","0.17","0.07000000000000001","0.07000000000000001","0.08","0.09","0.25","0.1","0.04","0.28","0.44","0.04",""
"gross_profit_growth","","0.3","0.1","0.08","0.12","0.15","0.25","0.18","0.1","0.31","0.53","0.08",""
"ebitda_growth","","6.01","0.29","0.43","0.4","0.37","0.35","0.38","0.22","0.33","0.66","0.1",""
"operating_income_growth","","1.6","0.6899999999999999","1.05","0.46","0.37","0.25","0.39","0.23","0.34","0.67","0.1",""
"pretax_income_growth","","1.08","1.63","1.62","0.57","0.1","0.41","0.4","0.27","0.34","0.71","0.11",""
"net_income_growth","","0.93","1.74","7.4","-0.08","1.18","-0.15","0.42","0.29","0.31","0.72","0.1",""
"eps_diluted_growth","","0.93","1.74","7.46","-0.08","1.25","-0.13","0.47","0.33","0.32","0.75","0.13",""
"shares_diluted_growth","","","","-0.01","","-0.03","-0.03","-0.03","-0.03","","-0.02","-0.02",""
"cash_and_equiv_growth","","","-0.02","37.06","0.19","-0.58","0.79","0.83","0.79","-0.58","0.72","2.53",""
