"other_current_assets","","","","92.68300000000001","54.4","17.5","37.7","44.5","25.8","31.4","18","37.4","414.1","139.5","253","916","48","48","94","132","60","294","214","214"
"total_current_assets","","94.90000000000001","168.9","788.797","576.1","633.1","1279.1","1433.2","1283.1","1341.4","1798.6","2807.6","2630.1","2530.5","1127","2655","1465","1274","974","1367","2593","3673","3050","3050"
"equity_and_other_investments","","","","","","","","251.4","339.7","1079.9","999.5","961.6","926","861.5","298","139","108","93","88","80","82","74","26","26"
"ppe_gross","","","","2339.755","2377.2","2380.1","2465.2","2507.9","2721.1","6078.1","6183.5","6657.6","6343.2","8036.8","11313","12891","13246","13307","13815","14036","14131","14117","15503","15503"
"accumulated_depreciation","","","","-1694.16","-1747.1","-1783.1","-1841.6","-1846","-1927.3","-2152.5","-2447.5","-2757.1","-2241.5","-2511","-2774","-3239","-4071","-4684","-5365","-6145","-6807","-7426","-8103","-8103"
"ppe_net","","","","645.595","630.1","597","623.6","661.9","793.8","3925.6","3736","3900.5","4101.7","5525.8","8539","9652","9175","8623","8450","7891","7324","6691","7400","7400"
"intangible_assets","","","","1.327","0.9","","","","","","53.4","49.6","45.8","41.8","156","128","129","115","110","104","45","15","538","538"
"goodwill","","","","","","0.9","0.9","0.9","0.9","2085.7","2064.5","2064.5","2095.8","2092.8","2390","2345","2371","2353","2365","2374","2091","2089","2495","2495"
"other_lt_assets","","1226.8","1246.7","111.252","21","59.4","108.9","40.2","77.40000000000001","325.9","322.5","383.1","878.7","201.8","173","212","215","203","185","207","240","771","867","867"
"total_assets","","1321.7","1415.6","1546.971","1228.1","1290.4","2012.5","2387.6","2494.9","8758.5","8974.5","10166.9","10678.1","11254.2","12683","15131","13463","12661","12172","12023","12375","13313","14376","14376"
"accounts_payable","","","","169.237","171.6","37.4","210.4","555.7","332","752.7","99.5","117.3","169","65.8","97","81","99","101","78","85","110","63","114","114"
"tax_payable","","","","","","","","14.1","","62.2","128.5","187.1","73.3","16","5","1","2","5","1","","24","3","12","12"
"current_accrued_liabilities","","","","","","86.59999999999999","","","","","214.4","236.9","395.1","524.1","821","557","373","444","359","339","455","512","406","406"
"st_debt","","","","19.917","","","","4.1","","4.9","","5","","","","","","","","249","","","",""
"current_deferred_revenue","","","","","","","","","","","257.2","380.7","163.6","325.4","162","42","89","149","119","130","700","229","130","130"
"current_deferred_tax_liability","","","","","5.8","9.800000000000001","30.7","52.1","52.6","38.6","90.09999999999999","","","","","","","","","","","","",""
"other_current_liabilities","","","","235.649","163.7","219.6","388.2","192.1","95.2","88.2","241.5","23.2","27.3","48.4","130","5","17","6","18","15","54","95","42","42"
"total_current_liabilities","","","","424.803","341.1","353.4","629.3","818.1","479.8","946.6","1031.2","950.2","828.3","979.7","1215","686","580","705","665","906","1432","995","800","800"
"lt_debt","","","","238.904","4.2","4.2","4.9","","4.7","1954.1","1617.8","1600","3098.1","4592.5","5537","5778","4692","4698","3957","3712","3465","2965","2968","2968"
"noncurrent_capital_leases","","","","","","","","","","","","","","","","","","","193","174","162","167","168","168"
"pension_liabilities","","","","","","","","","","","230.4","209.1","156.1","209.8","343","393","324","280","298","256","165","92","50","50"
"noncurrent_deferred_revenue","","","","","8.4","","32.1","6.2","68.3","1081.2","959.5","938.8","833.2","734.6","916","1630","1047","1117","1246","1184","1029","958","1753","1753"
"other_lt_liabilities","","580.8","682.1","83.203","104.9","152.2","141.9","212.6","197.2","343.2","202.7","186.6","324","165.1","285","152","136","130","176","188","86","283","264","264"
"total_liabilities","","580.8","682.1","746.91","458.6","509.8","808.2","1036.9","750","4325.1","4041.6","3884.7","5239.7","6681.7","8296","8639","6779","6930","6535","6420","6339","5460","6003","6003"
"common_stock","","","","","1","1","1","1","1","1","1","1","1","3","2","2","2","2","2","2","2","2","2","2"
"preferred_stock","","","","734.302","","","","","","","","","","","","","","","","","","","",""
"retained_earnings","","","","59.78","19.7","48.6","416.8","703.4","1048.1","1370.8","2841","3461.1","3725.6","3175.3","3058","2365","2443","2463","1958","1927","2088","3867","4535","4535"
"aoci","","","","-12.356","-7.4","-33.4","-21.2","-75.2","-43.2","-53.3","-99.3","-49.6","-42.6","-159.8","-250","-398","-263","-371","-366","-320","-257","-230","-209","-209"
"apic","","","","5.555","743","751.2","790.8","709.4","723.5","2732.2","2804.8","2492.4","1594.3","1413.9","1378","1380","1397","1368","1303","1317","1375","1412","1389","1389"
"treasury_stock","","","","","","","","","","","-1000.2","-2.3","-201.8","-222.2","-153","-1","","-504","","-4","-2","","",""
"other_equity","","740.9","733.5","0.008000000000038201","-0.39999999999998","-0.40000000000009","-0.40000000000009","-0.49999999999977","-0.49999999999977","-0.30000000000018","-0.30000000000018","-0.39999999999964","-0.40000000000055","-0.5","","","","","","","","","",""
"minority_interest_liability","","","","12.772","13.6","13.6","17.3","12.6","16","383","385.9","380","362.3","362.8","352","3144","3105","2773","2740","2681","2830","2802","2656","2656"
"total_equity","","740.9","733.5","800.061","769.5","780.6","1204.3","1350.7","1744.9","4433.4","4932.9","6282.2","5438.4","4572.5","4387","6492","6684","5731","5637","5603","6036","7853","8373","8373"
"total_liabilities_and_equity","","1321.7","1415.6","1546.971","1228.1","1290.4","2012.5","2387.6","2494.9","8758.5","8974.5","10166.9","10678.1","11254.2","12683","15131","13463","12661","12172","12023","12375","13313","14376","14376"
"cfo_net_income","-71.2","-34.5","-24.4","67.732","-39","33.3","372.7","801.5","448.5","440.7","1761","1923.4","1532.8","1437","734","-158","450","428","646","432","1260","3937","1838","1426"
"cfo_da","","","","108.642","97.5","94.59999999999999","84.5","100.8","101","394.8","416.2","419.8","410.6","393","480","678","883","888","875","892","888","850","869","916"
"cfo_receivables","","","","41.396","-9.199999999999999","-61.3","-28.5","-44","21.3","70.59999999999999","-35.5","53.2","0.4","39","-4","18","-57","68","-6","-19","-235","-110","100","-51"
"cfo_inventory","","","","-26.429","-8.9","51.6","-53.6","-416.7","440.3","79.8","-38.5","34.8","-80.3","64","-71","-7","40","-52","-26","27","-123","-93","152","133"
"cfo_prepaid_expenses","","","","","10.2","","-20.7","19.6","","-5.1","1.4","0.8","","","","","","","","","","","",""
"cfo_other_working_capital","","","","85.508","-83.8","8.4","256.6","48.7","-213.9","190.8","-67.5","207.5","-364","95","-270","-814","856","111","-80","4","806","-697","-232","-292"
"cfo_change_in_working_capital","","","","100.475","-91.7","-1.3","153.8","-392.4","247.7","336.1","-140.1","296.3","-443.9","198","-345","-803","839","127","-112","12","448","-900","20","-210"
"cfo_deferred_tax","","","","33.8","121.5","9.4","48","26.4","45.7","88.59999999999999","-32.9","-138.4","-34.3","18","78","739","-601","78","149","-74","-196","-107","81","96"
"cfo_stock_comp","","","","","","","","8.300000000000001","6.6","8.300000000000001","10.6","11.9","12.6","17","17","19","17","22","28","25","30","41","37","38"
"cfo_other_noncash_items","71.2","34.5","24.4","33.614","48.9","67.59999999999999","31.1","94","-167.7","-74.09999999999999","64.09999999999999","-137.4","-11","-642","243","142","43","-46","-81","-56","443","34","-88","-11"
"cf_cfo","","","","344.263","137.2","203.6","690.1","638.6","681.8","1194.4","2078.9","2375.6","1466.8","1421","1207","617","1631","1497","1505","1231","2873","3855","2757","2255"
"cfi_ppe_net","","","-28.8","-33.709","-50.8","-59.3","-101","-131.4","-226.4","-241.6","-192.5","-506.5","-811.2","-1798","-2457","-2197","-453","-396","-334","-307","-513","-452","-498","-527"
"cfi_acquisitions_net","","","","","","","","","","-3177.8","","","-72.5","1372","-539","","16","","","","","","-1223",""
"cfi_investment_net","","","","-277.565","190.1","-120.9","-221.1","289.7","-251.3","376.7","37.9","48.4","13.5","5","","","9","","","","-1","","",""
"cfi_intangibles_net","","","","","","","","","","","","","","","","","","","","","48","6","37",""
"cfi_other","","","28.8","1.9630000000001","","-11.1","-21","1.2","-10","-27.5","-19.2","-55.4","-149.1","77","20","2","15","21","15","8","","6","5","-1218"
"cf_cfi","","","","-309.311","139.3","-191.3","-343.1","159.5","-487.7","-3070.2","-173.8","-513.5","-1019.3","-344","-2976","-2195","-413","-375","-319","-299","-466","-440","-1679","-1745"
"cff_common_stock_net","","","","","","0.1","16.6","-490.1","3.2","1150","-1000.2","-500","-1409.1","-1935","-556","","","-467","-374","-110","-539","-1347","-580","-865"
"cff_pfd_net","","","","","","","","","","","","","","","","","","","","","","","",""
"cff_debt_net","","","","-34.917","-281.2","","","","","1188.5","-346","-13","1498","1494","1000","74","-1148","","-769","","-518","-507","",""
"cff_dividend_paid","","","","-26.325","-1.1","-4.4","-4.5","-74.7","-131.7","-46.2","-68.7","-102.7","-129.1","-256","-282","-280","-280","-280","-265","-258","-260","-306","-311","-329"
"cff_other","","","","-0.04999999999999701","-8.4","-19","-17","24.3","4.6","-315.3","-84.5","-181.1","-940.1","-90","-85","2645","-136","-523","-175","-174","-146","-540","-481","-370"
"cf_cff","","","","-61.292","-290.7","-23.3","-4.9","-540.5","-123.9","1977","-1499.4","-796.8","-980.3","-787","77","2439","-1564","-1270","-1583","-542","-1463","-2700","-1372","-1564"
"ebitda","-134.3","-18.8","-5.6","257.876","235.6","165.9","686.1","1251","780.8","1468.2","3181.8","3359.4","2754","1989","1800","1266","1117","1610","1809","1490","3072","6421","3121","2648"
"capex","","","-28.8","-33.709","-50.8","-59.3","-101","-131.4","-226.4","-241.6","-192.5","-506.5","-811.2","-1798","-2457","-2197","-453","-396","-334","-307","-513","-452","-498","-527"
"fcf","","","-28.8","310.554","86.40000000000001","144.3","589.1","507.2","455.4","952.8","1886.4","1869.1","655.6","-377","-1250","-1580","1178","1101","1171","924","2360","3403","2259","1728"
"book_value","","740.9","733.5","65.759","769.5","780.6","1204.3","1350.7","1744.9","4433.4","4932.9","6282.2","5438.4","4572.5","4387","6492","6684","5731","5637","5603","6036","7853","8373","7996"
"tangible_book_value","","740.9","733.5","64.432","768.6","779.7","1203.4","1349.8","1744","2347.7","2815","4168.1","3296.8","2437.9","1841","4019","4184","3263","3162","3125","3900","5749","5340","4969"
"roa","","-0.04","-0.01","0.05","-0.03","0.03","0.23","0.31","0.15","0.06","0.17","0.19","0.14","0.13","0.06","-0.02","0.03","0.02","0.04","0.03","0.08","0.26","0.11","0.09"
"roe","","-0.08","-0.02","0.09","-0.05","0.04","0.38","0.54","0.24","0.11","0.33","0.33","0.25","0.28","0.16","-0.05","0.05","0.05","0.09","0.06","0.16","0.48","0.19","0.14"
"roic","","-0.08","-0.02","0.08","-0.04","0.04","0.37","0.53","0.23","0.08","0.22","0.24","0.17","0.15","0.07000000000000001","-0.02","0.02","0.02","0.04","0.03","0.07000000000000001","0.25","0.11","0.08"
"roce","","-0.03","","0.12","0.14","0.08","0.52","0.78","0.38","0.22","0.35","0.34","0.25","0.16","0.12","0.05","0.02","0.06","0.08","0.05","0.2","0.48","0.17","0.13"
"rotce","","-0.03","","0.12","0.14","0.08","0.52","0.78","0.38","0.28","0.48","0.45","0.32","0.2","0.15","0.06","0.02","0.07000000000000001","0.1","0.07000000000000001","0.25","0.59","0.22","0.17"
"gross_margin","-0.07000000000000001","0.03","0.02","0.13","0.11","0.07000000000000001","0.24","0.31","0.32","0.3","0.47","0.51","0.46","0.37","0.36","0.23","0.11","0.21","0.26","0.19","0.37","0.52","0.38","0.34"
