"Company: ","Chemours Co (CC:US)","","","","","","","","","","","","",""
"Exchange: ","NYSE","","","","","","","","","","","","",""
"Last Close Price: ","22.86","","","","","","","","","","","","",""
"Industry: ","Chemicals","","","","","","","","","","","","",""
"Currency: ","USD","","","","","","","","","","","","",""
"Country: ","US","","","","","","","","","","","","",""
"Market Cap.: ","3455","","","","","","","","","","","","",""
"Enterprise Value: ","6677","","","","","","","","","","","","",""
"period_end_date","2011-12","2012-12","2013-12","2014-12","2015-12","2016-12","2017-12","2018-12","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","7972","7365","6859","6432","5717","5400","6183","6638","5526","4969","6345","6794","6027","5841"
"cogs","5375","5014","5395","5072","4762","4297","4438","4667","4463","3902","4964","5178","4721","4617"
"gross_profit","2597","2351","1464","1360","955","1103","1745","1971","1063","1067","1381","1616","1306","1224"
"sga","731","747","768","685","632","946","626","657","548","527","592","710","1290","1311"
"rnd","135","145","164","143","97","81","81","82","80","93","107","118","108","110"
"special_charges","","","","","","","","","","","","","",""
"other_opex","","","","","","","33","","23","41","8","2","31","31"
"total_opex","866","892","932","828","729","1027","740","739","651","661","707","830","1429","1452"
"operating_income","1731","1459","532","532","226","76","1005","1232","412","406","674","786","-123","-228"
"net_interest_income_normal","","","","","-132","-219","-214","-195","-208","-210","-185","-163","-208","-229"
"other_nonoperating_income","176","26","44","18","-282","132","121","118","-328","-17","187","118","13","33"
"pretax_income","1907","1485","576","550","-188","-11","912","1155","-124","179","676","741","-318","-424"
"income_tax","-474","-427","-152","-149","98","18","-165","-159","72","40","-68","-163","81","94"
"net_income_continuing","1433","1058","424","401","-90","7","747","996","-52","219","608","578","-237","-330"
"net_income_discontinued","","","","","","","","","","","","","",""
"income_allocated_to_minority_interest","-2","-1","-1","-1","","","-1","-1","","","","","-1",""
"other_income_statement_items","","","","","","","","","","","","","",""
"net_income","1431","1057","423","400","-90","7","746","995","-52","219","608","578","-238","-330"
"preferred_dividends","","","","","","","","","","","","","",""
"net_income_available_to_shareholders","1431","1057","423","400","-90","7","746","995","-52","219","608","578","-238","-330"
"eps_basic","7.89","5.83","2.33","2.21","-0.5","0.04","4.04","5.62","-0.32","1.33","3.69","3.72","-1.6","-2.22"
"eps_diluted","7.83","5.78","2.31","2.19","-0.5","0.04","3.91","5.45","-0.32","1.32","3.6","3.65","-1.6","-2.23"
"shares_basic","181.367","181.367","181.367","181.367","180.994","181.621","184.844","176.969","164.817","164.682","164.944","155.359","148.912","148.912"
"shares_diluted","182.764","182.764","182.764","182.764","180.994","183.417","190.984","182.572","164.817","166.347","168.698","158.303","148.912","148.912"
"cash_and_equiv","","","","","366","902","1556","1201","943","1105","1451","1102","1203","1203"
"st_investments","","","","","","","","","","","","","",""
"receivables","","789","829","846","859","807","919","861","674","511","720","626","610","610"
"inventories","","977","1055","1052","972","767","935","1147","1079","939","1099","1404","1352","1352"
"other_current_assets","","67","96","43","104","77","83","84","81","78","75","82","670","670"
"total_current_assets","","1833","1980","1941","2301","2553","3493","3293","2777","2633","3345","3214","3835","3835"
"equity_and_other_investments","","130","123","124","136","136","173","160","162","167","169","175","158","158"
"ppe_gross","","8489","8821","9282","9015","7997","8511","8992","9707","9818","9459","9603","9648","9648"
"accumulated_depreciation","","-5696","-5849","-5974","-5838","-5213","-5503","-5701","-5854","-6108","-6078","-6192","-6172","-6172"
"ppe_net","","2793","2972","3308","3177","2784","3008","3291","3853","3710","3381","3411","3476","3476"
"intangible_assets","","29","17","11","10","17","13","28","21","14","6","13","3","3"
"goodwill","","198","198","198","166","153","153","153","153","153","102","102","102","102"
"other_lt_assets","","334","331","377","508","417","453","437","292","405","547","725","677","677"
"total_assets","","5317","5621","5959","6298","6060","7293","7362","7258","7082","7550","7640","8251","8251"
"accounts_payable","","887","1026","1004","945","858","1008","1111","901","820","1141","1210","1134","1134"
"tax_payable","","62","58","42","60","65","94","113","87","88","64","42","53","53"
"current_accrued_liabilities","","87","167","134","149","501","225","203","198","227","126","222","957","957"
"st_debt","","","","","39","15","15","13","134","21","25","43","51","51"
"current_deferred_revenue","","13","32","28","20","76","8","6","7","7","3","","",""
"current_deferred_tax_liability","","11","9","","","","","","","","","","",""
"other_current_liabilities","","173","179","190","253","256","298","263","148","222","440","325","236","236"
"total_current_liabilities","","1233","1471","1398","1466","1771","1648","1709","1541","1442","1858","1891","2486","2486"
"lt_debt","","","","","3915","3529","4097","3959","4026","4005","3724","3590","3987","3987"
"noncurrent_capital_leases","","","","","","","","","245","194","179","198","206","206"
"pension_liabilities","","97","104","32","131","116","123","130","113","108","94","82","75","75"
"noncurrent_deferred_revenue","","404","488","437","245","137","214","224","126","41","49","61","44","44"
"other_lt_liabilities","","354","341","419","411","403","346","320","512","477","564","711","714","714"
"total_liabilities","","2088","2404","2286","6168","5956","6428","6342","6563","6267","6468","6533","7512","7512"
"common_stock","","","","","2","2","2","2","2","2","2","2","2","2"
"preferred_stock","","","","","","","","","","","","","",""
"retained_earnings","","","","","-115","-114","579","1466","1249","1303","1746","2170","1782","1782"
"aoci","","19","19","19","-536","-577","-442","-564","-349","-310","-364","-343","-274","-274"
"apic","","","","","775","789","837","860","859","890","944","1016","1033","1033"
"treasury_stock","","","","","","","-116","-750","-1072","-1072","-1247","-1738","-1806","-1806"
"other_equity","","3208","3195","3650","","","","","","","","","",""
"minority_interest_liability","","2","3","4","4","4","5","6","6","2","1","","2","2"
"total_equity","","3229","3217","3673","130","104","865","1020","695","815","1082","1107","739","739"
"total_liabilities_and_equity","","5317","5621","5959","6298","6060","7293","7362","7258","7082","7550","7640","8251","8251"
"cfo_net_income","1433","1058","424","401","-90","7","747","996","-52","219","608","578","-237","-330"
"cfo_da","272","266","261","257","267","284","273","284","311","320","317","291","307","299"
"cfo_receivables","6","137","-37","4","-64","5","-88","47","191","175","-225","91","-10","18"
"cfo_inventory","-245","-94","-75","-29","19","147","-146","-284","116","126","-210","-294","58","76"
"cfo_prepaid_expenses","","","","","","","","","","","","","",""
"cfo_other_working_capital","-3","-45","234","-85","18","332","-172","64","-169","55","456","100","572","488"
"cfo_change_in_working_capital","-242","-2","122","-110","-27","484","-406","-173","138","356","21","-103","620","582"
"cfo_deferred_tax","49","15","-14","-22","-198","-111","83","23","-165","-120","-77","20","-158","-160"
"cfo_stock_comp","","","","","","","29","24","19","16","34","27","18","15"
"cfo_other_noncash_items","-16","53","5","-21","230","-70","-86","-14","399","16","-89","-58","6","-16"
"cf_cfo","1496","1390","798","505","182","594","640","1140","650","807","814","755","556","390"
"cfi_ppe_net","-355","-432","-438","-604","-519","-338","-411","-498","-481","-267","-277","-307","-370","-381"
"cfi_acquisitions_net","","","","-8","-32","-1","","-37","-10","","","","",""
"cfi_investment_net","","","","","","","","2","-2","27","-12","","",""
"cfi_intangibles_net","","","","","","","","","","","","","",""
"cfi_other","10","3","14","52","54","696","41","46","10","6","509","23","141","148"
"cf_cfi","-345","-429","-424","-560","-497","357","-370","-487","-483","-234","220","-284","-229","-233"
"cff_common_stock_net","","","","","","","-106","-644","-322","","-173","-495","-69","-28"
"cff_pfd_net","","","","","","","","","","","","","",""
"cff_debt_net","","-1","","","3481","-381","468","-159","88","-259","-208","-80","393","374"
