"Company: ","Hertz Global Holdings Inc (HTZ:US)","","","","","","","","","","","","","","","","","","","","","","",""
"Exchange: ","NASDAQ","","","","","","","","","","","","","","","","","","","","","","",""
"Last Close Price: ","3.68","","","","","","","","","","","","","","","","","","","","","","",""
"Industry: ","Ground Transportation","","","","","","","","","","","","","","","","","","","","","","",""
"Currency: ","USD","","","","","","","","","","","","","","","","","","","","","","",""
"Country: ","US","","","","","","","","","","","","","","","","","","","","","","",""
"Market Cap.: ","1189","","","","","","","","","","","","","","","","","","","","","","",""
"Enterprise Value: ","15325","","","","","","","","","","","","","","","","","","","","","","",""
"period_end_date","2001-12","2002-12","2003-12","2004-12","2005-12","2006-12","2007-12","2008-12","2009-12","2010-12","2011-12","2012-12","2013-12","2014-12","2015-12","2016-12","2017-12","2018-12","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","5596.9","5638.4","5933.7","6676","7469.214","8058.405","8685.630999999999","8525.055","7101.507","7562.534","8299.299999999999","9013","10775","9475","9017","8803","8803","9504","9779","5258","7336","8685","9371","9404"
"cogs","3248","3093","3316.1","3734.4","4189.302","4475.974","4644.148","4930.018","4084.176","4283.394","6469.3","6989","8310","8163","7488","7533","7756","8045","8071","5678","4613","5651","7643","8051"
"gross_profit","2348.9","2545.4","2617.6","2941.6","3279.912","3582.431","4041.483","3595.037","3017.331","3279.14","1830","2024","2465","1312","1529","1270","1047","1459","1708","-420","2723","3034","1728","1353"
"sga","479.2","463.1","501.7","591.3","638.553","723.921","775.881","769.6319999999999","641.148","664.5119999999999","767.7","978","1053","936","873","899","880","1017","949","645","688","959","962","903"
"rnd","","","","","","","","","","","","","","","","","","","","","","","",""
"special_charges","","","","","","","","","","","","","","","","","","","","","","","",""
"other_opex","","1499.5","1523.4","1463.3","1599.689","1757.202","2003.36","2194.164","1931.358","1868.147","","","","","","","","","","","","","",""
"total_opex","479.2","1962.6","2025.1","2054.6","2238.242","2481.123","2779.241","2963.796","2572.506","2532.659","767.7","978","1053","936","873","899","880","1017","949","645","688","959","962","903"
"operating_income","1869.7","582.8","592.5","887","1041.67","1101.308","1262.242","631.241","444.825","746.481","1062.3","1046","1412","376","656","371","167","442","759","-1065","2035","2075","766","450"
"net_interest_income_normal","","","","","","","-875.422","-845.148","-615.8339999999999","-761.112","-694.2","-647","-707","-617","-599","-624","-637","-739","-805","-608","-469","-328","-793","-847"
"other_nonoperating_income","-1867","-366.4","-355","-384.4","-499.982","-900.657","","-1168.9","","-0.005","-62.5","-34","-102","10","75","-217","-105","40","59","-379","-883","702","313","40"
"pretax_income","2.7","216.4","237.5","502.6","541.688","200.651","386.82","-1382.807","-171.009","-14.636","305.6","365","603","-231","132","-470","-575","-257","13","-2052","683","2449","286","-357"
"income_tax","20.6","-72.40000000000001","-78.90000000000001","-133.9","-179.089","-67.994","-102.571","196.847","59.666","-16.662","-121.8","-181","-301","17","-17","-4","902","30","-63","329","-318","-390","330","591"
"net_income_continuing","23.3","144","158.6","368.7","362.599","132.657","284.249","-1185.96","-111.343","-31.298","183.8","184","302","-214","115","-474","327","-227","-50","-1723","365","2059","616","234"
"net_income_discontinued","","","","","","","","","","","","","","132","158","-17","","","","","","","",""
