"goodwill","","","0.84","0.8100000000000001","0.96","0.77","0.9","20.27","26.34","26.06","25.28","24.41","23.83","24.23","24.61","","24.18","386.88","386.88","24.14","24.08","24.08"
"other_lt_assets","1.89","","0.988","2.672","3.031","24.826","21.207","11.957","12.728","19.185","23.045","23.03","22.656","46.748","63.88","63.953","87.636","113.357","138.193","162.447","195.86","195.86"
"total_assets","2.323","","41.914","72.29300000000001","155.092","211.636","307.258","499.302","734.634","1051.078","1252.388","1296.213","1314.077","1657.541","1998.483","2084.711","3281.354","4185.215","4942.478","5607.038","7091.941","7091.941"
"accounts_payable","","","5.877","4.935","5.397","5.269","11.028","6.659","14.536","1.045","12.647","9.339","10.381","24.846","24.646","95.533","79.997","172.246","289.728","172.732","348.441","348.441"
"tax_payable","","","","","","","7.742","22.904","21.46","48.138","9.109999999999999","28.652","48.242","40.472","27.511","83.503","43.806","23.603","147.392","194.404","15.186","15.186"
"current_accrued_liabilities","","","2.988","17.171","15.234","27.965","27.833","14.675","14.991","13.321","21.351","38.176","57.538","41.64","59.51","84.812","79.56","146.907","240.269","284.1","263.514","263.514"
"st_debt","","","","","","","","","","","","","","","","","","","","","",""
"current_deferred_revenue","","","","","","","","18.168","22.773","35.113","38.343","46.252","57.736","70.45399999999999","85.121","107.457","120.413","155.848","208.195","251.478","306.479","306.479"
"current_deferred_tax_liability","","","","","","","","","","","","","","","","","","","","","",""
"other_current_liabilities","","","3.377","9.178000000000001","15.509","12.101","12.075","22.958","29.679","35.74","34.763","37.462","51.607","64.578","95.81","129.172","168.145","218.483","330.754","381.512","448.371","448.371"
"total_current_liabilities","","","12.242","31.284","36.14","45.335","58.678","85.364","103.439","133.357","116.214","159.881","225.504","241.99","292.598","500.477","620.418","883.178","1405.334","1492.198","1631.261","1631.261"
"lt_debt","","","","","","","","","","","","","","","","","","","","","",""
"noncurrent_capital_leases","","","","","","","","","","","","","","","","","611.4640000000001","632.59","692.056","862.362","1154.012","1154.012"
"pension_liabilities","","","","","","","","","","","","","","","","","","","","","",""
"noncurrent_deferred_revenue","","","0.537","0.384","0.197","0.158","10.822","13.129","15.302","16.785","21.971","24.47","36.482","33.91","28.522","47.655","43.432","58.755","53.352","55.084","29.522","29.522"
"other_lt_liabilities","1.904","","1.073","2.679","6.721","11.301","4.65","6.516","9.712","13.637","17.521","22.294","24.609","21.668","80.40300000000001","90.604","53.822","52.126","51.69","48.595","45.065","45.065"
"total_liabilities","1.904","","13.852","34.347","43.058","56.794","74.15000000000001","105.009","128.453","163.779","155.706","206.645","286.595","297.568","401.523","638.736","1329.136","1626.649","2202.432","2458.239","2859.86","2859.86"
"common_stock","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"preferred_stock","","","0.002","","","","","","","","","","","","","","","","","","",""
"retained_earnings","","","-68.34399999999999","-60.677","-29.835","9.528","67.809","189.656","373.719","644.275","923.822","1020.619","1019.515","1294.214","1455.002","1346.89","1820.637","2346.428","2512.84","2926.127","3920.362","3920.362"
"aoci","","","0.5590000000000001","-1.057","5.397","-11.151","5.867","20.329","21.549","21.09","-68.068","-173.407","-238.203","-201.5","-142.923","-216.808","-224.581","-177.155","-195.917","-252.584","-264.256","-264.256"
"apic","","","95.83499999999999","98.67","136.005","155.961","158.921","179.87","205.557","221.372","240.351","241.695","245.533","266.622","284.253","315.285","355.541","388.667","422.507","474.645","575.369","575.369"
"treasury_stock","","","","","","","","","","","","","","","","","","","","","",""
"other_equity","0.419","","7.105427357601E-15","0.442","0.46700000000001","-0.49500000000003","-0.48899999999998","-0.46600000000001","-0.44899999999984","-0.4380000000001","-0.423","-0.33899999999994","-0.36300000000006","-0.36300000000006","-0.37199999999984","-0.39200000000028","-0.37899999999991","-0.3739999999998","-0.38400000000047","-0.38900000000012","-0.39400000000023","-0.39400000000023"
"minority_interest_liability","","","0.01","0.5679999999999999","","","","3.904","4.805","","","","","","","","","","","","",""
"total_equity","0.419","","28.062","37.946","112.034","154.843","233.108","394.293","606.181","887.299","1096.682","1089.568","1027.482","1359.973","1596.96","1445.975","1952.218","2558.566","2740.046","3148.799","4232.081","4232.081"
"total_liabilities_and_equity","2.323","","41.914","72.29300000000001","155.092","211.637","307.258","499.302","734.634","1051.078","1252.388","1296.213","1314.077","1657.541","1998.483","2084.711","3281.354","4185.215","4942.478","5607.038","7091.941","7091.941"
"cfo_net_income","0.319","-1.411","1.394","7.666","30.842","39.363","58.281","122.197","184.964","271.431","279.547","239.033","266.047","303.381","258.662","483.801","645.596","588.913","975.322","854.8","1550.19","1581.206"
"cfo_da","","","2.466","4.587","8.291","15.823","20.832","24.614","30.259","43","49.068","58.364","73.383","87.697","108.235","122.484","161.933","185.478","224.206","291.791","379.384","391.027"
"cfo_receivables","","","-0.663","-0.6830000000000001","0.847","0.698","-3.974","-0.541","3.743","","","","","","","","","","","","",""
"cfo_inventory","","","-10.694","-5.752","-11.217","-19.782","11.296","-7.954","-46.072","-51.222","-38.507","-26.806","-83.286","-5.403","-21.178","-85.94199999999999","-117.591","-96.548","-323.609","-573.438","66.584","185.333"
"cfo_prepaid_expenses","","","-0.554","-0.392","-2.38","-1.858","-0.225","-3.443","1.344","-18.304","-10.872","-21.678","-55.926","-4.151","24.487","-28.983","-89.529","-124.965","-62.296","-180.534","49.075","-14.321"
"cfo_other_working_capital","","","-4.766","20.73","3.716","17.579","23.693","35.904","27.255","37.268","-0.6929999999999999","57.061","79.46899999999999","10.157","101.319","227.8","13.049","173.964","515.0359999999999","94.05200000000001","83.56399999999999","62.711"
"cfo_change_in_working_capital","","","-16.677","13.903","-9.034000000000001","-3.363","30.79","23.966","-13.73","-32.258","-50.072","8.577","-59.743","0.603","104.628","112.875","-194.071","-47.549","129.131","-659.92","199.223","233.723"
"cfo_deferred_tax","","","-0.175","-3.077","1.799","-6.441","0.387","11.234","-0.6929999999999999","-6.445","0.82","2.087","11.142","-17.563","-11.416","16.786","24.129","34.908","-5.18","3.042","-28.383",""
"cfo_stock_comp","","","","","","","5.62","7.27","10.34","15.64","10.09","8.27","10.36","16.82","17.61","28.57","45.59","50.8","69.14","78.08","93.56","98.01000000000001"
"cfo_other_noncash_items","-0.319","1.411","2.71","2.37","4.583","1.056","2.05","-9.286","-7.525","-11.255","-11.114","-1.8819999999999","-3.651","-4.546","11.618","-21.737","-13.861","-9.2140000000001","-3.511","398.67","102.19","74.21899999999999"
"cf_cfo","","","-10.282","25.449","36.481","46.438","117.96","179.995","203.615","280.113","278.339","314.449","297.538","386.392","489.337","742.779","669.316","803.336","1389.108","966.463","2296.164","2378.185"
"cfi_ppe_net","","","-7.846","-12.532","-29.676","-40.53","-15.497","-30.357","-116.657","-93.229","-106.408","-119.733","-143.487","-149.511","-157.864","-225.807","-283.048","-229.226","-394.502","-638.657","-651.865","-645.604"
"cfi_acquisitions_net","","","","","","","","","","","","","","","","","","-452.581","","","",""
"cfi_investment_net","","","","","","-2.863","","","","","","","","","-7.203","-16.216","0.347","-14.607","-23.389","","","-0.856"
"cfi_intangibles_net","","","","","","","-0.8100000000000001","-12.482","-5.654","","","","","","","","","","","","",""
"cfi_other","","","-0.461","-0.8179999999999999","-5.559","-3.402","","","-1.4210854715202E-14","","","","","","-8.324999999999999","-0.77100000000002","4.293","0.88199999999995","-10","68.72","-2.2669999999999","-0.98999999999998"
"cf_cfi","","","-8.307","-13.35","-35.235","-46.795","-16.307","-42.839","-122.311","-93.229","-106.408","-119.733","-143.487","-149.511","-173.392","-242.794","-278.408","-695.532","-427.891","-569.937","-654.1319999999999","-647.45"
"cff_common_stock_net","","","93.03700000000001","0.446","31.412","1.436","","","","","","-147.431","-274.193","-29.327","-100.261","-598.34","-173.399","-96.051","-812.602","-444.001","-558.652","-759.652"
"cff_pfd_net","","","","","","","","","","","","","","","","","","","","","",""
"cff_debt_net","","","-3.946","0.222","","","","","","","","","","","","","","","","","",""
"cff_dividend_paid","","","","","","","","","","","","","","","","","","","","","",""
"cff_other","","","-69.005","0.001","-3.5527136788005E-15","12.025","-2.649","13.699","15.364","-5.491","8.907","-1.646","1.702","2.716","2.399","8.125999999999999","-3.774","15.263","-32.385","-23.486","9.824000000000101","-2.405"
"cf_cff","","","20.086","0.669","31.412","13.461","-2.649","13.699","15.364","-5.491","8.907","-149.077","-272.491","-26.611","-97.86199999999999","-590.2140000000001","-177.173","-80.788","-844.987","-467.487","-548.828","-762.057"
"ebitda","0.761","40.748","6.193","20.811","59.842","72.387","107.757","205.005","317.217","419.439","440.426","434.397","442.459","508.849","602.761","828.3200000000001","1051.043","1035.306","1598.955","2017.932","2586.561","2629.432"
"capex","","","-7.846","-12.532","-29.676","-40.53","-15.497","-30.357","-116.657","-93.229","-106.408","-119.733","-143.487","-149.511","-157.864","-225.807","-283.048","-229.226","-394.502","-638.657","-651.865","-645.604"
"fcf","","","-18.128","12.917","6.805","5.908","102.463","149.638","86.958","186.884","171.931","194.716","154.051","236.881","331.473","516.972","386.268","574.11","994.606","327.806","1644.299","1732.581"
"book_value","0.419","","28.06","37.946","112.034","154.843","233.108","394.293","606.181","887.299","1096.682","1089.568","1027.482","1359.973","1596.96","1445.975","1952.218","2558.566","2740.046","3148.799","4232.081","4219.808"
"tangible_book_value","0.419","","24.778","34.994","103.915","146.683","225.058","367.181","574.309","857.098","1068.481","1063.405","1002.705","1335.416","1572.281","1421.736","1927.795","2091.609","2281.867","3102.694","4207.998","4195.816"
"roa","","-1.21","0.07000000000000001","0.13","0.27","0.21","0.22","0.3","0.3","0.3","0.24","0.19","0.2","0.2","0.14","0.24","0.24","0.16","0.21","0.16","0.24","0.26"
"roe","","-6.74","0.1","0.23","0.41","0.29","0.3","0.39","0.37","0.36","0.28","0.22","0.25","0.25","0.17","0.32","0.38","0.26","0.37","0.29","0.42","0.42"
"roic","","-6.74","0.1","0.23","0.41","0.29","0.3","0.39","0.36","0.36","0.28","0.22","0.25","0.25","0.17","0.32","0.32","0.2","0.29","0.23","0.33","0.33"
"roce","","35.08","0.25","0.46","0.64","0.4","0.42","0.54","0.55","0.49","0.38","0.33","0.33","0.34","0.32","0.43","0.42","0.29","0.4","0.45","0.46","0.46"
"rotce","","35.08","0.28","0.5","0.6899999999999999","0.42","0.44","0.58","0.58","0.51","0.39","0.34","0.34","0.34","0.32","0.44","0.42","0.31","0.46","0.48","0.46","0.46"
"gross_margin","1","1","0.51","0.51","0.54","0.51","0.49","0.55","0.57","0.5600000000000001","0.53","0.51","0.48","0.51","0.53","0.55","0.5600000000000001","0.5600000000000001","0.58","0.55","0.58","0.58"
"ebitda_margin","0.04","1","0.07000000000000001","0.14","0.22","0.2","0.24","0.29","0.32","0.31","0.28","0.24","0.21","0.22","0.23","0.25","0.26","0.24","0.26","0.25","0.27","0.27"
"operating_margin","0.04","1","0.04","0.11","0.19","0.16","0.19","0.25","0.29","0.27","0.25","0.21","0.18","0.18","0.19","0.21","0.22","0.19","0.22","0.21","0.23","0.23"
"pretax_margin","0.04","","0.04","0.11","0.19","0.16","0.19","0.26","0.29","0.28","0.25","0.21","0.18","0.18","0.17","0.22","0.23","0.19","0.21","0.16","0.23","0.23"
"net_income_margin","0.02","-0.03","0.02","0.05","0.11","0.11","0.13","0.17","0.18","0.2","0.18","0.13","0.13","0.13","0.1","0.15","0.16","0.13","0.16","0.11","0.16","0.16"
"fcf_margin","","","-0.22","0.09","0.03","0.02","0.23","0.21","0.09","0.14","0.11","0.11","0.07000000000000001","0.1","0.13","0.16","0.1","0.13","0.16","0.04","0.17","0.18"
"assets_to_equity","5.54","","1.49","1.91","1.38","1.37","1.32","1.27","1.21","1.18","1.14","1.19","1.28","1.22","1.25","1.44","1.68","1.64","1.8","1.78","1.68","1.62"
"equity_to_assets","0.18","","0.67","0.52","0.72","0.73","0.76","0.79","0.83","0.84","0.88","0.84","0.78","0.82","0.8","0.6899999999999999","0.59","0.61","0.55","0.5600000000000001","0.6","0.62"
"debt_to_equity","","","","","","","","","","","","","","","","","0.31","0.25","0.25","0.27","0.27","0.27"
"debt_to_assets","","","","","","","","","","","","","","","","","0.19","0.15","0.14","0.15","0.16","0.17"
"revenue_per_share","0.27","0.46","0.9399999999999999","1.13","1.95","2.49","3.19","4.95","6.89","9.4","10.9","12.45","14.65","17.07","19.45","24.55","30.39","33.64","48.02","63.36","75.70999999999999","77.55"
"ebitda_per_share","0.01","0.46","0.07000000000000001","0.16","0.43","0.51","0.76","1.43","2.18","2.88","3.02","3.01","3.15","3.71","4.43","6.18","8.029999999999999","7.91","12.27","15.76","20.36","20.75"
"operating_income_per_share","0.01","0.46","0.04","0.12","0.37","0.4","0.61","1.25","1.98","2.58","2.68","2.61","2.62","3.07","3.63","5.27","6.79","6.49","10.55","13.48","17.37","17.66"
"pretax_income_per_share","0.01","","0.04","0.13","0.38","0.4","0.61","1.27","1.99","2.62","2.72","2.66","2.62","3.08","3.38","5.34","6.85","6.26","10.24","10.41","17.12","17.54"
"fcf_per_share","","","-0.2","0.1","0.05","0.04","0.72","1.04","0.6","1.28","1.18","1.35","1.1","1.73","2.43","3.86","2.95","4.39","7.63","2.56","12.94","13.67"
"book_value_per_share","0.01","","0.31","0.29","0.8100000000000001","1.09","1.64","2.74","4.17","6.09","7.51","7.55","7.31","9.9","11.73","10.79","14.91","19.55","21.03","24.6","33.31","33.4"
"tangible_book_per_share","0.01","","0.28","0.27","0.75","1.03","1.59","2.55","3.95","5.88","7.32","7.37","7.13","9.73","11.54","10.61","14.72","15.98","17.51","24.24","33.12","33.21"
"payout_ratio","","","","","","","","","","","","","","","","","","","","","",""
"revenue_growth","","1.24","1.06","0.76","0.82","0.31","0.28","0.57","0.41","0.37","0.16","0.13","0.15","0.14","0.13","0.24","0.21","0.11","0.42","0.3","0.19",""
"gross_profit_growth","","1.24","0.05","0.76","0.91","0.24","0.25","0.77","0.44","0.34","0.1","0.09","0.09","0.2","0.17","0.3","0.22","0.11","0.46","0.24","0.25",""
"ebitda_growth","","52.55","-0.85","2.36","1.88","0.21","0.49","0.9","0.55","0.32","0.05","-0.01","0.02","0.15","0.18","0.37","0.27","-0.01","0.54","0.26","0.28",""
"operating_income_growth","","52.55","-0.91","3.35","2.18","0.1","0.54","1.08","0.59","0.31","0.04","-0.04","-0.02","0.14","0.17","0.43","0.26","-0.04","0.62","0.26","0.28",""
"pretax_income_growth","","-1","","3.48","2.14","0.09","0.51","1.11","0.58","0.32","0.04","-0.04","-0.04","0.15","0.09","0.55","0.25","-0.09","0.63","","0.63",""
"net_income_growth","","-5.42","1.99","4.5","3.02","0.28","0.48","1.09","0.51","0.47","0.03","-0.14","0.11","0.14","-0.15","0.87","0.33","-0.09","0.66","-0.12","0.8100000000000001",""
"eps_diluted_growth","","-4.2","1.94","3","2.75","0.22","0.49","1.07","0.49","0.46","0.03","-0.13","0.14","0.17","-0.14","0.9","0.37","-0.09","0.66","-0.11","0.83",""
"shares_diluted_growth","","0.32","","0.46","0.06","0.02","","0.01","0.01","","","-0.01","-0.03","-0.02","-0.01","-0.02","-0.02","","","-0.02","-0.01",""
"cash_and_equiv_growth","","-1","","3.13","2.28","0.08","1.81","0.98","0.29","0.44","0.18","-0.05","-0.25","0.47","0.35","-0.11","0.24","0.05","0.1","-0.08","0.9399999999999999",""
"ppe_growth","","","","0.74","1.4","0.41","","0.15","1.3","0.32","0.19","0.16","0.18","0.21","0.12","0.2","1.4","0.09","0.17","0.29","0.26",""
"total_assets_growth","","-1","","0.72","1.15","0.36","0.45","0.63","0.47","0.43","0.19","0.03","0.01","0.26","0.21","0.04","0.57","0.28","0.18","0.13","0.26",""
"total_equity_growth","","-1","","0.35","1.95","0.38","0.51","0.6899999999999999","0.54","0.46","0.24","-0.01","-0.06","0.32","0.17","-0.09","0.35","0.31","0.07000000000000001","0.15","0.34",""
"cfo_growth","","","","3.48","0.43","0.27","1.54","0.53","0.13","0.38","-0.01","0.13","-0.05","0.3","0.27","0.52","-0.1","0.2","0.73","-0.3","1.38",""
"capex_growth","","","","-0.6","-1.37","-0.37","0.62","-0.96","-2.84","0.2","-0.14","-0.13","-0.2","-0.04","-0.06","-0.43","-0.25","0.19","-0.72","-0.62","-0.02",""
"fcf_growth","","","","1.71","-0.47","-0.13","16.34","0.46","-0.42","1.15","-0.08","0.13","-0.21","0.54","0.4","0.5600000000000001","-0.25","0.49","0.73","-0.67","4.02",""
"shares_eop","67.691","89.54900000000001","89.54900000000001","88.602","93.46899999999999","101.309","102.252","124.574","143.547","144.436","145.297","141.945","137.286","137.085","125.65","129.27","130.349","130.353","128.5","127.321","126.222","125"
"dividends","","","","","","","","","","","","","","","","","","","","","",""
"price_to_earnings","","","","","51.37","8.75","24.77","35.11","49.23","36.84","23.75","39.34","32.03","30.5","37.99","39.49","48.33","72.75","43.97","45.71","36.95","28.64"
"price_to_book","","","","","14.14","2.22","6.19","10.85","14.95","11.23","6.05","8.630000000000001","8.289999999999999","6.8","6.15","13.21","15.98","16.75","15.65","12.41","13.54","10.73"
"price_to_sales","","","","","5.87","0.97","3.19","6.01","9.050000000000001","7.27","4.17","5.23","4.14","3.95","3.71","5.81","7.84","9.73","6.85","4.82","5.95","4.61"
"price_to_tangible_book","","","","","15.25","2.35","6.42","11.65","15.78","11.63","6.21","8.84","8.5","6.93","6.25","13.44","16.19","20.48","18.8","12.59","13.61","10.79"
"price_to_fcf","","","","","232.81","58.3","14.09","28.59","104.21","53.33","38.61","48.29","55.32","39.07","29.65","36.96","80.78","74.63","43.12","119.19","34.84","26.14"
"market_cap","","","","","1584.29955","344.4506","1443.79824","4277.87116","9062.12211","9966.084000000001","6638.61993","9402.436799999999","8521.34202","9254.60835","9827.086499999999","19107.3987","31204.24711","42844.42404","42888.16","39072.26848","57282.06804","45286.3116"
"period_end_price","","","","","16.95","3.4","14.12","34.34","63.13","69","45.69","66.23999999999999","62.07","67.51000000000001","78.20999999999999","147.81","239.39","328.68","333.76","306.88","453.82","453.82"
