"Company: ","AXIS Capital Holdings Ltd (AXS:US)","","","","","","","","","","","","","","","","","","","","","",""
"Exchange: ","NYSE","","","","","","","","","","","","","","","","","","","","","",""
"Last Close Price: ","71.51000000000001","","","","","","","","","","","","","","","","","","","","","",""
"Industry: ","Insurance","","","","","","","","","","","","","","","","","","","","","",""
"Currency: ","USD","","","","","","","","","","","","","","","","","","","","","",""
"Country: ","US","","","","","","","","","","","","","","","","","","","","","",""
"Market Cap.: ","6061","","","","","","","","","","","","","","","","","","","","","",""
"Enterprise Value: ","6436","","","","","","","","","","","","","","","","","","","","","",""
"period_end_date","2002-12","2003-12","2004-12","2005-12","2006-12","2007-12","2008-12","2009-12","2010-12","2011-12","2012-12","2013-12","2014-12","2015-12","2016-12","2017-12","2018-12","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"premiums_earned","536.85","1436.23","2028.397","2553.683","2694.27","2734.41","2687.181","2791.764","2947.41","3314.961","3415.463","3707.065","3870.999","3686.417","3705.625","4148.76","4791.495","4587.178","4371.309","4709.85","5160.326","5083.781","5111.623"
"net_investment_income","71.28700000000001","73.961","152.072","256.712","407.1","482.873","247.237","124.484","387.676","345.984","356.723","399.95","311.539","232.616","327.125","386.312","428.774","530.034","367.13","488.736","278.002","651.3099999999999","644.375"
"fees_and_other_income","25.431","47.586","24.887","-21.997","-22.809","9.141","-123.934","-129.832","231.922","184.863","124.867","63.207","268.424","313.588","94.202","-93.258","-100.698","68.256","22.769","122.813","-133.523","-144.572","-61.675"
"revenue","633.568","1557.777","2205.356","2788.398","3078.561","3226.424","2810.484","2786.416","3567.008","3845.808","3897.053","4170.222","4450.962","4232.621","4126.952","4441.814","5119.571","5185.468","4761.208","5321.399","5304.805","5590.519","5694.323"
"sga","46.521","136.526","187.305","212.842","268.396","303.831","335.758","370.157","449.885","459.151","560.981","575.39","621.876","596.821","602.717","579.428","627.389","634.831","579.79","663.304","680.343","684.446","681.009"
"net_policyholder_claims_expense","229.265","734.019","1246.244","2051.129","1425.855","1370.26","1712.766","1423.872","1677.132","2675.052","2096.028","2134.195","2186.722","2176.199","2204.197","3287.772","3190.287","3044.798","3281.252","3008.783","3242.41","3393.102","3401.13"
"policy_acquisition_expense","103.703","186.297","280.568","337.383","386.959","384.497","366.509","420.495","488.712","587.4690000000001","627.653","664.191","737.197","718.112","746.876","823.591","968.835","1024.582","929.5170000000001","921.8339999999999","1022.017","1000.945","1024.826"
"interest_expense_insurance","","1.478","5.285","32.447","32.954","51.153","31.673","32.031","55.876","62.598","61.863","61.979","74.69499999999999","50.963","51.36","54.811","67.432","68.107","75.04900000000001","62.302","63.146","68.42100000000001","68.67400000000001"
"operating_income","263.689","531.672","500.438","100.507","996.902","1133.509","407.485","539.861","895.403","61.538","550.528","734.467","830.472","644.659","521.802","-368.109","12.542","337.447","-129.133","648.909","243.125","398.445","469.882"
"pretax_income","263.689","531.672","500.438","100.507","996.902","1133.509","407.485","539.861","895.403","61.538","550.528","734.467","830.472","644.659","521.802","-368.109","12.542","337.447","-129.133","648.909","243.125","398.445","469.882"
"income_tax","1.43","0.678","-5.44","-6.067","-33.842","-41.491","-20.109","-41.975","-38.68","-15.233","-3.287","-7.002","-25.908","-3.028","-6.34","7.542","29.486","-23.692","12.321","-62.384","-22.037","-26.316","114.234"
"net_income_continuing","265.119","532.35","494.998","94.44","963.0599999999999","1092.018","387.376","497.886","856.723","46.305","547.241","727.465","804.564","641.631","515.462","-360.567","42.028","313.755","-116.812","586.525","221.088","372.129","584.116"
"net_income_discontinued","","","","","","","","","","","","","","","","","","","","","","",""
"income_allocated_to_minority_interest","","","","","","","","","","","","","6.181","","","","","","","","","",""
"net_income","265.119","532.35","494.998","94.44","963.0599999999999","1092.018","387.376","497.886","856.723","46.305","547.241","727.465","810.745","641.631","513.3680000000001","-368.969","43.021","323.473","-120.424","618.609","223.083","376.292","591.653"
"preferred_dividends","","","","4.379","37.295","36.775","36.875","36.875","36.875","36.875","38.228","40.474","40.088","40.069","46.597","46.81","42.625","41.112","30.25","30.25","30.25","30.25","30.251"
"net_income_available_to_shareholders","265.119","532.35","494.998","90.06100000000001","925.765","1055.243","350.501","461.011","819.848","9.43","509.013","686.991","770.657","601.562","466.771","-415.779","0.396","282.361","-150.674","588.359","192.833","346.042","561.402"
"eps_basic","1.96","3.69","3.24","0.63","6.18","7.15","2.5","3.36","6.74","0.08","4.05","6.02","7.38","6.1","5.13","-4.94","0.01","3.37","-1.79","6.95","2.27","4.06","6.61"
"eps_diluted","1.91","3.42","2.98","0.57","5.63","6.41","2.26","3.07","6.02","0.07000000000000001","4","5.93","7.29","6.04","5.08","-4.94","0.01","3.34","-1.79","6.9","2.25","4.02","6.54"
"shares_basic","135.442","144.263","152.554","143.226","149.745","147.524","140.322","137.279","121.728","122.499","122.148","113.636","104.368","98.60899999999999","90.77200000000001","84.108","83.501","83.89400000000001","84.262","84.70699999999999","84.864","85.142","85.142"
"shares_diluted","138.481","155.691","165.876","157.524","164.394","164.515","155.32","150.371","136.199","128.122","123.654","115.328","105.713","99.629","91.547","84.108","84.00700000000001","84.473","84.262","85.291","85.669","86.012","86.012"
"cash_and_equiv","729.296","605.175","632.329","1280.99","1989.287","1273.117","1697.581","788.614","929.515","981.849","759.817","923.326","921.83","988.133","1039.494","948.626","1232.814","1241.109","902.831","844.592","751.415","953.476","953.476"
"total_investments","","3385.576","4534.378","5423.58","6869.238","8977.653","8611.897999999999","10622.104","11004.87","11767.569","12703.457","12734.526","12804.514","12558.43","12513.288","13666.24","12259.67","13413.631","13315.431","14040.042","13295.405","14442.135","14442.135"
"receivables","355.913","818.33","1558.348","2604.869","2561.943","173.694","79.232","102.299","3017.576","3285.52","3437.114","3717.276","3818.004","4163.846","4737.528","6444.103","6902.16","7390.685","7736.354","8351.406999999999","9214.781999999999","10081.306","10081.306"
