"total_liabilities","86.476","","290.302","287.063","704.658","728.6660000000001","693.213","1943.049","1787.564","1594.408","1571.768","1449.7","2245.5","2764.973","2874.656","3554.446","4281.153","4641.881","5670.17","6005.46","6257.983","6257.983"
"common_stock","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"preferred_stock","","","","","","","","","","","","","","","","","","","","","",""
"retained_earnings","","","109.676","176.121","-65.884","2.212","84.01300000000001","176.183","363.461","547.699","758.975","1022.695","1158.462","1322.224","1505.204","1856.951","2199.294","2554.295","2976.517","3473.192","4179.681","4179.681"
"aoci","","","-2.372","-0.322","-0.193","-7.354","-7.59","-1.966","-5.094","-2.796","-0.65","-24.971","-35.745","-60.735","-48.347","-58.399","-62.579","-58.859","-58.795","-60.211","-61.352","-61.352"
"apic","","","649.884","649.884","265.098","291.204","448.747","938.014","995.665","1000.014","1073.157","1022.221","1173.183","1225.565","1264.849","1306.428","1351.031","1402.537","1457.623","1515.874","1587.67","1587.67"
"treasury_stock","","","","","","-0.681","-19.168","-33.319","-49.827","-120.926","-268.391","-588.378","-1395.695","-2170.739","-2321.989","-3272.774","-3565.784","-4342.535","-4540.144","-5938.116","-6447.101","-6447.101"
"other_equity","36.624","","0.028999999999996","0.028999999999996","-2.8421709430404E-14","0.0009999999999763499","0.053999999999917","0.20499999999993","0.22700000000009","0.24000000000001","0.25600000000009","0.26600000000008","0.28199999999981","0.28999999999996","0.2949999999999","0.29999999999941","0.32400000000047","0.32799999999992","0.33200000000087","0.33599999999956","0.33799999999985","0.33799999999985"
"minority_interest_liability","","","","","","","","","","","","","","","","","","","","","",""
"total_equity","36.624","","757.217","825.712","200.021","286.382","507.056","1080.117","1305.432","1425.231","1564.347","1432.833","901.487","317.605","401.012","-166.494","-76.714","-443.234","-163.467","-1007.925","-739.764","-739.764"
"total_liabilities_and_equity","123.1","","1047.519","1112.775","904.679","1015.048","1200.269","3023.166","3092.996","3019.639","3136.115","2882.533","3146.987","3082.578","3275.668","3387.952","4204.439","4198.647","5506.703","4997.535","5518.219","5518.219"
"cfo_net_income","11.397","20.907","54.554","71.44499999999999","81.111","68.268","81.801","92.17","173.454","184.238","222.557","284.113","223.648","260.855","303.972","507.885","563.648","601.822","725.9829999999999","870.573","1148.592","1165.818"
"cfo_da","","","32.077","29.655","27.828","33.47","37.511","59.012","85.23","81.998","80.505","74.547","77.79900000000001","81.35299999999999","79.98699999999999","85.535","101.898","110.795","134.125","142.496","159.219","171.808"
"cfo_receivables","","","-20.029","-12.076","19.681","-6.886","10.325","-35.851","-42.284","35.473","-16.412","-26.821","-30.9","-18.494","-105.593","-153.942","-25.923","-57.606","-99.203","-6.624","-149.529","-80.90900000000001"
"cfo_inventory","","","","","","","","","","","","","","","","","","","","","",""
"cfo_prepaid_expenses","","","0.702","-2.219","0.491","-9.26","-3.39","20.549","-19.268","5.883","3.468","-24.855","-3.189","41.956","-7.539","-6.084","-20.898","11.198","11.024","-35.465","-20.367","-6.268"
"cfo_other_working_capital","","","51.58","6.194","2.604","38.082","-12.308","10.127","19.411","22.082","18.981","52.706","35.551","57.848","111.557","199.126","48.406","98.33199999999999","148.327","22.661","172.353","93.851"
"cfo_change_in_working_capital","","","32.253","-8.101000000000001","22.776","21.936","-5.373","-5.175","-42.141","63.438","6.037","1.03","1.462","81.31","-1.575","39.1","1.585","51.924","60.148","-19.428","2.457","6.674"
"cfo_deferred_tax","","","-52.213","-10.013","-22.643","-7.178","-14.338","0.926","5.625","-30.195","-15.066","-4.96","-10.288","-16.967","-18.902","-0.78","-20.767","-55.645","-111.369","36.436","-15.258","-20.629"
"cfo_stock_comp","","","","","","30.34","35.16","32.29","31.72","25.32","25","26.59","28.56","32","36.58","38.9","41.2","51.09","54.92","58.09","71.65000000000001","84.90000000000001"
"cfo_other_noncash_items","-11.397","-20.907","-6.79","0.67900000000002","1.153","8.244999999999999","-3.819","4.131","1.109","22.276","2.15","-75.64700000000001","0.06600000000003099","3.812","4.096","-57.878","21.959","51.123","72.262","7.202","-130.631","-136.546"
"cf_cfo","","","59.881","83.66500000000001","110.225","155.081","130.942","183.354","254.997","347.075","321.183","305.673","321.247","442.363","404.158","612.7619999999999","709.523","811.109","936.069","1095.369","1236.029","1272.025"
"cfi_ppe_net","","","-0.346","-2.435","-0.535","-25.556","-13.412","-13.168","-23.111","-44.533","-43.511","-50.853","-49.097","-42.628","-48.817","-48.951","-53.76","-50.975","-52.794","-72.895","-90.851","-93.512"
"cfi_acquisitions_net","","","","","","","","-1101.243","","-119.554","-23.268","347.89","-6.5","0.597","","83.825","-18.177","-190.816","-975.35","-0.005","-727.342","-7.82"
"cfi_investment_net","","","0.647","0.02","","","-294.804","222.134","-67.5","69.726","70.90000000000001","","6.736","","0.771","","","","","","",""
"cfi_intangibles_net","","","","","","","","","","","","","","","","","","","","","",""
"cfi_other","","","-64.009","-77.349","192.606","137.625","-5.6843418860808E-14","-2.2737367544323E-13","","-1.4210854715202E-14","-8.8817841970013E-15","","7.105427357601E-15","","","","1.4210854715202E-14","","-7.569","-6.435","-1.1850000000001","-728.617"
"cf_cfi","","","-63.708","-79.764","192.071","112.069","-308.216","-892.277","-90.611","-94.361","4.121","297.037","-48.861","-42.031","-48.046","34.874","-71.937","-241.791","-1035.713","-79.33499999999999","-819.378","-829.949"
"cff_common_stock_net","","","","","265.035","-0.681","97.268","-14.151","-14.626","-105.989","-112.183","-409.651","-700.715","-774.5650000000001","-150.461","-949.888","-292.075","-778.519","-198.374","-1397.506","-504.188","-530.2190000000001"
"cff_pfd_net","","","","","","","","","","","","","","","","","","","","","",""
"cff_debt_net","","","","","415.901","-22.25","-22.25","740.236","-187.062","-227.476","-48","-10","800","500","","500","486.875","262.618","751.9400000000001","347.812","-8.75","-8.75"
"cff_dividend_paid","","","","-5","-973","","","","","","","-20.393","-87.74299999999999","-96.191","-119.717","-170.938","-222.922","-246.444","-302.449","-372.915","-440.993","-460.153"
"cff_other","","","","","-5.6843418860808E-14","-0.021000000000001","7.524","31.973","23.694","10.489","13.599","-2.284","-6.846","-2.1429999999999","2.635","-5.656999999999901","-8.545","-16.693","-21.612","-2.7710000000002","","-3.739"
"cf_cff","","","","-5","-292.064","-22.952","82.542","758.058","-177.994","-322.976","-146.584","-442.328","4.696","-372.899","-267.543","-626.4829999999999","-36.667","-779.038","229.505","-1425.38","-953.931","-1002.861"
"ebitda","91.277","178.446","105.702","112.951","157.787","169.26","188.503","274.031","410.822","400.2","420.836","411.713","481.697","569.457","659.7569999999999","772.433","857.599","995.559","1222.863","1350.136","1543.828","1581.197"
"capex","","","-0.346","-2.435","-0.535","-25.556","-13.412","-13.168","-23.111","-44.533","-43.511","-50.853","-49.097","-42.628","-48.817","-48.951","-53.76","-50.975","-52.794","-72.895","-90.851","-93.512"
"fcf","","","59.535","81.23","109.69","129.525","117.53","170.186","231.886","302.542","277.672","254.82","272.15","399.735","355.341","563.811","655.763","760.134","883.275","1022.474","1145.178","1178.513"
"book_value","36.624","","757.217","825.712","200.021","286.382","507.056","1080.117","1305.432","1425.231","1564.347","1432.833","901.487","317.605","401.012","-166.494","-76.714","-443.234","-163.467","-1007.925","-739.764","-650.5170000000001"
"tangible_book_value","36.624","","88.678","183.329","-416.009","-301.148","-54.756","-1342.804","-1048.034","-999.253","-844.524","-565.699","-1055.624","-1585.885","-1481.445","-1993.058","-1901.069","-2244.004","-2993.194","-3796.112","-4583.69","-4489.515"
"roa","","0.34","0.1","0.07000000000000001","0.08","0.07000000000000001","0.07000000000000001","0.04","0.06","0.06","0.07000000000000001","0.09","0.07000000000000001","0.08","0.1","0.15","0.15","0.14","0.15","0.17","0.22","0.22"
"roe","","1.14","0.14","0.09","0.16","0.28","0.21","0.12","0.15","0.13","0.15","0.19","0.19","0.43","0.85","4.33","-4.64","-2.31","-2.39","-1.49","-1.31","-1.5"
"roic","","1.14","0.14","0.09","0.11","0.1","0.1","0.06","0.07000000000000001","0.08","0.1","0.12","0.1","0.11","0.12","0.21","0.2","0.19","0.2","0.22","0.31","0.3"
"roce","","2.9","0.18","0.1","0.17","0.19","0.18","0.12","0.12","0.12","0.13","0.13","0.16","0.19","0.22","0.26","0.26","0.27","0.29","0.3","0.36","0.35"
"rotce","","2.9","0.9","0.4","0.82","1.21","0.55","0.75","1.34","1.5","1.83","1.03","0.73","0.73","0.8100000000000001","0.89","0.68","0.62","0.78","1.01","2.44","2.09"
"gross_margin","1","1","0.62","0.63","0.67","0.71","0.73","0.7","0.6899999999999999","0.72","0.74","0.72","0.75","0.78","0.79","0.8","0.8100000000000001","0.83","0.82","0.82","0.82","0.82"
"ebitda_margin","1","1","0.38","0.36","0.43","0.39","0.43","0.41","0.46","0.48","0.46","0.41","0.45","0.49","0.52","0.54","0.55","0.59","0.6","0.6","0.61","0.6"
"operating_margin","1","1","0.26","0.27","0.35","0.32","0.34","0.32","0.36","0.38","0.37","0.34","0.38","0.42","0.46","0.48","0.49","0.52","0.53","0.54","0.55","0.54"
"pretax_margin","0.06","","0.29","0.32","0.36","0.25","0.3","0.23","0.29","0.32","0.34","0.31","0.33","0.34","0.37","0.44","0.39","0.4","0.42","0.46","0.54","0.53"
"net_income_margin","0.12","0.12","0.2","0.23","0.22","0.16","0.18","0.14","0.19","0.22","0.24","0.29","0.21","0.23","0.24","0.35","0.36","0.35","0.36","0.39","0.45","0.45"
"fcf_margin","","","0.21","0.26","0.3","0.3","0.27","0.26","0.26","0.37","0.3","0.26","0.25","0.35","0.28","0.39","0.42","0.45","0.43","0.45","0.45","0.45"
"assets_to_equity","3.36","","1.38","1.35","4.52","3.54","2.37","2.8","2.37","2.12","2","2.01","3.49","9.710000000000001","8.17","-20.35","-54.81","-9.470000000000001","-33.69","-4.96","-7.46","-8.42"
"equity_to_assets","0.3","","0.72","0.74","0.22","0.28","0.42","0.36","0.42","0.47","0.5","0.5","0.29","0.1","0.12","-0.05","-0.02","-0.11","-0.03","-0.2","-0.13","-0.12"
"debt_to_equity","","","","","2.12","1.4","0.75","1.17","0.82","0.6","0.52","0.55","1.75","6.53","5.18","-15.47","-42.18","-7.94","-26.38","-4.61","-6.26","-7.14"
"debt_to_assets","","","","","0.47","0.4","0.32","0.42","0.35","0.28","0.26","0.27","0.5","0.67","0.63","0.76","0.77","0.84","0.78","0.93","0.84","0.85"
"revenue_per_share","1.09","3.17","3.32","3.7","4.37","4.26","4.39","5.85","7.37","6.71","7.54","8.539999999999999","9.779999999999999","11.92","13.86","15.99","18.21","20.06","24.48","27.69","31.67","32.87"
"ebitda_per_share","1.09","3.17","1.26","1.35","1.86","1.67","1.87","2.42","3.36","3.25","3.48","3.53","4.38","5.9","7.18","8.609999999999999","10.03","11.78","14.65","16.62","19.34","19.86"
"operating_income_per_share","1.09","3.17","0.88","0.99","1.54","1.34","1.5","1.9","2.66","2.58","2.81","2.89","3.67","5.06","6.31","7.66","8.83","10.47","13.04","14.87","17.34","17.71"
"pretax_income_per_share","0.07000000000000001","","0.96","1.19","1.58","1.08","1.31","1.35","2.15","2.12","2.58","2.64","3.18","4","5.08","7.02","7.05","8.119999999999999","10.28","12.85","17.15","17.45"
"fcf_per_share","","","0.71","0.97","1.3","1.28","1.17","1.5","1.9","2.46","2.29","2.18","2.48","4.14","3.87","6.29","7.67","8.99","10.58","12.59","14.34","14.81"
"book_value_per_share","0.44","","9.029999999999999","9.84","2.36","2.83","5.03","9.529999999999999","10.68","11.57","12.92","12.28","8.199999999999999","3.29","4.36","-1.86","-0.9","-5.24","-1.96","-12.41","-9.27","-8.18"
"tangible_book_per_share","0.44","","1.06","2.19","-4.92","-2.98","-0.54","-11.85","-8.57","-8.109999999999999","-6.98","-4.85","-9.6","-16.43","-16.12","-22.22","-22.23","-26.55","-35.86","-46.74","-57.41","-56.47"
"payout_ratio","","","","","","","","","","","","0.07000000000000001","0.39","0.37","0.4","0.34","0.38","0.41","0.42","0.43","0.38","0.39"
"revenue_growth","","0.95","0.5600000000000001","0.12","0.19","0.17","0.03","0.5","0.36","-0.08","0.1","0.09","0.08","0.07000000000000001","0.11","0.13","0.09","0.09","0.21","0.1","0.12",""
"gross_profit_growth","","0.95","-0.04","0.14","0.27","0.24","0.05","0.43","0.34","-0.04","0.13","0.07000000000000001","0.12","0.11","0.11","0.15","0.1","0.11","0.2","0.09","0.13",""
"ebitda_growth","","0.95","-0.41","0.07000000000000001","0.4","0.07000000000000001","0.11","0.45","0.5","-0.03","0.05","-0.02","0.17","0.18","0.16","0.17","0.11","0.16","0.23","0.1","0.14",""
"operating_income_growth","","0.95","-0.59","0.13","0.5600000000000001","0.04","0.11","0.42","0.51","-0.02","0.07000000000000001","-0.01","0.2","0.21","0.19","0.18","0.1","0.17","0.23","0.11","0.15",""
"pretax_income_growth","","-1","","0.23","0.34","-0.18","0.2","0.17","0.72","-0.01","0.2","-0.01","0.13","0.1","0.21","0.35","-0.04","0.14","0.25","0.22","0.31",""
"net_income_growth","","0.83","1.62","0.31","0.14","-0.16","0.2","0.13","0.88","0.06","0.21","0.28","-0.21","0.17","0.17","0.67","0.11","0.07000000000000001","0.21","0.2","0.32",""
"eps_diluted_growth","","-0.08","0.76","0.31","0.13","-0.3","0.19","0.01","0.74","0.05","0.24","0.33","-0.16","0.33","0.23","0.71","0.16","0.08","0.22","0.23","0.34",""
"shares_diluted_growth","","-0.33","0.49","","0.01","0.2","","0.12","0.08","0.01","-0.02","-0.04","-0.06","-0.12","-0.05","-0.02","-0.05","-0.01","-0.01","-0.03","-0.02",""
"cash_and_equiv_growth","","-1","","0.04","0.39","6.93","-0.34","0.29","0.11","-0.27","0.96","0.42","0.53","0.02","0.12","0.02","0.67","-0.14","0.09","-0.3","-0.54",""
"ppe_growth","","","","-0.17","-0.18","5.7","0.03","0.17","0.09","0.79","0.27","0.1","0.05","-0.03","-0.01","-0.04","1.83","-0.09","-0.1","-0.15","-0.05",""
"total_assets_growth","","-1","","0.06","-0.19","0.12","0.18","1.52","0.02","-0.02","0.04","-0.08","0.09","-0.02","0.06","0.03","0.24","","0.31","-0.09","0.1",""
"total_equity_growth","","-1","","0.09","-0.76","0.43","0.77","1.13","0.21","0.09","0.1","-0.08","-0.37","-0.65","0.26","-1.42","0.54","-4.78","0.63","-5.17","0.27",""
"cfo_growth","","","","0.4","0.32","0.41","-0.16","0.4","0.39","0.36","-0.07000000000000001","-0.05","0.05","0.38","-0.09","0.52","0.16","0.14","0.15","0.17","0.13",""
"capex_growth","","","","-6.04","0.78","-46.77","0.48","0.02","-0.76","-0.93","0.02","-0.17","0.03","0.13","-0.15","","-0.1","0.05","-0.04","-0.38","-0.25",""
"fcf_growth","","","","0.36","0.35","0.18","-0.09","0.45","0.36","0.3","-0.08","-0.08","0.07000000000000001","0.47","-0.11","0.59","0.16","0.16","0.16","0.16","0.12",""
"shares_eop","83.90000000000001","56.256","83.90000000000001","83.90000000000001","100.011","100.063","104.781","119.522","121.212","120.115","118.083","112.072","101.013","91.3","90.105","84.2","84.795","82.57299999999999","82.44","79.95999999999999","79.09099999999999","79.22"
"dividends","","","","","","","","","","","","0.18","0.8","1","1.32","1.92","2.52","2.92","3.64","4.58","5.52","5.74"
"price_to_earnings","","","","","34.09","22.62","39.03","44.17","23.01","20.2","23.2","18.71","32.58","27.57","37.51","24.44","38.84","61.27","69.56999999999999","42.72","38.95","38.22"
"price_to_book","","","","","13.83","5.39","6.3","3.77","3.06","2.61","3.3","3.71","8.08","22.65","28.43","-74.56","-285.38","-83.19","-308.99","-36.9","-60.48","-68.5"
"price_to_sales","","","","","7.48","3.58","7.21","6.14","4.43","4.5","5.65","5.33","6.78","6.25","8.949999999999999","8.66","14.05","21.75","24.72","16.54","17.69","17.03"
"price_to_tangible_book","","","","","-6.65","-5.13","-58.31","-3.03","-3.81","-3.73","-6.11","-9.4","-6.9","-4.54","-7.7","-6.23","-11.52","-16.43","-16.88","-9.800000000000001","-9.76","-9.93"
"price_to_fcf","","","","","25.21","11.92","27.16","23.92","17.21","12.3","18.59","20.86","26.77","17.99","32.09","22.02","33.38","48.51","57.19","36.38","39.07","37.81"
"market_cap","","","","","2765.30415","1543.97209","3192.67707","4070.91932","3991.51116","3722.36385","5162.58876","5316.69568","7286.06769","7192.614","11401.8867","12413.606","21892.3731","36871.32169","50510.1636","37194.9932","44737.82415","44560.2586"
"period_end_price","","","","","27.65","15.43","30.47","34.06","32.93","30.99","43.72","47.44","72.13","78.78","126.54","147.43","258.18","446.53","612.6900000000001","465.17","565.65","565.65"
