"other_lt_liabilities","","162.75","182.2","226","190.2","229.4","536.5","310.1","360.8","433.9","433.9"
"total_liabilities","","4056.511","4044.2","3144.4","2811.1","2758.5","6869.1","6083.3","5508.7","5716.8","5716.8"
"common_stock","","2","2","2","2","2","4","4","4","4","4"
"preferred_stock","","","","","","","","","","",""
"retained_earnings","","-559.6130000000001","-596.2","-577.8","-308.7","-141.4","-175.7","378.6","950.9","1697.2","1697.2"
"aoci","","-265.51","-342.4","-199.8","-247","-256","14.2","-41.6","-251.7","-227.6","-227.6"
"apic","","1219.168","1222.4","2275.4","2282.7","2302","9310.299999999999","9408.6","9476.799999999999","9550.799999999999","9550.799999999999"
"treasury_stock","","-5.314","-19.4","-23","-53","-36.8","-33.3","-748.4","-984.5","-1240.9","-1240.9"
"other_equity","","-0.49799999999982","-0.5000000000000601","-2.2737367544323E-13","2.2737367544323E-13","0.10000000000014","0.20000000000073","0.29999999999927","0.30000000000109","0.30000000000109","0.30000000000109"
"minority_interest_liability","","15.302","5.9","","","","69.8","69.7","61.4","62.9","62.9"
"total_equity","","405.535","271.8","1476.8","1676","1869.9","9189.5","9071.200000000001","9257.200000000001","9846.700000000001","9846.700000000001"
"total_liabilities_and_equity","","4462.046","4316","4621.2","4487.1","4628.4","16058.6","15154.5","14765.9","15563.5","15563.5"
"cfo_net_income","-135.925","-352","-31.3","18.5","269.4","97.3","-56.8","523.4","593.3","785.1","826.4"
"cfo_da","160.35","163","172.7","173.8","180.4","146.5","412.5","422.1","432.8","459.1","462.3"
"cfo_receivables","-69.98099999999999","83.90000000000001","-48.8","-65.7","13.2","-14.5","52.4","-62.5","-195.2","-48.6","23.6"
"cfo_inventory","-51.008","-27.8","23.5","-22.7","-13","27.4","159","-134.4","-225.6","117.3","104.4"
"cfo_prepaid_expenses","","","","","","","","","","",""
"cfo_other_working_capital","28.14","-47.5","116.6","71.8","-10.6","-39.5","35.5","-146.9","223.4","41.9","-78.40000000000001"
"cfo_change_in_working_capital","-92.849","8.6","91.3","-16.6","-10.4","-26.6","246.9","-343.8","-197.4","110.6","49.6"
"cfo_deferred_tax","-25.14","-63.5","-84.40000000000001","-249","4","-21.3","-83.09999999999999","-103.6","-85.8","-76.90000000000001",""
"cfo_stock_comp","","","","175","2.8","18.7","47.5","87.2","78.90000000000001","51.9","53.9"
"cfo_other_noncash_items","235.369","416","17.3","98.8","-1.7","128.7","347.3","30.2","38.5","47.6","-23.5"
"cf_cfo","141.805","172.1","165.6","200.5","444.5","343.3","914.3","615.5","860.3","1377.4","1368.7"
"cfi_ppe_net","0.459","13.2","6.2","8.6","3.5","0.4","1.7","9.5","-94.59999999999999","7.6","-86.8"
"cfi_acquisitions_net","-82.319","-26.2","-13.9","-18.8","-186.3","-12","","","-246.8","-963","-539.9"
"cfi_investment_net","","","","6.2","","","","","","",""
"cfi_intangibles_net","","","","","","","","","","",""
"cfi_other","-73.54600000000001","-71","-74.40000000000001","-56.8","-52.2","-42.7","-39.6","904.8","8.5","-105.1","-57.9"
"cf_cfi","-155.406","-84","-82.09999999999999","-60.8","-235","-54.3","-37.9","914.3","-332.9","-1060.5","-684.6"
"cff_common_stock_net","12.678","2.1","-10.8","890","-40.7","-18.6","-2.1","-736.8","-261.1","-263","-258.9"
"cff_pfd_net","","","","","","","","","","",""
"cff_debt_net","-15.096","-33.2","-25.5","-868.6","-337.6","-32.6","361","-435.7","-655.6","-27.6","-23.7"
"cff_dividend_paid","","","","","","","","-8.199999999999999","-32.4","-32.4","-32.4"
"cff_other","-1.28","-3.9","-6.7","-38.8","5.3","39.7","-30.2","23.7","-4.9","-14.5","-12.8"
"cf_cff","-3.698","-35","-43","-17.4","-373","-11.5","328.7","-1157","-954","-337.5","-327.8"
"ebitda","491.491","384.8","333.4","303.3","633.4","406.8","686.9","1044.5","1312.2","1700.6","1740.5"
"capex","0.459","13.2","6.2","8.6","3.5","0.4","1.7","9.5","-94.59999999999999","7.6","-86.8"
"fcf","142.264","185.3","171.8","209.1","448","343.7","916","625","765.7","1385","1281.9"
"book_value","","405.535","271.8","1476.8","1676","1869.9","9189.5","9071.200000000001","9257.200000000001","9846.700000000001","9919.700000000001"
"tangible_book_value","","-2429.649","-2352.8","-1182","-981.9","-672.8","-190.3","-823.1","-385.6","-374.1","-279.8"
"roa","","-0.16","-0.01","","0.06","0.03","","0.04","0.04","0.05","0.05"
"roe","","-1.73","-0.11","0.02","0.17","0.09","-0.01","0.06","0.07000000000000001","0.08","0.08"
"roic","","-0.22","-0.01","0.01","0.08","0.05","","0.04","0.05","0.06","0.07000000000000001"
"roce","","0.11","0.04","0.03","0.11","0.07000000000000001","0.03","0.04","0.07000000000000001","0.09","0.09"
"rotce","","0.36","0.13","0.1","0.34","0.19","0.08","0.14","0.24","0.35","0.37"
"gross_margin","0.36","0.37","0.37","0.38","0.38","0.39","0.35","0.39","0.39","0.42","0.43"
"ebitda_margin","0.19","0.18","0.17","0.13","0.24","0.2","0.17","0.2","0.22","0.25","0.25"
"operating_margin","0.13","0.1","0.08","0.05","0.17","0.13","0.07000000000000001","0.12","0.15","0.18","0.18"
"pretax_margin","-0.04","-0.17","-0.03","-0.05","0.13","0.05","-0.01","0.1","0.13","0.15","0.16"
"net_income_margin","-0.05","-0.17","-0.02","0.01","0.1","0.08","-0.01","0.11","0.1","0.11","0.12"
"fcf_margin","0.06","0.09","0.09","0.09","0.17","0.17","0.23","0.12","0.13","0.2","0.19"
"assets_to_equity","","11","15.88","3.13","2.68","2.48","1.75","1.67","1.6","1.58","1.57"
"equity_to_assets","","0.09","0.06","0.32","0.37","0.4","0.57","0.6","0.63","0.63","0.64"
"debt_to_equity","","6.89","10.22","1.38","1","0.86","0.42","0.38","0.3","0.28","0.27"
"debt_to_assets","","0.63","0.64","0.44","0.37","0.35","0.24","0.23","0.19","0.17","0.18"
"revenue_per_share","13.55","11.21","10.22","12.61","12.86","9.66","10.38","12.23","14.42","16.81","16.93"
"ebitda_per_share","2.59","2.03","1.76","1.61","3.03","1.95","1.79","2.48","3.2","4.16","4.26"
"operating_income_per_share","1.75","1.17","0.85","0.6899999999999999","2.17","1.25","0.72","1.48","2.14","3.04","3.13"
"pretax_income_per_share","-0.6","-1.93","-0.33","-0.6","1.67","0.53","-0.12","1.22","1.81","2.52","2.67"
"fcf_per_share","0.75","0.98","0.91","1.11","2.14","1.65","2.39","1.48","1.87","3.39","3.14"
"book_value_per_share","","2.14","1.43","7.84","8.02","8.949999999999999","24.01","21.54","22.57","24.08","24.32"
"tangible_book_per_share","","-12.81","-12.4","-6.27","-4.7","-3.22","-0.5","-1.95","-0.9399999999999999","-0.91","-0.6899999999999999"
"payout_ratio","","","","","","","","0.01","0.05","0.04","0.04"
"revenue_growth","","-0.17","-0.09","0.22","0.13","-0.25","0.97","0.3","0.15","0.16",""
"gross_profit_growth","","-0.17","-0.08","0.25","0.13","-0.23","0.8100000000000001","0.42","0.17","0.24",""
"ebitda_growth","","-0.22","-0.13","-0.09","1.09","-0.36","0.6899999999999999","0.52","0.26","0.3",""
"operating_income_growth","","-0.33","-0.28","-0.19","2.5","-0.43","0.05","1.27","0.41","0.41",""
"pretax_income_growth","","-2.25","0.83","-0.78","4.1","-0.68","-1.41","12.3","0.45","0.39",""
"net_income_growth","","-1.6","0.9","1.5","13.64","-0.41","-1.21","17.89","0.08","0.29",""
"eps_diluted_growth","","-1.6","0.9","1.52","11.9","-0.41","-1.12","15.89","0.1","0.29",""
"shares_diluted_growth","","","","-0.01","0.11","","0.83","0.1","-0.03","",""
"cash_and_equiv_growth","","","0.12","0.54","-0.44","1.29","2.46","0.2","-0.24","-0.01",""
"ppe_growth","","","0.05","0.01","-0.02","-0.08","0.86","0.07000000000000001","-0.04","0.14",""
"total_assets_growth","","","-0.03","0.07000000000000001","-0.03","0.03","2.47","-0.06","-0.03","0.05",""
"total_equity_growth","","","-0.33","4.43","0.13","0.12","3.91","-0.01","0.02","0.06",""
"cfo_growth","","0.21","-0.04","0.21","1.22","-0.23","1.66","-0.33","0.4","0.6",""
"capex_growth","","27.76","-0.53","0.39","-0.59","-0.89","3.25","4.59","-10.96","1.08",""
"fcf_growth","","0.3","-0.07000000000000001","0.22","1.14","-0.23","1.67","-0.32","0.23","0.8100000000000001",""
"shares_eop","189.732","189.732","189.732","196.218","198.17","205.066","418.628","407.785","405.118","403.347","403.53"
"dividends","","","","","","","","0.02","0.08","0.08","0.08"
"price_to_earnings","","","","361.83","15.04","47.28","-572.75","44.85","35","40.06","46.74"
"price_to_book","","","","4.51","2.42","4.02","2.08","2.78","2.29","3.17","3.86"
"price_to_sales","","","","2.8","1.51","3.73","4.8","4.9","3.58","4.54","5.54"
"price_to_tangible_book","","","","-5.63","-4.13","-11.18","-100.22","-30.65","-54.89","-83.39","-136.94"
"price_to_fcf","","","","31.84","9.050000000000001","21.88","20.82","40.37","27.64","22.52","29.89"
"market_cap","","","","6657.67674","4052.5765","7521.82088","19072.69168","25229.65795","21167.4155","31194.85698","38315.5533"
"period_end_price","","","","33.93","20.45","36.68","45.56","61.87","52.25","77.34","77.34"
