"income_tax","-1362","-1197","-103","-395","136","-74","-153","-42","856","59","-321","-496","-470","-581","-359","-246","-328","-790","-627","-61","-7"
"net_income_continuing","2894","2282","2125","-2201","4873","-6983","986","-219","1370","416","925","897","1111","926","1263","1721","1086","3065","1715","1022","859"
"net_income_discontinued","","","","-131","-3005","-3315","89","62","-174","-55","225","392","-44","3","","-6","-1","-5","-1","-2","-1"
"net_income","2894","2282","2125","-2332","1868","-10298","1075","-157","1196","361","1150","1289","1067","929","1263","1715","1085","3060","1714","1020","858"
"preferred_dividends","","","","","","1225","1245","794","802","810","268","2571","30","","","","","57","110","110","110"
"net_income_available_to_shareholders","2894","2282","2125","-2332","1868","-11523","-170","-951","394","-449","882","-1282","1037","929","1263","1715","1085","3003","1604","910","748"
"eps_basic","7.01","5.53","5.15","-5.65","4.53","-70.20999999999999","-3.17","-2.23","0.96","-1.64","1.83","-2.66","2.15","2.05","2.97","4.36","2.89","8.279999999999999","5.06","3","2.45"
"eps_diluted","7.01","5.53","5.15","-5.65","4.53","-70.20999999999999","-3.17","-2.23","0.96","-1.64","1.83","-2.66","2.15","2.04","2.95","4.34","2.88","8.220000000000001","5.03","2.98","2.45"
"shares_basic","412.601","412.601","412.601","412.601","412.601","164.112","248.185","412.601","412.601","420.166","481.155","482.873","481.105","453.704","425.165","393.234","375.629","362.583","316.69","303.751","303.751"
"shares_diluted","412.601","412.601","412.601","412.601","412.601","164.112","248.185","412.601","412.601","420.166","481.934","482.873","482.182","455.35","427.68","395.395","377.101","365.18","318.629","305.135","305.135"
"cash_and_equiv","","18331","18082","21027","18311","16382","12838","13873","7955","5933","5879","6632","6118","4252","4537","3555","15621","5062","5571","6945","6945"
"loans_gross","","206875","202164","148073","109647","98326","113824","123312","101631","100363","101951","111705","118944","123001","130240","128389","118940","122817","136402","139839","139839"
"allowance_for_loan_losses","","-3085","-3576","-2755","-3433","-2445","-1873","-1503","-1170","-1208","-977","-1054","-1144","-1276","-1242","-1263","-3283","-3267","-3711","-3587","-3587"
"loans_net","","203790","198588","145318","106214","95881","111951","121809","100461","99155","100974","110651","117800","121725","128998","127126","115657","119550","132691","136252","136252"
"total_investments","","18207","17236","17596","8445","14083","16158","16407","14481","17420","16408","15069","15843","17961","20097","31715","34019","38032","29822","27957","27957"
"ppe_net","","32965","24762","32907","26821","16331","9504","9640","13832","17915","19735","16506","11846","9197","9142","9678","10527","12194","11831","10543","10543"
"intangible_assets","","4046","4989","4796","2848","3554","3738","2519","952","","","","","","59","69","50","129","98","73","73"
"goodwill","","2446","1827","1496","1357","526","525","518","","","","27","240","240","240","393","343","822","822","669","669"
"other_lt_assets","","40772","21955","25799","25480","25549","17294","19293","44666","10744","8635","9696","11881","13773","15796","8108","5948","6325","10991","13953","13953"
"total_assets","","320557","287439","248939","189476","172306","172008","184059","182347","151167","151631","158581","163728","167148","178869","180644","182165","182114","191826","196392","196392"
"deposits_liability","","8210","11854","15281","19807","31756","39048","45050","47915","53350","58203","66478","79022","93256","106178","120752","137036","141558","152297","154666","154666"
"st_debt","","13223","13860","15205","4451","10292","7508","7680","7461","7045","6288","7453","11497","10521","9302","5531","2136","","1900","2550","2550"
"lt_debt","","213191","193387","159342","116725","87354","86491","92650","74561","69465","66380","66234","54128","44226","44383","34223","22193","17204","17899","17683","17683"
"other_lt_liabilities","","64248","53969","43546","26639","22065","18472","19399","32512","7099","5361","4977","5764","5651","5738","5722","6097","6302","6871","7727","7727"
"total_liabilities","","298872","273070","233374","167622","151467","151519","164779","162449","136959","136232","145142","150411","153654","165601","166228","167462","165064","178967","182626","182626"
"common_stock","","5760","","","9670","13829","19668","19668","19668","20939","21038","21100","21166","21245","21345","21438","21544","21671","21816","21975","21975"
"preferred_stock","","","","1052","6287","12180","6972","6940","6940","1255","1255","696","","","","","","2324","2324","2324","2324"
"retained_earnings","","15095","7173","4649","6286","-5630","-6410","-7415","-7021","-7710","-6828","-8110","-7151","-6406","-5489","-4057","-4278","-1599","-384","154","154"
"aoci","","830","485","952","-389","460","259","87","311","-276","-66","-231","-341","-235","-539","123","631","-158","-4059","-3816","-3816"
"apic","","","","","","","","","","","","","","","","","","","","",""
"treasury_stock","","","","","","","","","","","","-16","-357","-1110","-2049","-3088","-3194","-5188","-6838","-6871","-6871"
"other_equity","","","6711","8912","","","","","","","","","","","","","","","","",""
"total_equity","","21685","14369","15565","21854","20839","20489","19280","19898","14208","15399","13439","13317","13494","13268","14416","14703","17050","12859","13766","13766"
"total_liabilities_and_equity","","320557","287439","248939","189476","172306","172008","184059","182347","151167","151631","158581","163728","167148","178869","180644","182165","182114","191826","196392","196392"
"cfo_net_income","2894","2282","2125","-2332","1868","-10298","1075","-157","1196","361","1150","1289","1067","929","1263","1715","1085","3060","1714","1020","858"
"cfo_da","6817","6746","7302","7258","8972","5958","4100","2713","2381","2864","2936","2801","2382","1859","1649","1555","1550","1261","1327","1247","1252"
"cfo_receivables","","","","","","","","","","","","","","","","","","","","",""
"cfo_inventory","","","","","","","","","","","","","","","","","","","","",""
"cfo_prepaid_expenses","","","","","","","","","","","","","","","","","","","","",""
"cfo_other_working_capital","-787","-32046","-5140","273","-1409","1239","62","886","-1216","-2412","-1073","721","298","417","362","39","-32","-136","1872","34","273"
"cfo_change_in_working_capital","-787","-32046","-5140","273","-1409","1239","62","886","-1216","-2412","-1073","721","298","417","362","39","-32","-136","1872","34","273"
"cfo_deferred_tax","","","","","","","","","","","","","","","","","","","","",""
"cfo_stock_comp","","","","","","","","","","","","","","","","","","","","",""
"cfo_other_noncash_items","539","-82","-18981","-3739","4664","-2031","6370","2051","2688","1688","390","300","820","874","876","741","1136","-143","1334","2362","2189"
"cf_cfo","9463","-23100","-14694","1460","14095","-5132","11607","5493","5049","2501","3403","5111","4567","4079","4150","4050","3739","4042","6247","4663","4572"
"cfi_ppe_net","-6387","-10332","-10887","-11796","-2911","5880","5076","-1011","-5699","-6232","-4024","861","3030","1515","-620","-1398","-1639","-1682","-509","363","578"
"cfi_acquisitions_net","9","-2","8197","-194","319","296","161","50","516","7444","47","1049","-309","","","-171","","-699","","","1949"
"cfi_investment_net","-2257","-4557","1591","-553","5368","-6468","-1717","-180","519","-3168","1500","-1121","-2457","-4660","-4702","-2672","1677","-4846","-1213","2016","1933"
"cfi_intangibles_net","-326","-267","-61","561","797","","-56","","","911","","","","","","","","","","",""
"cfi_other","-18411","29312","25957","30226","7345","17420","-11031","-12987","-11891","-2498","-735","-10792","-9334","-5582","-9187","472","8389","-3871","-15541","-9667","-7865"
"cf_cfi","-27372","14154","24797","18244","10918","17128","-7567","-14128","-16555","-3543","-3212","-10003","-9070","-8727","-14509","-3769","8427","-11098","-17263","-7288","-3405"
"cff_common_stock_net","","","","","","1247","","","","1270","","-16","-341","-753","-939","-1039","-106","-1994","-1650","-33","-35"
"cff_pfd_net","","","1900","","5000","8750","","","","-5925","","-559","-696","","","","","-386","","",""
"cff_debt_net","19133","-1600","-9995","-21152","-37718","-31152","-14157","4795","2186","-2971","-4728","343","-7693","-11202","-965","-14765","-15842","-5598","3016","2008","-3624"
"cff_dividend_paid","-1500","-2500","-4755","-179","-113","-1592","-1253","-819","-802","-810","-268","-2571","-108","-184","-242","-273","-289","-381","-494","-478","-479"
"cff_other","4723","6168","2259","3753","4663","11767","7425","6074","6653","5357","4851","8247","12508","14172","12867","14547","16262","4511","10703","2342","1016"
"cf_cff","22356","2068","-10591","-17578","-28168","-10980","-7985","10050","8037","-3079","-145","5444","3670","2033","10721","-1530","25","-3848","11575","3839","-3122"
"ebitda","11073","10225","9530","5452","13709","-951","5239","2536","2895","3221","4182","4194","3963","3366","3271","3522","2964","5116","3669","2330","2118"
"earning_assets","","243413","237482","186696","136403","128791","142820","153592","124067","123716","124238","133406","140905","145214","154874","163659","168580","165911","171795","174741","174522"
"book_value","","21685","14369","14513","15567","8659","13517","12340","12958","12953","14144","12743","13317","13494","13268","14416","14703","14726","10535","11442","11333"
"tangible_book_value","","15193","7553","8221","11362","4579","9254","9303","12006","12953","14144","12716","13077","13254","12969","13954","14310","13775","9615","10700","10597"
"roa","","0.01","0.01","-0.01","0.01","-0.06","0.01","","0.01","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.01","0.01",""
"roe","","0.21","0.12","-0.16","0.1","-0.48","0.05","-0.01","0.06","0.02","0.08","0.09","0.08","0.07000000000000001","0.09","0.12","0.07000000000000001","0.19","0.11","0.08","0.06"
"ebitda_margin","0.51","0.49","0.48","0.4","1.28","-0.11","0.55","0.57","0.48","0.51","0.59","0.57","0.55","0.48","0.48","0.48","0.4","0.58","0.4","0.26","0.24"
"pretax_margin","0.2","0.17","0.11","-0.13","0.44","-0.76","0.12","-0.04","0.09","0.06","0.18","0.19","0.22","0.22","0.24","0.27","0.19","0.44","0.25","0.12","0.1"
"net_income_margin","0.13","0.11","0.11","-0.17","0.17","-1.14","0.11","-0.04","0.2","0.06","0.16","0.17","0.15","0.13","0.19","0.23","0.15","0.35","0.19","0.11","0.1"
"net_interest_margin","","0.08","0.04","0.04","0.05","0.04","0.03","0.01","0.02","0.04","0.05","0.05","0.04","0.04","0.04","0.04","0.03","0.04","0.05","0.04","0.04"
"assets_to_equity","","14.78","20","15.99","8.67","8.27","8.4","9.550000000000001","9.16","10.64","9.85","11.8","12.29","12.39","13.48","12.53","12.39","10.68","14.92","14.27","14.12"
"equity_to_assets","","0.07000000000000001","0.05","0.06","0.12","0.12","0.12","0.1","0.11","0.09","0.1","0.08","0.08","0.08","0.07000000000000001","0.08","0.08","0.09","0.07000000000000001","0.07000000000000001","0.07000000000000001"
"earning_assets_to_equity","","11.22","16.53","11.99","6.24","6.18","6.97","7.97","6.24","8.710000000000001","8.07","9.93","10.58","10.76","11.67","11.35","11.47","9.73","13.36","12.69","12.78"
"loans_to_deposits","","25.2","17.05","9.69","5.54","3.1","2.91","2.74","2.12","1.88","1.75","1.68","1.51","1.32","1.23","1.06","0.87","0.87","0.9","0.9","0.89"
"loan_loss_reserve_to_loans","","0.01","0.02","0.02","0.03","0.02","0.02","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.03","0.03","0.03","0.03","0.03"
"revenue_per_share","52.46","50.97","47.93","33.11","26.06","55.08","38.73","10.71","14.57","15","14.67","15.36","14.91","15.36","15.86","18.5","19.83","24.04","29","29.72","29.13"
"ebitda_per_share","26.84","24.78","23.1","13.21","33.23","-5.79","21.11","6.15","7.02","7.67","8.68","8.69","8.220000000000001","7.39","7.65","8.91","7.86","14.01","11.51","7.64","6.92"
"pretax_income_per_share","10.32","8.43","5.4","-4.38","11.48","-42.1","4.59","-0.43","1.25","0.85","2.59","2.88","3.28","3.31","3.79","4.97","3.75","10.56","7.35","3.55","2.83"
"book_value_per_share","","52.56","34.83","35.17","37.73","52.76","54.46","29.91","31.41","30.83","29.35","26.39","27.62","29.63","31.02","36.46","38.99","40.33","33.06","37.5","36.75"
"tangible_book_per_share","","36.82","18.31","19.92","27.54","27.9","37.29","22.55","29.1","30.83","29.35","26.33","27.12","29.11","30.32","35.29","37.95","37.72","30.18","35.07","34.36"
"payout_ratio","","","","","","","","","","","","","0.07000000000000001","0.2","0.19","0.16","0.26","0.11","0.24","0.4","0.49"
"net_interest_income_growth","","-0.15","-0.06","-0.1","-0.09","-0.25","-0.2","-0.54","0.59","0.45","0.17","0.06","-0.05","-0.04","-0.01","0.04","-0.01","0.21","0.15","-0.09",""
"revenue_growth","","-0.03","-0.06","-0.31","-0.21","-0.16","0.06","-0.54","0.36","0.05","0.12","0.05","-0.03","-0.03","-0.03","0.08","0.02","0.17","0.05","-0.02",""
"ebitda_growth","","-0.08","-0.07000000000000001","-0.43","1.51","-1.07","6.51","-0.52","0.14","0.11","0.3","","-0.06","-0.15","-0.03","0.08","-0.16","0.73","-0.28","-0.36",""
"pretax_income_growth","","-0.18","-0.36","-1.81","3.62","-2.46","1.16","-1.16","3.9","-0.31","2.49","0.12","0.13","-0.05","0.08","0.21","-0.28","1.73","-0.39","-0.54",""
"net_income_growth","","-0.21","-0.07000000000000001","-2.1","1.8","-6.51","1.1","-1.15","8.619999999999999","-0.7","2.19","0.12","-0.17","-0.13","0.36","0.36","-0.37","1.82","-0.44","-0.4",""
"eps_diluted_growth","","-0.21","-0.07000000000000001","-2.1","1.8","-16.51","0.95","0.3","1.43","-2.71","2.12","-2.45","1.81","-0.05","0.45","0.47","-0.34","1.85","-0.39","-0.41",""
"shares_diluted_growth","","","","","","-0.6","0.51","0.66","","0.02","0.15","","","-0.06","-0.06","-0.08","-0.05","-0.03","-0.13","-0.04",""
"cash_and_equiv_growth","","","-0.01","0.16","-0.13","-0.11","-0.22","0.08","-0.43","-0.25","-0.01","0.13","-0.08","-0.31","0.07000000000000001","-0.22","3.39","-0.68","0.1","0.25",""
"loans_gross_growth","","","-0.02","-0.27","-0.26","-0.1","0.16","0.08","-0.18","-0.01","0.02","0.1","0.06","0.03","0.06","-0.01","-0.07000000000000001","0.03","0.11","0.03",""
"loans_net_growth","","","-0.03","-0.27","-0.27","-0.1","0.17","0.09","-0.18","-0.01","0.02","0.1","0.06","0.03","0.06","-0.01","-0.09","0.03","0.11","0.03",""
"total_assets_growth","","","-0.1","-0.13","-0.24","-0.09","","0.07000000000000001","-0.01","-0.17","","0.05","0.03","0.02","0.07000000000000001","0.01","0.01","","0.05","0.02",""
"deposits_growth","","","0.44","0.29","0.3","0.6","0.23","0.15","0.06","0.11","0.09","0.14","0.19","0.18","0.14","0.14","0.13","0.03","0.08","0.02",""
"total_equity_growth","","","-0.34","0.08","0.4","-0.05","-0.02","-0.06","0.03","-0.29","0.08","-0.13","-0.01","0.01","-0.02","0.09","0.02","0.16","-0.25","0.07000000000000001",""
"earning_assets_growth","","","-0.02","-0.21","-0.27","-0.06","0.11","0.08","-0.19","","","0.07000000000000001","0.06","0.03","0.07000000000000001","0.06","0.03","-0.02","0.04","0.02",""
"shares_eop","412.601","412.601","412.601","412.601","412.601","164.112","412.601","412.601","412.601","479.767","480.095","481.98","467","437.054","404.9","374.332","374.674","337.941","299.324","302.459","303.98"
"dividends","","","","","","","","","","","","","0.16","0.4","0.5600000000000001","0.68","0.76","0.88","1.2","1.2","1.2"
"price_to_earnings","","","","","","","","","","","9.859999999999999","6.97","8.32","13.72","7.26","6.67","12.31","5.26","4.27","10.35","14.38"
"price_to_book","","","","","","","","","","","0.8","0.71","0.67","0.9399999999999999","0.6899999999999999","0.79","0.91","1.09","0.6899999999999999","0.92","1.09"
"price_to_sales","","","","","","","","","","","1.6","1.21","1.24","1.82","1.35","1.56","1.79","1.83","0.79","1.16","1.38"
"price_to_tangible_book","","","","","","","","","","","0.8","0.71","0.68","0.96","0.71","0.82","0.93","1.17","0.76","0.99","1.16"
"market_cap","","","","","","","","","","","11339.8439","8984.1072","8882.34","12744.49464","9175.034","11439.58592","13360.87484","16089.37101","7318.4718","10561.86828","12338.46702"
"period_end_price","","","","","","","","","","","23.62","18.64","19.02","29.16","22.66","30.56","35.66","47.61","24.45","34.92","34.92"
