"Company: ","ESAB Corp (ESAB:US)","","","","",""
"st_debt","","","","","",""
"current_deferred_revenue","","21.602","22.265","25.899","31.248","31.248"
"current_deferred_tax_liability","","","","","",""
"other_current_liabilities","","98.68300000000001","110.539","152.338","177.104","177.104"
"total_current_liabilities","","460.841","596.5890000000001","601.575","620.082","620.082"
"lt_debt","","","","1218.643","1018.057","1018.057"
"noncurrent_capital_leases","","78.407","88.777","76.163","76.60899999999999","76.60899999999999"
"pension_liabilities","","79.307","62.215","57.438","52.589","52.589"
"noncurrent_deferred_revenue","","","","","",""
"other_lt_liabilities","","222.507","211.953","411.738","413.635","413.635"
"total_liabilities","","841.062","959.534","2365.557","2180.972","2180.972"
"common_stock","","2899","","","",""
"preferred_stock","","","","","",""
"retained_earnings","","","","159.231","350.557","350.557"
"aoci","","-396.203","-460.888","-674.9880000000001","-624.272","-624.272"
"apic","","","","1865.904","1881.054","1881.054"
"treasury_stock","","","","","",""
"other_equity","","-0.16900000000032","2921.623","0.060000000000173","0.059999999999945","0.059999999999945"
"minority_interest_liability","","42.139","40.993","38.251","40.258","40.258"
"total_equity","","2544.767","2501.728","1388.458","1647.657","1647.657"
"total_liabilities_and_equity","","3385.829","3461.262","3754.015","3828.629","3828.629"
"cfo_net_income","176.731","159.868","238.679","228.013","211.024","239.402"
"cfo_da","80.072","76.64400000000001","75.899","65.97799999999999","75.03400000000001","69.55"
"cfo_receivables","16.984","27.734","-67.84999999999999","-8.141999999999999","-6.006","-33.904"
"cfo_inventory","4.656","34.839","-117.35","-10.066","17.958","23.491"
"cfo_prepaid_expenses","","","","","",""
"cfo_other_working_capital","-44.811","21.061","134.944","-47.026","40.575","35.317"
"cfo_change_in_working_capital","-23.171","83.634","-50.256","-65.23399999999999","52.527","24.904"
"cfo_deferred_tax","-22.624","-14.031","-8.644","-20.199","-25.408","-28.336"
"cfo_stock_comp","5.88","6.44","6.27","12.96","16.12","17.26"
"cfo_other_noncash_items","32.944","-3.374","-11.211","-7.16","1.1970000000001","14.114"
"cf_cfo","249.832","309.181","250.737","214.358","330.494","336.894"
"cfi_ppe_net","-37.464","-34.573","-30.38","-35.394","-43.578","-43.596"
"cfi_acquisitions_net","","","-4.885","-149.029","-18.665","-18.011"
"cfi_investment_net","","","","","",""
"cfi_intangibles_net","","","","","",""
"cfi_other","","","","","-7.105427357601E-15","-1.501"
"cf_cfi","-37.464","-34.573","-35.265","-184.423","-62.243","-63.108"
"cff_common_stock_net","","","","","",""
"cff_pfd_net","","","","","",""
"cff_debt_net","-4.888","-0.19","0.673","1220.39","-201.523","-229.043"
"cff_dividend_paid","","","","-6.054","-13.342","-13.944"
"cff_other","-171.56","-326.233","-222.244","-1206.779","-4.852","-3.603"
"cf_cff","-176.448","-326.423","-221.571","7.557","-219.717","-246.59"
"ebitda","359.192","300.403","401.067","418.139","503.31","510.296"
"capex","-37.464","-34.573","-30.38","-35.394","-43.578","-43.596"
"fcf","212.368","274.608","220.357","178.964","286.916","293.298"
"book_value","","2544.767","2501.728","1388.458","1647.657","1682.378"
"tangible_book_value","","414.184","447.301","-658.476","-440.209","-388.784"
"roa","","0.09","0.07000000000000001","0.06","0.05","0.06"
"roe","","0.12","0.09","0.12","0.14","0.15"
"roic","","0.12","0.09","0.08","0.07000000000000001","0.08"
"roce","","0.15","0.11","0.12","0.13","0.14"
"rotce","","0.5600000000000001","0.41","0.37","0.38","0.39"
"gross_margin","0.35","0.35","0.35","0.34","0.37","0.37"
"ebitda_margin","0.16","0.15","0.17","0.16","0.18","0.18"
"operating_margin","0.12","0.11","0.13","0.14","0.15","0.16"
"pretax_margin","0.1","0.11","0.13","0.12","0.11","0.12"
"net_income_margin","0.08","0.08","0.1","0.09","0.07000000000000001","0.08"
"fcf_margin","0.09","0.14","0.09","0.07000000000000001","0.1","0.11"
"assets_to_equity","","1.33","1.38","2.7","2.32","2.28"
"equity_to_assets","","0.75","0.72","0.37","0.43","0.44"
"debt_to_equity","","0.03","0.04","0.93","0.66","0.63"
"debt_to_assets","","0.02","0.03","0.34","0.29","0.28"
"revenue_per_share","37.45","32.5","40.47","43.11","45.75","45.75"
"ebitda_per_share","5.99","5.01","6.68","6.95","8.300000000000001","8.4"
"operating_income_per_share","4.65","3.73","5.42","5.85","7.06","7.25"
"pretax_income_per_share","3.69","3.43","5.32","4.99","5.26","5.42"
"fcf_per_share","3.54","4.58","3.67","2.98","4.73","4.83"
"book_value_per_share","","42.41","41.7","23.08","27.16","27.59"
"tangible_book_per_share","","6.9","7.46","-10.95","-7.26","-6.37"
"payout_ratio","","","","0.04","0.07000000000000001","0.06"
"revenue_growth","","-0.13","0.25","0.07000000000000001","0.07000000000000001",""
"gross_profit_growth","","-0.14","0.23","0.06","0.15",""
"ebitda_growth","","-0.16","0.34","0.04","0.2",""
"operating_income_growth","","-0.2","0.45","0.08","0.22",""
"pretax_income_growth","","-0.07000000000000001","0.55","-0.06","0.06",""
"net_income_growth","","-0.09","0.49","-0.05","-0.08",""
"eps_diluted_growth","","-0.09","0.49","-0.06","-0.09",""
"shares_diluted_growth","","","","","0.01",""
"cash_and_equiv_growth","","","-0.16","0.75","0.42",""
"ppe_growth","","","","-0.05","0.04",""
"total_assets_growth","","","0.02","0.08","0.02",""
"total_equity_growth","","","-0.02","-0.45","0.19",""
"cfo_growth","","0.24","-0.19","-0.15","0.54",""
"capex_growth","","0.08","0.12","-0.17","-0.23",""
"fcf_growth","","0.29","-0.2","-0.19","0.6",""
"shares_eop","59.998","59.998","59.998","60.095","60.296","60.42"
"dividends","","","","0.15","0.23","0.24"
"price_to_earnings","","","","12.6","25.44","28.63"
"price_to_book","","","","2.03","3.17","3.97"
"price_to_sales","","","","1.09","1.88","2.4"
"price_to_tangible_book","","","","-4.28","-11.86","-17.18"
"price_to_fcf","","","","15.76","18.2","22.78"
"market_cap","","","","2819.6574","5222.83952","6681.08168"
"period_end_price","","","","46.92","86.62","86.62"
