"Company: ","Accenture plc (ACN:US)","","","","","","","","","","","","","","","","","","","","","","",""
"Exchange: ","NYSE","","","","","","","","","","","","","","","","","","","","","","",""
"Last Close Price: ","307.17","","","","","","","","","","","","","","","","","","","","","","",""
"Industry: ","IT Services","","","","","","","","","","","","","","","","","","","","","","",""
"Currency: ","USD","","","","","","","","","","","","","","","","","","","","","","",""
"Country: ","US","","","","","","","","","","","","","","","","","","","","","","",""
"Market Cap.: ","192406","","","","","","","","","","","","","","","","","","","","","","",""
"Enterprise Value: ","187352","","","","","","","","","","","","","","","","","","","","","","",""
"period_end_date","2001-08","2002-08","2003-08","2004-08","2005-08","2006-08","2007-08","2008-08","2009-08","2010-08","2011-08","2012-08","2013-08","2014-08","2015-08","2016-08","2017-08","2018-08","2019-08","2020-08","2021-08","2022-08","2023-08","TTM"
"revenue","13061.872","13105.024","13397.24","15113.582","17094.42","18228.366","21452.747","25313.826","23170.968","23094.078","27352.914","29777.985","30394.285","31874.678","32914.424","34797.661","36176.841","40992.534","43215.013","44327.039","50533.389","61594.305","64111.745","64573.602"
"cogs","7817.365","8427.73","9087.299999999999","10497.265","12002.221","13234.327","15411.274","18128.241","16329.854","15843.331","18966.195","20790.284","21010.11","22190.212","23105.185","24520.234","25105.349","28499.17","29900.325","30350.881","34169.261","41892.766","43380.138","43536.493"
"gross_profit","5244.507","4677.294","4309.94","4616.317","5092.199","4994.039","6041.473","7185.585","6841.114","7250.747","8386.718999999999","8987.700999999999","9384.174999999999","9684.466","9809.239","10277.427","11071.492","12493.364","13314.688","13976.158","16364.128","19701.539","20731.607","21037.109"
"sga","2733.026","3181.319","2778.051","2828.8","3070.218","3200.946","3522.488","4151.131","3947.976","4326.364","4914.742","5114.462","5317.537","5401.969","5373.37","5466.982","5880.09","6594.585","7009.614","7462.514","8742.599","10334.358","10858.572","11079.758"
"rnd","","","","","","","","","","","","","","","","","","","","","","","",""
"special_charges","","","","","","","","","","","","","","","","","","","","","","","",""
"other_opex","967.11","","","","","","","","","","","","","","","","","","","","","","1063.146","1073.829"
"total_opex","3700.136","3181.319","2778.051","2828.8","3070.218","3200.946","3522.488","4151.131","3947.976","4326.364","4914.742","5114.462","5317.537","5401.969","5373.37","5466.982","5880.09","6594.585","7009.614","7462.514","8742.599","10334.358","11921.718","12153.587"
"operating_income","1544.371","1495.975","1531.889","1787.517","2021.981","1793.093","2518.985","3034.454","2893.138","2924.383","3471.977","3873.239","4066.638","4282.497","4435.869","4810.445","5191.402","5898.779","6305.074","6513.644","7621.529","9367.181","8809.888999999999","8883.522000000001"
"net_interest_income_normal","","-2.679","20.114","37.895","","","","91.917","35.801","15.254","26.083","27.489","18.858","12.749","19.413","14.226","22.395","36.798","64.545","36.26","-26.127","-2.187","232.884","299.283"
"other_nonoperating_income","-749.514","-425.738","60.814","-26.842","184.021","130.574","99.93300000000001","-18.609","-251.203","-25.268","13.962","3.446","253.798","2.455","-44.752","778.901","-597.765","-127.484","-117.822","224.427","165.714","-168.827","96.559","120.395"
"pretax_income","794.857","1067.558","1612.817","1798.57","2206.002","1923.667","2618.918","3107.762","2677.736","2914.369","3512.022","3904.174","4339.294","4297.701","4410.53","5603.572","4616.032","5808.093","6251.797","6774.331","7761.116","9196.166999999999","9139.332","9303.200000000001"
"income_tax","-502.616","-491.071","-566.099","-575.543","-697.097","-490.535","-895.861","-910.574","-739.59","-853.91","-958.782","-1079.241","-784.775","-1121.743","-1136.741","-1253.969","-981.1","-1593.499","-1405.556","-1589.018","-1770.571","-2207.207","-2135.802","-2127.47"
"net_income_continuing","292.241","576.487","1046.718","1223.027","1508.905","1433.132","1723.057","2197.188","1938.146","2060.459","2553.24","2824.933","3554.519","3175.958","3273.789","4349.603","3634.932","4214.594","4846.241","5185.313","5990.545","6988.96","7003.53","7175.73"
"net_income_discontinued","","","","","","","","","","","","","","","","","","","","","","","",""
"income_allocated_to_minority_interest","577.188","-331.592","-548.48","-532.199","-568.431","-459.803","-479.909","-505.437","-348.183","-279.803","-275.563","-271.423","-272.641","-234.46","-220.208","-237.711","-189.783","-154.687","-67.129","-77.474","-83.736","-111.791","-131.973","-144.468"
"other_income_statement_items","187.974","2.8421709430404E-14","1.7053025658242E-13","-1.1368683772162E-13","1.1368683772162E-13","1.1368683772162E-13","-2.2737367544323E-13","-2.2737367544323E-13","2.2737367544323E-13","-4.5474735088646E-13","4.5474735088646E-13","","4.5474735088646E-13","","4.5474735088646E-13","","-4.5474735088646E-13","","","","","9.094947017729301E-13","-9.094947017729301E-13","2.2737367544323E-13"
