"cfi_other","767","-3502","-8216","-8855","-16230","-14704","-15210","8958","1809","-6818","-5394","-7106","-6229","-8234","-7087","2733","-16853","-16374","-10895","26444","-27556","-29577","-25188","-26147"
"cf_cfi","-2773","-9568","-12791","-11610","-17261","-15312","-16621","7561","-6752","-1229","-491","-6545","-7269","-7967","-8193","1723","-18242","-19615","-16707","11632","-10529","-33689","-24433","-26173"
"cff_common_stock_net","-542","-992","-1043","-2523","-724","-2890","-2720","-42","614","73","-1706","-3509","-3222","-4027","-4382","-4321","-4271","-1598","-4599","-985","-7588","-3446","-3622","-4587"
"cff_pfd_net","","","","","","","","","","","","","","742","841","","","","","","-16","","",""
"cff_debt_net","-4455","-1976","1510","6889","-430","11544","14301","-3267","-15074","-10490","-6342","-1157","-925","1878","-7928","-136","6382","2481","2172","-20151","-3413","3618","4866","7745"
"cff_dividend_paid","-424","-430","-471","-535","-597","-661","-712","-836","-924","-867","-861","-902","-939","-1041","-1172","-1207","-1251","-1324","-1422","-1474","-1448","-1565","-1780","-1827"
"cff_other","1733","7414","5845","2345","8214","-1415","4597","-6295","10737","3406","8232","2300","1195","2459","10878","-1935","11385","5542","3330","13542","-2468","25902","18915","13632"
"cf_cff","-3688","4016","5841","6176","6463","6578","15466","-10440","-4647","-7878","-677","-3268","-3891","11","-1763","-7599","12245","5101","-519","-9068","-14933","24509","18379","14963"
"ebitda","2792","4678","4923","4431","4620","5760","6342","4293","3911","6881","7874","7442","8908","10003","8981","9137","8746","9415","9617","5839","12384","11211","12164","13132"
"earning_assets","81111","92929","96204","64823","104516","105270","117379","109329","107984","128918","135988","136430","136524","143305","146090","143108","167194","173575","182252","174383","169231","209108","242208",""
"book_value","12037","13861","15323","16020","10549","10511","11029","11841","14406","16230","18794","18886","19496","20673","20673","20501","18261","22290","23071","22984","22177","24711","28057",""
"tangible_book_value","12037","13861","15323","16020","10549","8886","9317","8823","11361","12619","14473","14712","15481","16795","17128","16706","14353","18943","19489","18867","18172","20779","24108",""
"roa","0.01","0.02","0.02","0.02","0.02","0.03","0.03","0.02","0.02","0.03","0.03","0.03","0.03","0.04","0.03","0.03","0.02","0.04","0.03","0.02","0.04","0.04","0.03",""
"roe","0.11","0.21","0.2","0.22","0.28","0.35","0.37","0.24","0.16","0.26","0.28","0.24","0.28","0.29","0.25","0.26","0.14","0.34","0.3","0.14","0.36","0.32","0.32",""
"ebitda_margin","0.13","0.21","0.2","0.21","0.21","0.23","0.23","0.15","0.16","0.25","0.26","0.24","0.27","0.3","0.27","0.25","0.24","0.23","0.22","0.16","0.29","0.21","0.2",""
"pretax_margin","0.08","0.16","0.17","0.18","0.18","0.21","0.21","0.13","0.12","0.22","0.23","0.2","0.24","0.27","0.24","0.22","0.2","0.2","0.19","0.12","0.25","0.18","0.17",""
"net_income_margin","0.06","0.12","0.12","0.16","0.17","0.15","0.15","0.1","0.09","0.15","0.16","0.14","0.16","0.18","0.16","0.15","0.07000000000000001","0.17","0.15","0.09","0.19","0.14","0.14",""
"net_interest_margin","0.01","0.02","0.02","0.01","0.04","0.04","0.03","0.04","0.03","0.04","0.03","0.03","0.04","0.04","0.04","0.04","0.04","0.04","0.05","0.04","0.05","0.05","0.06",""
"assets_to_equity","12.55","11.34","11.42","12.12","10.8","12.21","13.58","10.65","8.69","9.039999999999999","8.16","8.109999999999999","7.87","7.7","7.8","7.75","9.92","8.460000000000001","8.6","8.33","8.5","9.24","9.31",""
"equity_to_assets","0.08","0.09","0.09","0.08","0.09","0.08","0.07000000000000001","0.09","0.12","0.11","0.12","0.12","0.13","0.13","0.13","0.13","0.1","0.12","0.12","0.12","0.12","0.11","0.11",""
"earning_assets_to_equity","6.74","6.7","6.28","4.05","9.91","10.02","10.64","9.23","7.5","7.94","7.24","7.22","7","6.93","7.07","6.98","9.16","7.79","7.9","7.59","7.63","8.460000000000001","8.630000000000001",""
"loans_to_deposits","1.88","1.58","1.57","1.78","2.4","4.25","4.22","3.48","2.08","2.79","2.42","2.44","2.44","2.43","2.04","2.04","1.94","2.02","2.04","1.38","1.72","1.55","1.5",""
"loan_loss_reserve_to_loans","0.04","0.04","0.03","0.03","0.03","0.03","0.03","0.04","0.06","0.04","0.02","0.02","0.01","0.01","0.01","0.02","0.02","0.02","0.02","0.05","0.02","0.02","0.03",""
"revenue_per_share","15.78","17.09","19.23","16.32","17.83","20.05","23.1","24.54","20.6","23.08","25.31","27.66","30.18","31.82","32.66","39.2","41.62","46.93","52.57","44.96","54.62","69.89","82.01000000000001","84.84"
"ebitda_per_share","2.09","3.52","3.79","3.45","3.67","4.65","5.32","3.71","3.34","5.76","6.65","6.52","8.18","9.52","8.949999999999999","9.77","9.869999999999999","10.96","11.59","7.24","15.68","14.91","16.53","17.98"
"pretax_income_per_share","1.19","2.8","3.27","2.98","3.22","4.16","4.77","3.1","2.43","4.99","5.88","5.65","7.24","8.550000000000001","7.91","8.6","8.380000000000001","9.460000000000001","10.16","5.33","13.53","12.75","14.28","15.73"
"book_value_per_share","9.01","10.42","11.81","12.47","8.390000000000001","8.49","9.24","10.24","12.3","13.58","15.87","16.55","17.9","19.67","20.61","21.93","20.61","25.95","27.8","28.52","28.07","32.86","38.12",""
"tangible_book_per_share","9.01","10.42","11.81","12.47","8.390000000000001","7.18","7.81","7.63","9.699999999999999","10.56","12.22","12.89","14.22","15.98","17.08","17.87","16.2","22.05","23.48","23.41","23","27.63","32.76",""
"payout_ratio","0.33","0.16","0.17","0.16","0.16","0.19","0.19","0.31","0.47","0.21","0.17","0.21","0.14","0.22","0.22","0.22","0.45","0.19","0.21","0.46","0.17","0.21","0.21",""
"net_interest_income_growth","-0.67","2","0.13","-0.45","1.73","0.2","-0.11","0.22","-0.25","0.49","-0.06","0.06","0.09","0.08","0.08","-0.02","0.12","0.19","0.12","-0.07000000000000001","-0.03","0.28","0.33",""
"revenue_growth","-0.06","0.08","0.1","-0.16","0.07000000000000001","0.11","0.11","0.03","-0.15","0.14","0.09","0.05","0.04","0.02","-0.02","0.12","0.01","0.09","0.08","-0.17","0.19","0.22","0.15",""
"ebitda_growth","-0.35","0.68","0.05","-0.1","0.04","0.25","0.1","-0.32","-0.09","0.76","0.14","-0.05","0.2","0.12","-0.1","0.02","-0.04","0.08","0.02","-0.39","1.12","-0.09","0.09",""
"pretax_income_growth","-0.59","1.34","0.14","-0.1","0.06","0.27","0.11","-0.37","-0.21","1.1","0.17","-0.07000000000000001","0.22","0.14","-0.12","0.01","-0.08","0.09","0.04","-0.49","1.49","-0.1","0.1",""
