"Company: ","Elastic NV (ESTC:US)","","","","","","","",""
"Exchange: ","NYSE","","","","","","","",""
"Last Close Price: ","108.95","","","","","","","",""
"Industry: ","Software","","","","","","","",""
"Currency: ","USD","","","","","","","",""
"Country: ","US","","","","","","","",""
"Market Cap.: ","11084","","","","","","","",""
"Enterprise Value: ","10569","","","","","","","",""
"period_end_date","2017-04","2018-04","2019-04","2020-04","2021-04","2022-04","2023-04","2024-04","TTM"
"revenue","88.17700000000001","159.935","271.653","427.62","608.489","862.374","1068.989","1267.321","1267.321"
"cogs","19.845","40.74","78.01000000000001","122.69","161.054","232.194","296.626","330.079","330.079"
"gross_profit","68.33199999999999","119.195","193.643","304.93","447.435","630.1799999999999","772.3630000000001","937.242","937.242"
"sga","82.90300000000001","111.548","193.832","310.665","377.71","530.099","646.784","720.276","720.276"
"rnd","32.601","55.641","101.167","165.37","199.203","273.761","313.454","341.951","341.951"
"special_charges","","","","","","","","",""
"other_opex","","","","","","","","",""
"total_opex","115.504","167.189","294.999","476.035","576.913","803.86","960.2380000000001","1062.227","1062.227"
"operating_income","-47.172","-47.994","-101.356","-171.105","-129.478","-173.68","-187.875","-124.985","-124.985"
"net_interest_income_normal","","","","","-0.185","-20.716","-25.159","-26.132","-26.132"
"other_nonoperating_income","-0.583","-1.357","3.441","1.963","7.949","-3.393","-3.843","28.361","28.361"
"pretax_income","-47.755","-49.351","-97.91500000000001","-169.142","-121.714","-197.789","-216.877","-122.756","-122.756"
"income_tax","-4.213","-3.376","-4.388","1.968","-7.72","-6.059","-19.284","184.476","184.476"
"net_income_continuing","-51.968","-52.727","-102.303","-167.174","-129.434","-203.848","-236.161","61.72","61.72"
"net_income_discontinued","","","","","","","","",""
"income_allocated_to_minority_interest","","","","","","","","",""
"other_income_statement_items","","","1.4210854715202E-14","","","-2.8421709430404E-14","","",""
"net_income","-51.968","-52.727","-102.303","-167.174","-129.434","-203.848","-236.161","61.72","61.72"
"preferred_dividends","","","","","","","","",""
"net_income_available_to_shareholders","-51.968","-52.727","-102.303","-167.174","-129.434","-203.848","-236.161","61.72","61.72"
"eps_basic","-0.84","-0.85","-1.86","-2.12","-1.48","-2.2","-2.47","0.62","0.62"
"eps_diluted","-0.84","-0.85","-1.86","-2.12","-1.48","-2.2","-2.47","0.59","0.59"
"shares_basic","61.918","61.918","54.893","78.8","87.20699999999999","92.547","95.73","99.646","99.646"
"shares_diluted","61.918","61.918","54.893","78.8","87.20699999999999","92.547","95.73","103.98","103.98"
"cash_and_equiv","59.64","50.941","298","297.081","400.814","860.949","644.167","540.397","540.397"
"st_investments","15","","","","","","271.041","544.002","544.002"
"receivables","30.089","53.233","81.274","128.69","160.415","215.228","260.919","323.011","323.011"
"inventories","","","","","","","","",""
"other_current_assets","15.842","28.054","50.367","54.468","75.985","87.53100000000001","98.15300000000001","123.487","123.487"
"total_current_assets","120.571","132.228","429.641","480.239","637.2140000000001","1163.708","1274.28","1530.897","1530.897"
"equity_and_other_investments","","","","","","","","",""
"ppe_gross","10.214","13.3","15.906","53.608","44.803","44.645","40.125","44.476","44.476"
"accumulated_depreciation","-5.634","-8.763999999999999","-10.458","-13.065","-10.458","-12.001","-15.036","-18.517","-18.517"
"ppe_net","4.58","4.536","5.448","40.543","34.345","32.644","25.089","25.959","25.959"
"intangible_assets","2.718","8.298999999999999","6.719","50.452","36.287","45.796","29.106","20.62","20.62"
"goodwill","12.06","19.18","19.85","197.88","198.85","303.91","303.64","319.38","319.38"
"other_lt_assets","4.418","18.77","24.08","34.797","66.476","96.873","111.367","345.71","345.71"
"total_assets","144.347","183.013","485.738","803.9109999999999","973.172","1642.931","1743.482","2242.566","2242.566"
"accounts_payable","1.799","2.176","4.45","11.485","7.248","28.403","35.151","26.075","26.075"
"tax_payable","3.294","4.893","4.385","7.23","10.089","13.212","19.141","19.445","19.445"
"current_accrued_liabilities","2.196","4.908","12.743","52.682","59.953","91.09999999999999","93.86799999999999","120.871","120.871"
"st_debt","","","","","","","","",""
"current_deferred_revenue","49.394","95.929","158.243","243.324","352.805","431.776","528.704","663.846","663.846"
"current_deferred_tax_liability","","","","","","","","",""
"other_current_liabilities","6.989","17.206","23.759","10.707","11.392","17.62","27.006","28.667","28.667"
"total_current_liabilities","63.672","125.112","203.58","333.067","450.015","593.33","716.619","871.091","871.091"
"lt_debt","","","","","","566.52","567.543","568.612","568.612"
"noncurrent_capital_leases","","","","27.827","19.649","16.482","13.942","12.898","12.898"
"pension_liabilities","","","","","","","","",""
"noncurrent_deferred_revenue","4.758","6.632","12.423","16.378","44.895","33.518","34.248","30.293","30.293"
"other_lt_liabilities","204.455","204.798","6.723","12.992","7.782","17.648","12.233","21.487","21.487"
"total_liabilities","272.885","336.542","222.726","390.264","522.341","1227.498","1344.585","1504.381","1504.381"
"common_stock","","","1","1","1","1","1","1","1"
"preferred_stock","","","","","","","","",""
"retained_earnings","-162.047","-214.774","-317.077","-484.251","-613.318","-817.1660000000001","-1053.327","-991.607","-991.607"
"aoci","-1.892","-0.961","-1.431","-1.377","-8.105","-18.13","-20.015","-21.638","-21.638"
"apic","35.395","62.542","581.135","898.788","1071.675","1250.108","1471.584","1750.729","1750.729"
"treasury_stock","-0.025","-0.369","-0.369","-0.369","-0.369","-0.369","-0.369","-0.369","-0.369"
"other_equity","0.030999999999977","0.033000000000015","-0.24599999999998","-0.14400000000001","-0.051999999999907","-0.009999999999877201","0.024000000000058","0.069999999999936","0.069999999999936"
"minority_interest_liability","","","","","","","","",""
"total_equity","-128.538","-153.529","263.012","413.647","450.831","415.433","398.897","738.1849999999999","738.1849999999999"
"total_liabilities_and_equity","144.347","183.013","485.738","803.9109999999999","973.172","1642.931","1743.482","2242.566","2242.566"
"cfo_net_income","-51.968","-52.727","-102.303","-167.174","-129.434","-203.848","-236.161","61.72","61.72"
"cfo_da","3.15","5.066","5.695","12.859","17.237","19.728","20.233","17.999","17.999"
"cfo_receivables","-11.128","-21.606","-29.804","-46.753","-24.037","-62.187","-46.353","-63.519","-63.519"
"cfo_inventory","","","","","","","","",""
"cfo_prepaid_expenses","-3.707","-6.92","-18.049","-2.95","-4.192","-3.427","1.323","-2.875","-2.875"
"cfo_other_working_capital","19.55","30.217","55.518","69.29300000000001","29.989","44.965","9.657","29.779","29.779"
"cfo_change_in_working_capital","4.715","1.691","7.665","19.59","1.76","-20.649","-35.373","-36.615","-36.615"
"cfo_deferred_tax","0.663","-0.323","3.621","-1.539","0.033","-2.43","-2.007","-217.195","-217.195"
"cfo_stock_comp","18.89","12.74","39.94","60.01","93.68000000000001","140.61","204.04","239.14","239.14"
"cfo_other_noncash_items","8.443","12.734","21.445","45.69","39.269","72.261","84.93000000000001","83.71299999999999","83.71299999999999"
"cf_cfo","-16.107","-20.819","-23.937","-30.564","22.545","5.672","35.662","148.762","148.762"
"cfi_ppe_net","-0.843","-2.968","-3.447","-5.063","-3.912","-2.485","-2.684","-3.45","-3.45"
"cfi_acquisitions_net","-4.488","-3.702","-1.986","-24.373","","-119.854","","-19.1","-19.1"
"cfi_investment_net","-15","15","","","","","-270.268","-265.41","-265.41"
"cfi_intangibles_net","","","","","","","","",""
"cfi_other","","","-2.85","0.249","2.394","-4.932","","",""
"cf_cfi","-20.331","8.33","-8.282999999999999","-29.187","-1.518","-127.271","-272.952","-287.96","-287.96"
"cff_common_stock_net","-0.025","-0.344","269.514","","","","","",""
"cff_pfd_net","57.806","","","","","","","",""
"cff_debt_net","-0.106","-0.132","-0.106","-0.09","","575","","",""
"cff_dividend_paid","","","","","","","","",""
"cff_other","2.086","3.903","12.38","58.629","77.258","27.127","17.471","40.054","40.054"
"cf_cff","59.761","3.427","281.788","58.539","77.258","602.127","17.471","40.054","40.054"
"ebitda","-44.022","-42.928","-95.661","-158.246","-112.241","-153.952","-167.642","-106.986","-106.986"
"capex","-0.843","-2.968","-3.447","-5.063","-3.912","-2.485","-2.684","-3.45","-3.45"
"fcf","-16.95","-23.787","-27.384","-35.627","18.633","3.187","32.978","145.312","145.312"
"book_value","-128.538","-153.529","263.012","413.647","450.831","415.433","398.897","738.1849999999999","738.1849999999999"
"tangible_book_value","-143.316","-181.008","236.443","165.315","215.694","65.727","66.151","398.185","398.185"
"roa","","-0.32","-0.31","-0.26","-0.15","-0.16","-0.14","0.03","0.03"
"roe","","0.37","-1.87","-0.49","-0.3","-0.47","-0.58","0.11","0.11"
"roic","","0.37","-1.87","-0.47","-0.28","-0.28","-0.24","0.05","0.05"
"roce","","-0.6899999999999999","-0.6","-0.45","-0.26","-0.22","-0.18","-0.1","-0.1"
"rotce","","-1","-0.71","-0.72","-0.51","-0.35","-0.27","-0.14","-0.14"
"gross_margin","0.77","0.75","0.71","0.71","0.74","0.73","0.72","0.74","0.74"
"ebitda_margin","-0.5","-0.27","-0.35","-0.37","-0.18","-0.18","-0.16","-0.08","-0.08"
"operating_margin","-0.53","-0.3","-0.37","-0.4","-0.21","-0.2","-0.18","-0.1","-0.1"
"pretax_margin","-0.54","-0.31","-0.36","-0.4","-0.2","-0.23","-0.2","-0.1","-0.1"
"net_income_margin","-0.59","-0.33","-0.38","-0.39","-0.21","-0.24","-0.22","0.05","0.05"
"fcf_margin","-0.19","-0.15","-0.1","-0.08","0.03","","0.03","0.11","0.11"
"assets_to_equity","-1.12","-1.19","1.85","1.94","2.16","3.95","4.37","3.04","3.04"
"equity_to_assets","-0.89","-0.84","0.54","0.51","0.46","0.25","0.23","0.33","0.33"
"debt_to_equity","","","","0.07000000000000001","0.04","1.4","1.46","0.79","0.79"
"debt_to_assets","","","","0.03","0.02","0.35","0.33","0.26","0.26"
"revenue_per_share","1.42","2.58","4.95","5.43","6.98","9.32","11.17","12.19","12.19"
"ebitda_per_share","-0.71","-0.6899999999999999","-1.74","-2.01","-1.29","-1.66","-1.75","-1.03","-1.03"
"operating_income_per_share","-0.76","-0.78","-1.85","-2.17","-1.48","-1.88","-1.96","-1.2","-1.2"
"pretax_income_per_share","-0.77","-0.8","-1.78","-2.15","-1.4","-2.14","-2.27","-1.18","-1.18"
"fcf_per_share","-0.27","-0.38","-0.5","-0.45","0.21","0.03","0.34","1.4","1.4"
"book_value_per_share","-2.08","-2.48","4.79","5.25","5.17","4.49","4.17","7.1","7.1"
"tangible_book_per_share","-2.31","-2.92","4.31","2.1","2.47","0.71","0.6899999999999999","3.83","3.83"
"payout_ratio","","","","","","","","",""
