"Company: ","Americold Realty Trust (COLD:US)","","","","","","","","","","","","",""
"Exchange: ","NYSE","","","","","","","","","","","","",""
"Last Close Price: ","25.62","","","","","","","","","","","","",""
"Industry: ","Diversified REITs","","","","","","","","","","","","",""
"Currency: ","USD","","","","","","","","","","","","",""
"Country: ","US","","","","","","","","","","","","",""
"Market Cap.: ","7314","","","","","","","","","","","","",""
"Enterprise Value: ","9833","","","","","","","","","","","","",""
"period_end_date","2007-12","2008-12","2009-12","2014-12","2015-12","2016-12","2017-12","2018-12","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","847.026","869.612","761.0170000000001","1509.598","1481.385","1489.999","1543.587","1603.635","1783.705","1987.727","2714.79","2914.735","2673.329","2661.82"
"cogs","664.021","677.074","569.49","1187.079","1144.365","1144.354","1169.482","1197.986","1305.448","1436.229","2085.014","2218.772","1902.757","1867.978"
"gross_profit","183.005","192.538","191.527","322.519","337.02","345.645","374.105","405.649","478.257","551.498","629.776","695.963","770.572","793.842"
"sga","54.518","49.62","62.594","83.822","91.22199999999999","96.72799999999999","99.616","110.825","129.31","144.738","182.076","231.067","226.786","229.357"
"rnd","","","","","","","","","","","","","",""
"special_charges","","","","","","","","","","","","","",""
"other_opex","83.651","89.991","98.209","132.679","125.72","118.571","116.741","117.653","163.348","215.891","319.84","331.446","353.743","360.814"
"total_opex","138.169","139.611","160.803","216.501","216.942","215.299","216.357","228.478","292.658","360.629","501.916","562.513","580.529","590.171"
"operating_income","44.836","52.927","30.724","106.018","120.078","130.346","157.748","177.171","185.599","190.869","127.86","133.45","190.043","203.671"
"net_interest_income_normal","-62.561","-64.636","-65.349","-113.506","-115.986","-118.844","-113.824","-89.316","-90.78700000000001","-92.75700000000001","-99.17700000000001","-116.127","-140.107","-139.114"
"other_nonoperating_income","-0.07199999999999999","0.835","-12.536","-25.184","-15.034","-0.6909999999999999","-35.139","-43.489","-51.807","-80.48399999999999","-59.28","-47.251","-378.025","-379.016"
