"goodwill","1363.3","1364.9","1366.6","1381.4","1433.8","1467.8","1755.3","1833.8","1912","2080.3","2090.2","2394.8","1538.9","1640.7","1906.8","1906.8"
"other_lt_assets","57.7","77.90000000000001","89.09999999999999","71.59999999999999","319.7","89.7","77.799999999999","80","95.299999999999","138","144.2","247.5","1883.2","116.4","109","109"
"total_assets","4191.2","4259.4","3637.9","3873.9","4178.1","4052.9","4875.7","5128.5","5511.4","5964.6","6291.3","7358.7","7936.2","6120.9","6565","6565"
"accounts_payable","235.4","252.8","260.7","287","314.8","333.8","344.2","393.8","428.8","459","460","620.5","561","421.6","568.1","568.1"
"tax_payable","","","","","","28","43.3","46.3","61.4","57.7","39.3","70.8","65.5","24.8","31.5","31.5"
"current_accrued_liabilities","226.4","215.2","315.8","317.4","357.1","294","344","375.1","386.2","419.5","476.8","617.7","543.1","469.7","570.5","570.5"
"st_debt","1.2","3","21.3","28","6","26.3","0.8","","","525","399.7","","400","599.2","",""
"current_deferred_revenue","","","","","","","","","","","","","","","",""
"current_deferred_tax_liability","","","","","","","","","","","","","","","",""
"other_current_liabilities","90","105.5","","","60.8","17.5","25.6","27.6","30.4","30.9","33.5","36.1","401.5","29.4","30.3","30.3"
"total_current_liabilities","553","576.5","597.8","632.4","738.7","699.6","757.9","842.8","906.8","1492.1","1409.3","1345.1","1971.1","1544.7","1200.4","1200.4"
"lt_debt","23.9","16.8","389.3","297.5","350","643.7","1168.7","1431.1","1507.6","1809","1784.6","2572.2","2309.8","2074.3","2670.1","2670.1"
"noncurrent_capital_leases","","","","","","","","","","","139.8","140.5","108.8","95.40000000000001","143.3","143.3"
"pension_liabilities","","","248.2","252.7","108.5","216.9","218.4","216.2","175.9","163.3","201.4","159.5","80.90000000000001","79.90000000000001","47.3","47.3"
"noncurrent_deferred_revenue","258.7","267.4","204.1","224","197.4","150.6","201.7","163.5","166.8","162.6","157.2","160.5","81.7","136.9","111.3","111.3"
"other_lt_liabilities","3514.9","3453.6","74","82.59999999999999","130.4","79","75.2","111.9","153.2","157.6","171.2","205.4","319.1","102.8","99.2","99.2"
"total_liabilities","4350.5","4314.3","1513.4","1489.2","1525","1789.8","2421.9","2765.5","2910.3","3784.6","3863.5","4583.2","4871.4","4034","4271.6","4271.6"
"common_stock","","","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"preferred_stock","","","","","","","","","","","","","","","",""
"retained_earnings","-742.6","-685.4","-77.7","41","200.8","279.5","501.6","814.6","1174.2","1448.1","1763","2180.2","2807.9","2323.8","2605.3","2605.3"
"aoci","-90.09999999999999","-76.3","10.6","30.6","95.40000000000001","-6.7","-52.5","-71.90000000000001","-39.2","-67","-72.59999999999999","-55.1","-24.6","37.4","63.3","63.3"
"apic","670.5","703.3","2186.4","2324.8","2431.3","2517.3","2602.2","2653.8","2724.9","2766","2813.8","2926.3","3018.3","3069.6","3134.5","3134.5"
"treasury_stock","","","-0.1","-16.9","-79.8","-532.3","-602.1","-1036.7","-1262.1","-1970.7","-2079.4","-2277.7","-2738.7","-3345.8","-3511.6","-3511.6"
"other_equity","2.8421709430404E-14","-2.1316282072803E-14","-0.40000000000009","-0.40000000000009","-0.29999999999973","-0.30000000000018","-0.29999999999973","-0.30000000000018","-0.30000000000018","-0.20000000000073","-0.20000000000027","-0.19999999999982","-0.10000000000036","-0.09999999999990901","-0.10000000000036","-0.10000000000036"
"minority_interest_liability","2.9","3.5","3.7","3.6","3.7","3.6","2.9","1.5","1.6","1.8","1.2","","","","",""
"total_equity","-159.3","-54.9","2124.5","2384.7","2653.1","2263.1","2453.8","2363","2601.1","2180","2427.8","2775.5","3064.8","2086.9","2293.4","2293.4"
"total_liabilities_and_equity","4191.2","4259.4","3637.9","3873.9","4178.1","4052.9","4875.7","5128.5","5511.4","5964.6","6291.3","7358.7","7936.2","6120.9","6565","6565"
"cfo_net_income","-41.1","65","-34.6","119.7","230.9","159.3","315.5","413.2","472.7","389.8","431.3","554.4","772.4","686.7","404.5","416.3"
"cfo_da","131.1","111.6","111.5","101.3","90.40000000000001","98.8","115.1","122.7","130.3","149.6","152.7","163.5","189.1","191.6","168.8","183"
"cfo_receivables","43.3","-20.8","26.9","-33.5","-58.5","-39.9","-6.9","-39.1","1","9.800000000000001","-50.7","-85.7","-151.5","66.3","25.7","-20"
"cfo_inventory","45.1","-34.4","-4.6","-18.7","-89.7","14.5","-69.8","52.4","-24.8","-55","-38.3","-91.8","-324.3","-198.5","148.8","13.5"
"cfo_prepaid_expenses","","","","","","","","","","","","","","","",""
"cfo_other_working_capital","87.7","-20","-50.6","36","77.7","-107.5","34.9","88.5","-23.3","1","3","185.3","97.59999999999999","-342.3","228.7","233.3"
