"cff_other","8.241","-0.896","-903.276","200.5","-38.8","-16.1","-20","-141.1"
"cf_cff","22.818","-32.605","75.215","2926.6","4032.2","-759.2","-496.5","-440.1"
"ebitda","162.376","125.69","152.348","275.1","599.9","976.8","983","985.1"
"capex","-37.804","-45.41","-72.461","-107.7","-118.5","-202.9","-242.5","-247.6"
"fcf","-31.137","-71.51000000000001","45.119","155.8","205.3","306.4","501.7","445.3"
"book_value","1286.106","1050.607","1248.599","9034.790000000001","10533.3","5419.9","4599.7","4495.8"
"tangible_book_value","-2185.234","-2190.832","-1908.086","-4378.524","-7764","-6894.3","-6430.6","-6401.8"
"roa","","-0.06","-0.07000000000000001","-0.04","-0.02","-0.23","-0.07000000000000001","-0.08"
"roe","","-0.21","-0.22","-0.07000000000000001","-0.03","-0.42","-0.14","-0.16"
"roic","","-0.08","-0.09","-0.05","-0.02","-0.27","-0.08","-0.09"
"roce","","-0.03","-0.02","","","0.02","0.02","0.02"
"rotce","","1.13","0.79","2.3","-44.22","6.18","3.7","15.52"
"gross_margin","0.57","0.5600000000000001","0.64","0.65","0.67","0.64","0.66","0.66"
"ebitda_margin","0.18","0.13","0.16","0.22","0.32","0.37","0.37","0.38"
"operating_margin","-0.07000000000000001","-0.12","-0.05","-0.02","0.03","0.1","0.1","0.1"
"pretax_margin","-0.31","-0.24","-0.25","-0.28","-0.14","-1.5","-0.39","-0.4"
"net_income_margin","-0.29","-0.25","-0.27","-0.28","-0.14","-1.49","-0.35","-0.39"
"fcf_margin","-0.03","-0.07000000000000001","0.05","0.12","0.11","0.12","0.19","0.17"
"assets_to_equity","3.11","3.53","3.04","1.64","1.69","2.05","2.12","2.12"
"equity_to_assets","0.32","0.28","0.33","0.61","0.59","0.49","0.47","0.47"
"debt_to_equity","1.57","1.89","1.36","0.4","0.47","0.75","0.8","0.8"
"debt_to_assets","0.5","0.54","0.45","0.24","0.28","0.36","0.38","0.38"
"revenue_per_share","3.01","3.17","3.56","2.94","2.93","3.92","3.91","3.91"
"ebitda_per_share","0.53","0.41","0.5600000000000001","0.64","0.9399999999999999","1.44","1.46","1.47"
"operating_income_per_share","-0.22","-0.37","-0.18","-0.07000000000000001","0.1","0.39","0.41","0.4"
"pretax_income_per_share","-0.93","-0.77","-0.91","-0.83","-0.4","-5.88","-1.51","-1.58"
"fcf_per_share","-0.1","-0.23","0.16","0.36","0.32","0.45","0.75","0.67"
"book_value_per_share","4.21","3.44","4.56","21.16","16.44","7.99","6.85","6.74"
"tangible_book_per_share","-7.16","-7.18","-6.97","-10.25","-12.12","-10.16","-9.58","-9.6"
"payout_ratio","","","","","","","",""
"revenue_growth","","0.06","0.01","0.29","0.5","0.42","-0.01",""
"gross_profit_growth","","0.03","0.16","0.31","0.53","0.36","0.01",""
"ebitda_growth","","-0.23","0.21","0.8100000000000001","1.18","0.63","0.01",""
"operating_income_growth","","-0.6899999999999999","0.57","0.42","3.21","3.29","0.03",""
"pretax_income_growth","","0.17","-0.05","-0.42","0.27","-14.45","0.75",""
"net_income_growth","","0.08","-0.07000000000000001","-0.36","0.23","-13.64","0.77",""
"eps_diluted_growth","","0.08","-0.19","0.13","0.26","-9.23","0.76",""
"shares_diluted_growth","","","-0.1","0.5600000000000001","0.5","0.06","-0.01",""
"cash_and_equiv_growth","","-0.52","1.98","2.39","0.67","-0.17","0.04",""
"ppe_growth","","-0.1","4.01","0.63","0.01","-0.33","-0.06",""
"total_assets_growth","","-0.07000000000000001","0.02","2.9","0.36","-0.31","-0.09",""
"total_equity_growth","","-0.18","0.19","6.24","0.32","-0.43","-0.12",""
"cfo_growth","","-4.91","5.5","1.24","0.23","0.57","0.46",""
"capex_growth","","-0.2","-0.6","-0.49","-0.1","-0.71","-0.2",""
"fcf_growth","","-1.3","1.63","2.45","0.32","0.49","0.64",""
"shares_eop","305.25","305.25","306.874","606.33","683.139","674.409","666.1","668.24"
"dividends","","","","","","","",""
"price_to_earnings","","","-19.93","-51.38","-59.4","-1.42","-6.77","-4.82"
"price_to_book","","","4.13","1.99","1.53","1.04","1.34","1.1"
"price_to_sales","","","5.29","14.36","8.56","2.11","2.35","1.89"
"price_to_tangible_book","","","-2.7","-4.11","-2.07","-0.82","-0.96","-0.78"
"price_to_fcf","","","114.26","115.62","78.26000000000001","18.36","12.29","11.15"
"market_cap","","","5155.4832","18014.0643","16067.42928","5624.57106","6168.086","4964.726"
"period_end_price","","","16.8","29.71","23.52","8.34","9.26","9.26"
