"net_income","-73.486","-70.063","-83.973","-99.011","-175.522","-266.944","-306.866","-345.398","-176.6","-202.947"
"preferred_dividends","","","","","","","","","",""
"net_income_available_to_shareholders","-73.486","-70.063","-83.973","-99.011","-175.522","-266.944","-306.866","-345.398","-176.6","-202.947"
"eps_basic","-1.82","-1.74","-3.54","-1.9","-3.14","-4.53","-4.75","-5.03","-2.48","-2.81"
"eps_diluted","-1.82","-1.74","-3.54","-1.9","-3.14","-4.53","-4.75","-5.03","-2.48","-2.81"
"shares_basic","40.296","40.296","23.718","52.035","55.939","58.985","64.563","68.628","71.249","71.249"
"shares_diluted","40.296","40.296","23.718","52.035","55.939","58.985","64.563","68.628","71.249","71.249"
"cash_and_equiv","33.205","69.30500000000001","61.902","147.831","706.192","429.697","473.904","455.826","802.9589999999999","802.9589999999999"
"st_investments","79.95399999999999","47.195","217.072","318.139","280.326","528.045","1352.019","1380.804","1212.448","1212.448"
"receivables","22.432","31.34","50.626","72.80800000000001","85.554","135.176","195.383","285.192","325.61","325.61"
"inventories","","","","","","","","","",""
"other_current_assets","8.436","10.612","17.682","27.458","41.124","48.969","96.096","114.762","142.619","142.619"
"total_current_assets","144.027","158.452","347.282","566.236","1113.196","1141.887","2117.402","2236.584","2483.636","2483.636"
"equity_and_other_investments","","","","","","","","","",""
"ppe_gross","13.221","14.606","71.73999999999999","77.105","75.01600000000001","104.896","116.187","117.559","115.198","115.198"
"accumulated_depreciation","-7.19","-9.728999999999999","-12.183","-3.441","-5.553","-7.945","-11.817","-18.524","-24.791","-24.791"
"ppe_net","6.031","4.877","59.557","73.664","69.46299999999999","96.95099999999999","104.37","99.035","90.407","90.407"
"intangible_assets","3.394","2.511","1.627","15.892","34.779","26.275","20.603","11.427","3.956","3.956"
"goodwill","1.7","1.7","1.7","41.88","55.83","55.83","57.78","57.78","69.68000000000001","69.68000000000001"
"other_lt_assets","1.661","6.892","22.678","35.804","55.299","86.55200000000001","149.433","184.067","221.963","221.963"
"total_assets","156.813","174.432","432.844","733.476","1328.567","1407.495","2449.588","2588.893","2869.642","2869.642"
"accounts_payable","1.514","2.841","2.261","2.153","2.849","4.144","5.234","8.295","9.904999999999999","9.904999999999999"
"tax_payable","","","","","","","","","",""
"current_accrued_liabilities","3.257","5.269","8.423","14.169","26.86","56.44","48.848","52.672","74.831","74.831"
"st_debt","","","","","","","","","",""
"current_deferred_revenue","52.035","78.27800000000001","84.41500000000001","122.333","167.498","221.404","352.001","428.747","357.108","357.108"
"current_deferred_tax_liability","","","","","","","","","",""
"other_current_liabilities","8.866","11.402","17.433","25.982","41.427","70.20999999999999","112.568","90.11199999999999","112.579","112.579"
"total_current_liabilities","65.672","97.79000000000001","112.532","164.637","242.384","354.541","526.735","588.5119999999999","564.22","564.22"
"lt_debt","","","","216.858","911.075","937.729","1136.521","1139.88","1143.273","1143.273"
"noncurrent_capital_leases","","","","","8.113","39.095","38.707","36.264","30.918","30.918"
"pension_liabilities","","","","","","","","","",""
"noncurrent_deferred_revenue","8.021000000000001","16.627","17.442","18.016","24.102","17.32","23.26","31.749","20.581","20.581"
"other_lt_liabilities","311.625","346.529","55.213","69.399","60.035","59.129","57.665","52.98","41.661","41.661"
"total_liabilities","385.318","460.946","185.187","468.91","1245.709","1407.814","1782.888","1849.385","1800.653","1800.653"
"common_stock","","","","","","","","","",""
"preferred_stock","","","","","","","","","",""
"retained_earnings","-259.269","-347.401","-389.596","-488.607","-668.232","-935.403","-1189.634","-1535.032","-1711.632","-1711.632"
"aoci","-0.351","-0.364","-0.159","-0.174","0.225","-0.704","-2.928","-0.905","4.545","4.545"
"apic","32.422","62.557","638.6799999999999","754.612","752.127","932.332","1860.514","2276.694","2777.322","2777.322"
"treasury_stock","-1.319","-1.319","-1.319","-1.319","-1.319","-1.319","-1.319","-1.319","-1.319","-1.319"
"other_equity","0.012","0.012999999999977","0.051000000000045","0.05400000000003","0.057000000000002","4.775","0.067000000000235","0.069999999999936","0.07299999999986501","0.07299999999986501"
"minority_interest_liability","","","","","","","","","",""
"total_equity","-228.505","-286.514","247.657","264.566","82.858","-0.319","666.7","739.508","1068.989","1068.989"
"total_liabilities_and_equity","156.813","174.432","432.844","733.476","1328.567","1407.495","2449.588","2588.893","2869.642","2869.642"
"cfo_net_income","-73.486","-70.063","-83.973","-99.011","-175.522","-266.944","-306.866","-345.398","-176.6","-202.947"
"cfo_da","4.062","3.751","3.703","5.792","19.774","24.532","24.455","29.182","32.125","32.831"
"cfo_receivables","-10.123","-11.804","-16.095","-19.445","-12.692","-47.633","-62.277","-91.45","-41.639","-55.677"
"cfo_inventory","","","","","","","","","",""
"cfo_prepaid_expenses","-0.46","-0.45","-2.436","-1.487","-3.794","4.824","-19.865","2.315","-12.208","-8.066000000000001"
"cfo_other_working_capital","20.313","19.526","33.24","34.625","43.078","44.348","109.979","14.665","-95.129","-73.599"
"cfo_change_in_working_capital","9.73","7.272","14.709","13.693","26.592","1.539","27.837","-74.47","-148.976","-137.342"
"cfo_deferred_tax","-0.002","-0.004","-0.302","-4.96","-3.292","-0.364","-2.579","-0.5620000000000001","-1.574","-1.379"
"cfo_stock_comp","12.79","21","21.24","37.4","75.78","149.31","251.07","381.45","456.91","473.71"
"cfo_other_noncash_items","-0.054999999999993","-0.033999999999999","-0.258","5.097","27.128","49.254","13.063","-3.1719999999999","-40.408","-33.513"
"cf_cfo","-46.961","-38.078","-44.881","-41.989","-29.54","-42.673","6.98","-12.97","121.477","131.36"
"cfi_ppe_net","-0.468","-1.683","-2.135","-6.848","-3.564","-11.773","-8.071999999999999","-7.244","-6.074","-5.99"
"cfi_acquisitions_net","","","","-55.517","-38.629","","-4.469","","-15",""
"cfi_investment_net","-79.95399999999999","32.739","-170.152","-97.914","40.548","-250.883","-839.601","-26.064","209.093","-50.416"
"cfi_intangibles_net","","","","","","","","","",""
"cfi_other","","-3.5527136788005E-15","-2.8421709430404E-14","","-3.9968028886506E-15","5.6843418860808E-14","1.1368683772162E-13","7.8159700933611E-14","-5.6843418860808E-14","-15"
"cf_cfi","-80.422","31.056","-172.287","-160.279","-1.645","-262.656","-852.1420000000001","-33.308","188.019","-71.40600000000001"
"cff_common_stock_net","","","205.494","","","","889.184","","",""
"cff_pfd_net","","34.942","","","","","","","",""
"cff_debt_net","","","","292.873","652.006","-3.777","-33.166","-4.51","-5.483","-6.234"
"cff_dividend_paid","","","","","","","","","",""
"cff_other","3.087","8.172000000000001","4.398","-4.637","-62.768","31.358","34.874","34.71","43.724","43.205"
"cf_cff","3.087","43.114","209.892","288.236","589.2380000000001","27.581","890.8920000000001","30.2","38.241","36.971"
"ebitda","-68.676","-65.578","-81.178","-91.973","-128.092","-184.772","-264.909","-317.473","-201.607","-230.54"
"capex","-0.468","-1.683","-2.135","-6.848","-3.564","-11.773","-8.071999999999999","-7.244","-6.074","-5.99"
"fcf","-47.429","-39.761","-47.016","-48.837","-33.104","-54.446","-1.092","-20.214","115.403","125.37"
"book_value","-228.505","-286.514","247.657","264.566","82.858","-0.319","666.7","739.508","1068.989","1269.256"
"tangible_book_value","-233.599","-290.725","244.33","206.794","-7.751","-82.42400000000001","588.317","670.301","995.353","1198.274"
"roa","","-0.42","-0.28","-0.17","-0.17","-0.2","-0.16","-0.14","-0.06","-0.07000000000000001"
"roe","","0.27","4.32","-0.39","-1.01","-6.47","-0.92","-0.49","-0.2","-0.2"
"roic","","0.27","4.32","-0.27","-0.24","-0.27","-0.22","-0.18","-0.08","-0.09"
"roce","","-0.83","-0.43","-0.22","-0.18","-0.2","-0.19","-0.18","-0.11","-0.12"
"rotce","","-0.87","-0.44","-0.24","-0.2","-0.21","-0.21","-0.18","-0.11","-0.12"
"gross_margin","0.68","0.74","0.74","0.72","0.7","0.7","0.7","0.73","0.75","0.75"
"ebitda_margin","-1.05","-0.57","-0.49","-0.34","-0.3","-0.31","-0.3","-0.25","-0.12","-0.13"
"operating_margin","-1.11","-0.6","-0.51","-0.37","-0.35","-0.35","-0.33","-0.27","-0.14","-0.15"
"pretax_margin","-1.12","-0.6","-0.5","-0.38","-0.42","-0.44","-0.35","-0.26","-0.1","-0.11"
"net_income_margin","-1.13","-0.61","-0.51","-0.37","-0.42","-0.45","-0.35","-0.27","-0.1","-0.11"
"fcf_margin","-0.73","-0.35","-0.28","-0.18","-0.08","-0.09","","-0.02","0.07000000000000001","0.07000000000000001"
"assets_to_equity","-0.6899999999999999","-0.61","1.75","2.77","16.03","-4412.21","3.67","3.5","2.68","2.39"
"equity_to_assets","-1.46","-1.64","0.57","0.36","0.06","","0.27","0.29","0.37","0.42"
"debt_to_equity","","","","0.82","11.09","-3062.14","1.76","1.59","1.1","0.92"
"debt_to_assets","","","","0.3","0.6899999999999999","0.6899999999999999","0.48","0.45","0.41","0.39"
"revenue_per_share","1.62","2.85","7","5.13","7.54","10.01","13.53","18.71","23.62","24.53"
"ebitda_per_share","-1.7","-1.63","-3.42","-1.77","-2.29","-3.13","-4.1","-4.63","-2.83","-3.19"
"operating_income_per_share","-1.81","-1.72","-3.58","-1.88","-2.64","-3.55","-4.48","-5.05","-3.28","-3.65"
"pretax_income_per_share","-1.81","-1.72","-3.49","-1.97","-3.15","-4.45","-4.69","-4.86","-2.29","-2.63"
"fcf_per_share","-1.18","-0.99","-1.98","-0.9399999999999999","-0.59","-0.92","-0.02","-0.29","1.62","1.72"
"book_value_per_share","-5.67","-7.11","10.44","5.08","1.48","-0.01","10.33","10.78","15","17.39"
"tangible_book_per_share","-5.8","-7.21","10.3","3.97","-0.14","-1.4","9.109999999999999","9.77","13.97","16.42"
"payout_ratio","","","","","","","","","",""
"revenue_growth","","0.76","0.45","0.61","0.58","0.4","0.48","0.47","0.31",""
"gross_profit_growth","","0.91","0.45","0.57","0.53","0.39","0.49","0.52","0.35",""
"ebitda_growth","","0.05","-0.24","-0.13","-0.39","-0.44","-0.43","-0.2","0.36",""
"operating_income_growth","","0.05","-0.22","-0.15","-0.51","-0.42","-0.38","-0.2","0.33",""
"pretax_income_growth","","0.05","-0.19","-0.24","-0.72","-0.49","-0.15","-0.1","0.51",""
"net_income_growth","","0.05","-0.2","-0.18","-0.77","-0.52","-0.15","-0.13","0.49",""
"eps_diluted_growth","","0.05","-1.04","0.46","-0.65","-0.44","-0.05","-0.06","0.51",""
"shares_diluted_growth","","","-0.41","1.19","0.08","0.05","0.09","0.06","0.04",""
"cash_and_equiv_growth","","1.09","-0.11","1.39","3.78","-0.39","0.1","-0.04","0.76",""
"ppe_growth","","-0.19","11.21","0.24","-0.06","0.4","0.08","-0.05","-0.09",""
"total_assets_growth","","0.11","1.48","0.6899999999999999","0.8100000000000001","0.06","0.74","0.06","0.11",""
"total_equity_growth","","-0.25","1.86","0.07000000000000001","-0.6899999999999999","-1","2090.97","0.11","0.45",""
"cfo_growth","","0.19","-0.18","0.06","0.3","-0.44","1.16","-2.86","10.37",""
"capex_growth","","-2.6","-0.27","-2.21","0.48","-2.3","0.31","0.1","0.16",""
"fcf_growth","","0.16","-0.18","-0.04","0.32","-0.64","0.98","-17.51","6.71",""
"shares_eop","40.296","40.296","50.576","54.322","57.383","60.898","67.444","69.907","72.741","73.34999999999999"
"dividends","","","","","","","","","",""
"price_to_earnings","","","-16.33","-50.67","-53.59","-84.31999999999999","-89.04000000000001","-43.36","-164.97","-131.99"
"price_to_book","","","5.54","18.96","113.52","-70559.59","40.98","20.25","27.25","21.1"
"price_to_sales","","","8.26","18.79","22.3","38.13","31.27","11.66","17.31","15.17"
"price_to_tangible_book","","","5.61","24.26","-1213.48","-273.08","46.44","22.34","29.27","22.35"
"price_to_fcf","","","-29.16","-102.73","-284.12","-413.41","-25020.37","-740.8099999999999","252.46","213.66"
"market_cap","","","1371.11536","5017.17992","9405.64753","22508.50978","27322.23884","14974.77847","29134.22532","26786.31818"
"period_end_price","","","27.11","92.36","163.91","369.61","405.11","214.21","400.52","400.52"
