"Company: ","Digital Realty Trust Inc (DLR:US)","","","","","","","","","","","","","","","","","","","","","",""
"Exchange: ","NYSE","","","","","","","","","","","","","","","","","","","","","",""
"Last Close Price: ","146.44","","","","","","","","","","","","","","","","","","","","","",""
"Industry: ","Specialized REITs","","","","","","","","","","","","","","","","","","","","","",""
"Currency: ","USD","","","","","","","","","","","","","","","","","","","","","",""
"Country: ","US","","","","","","","","","","","","","","","","","","","","","",""
"Market Cap.: ","48673","","","","","","","","","","","","","","","","","","","","","",""
"Enterprise Value: ","62598","","","","","","","","","","","","","","","","","","","","","",""
"period_end_date","2002-12","2003-12","2004-12","2005-12","2006-12","2007-12","2008-12","2009-12","2010-12","2011-12","2012-12","2013-12","2014-12","2015-12","2016-12","2017-12","2018-12","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","25.504","60.114","90.88500000000001","191.621","272.076","395.247","527.4450000000001","637.1420000000001","865.401","1062.71","1279.067","1482.259","1616.438","1763.336","2142.213","2457.928","3046.478","3209.241","3903.609","4427.882","4691.834","5477.061","5469.481"
"cogs","","5.65","","","86.145","136.406","182.249","212.242","296.199","380.583","452.298","546.917","594.678","642.473","762.674","894.611","1097.983","1192.761","1514.116","1778.32","2017.562","2598.071","2574.856"
"gross_profit","25.504","54.464","90.88500000000001","191.621","185.931","258.841","345.196","424.9","569.202","682.127","826.769","935.342","1021.76","1120.863","1379.539","1563.317","1948.495","2016.48","2389.493","2649.562","2674.272","2878.99","2894.625"
"sga","0.249","0.329","21.017","12.615","24.123","36.313","43.379","48.276","55.329","61.648","66.809","74.396","101.831","114.358","162.225","161.441","163.667","211.097","351.369","400.654","422.167","449.056","452.346"
"rnd","","","","","","","","","","","","","","","","","","","","","","",""
"special_charges","","","","","","","","","","","","","","","","","","","","","","",""
"other_opex","19.928","27.83","53.256","118.397","86.129","134.419","172.378","198.052","264.129","310.515","383.813","476.291","541.583","631.47","699.537","845.5410000000001","1189.714","1177.892","1367.454","1489.182","1590.371","1702.388","1723.128"
"total_opex","20.177","28.159","74.273","131.012","110.252","170.732","215.757","246.328","319.458","372.163","450.622","550.687","643.414","745.828","861.7619999999999","1006.982","1353.381","1388.989","1718.823","1889.836","2012.538","2151.444","2175.474"
