"Company: ","MarketAxess Holdings Inc (MKTX:US)","","","","","","","","","","","","","","","","","","","","","","",""
"Exchange: ","NASDAQ","","","","","","","","","","","","","","","","","","","","","","",""
"Last Close Price: ","194.05","","","","","","","","","","","","","","","","","","","","","","",""
"Industry: ","Capital Markets","","","","","","","","","","","","","","","","","","","","","","",""
"Currency: ","USD","","","","","","","","","","","","","","","","","","","","","","",""
"Country: ","US","","","","","","","","","","","","","","","","","","","","","","",""
"Market Cap.: ","7438","","","","","","","","","","","","","","","","","","","","","","",""
"Enterprise Value: ","6989","","","","","","","","","","","","","","","","","","","","","","",""
"period_end_date","2001-12","2002-12","2003-12","2004-12","2005-12","2006-12","2007-12","2008-12","2009-12","2010-12","2011-12","2012-12","2013-12","2014-12","2015-12","2016-12","2017-12","2018-12","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","6.598","18.702","58.46","75.797","78.56","83.316","93.643","93.08499999999999","114.439","146.228","171.874","190.84","238.733","262.774","303.098","367.73","393.422","435.565","511.352","689.125","698.951","718.3","752.547","759.696"
"cogs","","","","","","","","","65.57899999999999","56.446","52.443","54.678","64.40600000000001","74.995","83.85599999999999","96.625","102.313","109.117","131.079","156.885","170.916","182.104","206.926","215.875"
"gross_profit","6.598","18.702","58.46","75.797","78.56","83.316","93.643","93.08499999999999","48.86","89.782","119.431","136.162","174.327","187.779","219.242","271.105","291.109","326.448","380.273","532.24","528.035","536.196","545.621","543.821"
"sga","7.933","39.462","29.152","35.676","2.581","1.769","69.22199999999999","72.372","12.021","32.522","32.775","40.034","52.924","51.864","49.487","57.222","66.423","83.03","91.22","100.458","121.279","130.211","143.043","141.994"
"rnd","","","","","","","","","","","","","","","","","","","","","","","",""
"special_charges","","","","","","","","","","","","","","","","","","","","","","","",""
"other_opex","63.761","15.99","24.906","22.805","64.41800000000001","72.943","7.17","7.879","6.79","6.35","5.206","6.758","14.123","17.379","21.855","23.898","25.071","30.834","38.171","57.054","69.521","79.10899999999999","87.559","89.664"
"total_opex","71.694","55.452","54.058","58.481","66.999","74.712","76.392","80.251","18.811","38.872","37.981","46.792","67.047","69.24299999999999","71.342","81.12","91.494","113.864","129.391","157.512","190.8","209.32","230.602","231.658"
"operating_income","-65.096","-36.75","4.402","17.316","11.561","8.603999999999999","17.251","12.834","30.049","50.91","81.45","89.37","107.28","118.536","147.9","189.985","199.615","212.584","250.882","374.728","337.235","326.876","315.019","312.163"
"net_interest_income_normal","","0.742","0.371","","","","","","","","","","","","","","","","","-1.142","-0.441","4.34","20.442","21.98"
"other_nonoperating_income","","-0.067","-0.371","","","","","","","","","","","","","1.617","2.153","5.502","6.542","0.773","-2.871","7.072","-2.761","-2.921"
"pretax_income","-65.096","-36.075","4.402","17.316","11.561","8.603999999999999","17.251","12.834","30.049","50.91","81.45","89.37","107.28","118.536","147.9","191.602","201.768","218.086","257.424","374.359","333.923","338.288","332.7","331.222"
"income_tax","","","-0.19","40.271","-3.419","-3.183","-6.931","-4.935","-13.947","-19.482","-32.003","-27.586","-38.717","-43.73","-51.863","-65.43000000000001","-53.679","-45.234","-52.522","-74.982","-76.035","-88.06399999999999","-74.645","-74.18000000000001"
"net_income_continuing","-65.096","-36.075","4.212","57.587","8.141999999999999","5.421","10.32","7.899","16.102","31.428","49.447","61.784","68.563","74.806","96.03700000000001","126.172","148.089","172.852","204.902","299.377","257.888","250.224","258.055","257.042"
"net_income_discontinued","","","","","","","","","","","-1.743","-1.715","7.453","","","","","","","","","","",""
"income_allocated_to_minority_interest","","","","","","","","","","","","","","","","","","","","","","","",""
"other_income_statement_items","","","","","","8.8817841970013E-16","","","","3.5527136788005E-15","","","","-1.4210854715202E-14","","","","","","5.6843418860808E-14","-5.6843418860808E-14","-2.8421709430404E-14","","7.105427357601E-15"
"net_income","-65.096","-36.075","4.212","57.587","8.141999999999999","5.421","10.32","7.899","16.102","31.428","47.704","60.069","76.01600000000001","74.806","96.03700000000001","126.172","148.089","172.852","204.902","299.377","257.888","250.224","258.055","257.042"
"preferred_dividends","","","","","","","","","","","","","","","","","","","","","","","",""
"net_income_available_to_shareholders","-65.096","-36.075","4.212","57.587","8.141999999999999","5.421","10.32","7.899","16.102","31.428","47.704","60.069","76.01600000000001","74.806","96.03700000000001","126.172","148.089","172.852","204.902","299.377","257.888","250.224","258.055","257.042"
"eps_basic","-24.08","-10.92","-2.2","6.76","0.29","0.18","0.32","0.23","0.44","0.86","1.29","1.65","2.06","2.03","2.62","3.42","4.02","4.68","5.53","8.01","6.88","6.68","6.87","6.84"
"eps_diluted","-24.08","-10.92","-2.2","1.88","0.23","0.15","0.3","0.22","0.42","0.8","1.2","1.59","2.01","1.97","2.55","3.34","3.89","4.57","5.4","7.85","6.77","6.65","6.85","6.81"
"shares_basic","3.098","3.304","3.288","7.098","28.157","30.563","32.293","32.831","33.264","33.159","37.006","36.516","36.886","36.93","36.69","36.844","36.864","36.958","37.083","37.359","37.508","37.468","37.546","37.546"
"shares_diluted","3.098","29.921","3.288","30.639","35.512","35.077","34.453","35.737","38.082","39.051","39.608","37.816","37.888","37.889","37.637","37.738","38.038","37.855","37.956","38.144","38.097","37.643","37.654","37.654"
"cash_and_equiv","","12.217","","","58.189","82","72.711","107.323","103.341","124.994","169.62","128.908","132.691","168.924","199.728","168.243","167.014","246.322","270.124","460.858","506.735","430.746","451.28","451.28"
"st_investments","","11.589","","9.596","","","51.579","35.227","4.971","72.55200000000001","78.11","51.208","67.742","64.863","37.694","117.904","130.738","134.255","120.85","18.29","11.195","34.001","70.968","70.968"
"receivables","","3.089","","","14.796","17.429","18.397","13.283","23.15","25.682","36.17","31.044","34.158","33.836","40.459","50.668","52.636","57.535","62.017","359.492","403.662","465.862","662.624","662.624"
"inventories","","","","","","","","","","","","","","","","","","","","","","","",""
"other_current_assets","","3.055","","","","","4.455","4.316","70.997","2.8421709430404E-14","-5.6843418860808E-14","-2.8421709430404E-14","","","-5.6843418860808E-14","","-5.6843418860808E-14","5.6843418860808E-14","-5.6843418860808E-14","50.059","118.724","139.87","160.273","160.273"
"total_current_assets","","29.95","","9.596","72.985","99.429","147.142","160.149","202.459","223.228","283.9","211.16","234.591","267.623","277.881","336.815","350.388","438.112","452.991","888.699","1040.316","1070.479","1345.145","1345.145"
"equity_and_other_investments","","","","","59.956","49.015","","","","","","","","","47.012","76.5","108.783","105.85","109.627","9.821","24.883","49.791","63.893","63.893"
"ppe_gross","","3.527","","5.079","4.643","4.304","23.9","26.15","24.081","43.809","44.93","55.916","76.818","88.67400000000001","100.878","106.283","140.012","183.639","288.38","324.683","347.951","368.635","413.139","413.139"
"accumulated_depreciation","","","","","","","-20.969","-22.781","-17.225","-31.264","-30.47","-37.907","-44.115","-56.489","-69.98099999999999","-75.179","-101.464","-120.629","-135.186","-163.555","-180.93","-202.273","-247.423","-247.423"
"ppe_net","","3.527","","5.079","4.643","4.304","2.931","3.369","6.856","12.545","14.46","18.009","32.703","32.185","30.897","31.104","38.548","63.01","153.194","161.128","167.021","166.362","165.716","165.716"
"intangible_assets","","3.913","0.322","","6.199","6.812","9.148","44.067","9.17","36.012","2.764","1.354","8.987","6.708","4.432","3.733","3.349","2.965","60.987","95.352","116.376","98.06399999999999","119.104","119.104"
"goodwill","","","","","","","","","31.78","","31.78","31.78","59.71","59.71","59.71","59.71","59.71","59.71","146.86","147.39","154.79","154.79","236.71","236.71"
"other_lt_assets","56.042","2.047","56.861","160.971","46.679","44.718","39.145","38.843","27.021","27.736","16.554","17.538","17.919","13.658","19.109","20.18","20.454","25.892","31.271","29.039","27.066","68.289","84.499","84.499"
"total_assets","56.042","39.437","57.183","175.646","190.462","204.278","198.366","246.428","277.286","299.521","349.458","279.841","353.91","379.884","439.041","528.042","581.232","695.539","954.9299999999999","1331.429","1530.452","1607.775","2015.067","2015.067"
"accounts_payable","","5.018","","","6.433","","","","","","12.268","12.344","12.859","11.961","12.257","15.149","14.241","29.366","22.793","44.354","71.218","55.263","37.013","37.013"
"tax_payable","","","","","","","","","","","","","3.975","5.94","4.463","7.582","13.061","16.432","16.69","42.75","40.456","28.448","7.892","7.892"
"current_accrued_liabilities","","6.141","","","11.848","12.813","14.311","10.439","15.157","12.368","","","","","","","","","","","","","",""
"st_debt","","","","","","","","","","","","","","","","","","","","","","","",""
"current_deferred_revenue","","0.105","","","","","0.826","2.303","4.262","4.571","5.326","4.864","2.713","2.465","2.312","2.515","2.66","2.81","","","","","",""
"current_deferred_tax_liability","","","","","","","","","","","","","","","","","","","","","","","",""
"other_current_liabilities","","","","","","5.323","8.832000000000001","8.878","11.05","17.791","","","","","","","","-7.105427357601E-15","-7.105427357601E-15","133.326","229.325","303.993","537.398","537.398"
"total_current_liabilities","","11.264","","","18.281","18.136","23.969","21.62","30.469","34.73","17.594","17.208","19.547","20.366","19.032","25.246","29.962","48.608","39.483","220.43","340.999","387.704","582.303","582.303"
"lt_debt","","","","","","","","","","","","","","","","","","","","","","","",""
"noncurrent_capital_leases","","","","","","","","","","","","","","","","","","","97.991","93.61199999999999","88.425","82.676","79.67700000000001","79.67700000000001"
"pension_liabilities","","","","","","","","","","","19.425","19.916","24.001","25.31","29.296","34.783","36.502","39.053","47.365","62.326","59.719","56.302","60.124","60.124"
"noncurrent_deferred_revenue","","","","","1.317","0.857","","","","","","","","","","","","","","","","","",""
"other_lt_liabilities","138.783","148.209","177.453","20.428","","","","30.315","30.315","30.315","-7.105427357601E-15","7.105427357601E-15","","","","7.105427357601E-15","","","","-5.6843418860808E-14","-5.6843418860808E-14","","",""
"total_liabilities","138.783","159.473","177.453","20.428","19.598","18.993","23.969","51.935","60.784","65.045","37.019","37.124","43.548","45.676","48.328","60.029","66.464","87.661","184.839","376.368","489.143","526.682","722.104","722.104"
"common_stock","","","","","","","","","","","","","","","","","","","","","","","",""
"preferred_stock","","0.002","","","","","","","","","","","","","","","","","","","","","",""
"retained_earnings","","-141.342","-148.583","-100.637","-92.495","-87.074","-76.754","-68.855","-55.403","-34.605","-0.584","-5.644","51.042","101.813","168.011","255.14","353.583","463.252","591.086","799.369","956.966","1101.525","1244.216","1244.216"
"aoci","","0.127","","","-0.482","-0.733","-0.884","-1.32","-1.391","-1.651","-1.882","-3.093","-4.083","-4.537","-5.229","-12.228","-10.226","-12.394","-10.27","-4.65","-13.33","-37.697","-24.37","-24.37"
"apic","","6.161","7.819","233.11","249.122","265.03","289.988","305.508","313.896","340.615","340.716","283.609","295.557","307.059","321.215","342.311","331.081","341.86","342.541","329.742","330.262","345.468","333.292","333.292"
"treasury_stock","","","","","","-2.653","-37.227","-40","-40","-70","-25.933","-32.273","-32.273","-70.247","-93.405","-117.33","-159.791","-184.962","-153.388","-169.523","-232.712","-328.326","-260.298","-260.298"
"other_equity","-82.741","15.015","20.494","22.745","14.719","10.715","-0.726","-0.83999999999997","-0.6000000000000201","0.11699999999996","0.12200000000001","0.11800000000005","0.11900000000003","0.12","0.12100000000004","0.12","0.12099999999987","0.12199999999996","0.12200000000007","0.12300000000005","0.12300000000005","0.12300000000005","0.12300000000005","0.12300000000005"
"minority_interest_liability","","","","","","","","","","","","","","","","","","","","","","","",""
"total_equity","-82.741","-120.037","-120.27","155.218","170.864","185.285","174.397","194.493","216.502","234.476","312.439","242.717","310.362","334.208","390.713","468.013","514.768","607.878","770.091","955.061","1041.309","1081.093","1292.963","1292.963"
"total_liabilities_and_equity","56.042","39.436","57.183","175.646","190.462","204.278","198.366","246.428","277.286","299.521","349.458","279.841","353.91","379.884","439.041","528.042","581.232","695.539","954.9299999999999","1331.429","1530.452","1607.775","2015.067","2015.067"
"cfo_net_income","-65.096","-36.075","4.213","58.646","8.141999999999999","5.421","10.32","7.899","16.102","31.428","47.704","60.069","68.374","74.806","96.03700000000001","126.172","148.089","172.852","204.902","299.377","257.888","250.224","258.055","257.042"
