"pretax_margin","-0.03","-0.03","-0.09","-0.1","-0.05","-0.01","-0.01"
"net_income_margin","-0.04","-0.05","-0.1","-0.12","-0.08","-0.02","-0.02"
"fcf_margin","-0.04","","0.04","","0.05","0.04","0.04"
"assets_to_equity","","1.97","2.27","","7.84","9.44","9.44"
"equity_to_assets","","0.51","0.44","","0.13","0.11","0.11"
"debt_to_equity","","0.17","0.2","","2.69","3.44","3.44"
"debt_to_assets","","0.08","0.09","","0.34","0.36","0.36"
"revenue_per_share","97.34","90.56","86.42","83.25","75.09999999999999","70.03","70.03"
"ebitda_per_share","4.87","6.94","5.2","4.44","4.36","5.55","5.55"
"operating_income_per_share","-1.94","-1.67","-3.27","-2.99","-1.7","0.39","0.39"
"pretax_income_per_share","-2.81","-2.59","-7.86","-8.49","-3.75","-0.73","-0.73"
"fcf_per_share","-3.46","0.03","3.18","0.33","3.55","2.58","2.58"
"book_value_per_share","","26.56","22.02","","6.45","4.9","4.9"
"tangible_book_per_share","","20.98","16.26","","2.11","0.5600000000000001","0.5600000000000001"
"payout_ratio","","","","","","",""
"revenue_growth","","-0.07000000000000001","-0.05","-0.04","-0.09","-0.06","-0.06"
"gross_profit_growth","","0.02","-0.15","-0.05","0.2","0.13","0.13"
"ebitda_growth","","0.43","-0.25","-0.15","-0.01","0.29","0.29"
"operating_income_growth","","0.14","-0.97","0.09","0.42","1.23","1.23"
"pretax_income_growth","","0.08","-2.04","-0.08","0.55","0.8","0.8"
"net_income_growth","","0.04","-1.13","-0.15","0.4","0.75","0.75"
"eps_diluted_growth","","0.04","-1.13","-0.15","0.41","0.76","0.76"
"shares_diluted_growth","","","","","0.01","0.01","0.01"
"cash_and_equiv_growth","","","-0.33","-1","","-0.16","-0.16"
"ppe_growth","","","-0.04","-1","","-0.06","-0.06"
"total_assets_growth","","","-0.05","-1","","-0.08","-0.08"
"total_equity_growth","","","-0.17","-1","","-0.23","-0.23"
"cfo_growth","","0.68","-0.45","-1.19","7.56","-0.42","-0.42"
"capex_growth","","0.22","1.07","1.31","-0.88","5","5"
"fcf_growth","","1.01","100.71","-0.89","9.720000000000001","-0.26","-0.26"
"shares_eop","223.92","223.92","223.92","224.1","227.7","230.4","230.51"
"dividends","","","","","","",""
"price_to_earnings","","","","","-2.45","-14.75","-14.75"
"price_to_book","","","","","2.3","4.47","4.47"
"price_to_sales","","","","","0.2","0.31","0.31"
"price_to_tangible_book","","","","","7.02","38.86","38.86"
"price_to_fcf","","","","","4.18","8.470000000000001","8.470000000000001"
"market_cap","","","","","3360.852","5013.504","5013.504"
"period_end_price","","","","","14.76","21.76","21.76"
