"equity_to_assets","","0.48","0.51","0.49","0.47","0.48","0.48"
"debt_to_equity","","0.79","0.76","0.76","0.82","0.76","0.73"
"debt_to_assets","","0.38","0.38","0.38","0.39","0.36","0.35"
"revenue_per_share","5.01","5.2","7.78","8.67","9.470000000000001","9.460000000000001","9.65"
"ebitda_per_share","3.65","3.84","6","6.22","6.63","6.84","7.04"
"operating_income_per_share","2.82","2.7","4.25","4.32","4.68","4.79","4.93"
"pretax_income_per_share","3.42","3.01","4.54","4.36","4.96","5.13","5.2"
"fcf_per_share","1.89","1.85","0.82","4.46","3.98","0.27","1.56"
"book_value_per_share","","38.45","43.65","41.5","42.74","43.9","44.07"
"tangible_book_per_share","","10.92","16.67","15.13","17.04","18.86","19.24"
"payout_ratio","","","","0.38","0.67","0.7","0.68"
"revenue_growth","","0.04","0.5","0.11","0.1","",""
"gross_profit_growth","","0.04","0.5","0.11","0.1","",""
"ebitda_growth","","0.05","0.5600000000000001","0.04","0.07000000000000001","0.04",""
"operating_income_growth","","-0.04","0.57","0.02","0.09","0.03",""
"pretax_income_growth","","-0.12","0.51","-0.04","0.14","0.04",""
"net_income_growth","","-0.12","0.53","-0.02","0.21","0.04",""
"eps_diluted_growth","","-0.12","0.53","-0.02","0.21","0.03",""
"shares_diluted_growth","","","","","","",""
"cash_and_equiv_growth","","","-0.09","2.14","-0.54","-0.08",""
"ppe_growth","","","0.13","","0.09","0.17",""
"total_assets_growth","","","0.07000000000000001","-0.02","0.08","0.02",""
"total_equity_growth","","","0.14","-0.05","0.03","0.03",""
"cfo_growth","","0.09","0.53","-0.04","0.27","0.1",""
"capex_growth","","-0.2","-1.45","0.73","-1.41","-1.28",""
"fcf_growth","","-0.02","-0.5600000000000001","4.47","-0.1","-0.93",""
"shares_eop","96.864","96.864","96.864","96.73399999999999","96.755","96.971","97.11"
"dividends","","","","1.2","2.56","2.76","2.81"
"price_to_earnings","","","","15.12","14.45","13.84","14.83"
"price_to_book","","","","1.15","1.29","1.24","1.38"
"price_to_sales","","","","5.53","5.81","5.76","6.3"
"price_to_tangible_book","","","","3.17","3.23","2.89","3.16"
"price_to_fcf","","","","10.74","13.82","204.39","38.78"
"market_cap","","","","4641.29732","5346.6813","5314.0108","5933.3599"
"period_end_price","","","","47.98","55.26","54.8","54.8"
