"equity_and_other_investments","","","155.2","178.6","219.8","224.6","250.2","310.2","257.4","43.5","43.5"
"ppe_gross","","1948.4","2034.2","2349.5","2581.3","2874.5","3109.7","3232.8","3400.3","4829.9","4829.9"
"accumulated_depreciation","","-947.1","-991.1","-1078.3","-1160.5","-1276.7","-1407.7","-1567.1","-1702.1","-1875.8","-1875.8"
"ppe_net","","1001.3","1043.1","1271.2","1420.8","1597.8","1702","1665.7","1698.2","2954.1","2954.1"
"intangible_assets","","41.7","39.6","37.2","35.4","37.6","38.3","36.9","33.7","110.2","110.2"
"goodwill","","134.9","133.9","133","135.1","205.9","303.8","334.5","318","1040.7","1040.7"
"other_lt_assets","","126.3","6.5000000000005","7.4000000000001","11.1","20.7","65.400000000001","80.40000000000001","172.9","244.1","244.1"
"total_assets","","2055.9","2158.3","2485.6","2752.6","3048.1","4662.3","4209.4","4139.8","6519.8","6519.8"
"accounts_payable","","235.9","238","295","254.4","289.2","244.4","359.3","402.6","636.6","636.6"
"tax_payable","","","12","14.5","12.7","9.1","10.7","11.3","12.1","21.2","21.2"
"current_accrued_liabilities","","110.6","56.4","78.5","83.59999999999999","86.5","85.8","68.90000000000001","113.5","177.9","177.9"
"st_debt","","42.7","38.4","59.9","48.3","46.4","547.5","32","32.2","213.8","213.8"
"current_deferred_revenue","","","","","","","","","","",""
"current_deferred_tax_liability","","","","","","","","","","",""
"other_current_liabilities","","","64.8","107.5","119.7","121.6","108.1","117.6","116.3","282.2","282.2"
"total_current_liabilities","","389.2","409.6","555.4","518.7","552.8","1024.9","618.2","699.1","1360.2","1360.2"
"lt_debt","","86.5","104.6","2365","2336.7","2280.2","2992.6","2705.4","2695.8","3248.4","3248.4"
"noncurrent_capital_leases","","","","","","","","","","",""
"pension_liabilities","","","","","","","","","","",""
"noncurrent_deferred_revenue","","","144","90.5","92.09999999999999","125.7","152.5","159.7","172.5","252.1","252.1"
"other_lt_liabilities","","222.7","99.5","121.9","139.9","94","252.3","245.5","211.9","247.8","247.8"
"total_liabilities","","698.4","757.7","3132.8","3087.4","3052.7","4422.3","3728.8","3779.3","5108.5","5108.5"
"common_stock","","","","146","146","147","147","148","148","150","150"
"preferred_stock","","","","","","","","","","",""
"retained_earnings","","","","121","426.4","803.6","1064.6","1244.6","1305.5","2160.7","2160.7"
"aoci","","-5.1","-9.199999999999999","-9.300000000000001","-4.3","-25.3","-40.5","29.5","-15.6","-26.8","-26.8"
"apic","","","","-904.8","-900.4","-890.3","-862.9","-836.8","-813.3","-558.6","-558.6"
"treasury_stock","","","","-0.2","-2.9","-39.3","-68.2","-104.3","-264.1","-314.3","-314.3"
"other_equity","","1362.6","1409.8","0.09999999999990901","0.39999999999992","-0.30000000000012","5.6843418860808E-14","-0.39999999999992","-1.1368683772162E-13","0.30000000000018","0.30000000000018"
"minority_interest_liability","","","","","","","","","","",""
"total_equity","","1357.5","1400.6","-647.2","-334.8","-4.6","240","480.6","360.5","1411.3","1411.3"
"total_liabilities_and_equity","","2055.9","2158.3","2485.6","2752.6","3048.1","4662.3","4209.4","4139.8","6519.8","6519.8"
"cfo_net_income","270.3","277.6","294.6","340.2","433.7","487.2","365.9","317.8","200.9","1008.9","1094.6"
"cfo_da","79.2","96.40000000000001","95.90000000000001","109.1","143.3","162.4","182.3","187.8","192.1","222.8","289.5"
"cfo_receivables","-3.5","3.5","-15.1","1.2","-40.4","-25.1","1.1","-21","-76.3","-53.6","-15"
"cfo_inventory","24.5","-43.8","-10.7","-26.1","-23.6","-15.8","15.3","-22","-63","-125.1","-145.8"
"cfo_prepaid_expenses","6.9","7.6","3.5","-11.9","-15.5","-1.9","-2","-4.9","-6.8","1.8","-10"
"cfo_other_working_capital","-27.7","18.4","30.5","31.3","16.9","18.4","-48.3","92.40000000000001","60.2","127.3","2"
"cfo_change_in_working_capital","0.2","-14.3","8.199999999999999","-5.5","-62.6","-24.4","-33.9","44.5","-85.90000000000001","-49.6","-168.8"
"cfo_deferred_tax","","23.7","20.7","14.8","-3.6","37.5","20","3.8","13.5","0.4","27.2"
"cfo_stock_comp","4.8","6.9","3.2","5.7","13.5","18.8","22.8","20.6","21.3","38.5","44.9"
"cfo_other_noncash_items","31.9","-36.6","-40.3","-17.4","-43.1","-0.6000000000000201","16.9","-21.8","76.7","-459.3","-379.3"
"cf_cfo","386.4","353.7","382.3","446.9","481.2","680.9","574","552.7","418.6","761.7","908.1"
"cfi_ppe_net","-173.2","-114.7","-144.3","-287.4","-306.8","-334.2","-167.7","-147.2","-290.1","-654","-988"
"cfi_acquisitions_net","","-74.90000000000001","","","","-88.59999999999999","-139.3","","","-610.4","-11.2"
"cfi_investment_net","","","","","","","","","","",""
"cfi_intangibles_net","","","","","","","","","","",""
"cfi_other","","18.4","","2.1","","-0.20000000000005","-39","-15.3","-20.4","-76.5","-630.8"
"cf_cfi","-173.2","-171.2","-144.3","-285.3","-306.8","-423","-346","-162.5","-310.5","-1340.9","-1630"
"cff_common_stock_net","","","","-0.2","-2.7","-36.4","-28.9","-36.1","-158.4","-51.6","-169.5"
"cff_pfd_net","","","","","","","","","","",""
"cff_debt_net","-3.6","-15.7","12.3","771.5","-53.6","-67.7","1277.1","-804.3","-61.6","538.3","439.3"
"cff_dividend_paid","","","","-850.9","-110.2","-113.3","-121.3","-135.3","-138.4","-146.1","-162.3"
"cff_other","-196","-162","-245.1","-62.4","-12.4","-82.2","-1.8999999999999","1.7","-5","0.2000000000001","2.1"
"cf_cff","-199.6","-177.7","-232.8","-142","-178.9","-299.6","1125","-974","-363.4","340.8","109.6"
"ebitda","442.9","477.8","469.2","627.4","723.4","830.8","739.2","662.6","636.5","1104.9","1329.3"
"capex","-173.2","-114.7","-144.3","-287.4","-306.8","-334.2","-167.7","-147.2","-290.1","-654","-988"
"fcf","213.2","239","238","159.5","174.4","346.7","406.3","405.5","128.5","107.7","-79.90000000000001"
"book_value","","1357.5","1400.6","-647.2","-334.8","-4.6","240","480.6","360.5","1411.3","1758.2"
"tangible_book_value","","1180.9","1227.1","-817.4","-505.3","-248.1","-102.1","109.2","8.800000000000001","260.4","362.9"
"roa","","0.26","0.14","0.14","0.16","0.17","0.09","0.07000000000000001","0.05","0.19","0.18"
"roe","","0.4","0.21","0.87","-0.85","-2.82","3.11","0.88","0.48","1.14","0.89"
"roic","","0.36","0.19","0.2","0.22","0.22","0.12","0.09","0.06","0.25","0.23"
"roce","","0.45","0.21","0.27","0.27","0.28","0.17","0.12","0.13","0.2","0.2"
"rotce","","0.5","0.24","0.3","0.3","0.3","0.18","0.13","0.14","0.24","0.24"
"gross_margin","0.21","0.2","0.22","0.25","0.26","0.27","0.24","0.23","0.2","0.27","0.27"
"ebitda_margin","0.16","0.16","0.16","0.2","0.21","0.22","0.19","0.18","0.16","0.21","0.2"
"operating_margin","0.13","0.13","0.12","0.16","0.17","0.18","0.15","0.13","0.11","0.16","0.16"
"pretax_margin","0.13","0.13","0.12","0.14","0.14","0.15","0.12","0.1","0.07000000000000001","0.14","0.14"
"net_income_margin","0.09","0.09","0.1","0.1","0.12","0.13","0.1","0.09","0.05","0.19","0.17"
"fcf_margin","0.08","0.08","0.08","0.05","0.05","0.09","0.11","0.11","0.03","0.02","-0.01"
"assets_to_equity","","1.51","1.54","-3.84","-8.220000000000001","-662.63","19.43","8.76","11.48","4.62","4.12"
"equity_to_assets","","0.66","0.65","-0.26","-0.12","","0.05","0.11","0.09","0.22","0.24"
"debt_to_equity","","0.1","0.1","-3.75","-7.12","-505.78","14.75","5.7","7.57","2.45","2.19"
"debt_to_assets","","0.06","0.07000000000000001","0.98","0.87","0.76","0.76","0.65","0.66","0.53","0.53"
"revenue_per_share","19.23","19.98","20.45","21.61","23.29","25.5","25.78","24.96","28.09","36.85","44.85"
"ebitda_per_share","3.03","3.26","3.2","4.28","4.92","5.64","5.03","4.5","4.36","7.61","9.1"
"operating_income_per_share","2.48","2.61","2.55","3.54","3.95","4.54","3.79","3.23","3.05","6.08","7.12"
"pretax_income_per_share","2.45","2.56","2.51","3.12","3.21","3.81","3.05","2.42","1.94","5.32","6.24"
"fcf_per_share","1.46","1.63","1.63","1.09","1.19","2.35","2.76","2.76","0.88","0.74","-0.57"
"book_value_per_share","","9.27","9.57","-4.41","-2.28","-0.03","1.63","3.27","2.47","9.720000000000001","12.1"
"tangible_book_per_share","","8.07","8.380000000000001","-5.58","-3.44","-1.68","-0.6899999999999999","0.74","0.06","1.79","2.5"
"payout_ratio","","","","0.17","0.27","0.25","0.35","0.43","0.7","0.15","0.16"
"revenue_growth","","0.04","0.02","0.06","0.08","0.1","0.01","-0.03","0.12","0.31",""
"gross_profit_growth","","","0.13","0.18","0.13","0.14","-0.11","-0.07000000000000001","","0.72",""
"ebitda_growth","","0.08","-0.02","0.34","0.15","0.15","-0.11","-0.1","-0.04","0.74",""
"operating_income_growth","","0.05","-0.02","0.39","0.12","0.15","-0.17","-0.15","-0.06","0.98",""
"pretax_income_growth","","0.05","-0.02","0.24","0.03","0.19","-0.2","-0.21","-0.21","1.73",""
"net_income_growth","","0.03","0.06","0.15","0.28","0.15","-0.24","-0.13","-0.37","4.02",""
"eps_diluted_growth","","0.02","0.05","0.16","0.27","0.13","-0.22","-0.13","-0.36","4.04",""
"shares_diluted_growth","","","","","","","","","-0.01","",""
"cash_and_equiv_growth","","","0.19","0.57","-0.03","-0.78","110.8","-0.43","-0.33","-0.42",""
"ppe_growth","","","0.04","0.22","0.12","0.12","0.07000000000000001","-0.02","0.02","0.74",""
"total_assets_growth","","","0.05","0.15","0.11","0.11","0.53","-0.1","-0.02","0.57",""
"total_equity_growth","","","0.03","-1.46","0.48","0.99","53.17","1","-0.25","2.91",""
"cfo_growth","","-0.08","0.08","0.17","0.08","0.42","-0.16","-0.04","-0.24","0.82",""
"capex_growth","","0.34","-0.26","-0.99","-0.07000000000000001","-0.09","0.5","0.12","-0.97","-1.25",""
"fcf_growth","","0.12","","-0.33","0.09","0.99","0.17","","-0.68","-0.16",""
"shares_eop","146.4","146.4","146","146.075","146.332","146.069","146.039","146.192","144.071","145.666","144.39"
"dividends","","","","0.38","0.76","0.78","0.86","0.93","0.96","1.05","1.2"
"price_to_earnings","","","","20.74","22.38","18.08","23.97","37.95","48.46","16.06","13.48"
"price_to_book","","","","-10.47","-27.86","-1881.43","36.55","25.09","27.01","11.48","8.390000000000001"
"price_to_sales","","","","2.14","2.72","2.3","2.31","3.29","2.38","3.03","2.25"
"price_to_tangible_book","","","","-8.289999999999999","-18.46","-34.88","-85.91","110.43","1106.4","62.2","40.67"
"price_to_fcf","","","","42.5","53.49","24.96","21.59","29.74","75.77","150.4","-184.71"
"market_cap","","","","6779.34075","9328.665000000001","8654.588250000001","8771.102339999999","12059.37808","9736.31818","16198.0592","14758.20411"
"period_end_price","","","","46.41","63.75","59.25","60.06","82.48999999999999","67.58","111.2","111.2"
