"Company: ","Globalfoundries Inc (GFS:US)","","","","","",""
"Exchange: ","NASDAQ","","","","","",""
"Last Close Price: ","51","","","","","",""
"Industry: ","Semiconductors & Semiconductor Equipment","","","","","",""
"Currency: ","USD","","","","","",""
"Country: ","US","","","","","",""
"Market Cap.: ","27825","","","","","",""
"Enterprise Value: ","26210","","","","","",""
"period_end_date","2018-12","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","6196.039","5812.788","4851","6585","8108","7392","7100"
"cogs","6646.09","6345.032","5563","5572","5869","5291","5121"
"gross_profit","-450.051","-532.244","-712","1013","2239","2101","1979"
"sga","325.269","358.942","330","546","451","448","459"
"rnd","926.22","582.974","476","478","482","428","443"
"special_charges","","","","","","",""
"other_opex","127.478","86.68600000000001","115","49","45","25","25"
"total_opex","1378.967","1028.602","921","1073","978","901","927"
"operating_income","-1829.018","-1560.846","-1633","-60","1261","1200","1052"
"net_interest_income_normal","-154.521","-218.797","-151","-108","-60","12","21"
"other_nonoperating_income","-626.0410000000001","632.518","419","-8","331","-128","-111"
"pretax_income","-2609.58","-1147.125","-1365","-176","1532","1084","962"
"income_tax","-16.446","-224.061","12","-78","-86","-66","-64"
"net_income_continuing","-2626.026","-1371.186","-1353","-254","1446","1018","898"
"net_income_discontinued","-148.02","","","","","",""
"income_allocated_to_minority_interest","72.443","","3","4","2","2","1"
"other_income_statement_items","-4.5474735088646E-13","","","","","",""
"net_income","-2701.603","-1371.186","-1350","-250","1448","1020","899"
"preferred_dividends","","","","","","",""
"net_income_available_to_shareholders","-2701.603","-1371.186","-1350","-250","1448","1020","899"
"eps_basic","-5.08","-2.58","-2.54","-0.49","2.69","1.85","1.62"
"eps_diluted","-5.08","-2.58","-2.54","-0.49","2.62","1.83","1.62"
"shares_basic","531.846","531.846","531.846","506","539","552","552"
"shares_diluted","531.846","531.846","531.846","506","552","556","556"
"cash_and_equiv","","997.3150000000001","908.077","2939","2352","2387","2387"
"st_investments","","","","23","701","1085","1085"
"receivables","","2065.383","1108.594","1208","1408","1368","1368"
"inventories","","351.923","919.519","1121","1339","1487","1487"
"other_current_assets","","99.529","50.534","","","",""
"total_current_assets","","3514.15","2986.724","5291","5800","6327","6327"
"equity_and_other_investments","","85.5","36.702","","509","578","578"
"ppe_gross","","29824.419","30445.714","31914","34381","34960","34960"
"accumulated_depreciation","","-20213.15","-22219.512","-23201","-23785","-24796","-24796"
"ppe_net","","9611.269","8226.201999999999","8713","10596","10164","10164"
"intangible_assets","","629.301","529.922","359","345","373","373"
"goodwill","","5.48","18.02","18","18","18","18"
"other_lt_assets","","651.806","524.063","647","573","584","584"
"total_assets","","14497.506","12321.633","15028","17841","18044","18044"
"accounts_payable","","","414.547","551","532","511","511"
"tax_payable","","37.057","","","","",""
"current_accrued_liabilities","","558.8099999999999","470.8","603","573","496","496"
"st_debt","","686.913","381.807","297","223","571","571"
"current_deferred_revenue","","142.648","144.971","562","702","988","988"
"current_deferred_tax_liability","","","","","","",""
"other_current_liabilities","","779.727","352.675","1015","1254","501","501"
"total_current_liabilities","","2336.067","1896.07","3163","3359","3099","3099"
"lt_debt","","2042.254","1956.148","1716","2288","1801","1801"
"noncurrent_capital_leases","","388.257","333.242","291","270","350","350"
"pension_liabilities","","","","","","",""
"noncurrent_deferred_revenue","","196.714","167.377","1517","1620","1355","1355"
"other_lt_liabilities","","515.0839999999999","727.294","308","344","288","288"
"total_liabilities","","5478.376","5080.131","6995","7881","6893","6893"
"common_stock","","10","10","11","11","11","11"
"preferred_stock","","","","","","",""
"retained_earnings","","-13870.938","-15218.509","-15469","-14021","-13001","-13001"
"aoci","","5.846","-3.319","-54","92","67","67"
"apic","","11706.535","11707.515","23487","23831","24027","24027"
"treasury_stock","","","","","","",""
"other_equity","","11167.687","10680.687","","","",""
"minority_interest_liability","","","65.128","58","47","47","47"
"total_equity","","9019.129999999999","7241.502","8033","9960","11151","11151"
"total_liabilities_and_equity","","14497.506","12321.633","15028","17841","18044","18044"
"cfo_net_income","-2774.046","-1371.186","-1353","-254","1446","1018","898"
"cfo_da","2947.924","2678.224","2522","1618","1623","1451","1500"
"cfo_receivables","-187.952","-143.71","753","-387","35","-169","-40"
"cfo_inventory","-28.524","-42.325","-560","-202","-261","-148","-244"
"cfo_prepaid_expenses","","","","","","",""
"cfo_other_working_capital","-232.44","-98.81","-134","1819","60","-190","-146"
"cfo_change_in_working_capital","-448.916","-284.845","59","1230","-166","-507","-430"
"cfo_deferred_tax","3.693","214.272","-38","93","82","50","51"
"cfo_stock_comp","5.53","","1","223","181","150","157"
"cfo_other_noncash_items","545.124","-739.646","-187","-71","-542","-37","-42"
"cf_cfo","279.309","496.819","1004","2839","2624","2125","2134"
"cfi_ppe_net","-1064.943","-335.776","-483","-1443","-3018","-1780","-1171"
"cfi_acquisitions_net","36.3","832.627","111","","","236",""
"cfi_investment_net","29.257","","","","-996","-474","-870"
"cfi_intangibles_net","-178.381","-184.884","-143.2","-104.771","","","-60"
"cfi_other","10.588","31.782","149.2","97.771","-44","136","205"
"cf_cfi","-1167.179","343.749","-366","-1450","-4058","-1882","-1896"
"cff_common_stock_net","","","","1444","168","42","33"
"cff_pfd_net","","","","","","",""
"cff_debt_net","836.537","-991.018","-1044","-911","581","-259","-279"
"cff_dividend_paid","","","","","","",""
"cff_other","295.547","307.186","311","117","93","5","-3"
"cf_cff","1132.084","-683.832","-733","650","842","-212","-249"
"ebitda","1118.906","1117.378","889","1558","2884","2651","2552"
"capex","-1064.943","-335.776","-483","-1443","-3018","-1780","-1171"
"fcf","-785.634","161.043","521","1396","-394","345","963"
"book_value","","9019.129999999999","7241.502","8033","9960","11151","11297"
"tangible_book_value","","8384.349","6693.56","7656","9597","10760","10816"
"roa","","-0.19","-0.1","-0.02","0.09","0.06","0.05"
"roe","","-0.3","-0.17","-0.03","0.16","0.1","0.08"
"roic","","-0.23","-0.12","-0.02","0.12","0.08","0.07000000000000001"
"roce","","-0.24","-0.14","-0.01","0.09","0.08","0.07000000000000001"
"rotce","","-0.26","-0.15","-0.01","0.1","0.08","0.07000000000000001"
"gross_margin","-0.07000000000000001","-0.09","-0.15","0.15","0.28","0.28","0.28"
"ebitda_margin","0.18","0.19","0.18","0.24","0.36","0.36","0.36"
"operating_margin","-0.3","-0.27","-0.34","-0.01","0.16","0.16","0.15"
"pretax_margin","-0.42","-0.2","-0.28","-0.03","0.19","0.15","0.14"
