"receivables","","0.178","3.252","18.03","65.58799999999999","152.919","64.364","75.209","84.959","110.883","122.712","126.977","122.538","108.082","95.934","97.834","108.371","118.251","162.52","217.182","329.188","331.231","331.231"
"inventories","","0.448","2.414","28.494","86.20999999999999","248.391","143.205","93.32899999999999","121.155","129.627","164.804","162.341","171.012","168.192","147.029","130.347","124.491","172.028","175.121","213.52","471.551","385.054","385.054"
"other_current_assets","","0.008999999999999999","0.35","5.042","20.912","30.305","20.137","21.373","29.317","27.246","31.251","33.615","34.346","26.334","34.947","24.74","24.069","26.85","19.398","22.67","33.607","45.131","45.131"
"total_current_assets","","0.961","7.07","56.353","237.691","467.95","279.371","267.254","381.014","525.343","613.115","640.077","595.408","445.949","425.475","425.049","380.298","425.382","492.841","666.569","1025.975","910.704","910.704"
"equity_and_other_investments","","","","","","","","","","","","","","","","","","","","","","",""
"ppe_gross","","0.401","4.261","17.454","43.724","115.371","141.323","121.169","144.97","157.441","186.959","185.122","168.087","147.14","132.693","126.838","103.167","309.237","311.193","352.911","518.5700000000001","646.265","646.265"
"accumulated_depreciation","","-0.083","-0.535","-2.689","-8.875","-27.187","-45.431","-50.085","-74.956","-89.75700000000001","-104.718","-98.151","-99.79900000000001","-97.65000000000001","-88.60299999999999","-91.806","-80.956","-79.604","-86.30500000000001","-83.745","-97.136","-120.51","-120.51"
"ppe_net","","0.318","3.726","14.765","34.849","88.184","95.892","71.084","70.014","67.684","82.241","86.971","68.288","49.49","44.09","35.032","22.211","229.633","224.888","269.166","421.434","525.755","525.755"
"intangible_assets","","0.01","5.428","5.647","12.212","31.633","40.892","35.984","45.461","48.641","57.201","72.312","97.34099999999999","82.3","72.7","56.425","45.694","47.093","37.635","28.802","1800.171","1792.56","1792.56"
"goodwill","","","","","11.55","23.76","","","","","2.73","2.51","2.04","1.97","1.48","1.69","1.61","1.58","1.72","1.6","714.8099999999999","711.59","711.59"
"other_lt_assets","0.454","0.015","","1.267","3.155","15.898","39.844","35.416","52.992","53.785","74.351","73.289","43.854","28.311","22.645","25.499","19.088","35.114","361.639","578.931","539.407","703.225","703.225"
"total_assets","0.454","1.304","16.224","78.032","299.457","627.425","455.999","409.738","549.481","695.453","829.638","875.159","806.931","608.02","566.39","543.6950000000001","468.901","738.802","1118.723","1545.068","4501.797","4643.834","4643.834"
"accounts_payable","","0.431","3.048","20.829","43.794","82.979","35.137","23.434","35.669","66.517","63.976","57.45","42.923","63.336","61.927","66.381","77.23099999999999","95.754","112.778","162.145","230.821","260.978","260.978"
"tax_payable","","","","","","","24.42","6.377","23.084","17.915","20.591","25.134","14.975","13.434","11.571","9.023999999999999","10.69","11.05","17.518","29.328","116.46","89.72","89.72"
"current_accrued_liabilities","","0.315","1.829","8.276","22.154","25.845","51.515","56.196","59.488","21.056","32.435","47.613","44.857","44.177","32.807","26.291","30.314","38.153","40.164","57.057","98.571","114.047","114.047"
"st_debt","","","0.978","8.503","0.541","7.107","22.431","0.64","1.901","10.251","9.981999999999999","5.176","5.288","4.772","2.338","0.662","","","","","24.362","23.328","23.328"
"current_deferred_revenue","","","","","","","","","","","2.593","6.94","3.075","","","","","","","","","",""
"current_deferred_tax_liability","","","","","","0.265","0.03","0.008999999999999999","17.62","2.889","2.405","11.199","11.869","","","","","","","","","",""
"other_current_liabilities","","","3","8.696999999999999","21.42","51.252","-2.8421709430404E-14","","","36.675","25.956","33.416","30.898","41.378","40.497","54.66","66.256","63.681","74.06","96.78100000000001","113.604","147.956","147.956"
"total_current_liabilities","","0.746","8.855","46.305","87.90900000000001","167.448","133.533","86.65600000000001","137.762","155.303","157.938","186.928","153.885","167.097","149.14","157.018","184.491","257.223","291.584","388.243","641.274","698.296","698.296"
"lt_debt","","","1.409","3.422","","0.008999999999999999","","","","","4.596","11.67","6.381","1.627","","","120","205","180","771.39","2298.027","1640.996","1640.996"
"noncurrent_capital_leases","","","","","0.116","","","","","","","","","","","","","140.148","146.401","149.237","215.119","269.769","269.769"
"pension_liabilities","","","","","","","","","","","","","","","","","","","","","","",""
"noncurrent_deferred_revenue","","","1.783","1.772","1.688","1.858","2.917","2.192","0.847","","","","","","","","","","","0.176","302.03","12.912","12.912"
"other_lt_liabilities","0.065","2.2","7.768","7.619","1.486","13.997","32.386","33.27","34.766","48.37","49.704","51.817","21.468","17.667","17.966","18.379","14.102","4.526000000000099","210.105","221.94","227.416","567.938","567.938"
