"Company: ","First Solar Inc (FSLR:US)","","","","","","","","","","","","","","","","","","","","","","",""
"Exchange: ","NASDAQ","","","","","","","","","","","","","","","","","","","","","","",""
"Last Close Price: ","256.74","","","","","","","","","","","","","","","","","","","","","","",""
"Industry: ","Semiconductors & Semiconductor Equipment","","","","","","","","","","","","","","","","","","","","","","",""
"Currency: ","USD","","","","","","","","","","","","","","","","","","","","","","",""
"Country: ","US","","","","","","","","","","","","","","","","","","","","","","",""
"Market Cap.: ","27967","","","","","","","","","","","","","","","","","","","","","","",""
"Enterprise Value: ","26396","","","","","","","","","","","","","","","","","","","","","","",""
"period_end_date","2001-12","2002-12","2003-12","2004-12","2005-12","2006-12","2007-12","2008-12","2009-12","2010-12","2011-12","2012-12","2013-12","2014-12","2015-12","2016-12","2017-12","2018-12","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","","0.49","3.21","13.522","48.063","134.974","503.976","1246.301","2066.2","2563.515","2766.207","3368.545","3309.616","3391.187","4112.65","2904.563","2941.324","2244.044","3063.117","2711.332","2923.377","2619.319","3318.602","3564.424"
"cogs","14.271","7.007","","18.851","31.483","80.73","252.573","567.908","1021.618","1378.669","1794.456","2515.796","2444.984","2566.246","2979.888","2266.145","2392.377","1851.867","2513.905","2030.659","2193.423","2549.461","2017.923","2029.793"
"gross_profit","-14.271","-6.517","3.21","-5.329","16.58","54.244","251.403","678.393","1044.582","1184.846","971.751","852.749","864.6319999999999","824.941","1132.762","638.418","548.947","392.177","549.212","680.673","729.954","69.858","1300.679","1534.631"
"sga","7.57","9.587999999999999","","10.212","18.998","45.073","99.11499999999999","206.537","286.806","321.704","412.541","280.928","270.261","253.827","255.192","261.994","202.699","176.857","205.471","222.918","170.32","164.724","197.622","199.421"
"rnd","3.766","6.029","","1.24","2.372","6.361","15.107","33.517","78.161","94.797","140.523","132.46","134.3","143.969","130.593","124.762","88.57299999999999","84.47199999999999","96.611","93.738","99.11499999999999","112.804","152.307","164.539"
"special_charges","","","","","","","","","","","","","","","","","","","","","","","",""
"other_opex","0.119","","","","","","","","","19.442","33.62","7.823","2.768","5.146","16.818","1.021","42.643","90.735","45.915","40.528","21.052","73.077","64.777","60.691"
"total_opex","11.455","15.617","","11.452","21.37","51.434","114.222","240.054","364.967","435.943","586.684","421.211","407.329","402.942","402.603","387.777","333.915","352.064","347.997","357.184","290.487","350.605","414.706","424.651"
"operating_income","-25.726","-22.134","3.21","-16.781","-4.79","2.81","137.181","438.339","679.615","748.903","385.067","431.538","457.303","421.999","730.159","250.641","215.032","40.113","201.215","323.489","439.467","-280.747","885.973","1109.98"
"net_interest_income_normal","","","","","","","","20.649","4.477","14.369","13.291","-1.064","14.868","16.048","15.541","4.655","9.939","33.867","21.82","-7.477","-6.928","21.059","84.702","77.663"
"other_nonoperating_income","25.726","-4.09","-3.21","0.01","-1.761","6.37","18.781","4.788","2.222","-1.195","-452.071","-470.278","-91.19199999999999","-5.946","-12.37","-792.547","-22.856","39.167","-343.164","-22.822","139.623","268.286","-79.38500000000001","-76.50700000000001"
"pretax_income","","-26.224","","-16.771","-6.551","9.18","155.962","463.776","686.314","762.077","-53.713","-39.804","380.979","432.101","733.33","-537.251","202.115","113.147","-120.129","293.19","572.162","8.598000000000001","891.29","1111.136"
"income_tax","","","","","","-5.206","2.392","-115.446","-46.176","-97.876","14.22","-56.534","-30.098","-31.188","-32.329","-23.167","-371.996","-3.441","5.48","107.294","-103.469","-52.764","-60.513","-86.304"
"net_income_continuing","","-26.224","","-16.771","-6.551","3.974","158.354","348.33","640.138","664.201","-39.493","-96.33799999999999","350.881","400.913","701.001","-560.418","-169.881","109.706","-114.649","400.484","468.693","-44.166","830.777","1024.832"
"net_income_discontinued","","","","","","","","","","","","","","","","","","","","","","","",""
"income_allocated_to_minority_interest","","","","","","","","","","","","","","","","","","","","","","","",""
"other_income_statement_items","-27.134","","-28.043","","0.089","8.8817841970013E-16","2.8421709430404E-14","-5.6843418860808E-14","1.1368683772162E-13","","","","-0.16299999999995","-4.949","-107.595","144.306","4.266","34.62","-0.28400000000001","-2.129","-5.6843418860808E-14","7.105427357601E-15","1.1368683772162E-13","5.6843418860808E-14"
"net_income","-27.134","-26.224","-28.043","-16.771","-6.462","3.974","158.354","348.33","640.138","664.201","-39.493","-96.33799999999999","350.718","395.964","593.4059999999999","-416.112","-165.615","144.326","-114.933","398.355","468.693","-44.166","830.777","1024.832"
"preferred_dividends","","","","","","","","","","","","","","","","","","","","","","","",""
"net_income_available_to_shareholders","-27.134","-26.224","-28.043","-16.771","-6.462","3.974","158.354","348.33","640.138","664.201","-39.493","-96.33799999999999","350.718","395.964","593.4059999999999","-416.112","-165.615","144.326","-114.933","398.355","468.693","-44.166","830.777","1024.832"
"eps_basic","-0.51","-0.49","-0.78","-0.39","-0.13","0.07000000000000001","2.12","4.34","7.67","7.82","-0.46","-1.11","3.74","3.96","5.88","-4.05","-1.59","1.38","-1.09","3.76","4.41","-0.41","7.78","9.59"
"eps_diluted","-0.51","-0.49","-0.78","-0.39","-0.13","0.07000000000000001","2.03","4.24","7.53","7.68","-0.46","-1.11","3.67","3.9","5.83","-4.05","-1.59","1.36","-1.09","3.73","4.38","-0.41","7.74","9.539999999999999"
"shares_basic","53.757","53.757","36.028","43.198","48.846","56.31","74.70099999999999","80.178","83.5","84.89100000000001","86.06699999999999","86.86","93.697","100.048","100.886","102.866","104.328","104.745","105.31","105.867","106.263","106.551","106.795","106.795"
"shares_diluted","53.757","53.757","36.028","43.918","48.846","58.255","77.971","82.124","85.044","86.491","86.06699999999999","86.86","95.468","101.643","101.815","102.866","104.328","106.113","105.31","106.686","106.924","106.551","107.372","107.372"
"cash_and_equiv","1.56","2.05","","3.465","16.721","308.092","404.264","716.218","664.499","765.689","605.619","901.294","1325.072","1482.054","1126.826","1347.155","2268.534","1403.562","1352.741","1227.002","1450.654","1481.269","1946.994","1946.994"
"st_investments","","","","0.306","0.312","0.323","232.686","76.042","120.236","167.889","66.146","102.578","439.102","509.032","703.454","607.991","720.379","1143.704","811.506","520.066","375.389","1096.712","155.495","155.495"
"receivables","0.374","0.201","","4.393","1.098","55.481","54.042","61.703","226.884","307.019","843.967","972.279","657.706","224.892","612.549","510.734","433.369","617.971","712.293","292.456","454.709","329.611","1407.622","1407.622"
"inventories","0.307","2.058","","3.686","6.917","16.51","40.204","121.554","152.821","195.863","529.651","533.824","522.682","630.171","517.313","425.995","201.21","444.818","497.096","702.121","819.403","783.296","1012.112","1012.112"
"other_current_assets","","8.8817841970013E-16","","0.431","1.505","8.116","71.313","101.884","186.831","148","567.878","322.349","848.202","231.505","385.444","895.954","209.28","249.468","226.198","272.89","91.08799999999999","100.533","112.586","112.586"
"total_current_assets","2.241","4.309","","12.281","26.553","388.522","802.509","1077.401","1351.271","1584.46","2613.261","2832.324","3792.764","3077.654","3345.586","3787.829","3832.772","3859.523","3599.834","3014.535","3191.243","3791.421","4634.809","4634.809"
"equity_and_other_investments","","","","","","","","84.61799999999999","391.102","266.274","116.192","5.073","17.321","255.029","399.805","234.61","217.23","3.186","","","","","",""
"ppe_gross","7.158","9.842000000000001","","34.839","82.655","197.748","473.238","943.561","1214.572","1794.094","2433.745","2328.883","2325.814","2600.805","2717.676","2608.387","2790.321","3384.129","4242.946","4022.137","4370.315","5092.859","6192.869","6192.869"
"accumulated_depreciation","","","","-5.562","-8.877000000000001","-18.88","-43.134","-100.939","-225.79","-363.305","-617.787","-803.501","-940.73","-1134.424","-1339.799","-1530.644","-1218.676","-1319.278","-1439.109","-1149.792","-1295.891","-1462.772","-1694.116","-1694.116"
"ppe_net","7.158","9.842000000000001","","29.277","73.77800000000001","178.868","430.104","842.622","988.782","1430.789","1815.958","1525.382","1385.084","1466.381","1377.877","1077.743","1571.645","2064.851","2803.837","2872.345","3074.424","3630.087","4498.753","4498.753"
"intangible_assets","","","","","","","-0.0010000000000048","-0.0009999999999976701","-0.0049999999999955","-0.0020000000000095","0.0040000000000049","3.739","117.411","119.231","109.997","87.97199999999999","80.229","74.164","64.545","56.14","45.511","31.108","64.508","64.508"
"goodwill","","","","","","","33.45","33.83","286.52","433.29","65.44","65.44","84.98999999999999","84.98999999999999","84.98999999999999","14.46","14.46","14.46","14.46","14.46","14.46","14.46","29.69","29.69"
"other_lt_assets","0.235","0.226","","0.207","1.553","11.12","105.25","76.032","331.842","665.592","1166.759","1916.734","1485.932","1717.706","1998.076","1621.754","1148.165","1105.178","1033.013","1151.451","1088.108","784.152","1137.372","1137.372"
