"Company: ","Avantor Inc (AVTR:US)","","","","","","","",""
"Exchange: ","NYSE","","","","","","","",""
"Last Close Price: ","22.07","","","","","","","",""
"Industry: ","Life Sciences Tools & Services","","","","","","","",""
"Currency: ","USD","","","","","","","",""
"Country: ","US","","","","","","","",""
"Market Cap.: ","15283","","","","","","","",""
"Enterprise Value: ","20072","","","","","","","",""
"period_end_date","2016-12","2017-12","2018-12","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","691.3","1247.4","5864.3","6040.3","6393.6","7386.1","7512.4","6967.2","6866.7"
"cogs","371.6","814.6","4044.5","4119.6","4313.1","4883.4","4909.6","4603.4","4557.2"
"gross_profit","319.7","432.8","1819.8","1920.7","2080.5","2502.7","2602.8","2363.8","2309.5"
"sga","309.8","643.2","1406.3","1368.9","1373.7","1530.5","1472.6","1506.6","1537.2"
"rnd","","","","","","","","",""
"special_charges","","","","","","","","",""
"other_opex","","","","","","","","",""
"total_opex","309.8","643.2","1406.3","1368.9","1373.7","1530.5","1472.6","1506.6","1537.2"
"operating_income","9.9","-210.4","413.5","551.8","706.8","972.2","1130.2","857.2","772.3"
"net_interest_income_normal","-80.3","-200.9","-523.8","-440","-307.6","-217.4","-265.8","-284.8","-275.4"
"other_nonoperating_income","-0.2","-48.9","-3.5","-71.2","-336.9","-1.8","-13.3","-161.9","-161.6"
"pretax_income","-70.59999999999999","-460.2","-113.8","40.6","62.3","753","851.1","410.5","335.3"
"income_tax","-10.1","314.9","26.9","-2.8","54.3","-180.4","-164.6","-89.40000000000001","-75.3"
"net_income_continuing","-80.7","-145.3","-86.90000000000001","37.8","116.6","572.6","686.5","321.1","260"
"net_income_discontinued","","","","","","","","",""
"income_allocated_to_minority_interest","38.3","32.6","","","","","","",""
"other_income_statement_items","-7.105427357601E-15","1.4210854715202E-14","","-7.105427357601E-15","","","","","7.105427357601E-15"
"net_income","-42.4","-112.7","-86.90000000000001","37.8","116.6","572.6","686.5","321.1","260"
"preferred_dividends","","","269.5","152.5","64.59999999999999","64.59999999999999","24.2","",""
"net_income_available_to_shareholders","-42.4","-112.7","-356.4","-114.7","52","508","662.3","321.1","260"
"eps_basic","-0.09","-0.84","-0.72","-0.84","0.09","0.86","1.02","0.48","0.39"
"eps_diluted","-0.09","-0.84","-0.72","-0.84","0.09","0.85","1.01","0.47","0.38"
"shares_basic","491.3","496.5","496.5","401.2","576.3","590.5","650.9","675.6","675.6"
"shares_diluted","491.3","496.5","496.5","401.2","583.4","599.6","679.4","678.4","678.4"
"cash_and_equiv","","185.4","184.7","186.7","286.6","301.7","372.9","262.9","262.9"
"st_investments","","","","","","","","",""
"receivables","","875","931.2","988.8","1113.3","1222.1","1218.4","1150.2","1150.2"
"inventories","","695.1","671.1","711.2","739.6","872","913.5","828.1","828.1"
"other_current_assets","","78.3","112.6","134.8","91.40000000000001","81.40000000000001","153.1","143.7","143.7"
"total_current_assets","","1833.8","1899.6","2021.5","2230.9","2477.2","2657.9","2384.9","2384.9"
"equity_and_other_investments","","","","","","","","",""
"ppe_gross","","834","824.4","864.8","938.2","1150.7","1245.4","1354.4","1354.4"
"accumulated_depreciation","","-170.5","-225.8","-307.8","-388.3","-445.2","-518.4","-616.9","-616.9"
"ppe_net","","663.5","598.6","557","549.9","705.5","727","737.5","737.5"
"intangible_assets","","4989.3","4565.7","4220.2","4048.8","5140.3","4133.3","3775.3","3775.3"
"goodwill","","2847.3","2784.7","2769.4","2860.2","5341.1","5652.6","5716.7","5716.7"
"other_lt_assets","","112.6","63.000000000002","205.2","216.7","233.1","293.5","358.3","358.3"
"total_assets","","10446.5","9911.6","9773.299999999999","9906.5","13897.2","13464.3","12972.7","12972.7"
"accounts_payable","","542","557.4","560.2","678.9","755.1","758.2","625.9","625.9"
"tax_payable","","","","","","","","",""
"current_accrued_liabilities","","79","76.59999999999999","74.2","44.5","49.8","49.9","50.2","50.2"
"st_debt","","109","142.4","93.5","26.4","45.2","364.2","259.9","259.9"
"current_deferred_revenue","","","","","","","","",""
"current_deferred_tax_liability","","","","","","","","",""
"other_current_liabilities","","374.3","319.8","346.6","492.9","600.7","486.5","544.3","544.3"
