"goodwill","","6175","6197","6220","6154","5887","5218","5190","5160","5159","5095","5071","5032","5052","5052"
"other_lt_assets","","1177","1181","1425","2876","1239","10837","402","329","380","517","665","780","652","652"
"total_assets","","27312","27066","26562","26125","25622","26211","14228","13995","14957","16755","15441","15512","15401","15401"
"accounts_payable","","294","286","319","299","331","314","282","283","303","224","274","368","457","457"
"tax_payable","","17","20","11","21","33","56","12","","","","","","",""
"current_accrued_liabilities","","601","508","552","505","539","404","443","","","","","","",""
"st_debt","","384","407","52","137","204","33","46","","","","","39","39","39"
"current_deferred_revenue","","86","61","48","52","65","","366","350","332","370","350","433","502","502"
"current_deferred_tax_liability","","","","","","","","","","","","","","",""
"other_current_liabilities","","825","1067","1160","1243","1271","1877","1313","1966","2066","1611","2201","2420","2608","2608"
"total_current_liabilities","","2207","2349","2142","2257","2443","2684","2462","2615","2871","2431","3019","3372","3722","3722"
"lt_debt","","16408","15588","12671","11555","10249","6583","6556","7057","7748","10235","8558","8708","9157","9157"
"noncurrent_capital_leases","","","","","","","","","209","1245","1167","1024","832","808","808"
"pension_liabilities","","240","262","138","204","183","215","165","145","134","143","25","40","34","34"
"noncurrent_deferred_revenue","","5175","5159","5874","5814","5086","1933","1877","1837","1740","1769","1707","1812","1619","1619"
"other_lt_liabilities","","1580","1553","1461","1581","1710","8947","1477","1574","1691","2496","1927","1846","2408","2408"
"total_liabilities","","25610","24911","22286","21411","19671","20362","12537","13437","15429","18241","16260","16610","17748","17748"
"common_stock","","1","1","10","10","10","3","3","3","3","3","3","3","3","3"
"preferred_stock","","","","","","","","","","","","","","",""
"retained_earnings","","-6098","-5746","-5331","-4658","-3392","-3323","-6981","-6417","-5965","-6732","-6322","-5190","-4207","-4207"
"aoci","","-489","-406","-264","-628","-784","-1001","-741","-782","-840","-860","-779","-706","-731","-731"
"apic","","8454","8452","9948","10028","10151","10220","10298","10372","10489","10552","10720","10831","10968","10968"
"treasury_stock","","","","","","","","-891","-2625","-4169","-4453","-4443","-6040","-8393","-8393"
"other_equity","","","","","","","","","","","","","","",""
"minority_interest_liability","","-166","-146","-87","-38","-34","-50","3","7","10","4","2","4","13","13"
"total_equity","","1702","2155","4276","4714","5951","5849","1691","558","-472","-1486","-819","-1098","-2347","-2347"
"total_liabilities_and_equity","","27312","27066","26562","26125","25622","26211","14228","13995","14957","16755","15441","15512","15401","15401"
"cfo_net_income","111","255","359","460","682","1416","354","1089","769","886","-720","407","1257","1151","1210"
"cfo_da","574","564","550","603","628","692","673","336","325","346","331","188","162","147","146"
"cfo_receivables","-95","-96","-113","-88","-227","-61","-126","-204","-161","-105","488","-301","-270","-126",""
"cfo_inventory","155","119","137","19","56","-39","15","","","","","","","",""
"cfo_prepaid_expenses","4","-7","-15","4","-8","-27","-20","-11","-39","6","60","-22","-21","-27",""
"cfo_other_working_capital","735","319","-41","952","47","141","700","227","297","237","345","-205","462","1008","843"
"cfo_change_in_working_capital","799","335","-32","887","-132","14","569","12","97","138","893","-528","171","855","843"
"cfo_deferred_tax","18","-187","73","65","14","-479","-85","-729","-14","-20","-235","-4","34","-264","-274"
"cfo_stock_comp","56","19","50","262","78","124","91","121","127","154","97","193","162","169","177"
"cfo_other_noncash_items","-725","181","110","-176","37","-321","-292","20","-49","-120","342","-147","-105","-112","-140"
"cf_cfo","833","1167","1110","2101","1307","1446","1310","849","1255","1384","708","109","1681","1946","1962"
"cfi_ppe_net","-174","-535","-567","-376","-402","-409","-398","-133","-159","-205","-92","-79","-102","-247","-218"
"cfi_acquisitions_net","-216","-12","","-30","","-1402","","","","","","","-53","-15","-14"
"cfi_investment_net","324","","","","","","","","","","","","","",""
"cfi_intangibles_net","-6","-53","-31","-44","-65","-37","-55","-75","","","","","","",""
"cfi_other","4","137","40","68","157","2262","30","61","28","82","-15","22","32","-43","-15"
"cf_cfi","-68","-463","-558","-382","-310","414","-423","-147","-131","-123","-107","-57","-123","-305","-247"
"cff_common_stock_net","","","","1243","","","","-891","-1721","-1538","-296","","-1590","-2338","-2554"
"cff_pfd_net","","","","","","","","","","","","","","",""
"cff_debt_net","-260","-686","-758","-3115","-1074","-1576","356","-36","671","653","2469","-1720","-25","426","1429"
"cff_dividend_paid","","","","","","-138","-277","-195","-181","-172","-42","","-123","-158","-156"
"cff_other","-443","-28","182","9","-1","-39","-123","-602","-69","-56","-99","-73","-27","30","26"
"cf_cff","-703","-714","-576","-1863","-1075","-1753","-44","-1724","-1300","-1113","2032","-1793","-1765","-2040","-1255"
"ebitda","1151","1559","1704","1705","2301","1429","1533","1468","1757","1922","212","1205","2256","2410","2437"
"capex","-174","-535","-567","-376","-402","-409","-398","-133","-159","-205","-92","-79","-102","-247","-218"
"fcf","659","632","543","1725","905","1037","912","716","1096","1179","616","30","1579","1699","1744"
"book_value","","1702","2155","4276","4714","5951","5849","1691","558","-472","-1486","-819","-1098","-2347","-2817"
"tangible_book_value","","-11949","-11415","-9160","-8383","-6590","-5627","-9775","-10758","-11709","-12404","-11725","-12018","-13482","-13952"
"roa","","0.02","0.01","0.02","0.03","0.05","0.01","0.05","0.05","0.06","-0.05","0.03","0.08","0.07000000000000001","0.08"
"roe","","0.3","0.18","0.13","0.15","0.26","0.06","0.29","0.68","20.49","0.73","-0.36","-1.31","-0.66","-0.57"
"roic","","0.03","0.02","0.02","0.04","0.09","0.02","0.1","0.09","0.11","-0.08","0.04","0.15","0.14","0.15"
"roce","","0.08","0.05","0.04","0.07000000000000001","0.03","0.04","0.06","0.12","0.13","-0.01","0.08","0.17","0.19","0.19"
"rotce","","0.17","0.1","0.1","0.15","0.07000000000000001","0.08","0.18","6.99","3.45","-0.06","0.41","1.51","2.46","2.44"
"gross_margin","0.22","0.22","0.23","0.25","0.27","0.24","0.26","0.24","0.25","0.26","0.14","0.29","0.31","0.29","0.28"
"ebitda_margin","0.14","0.18","0.18","0.18","0.22","0.2","0.23","0.18","0.2","0.2","0.05","0.21","0.26","0.24","0.23"
"operating_margin","0.07000000000000001","0.11","0.12","0.11","0.16","0.1","0.13","0.14","0.16","0.17","-0.03","0.18","0.24","0.22","0.22"
"pretax_margin","0.05","0.02","0.06","0.07000000000000001","0.11","0.07000000000000001","0.08","0.09","0.12","0.13","-0.21","0.1","0.2","0.17","0.17"
"net_income_margin","0.02","0.03","0.04","0.04","0.06","0.2","0.05","0.13","0.09","0.09","-0.17","0.07000000000000001","0.14","0.11","0.11"
"fcf_margin","0.08","0.07000000000000001","0.06","0.18","0.09","0.15","0.14","0.09","0.12","0.12","0.14","0.01","0.18","0.17","0.17"
"assets_to_equity","","16.05","12.56","6.21","5.54","4.31","4.48","8.41","25.08","-31.69","-11.28","-18.85","-14.13","-6.56","-5.66"
"equity_to_assets","","0.06","0.08","0.16","0.18","0.23","0.22","0.12","0.04","-0.03","-0.09","-0.05","-0.07000000000000001","-0.15","-0.18"
"debt_to_equity","","9.869999999999999","7.42","2.98","2.48","1.76","1.13","3.9","13.02","-19.05","-7.67","-11.7","-8.720000000000001","-4.26","-3.89"
"debt_to_assets","","0.61","0.59","0.48","0.45","0.41","0.25","0.46","0.52","0.6","0.68","0.62","0.62","0.65","0.6899999999999999"
"revenue_per_share","24.58","28.61","30.21","31.64","31.92","21.62","19.99","24.87","29.2","32.59","15.55","20.6","31.67","38.77","40.4"
"ebitda_per_share","3.51","5.08","5.55","5.54","6.99","4.33","4.66","4.49","5.76","6.63","0.77","4.29","8.140000000000001","9.130000000000001","9.35"
"operating_income_per_share","1.76","3.24","3.76","3.58","5.08","2.23","2.61","3.46","4.7","5.43","-0.43","3.62","7.56","8.57","8.789999999999999"
"pretax_income_per_share","1.28","0.64","1.87","2.27","3.49","1.62","1.64","2.3","3.53","4.29","-3.34","1.99","6.26","6.41","6.72"
"fcf_per_share","2.01","2.06","1.77","5.61","2.75","3.14","2.77","2.19","3.59","4.07","2.22","0.11","5.7","6.44","6.69"
"book_value_per_share","","5.54","7.02","13.9","14.33","18.03","17.78","5.17","1.83","-1.63","-5.36","-2.91","-3.96","-8.890000000000001","-11.05"
"tangible_book_per_share","","-38.92","-37.18","-29.77","-25.48","-19.97","-17.1","-29.89","-35.27","-40.38","-44.78","-41.73","-43.39","-51.07","-54.71"
"payout_ratio","","","","","","0.1","0.82","0.18","0.24","0.2","-0.06","","0.1","0.14","0.13"
"revenue_growth","","0.09","0.06","0.05","0.08","-0.32","-0.08","0.24","0.1","0.06","-0.54","0.34","0.52","0.17",""
"gross_profit_growth","","0.1","0.1","0.13","0.14","-0.39","-0.01","0.16","0.15","0.08","-0.76","1.84","0.63","0.09",""
"ebitda_growth","","0.35","0.09","","0.35","-0.38","0.07000000000000001","-0.04","0.2","0.09","-0.89","4.68","0.87","0.07000000000000001",""
"operating_income_growth","","0.72","0.16","-0.05","0.52","-0.5600000000000001","0.17","0.32","0.27","0.1","-1.08","9.550000000000001","1.06","0.08",""
"pretax_income_growth","","-0.53","1.92","0.22","0.64","-0.54","0.01","0.39","0.43","0.15","-1.74","1.61","2.1","-0.02",""
"net_income_growth","","0.98","0.39","0.18","0.62","1.09","-0.76","2.21","-0.3","0.15","-1.81","1.57","2.06","-0.09",""
"eps_diluted_growth","","1.08","0.41","0.18","0.52","1.08","-0.76","2.22","-0.25","0.22","-1.85","1.57","2.1","-0.04",""
"shares_diluted_growth","","-0.06","","","0.07000000000000001","","","-0.01","-0.07000000000000001","-0.05","-0.04","0.01","-0.01","-0.05",""
"cash_and_equiv_growth","","","-0.03","-0.21","-0.05","0.08","0.74","-0.46","-0.29","0.33","4.98","-0.5600000000000001","-0.15","-0.34",""
"ppe_growth","","","0.01","-0.02","-0.17","0.22","-0.96","0.04","0.04","2.4","-0.1","-0.11","-0.06","0.06",""
"total_assets_growth","","","-0.01","-0.02","-0.02","-0.02","0.02","-0.46","-0.02","0.07000000000000001","0.12","-0.08","","-0.01",""
"total_equity_growth","","","0.27","0.98","0.1","0.26","-0.02","-0.71","-0.67","-1.85","-2.15","0.45","-0.34","-1.14",""
"cfo_growth","","0.4","-0.05","0.89","-0.38","0.11","-0.09","-0.35","0.48","0.1","-0.49","-0.85","14.42","0.16",""
"capex_growth","","-2.07","-0.06","0.34","-0.07000000000000001","-0.02","0.03","0.67","-0.2","-0.29","0.55","0.14","-0.29","-1.42",""
"fcf_growth","","-0.04","-0.14","2.18","-0.48","0.15","-0.12","-0.21","0.53","0.08","-0.48","-0.95","51.63","0.08",""
"shares_eop","328.205","307","307","328.205","328.208","329.152","329.342","317.421","294.816","278.985","277.591","279.091","267.86","253.488","250.05"
"dividends","","","","","","0.42","0.84","0.6","0.6","0.6","0.15","","0.45","0.6","0.6"
"price_to_earnings","","","","37.2","26.9","10.61","56.03","23.38","27.71","35.12","-43.2","106.18","26.97","40.45","44.62"
"price_to_book","","","","3.61","3.84","2.5","3.24","14.99","37.94","-65.56","-20.78","-53.16","-30.83","-19.67","-19.01"
"price_to_sales","","","","1.59","1.72","2.09","2.88","3.12","2.38","3.27","7.17","7.52","3.86","4.51","5.09"
"price_to_tangible_book","","","","-1.69","-2.16","-2.26","-3.37","-2.59","-1.97","-2.64","-2.49","-3.71","-2.82","-3.42","-3.84"
"price_to_fcf","","","","8.949999999999999","20","14.36","20.76","35.4","19.31","26.24","50.14","1451.18","21.44","27.17","30.7"
"market_cap","","","","15438.7632","18103.95328","14890.83648","18937.165","25349.24106","21167.7888","30942.22635","30884.77466","43535.40509","33846.7896","46157.62992","53547.63592"
"period_end_price","","","","47.04","55.16","45.24","57.5","79.86","71.8","110.91","111.26","155.99","126.36","182.09","182.09"
