"total_liabilities_and_equity","","874","1964","3238","7860","8689","8962","8489","8500","9700","10592","12813","12312","14701","14701"
"cfo_net_income","7","15","12","123","108","72","2","-24","54","-96","-62","-75","1060","-14","-20"
"cfo_da","16","23","25","75","263","358","379","404","405","472","518","655","684","711","736"
"cfo_receivables","","","","","","","","","","","","","","",""
"cfo_inventory","","","","","","","","","","","","","","",""
"cfo_prepaid_expenses","","","","","","","","","","","","","","",""
"cfo_other_working_capital","11","-11","5","-63","-17","-31","3","-9","-34","-9","-46","-9","18","-70","-73"
"cfo_change_in_working_capital","11","-11","5","-63","-17","-31","3","-9","-34","-9","-46","-9","18","-70","-73"
"cfo_deferred_tax","4","9","10","8","4","12","-1","72","62","-8","8","12","194","13","14"
"cfo_stock_comp","","","","","","","","","","","","","","",""
"cfo_other_noncash_items","-2","-3","4","-23","4","14","194","74","11","118","127","118","-1169","62","51"
"cf_cfo","36","33","56","120","362","425","577","517","498","477","545","701","787","702","708"
"cfi_ppe_net","-25","-132","-564","-353","-60","-29","-20","-190","-83","-228","-124","-21","-112","-82","-304"
"cfi_acquisitions_net","-139","-88","-27","-154","-1208","-1095","-132","-276","-126","-266","-37","-486","1247","-14","-123"
"cfi_investment_net","","","","","-357","","","","","","","","","",""
"cfi_intangibles_net","","","","","","","","","","","","","","",""
"cfi_other","4","1","-3","-8","886","26","21","24","24","26","99","-358","-70","-427","-213"
"cf_cfi","-160","-219","-594","-515","-739","-1098","-131","-442","-185","-468","-62","-865","1065","-523","-640"
"cff_common_stock_net","","","","468","630","599","","34","153","100","62","","","",""
"cff_pfd_net","","","","","","","","","","","","","","",""
"cff_debt_net","104","-17","265","520","397","-136","165","-67","-38","-269","-443","-319","-1199","-786","-716"
"cff_dividend_paid","-46","-18","-72","-15","-101","-139","-173","-202","-238","-155","-211","-268","-353","-311","-316"
"cff_other","78","215","343","-541","-179","30","-194","-22","77","149","157","954","42","973","914"
"cf_cff","136","180","536","432","747","354","-202","-257","-46","-175","-435","367","-1510","-124","-118"
"ebitda","36","51","54","233","573","688","787","734","772","732","884","935","885","990","945"
"capex","-25","-132","-564","-353","-60","-29","-20","-190","-83","-228","-124","-21","-112","-82","-304"
"fcf","11","-99","-508","-233","302","396","557","327","415","249","421","680","675","620","404"
"book_value","","774","840","1252","2625","2738","2599","2159","2224","2262","2715","3300","4032","4994","5047"
"tangible_book_value","","743","810","1149","1201","1376","1296","931","1068","834","1345","801","1467","2620","2716"
"roa","","0.03","0.01","","","","0.01","","0.01","","","","0.05","0.01","0.01"
"roe","","0.04","0.01","0.01","0.01","0.01","0.02","-0.01","0.02","","0.01","0.02","0.16","0.02","0.02"
"roic","","0.03","0.01","","","","0.01","","0.01","","","","0.04","0.01","0.01"
"roce","","0.07000000000000001","0.02","0.07000000000000001","0.06","0.04","0.05","0.04","0.04","0.03","0.04","0.03","0.02","0.02","0.02"
"rotce","","0.08","0.02","0.07000000000000001","0.07000000000000001","0.05","0.06","0.05","0.05","0.03","0.04","0.03","0.02","0.03","0.02"
"gross_margin","0.32","0.37","0.35","0.62","0.67","0.67","0.7","0.68","0.6899999999999999","0.67","0.6899999999999999","0.65","0.63","0.64","0.62"
"ebitda_margin","0.25","0.31","0.31","0.6","0.6899999999999999","0.71","0.76","0.73","0.73","0.71","0.74","0.73","0.74","0.75","0.73"
"operating_margin","0.14","0.17","0.17","0.41","0.37","0.34","0.39","0.33","0.35","0.25","0.31","0.22","0.17","0.21","0.16"
"pretax_margin","0.08","0.15","0.13","0.34","0.14","0.09","","0.05","0.11","-0.1","-0.05","-0.05","1.08","-0.01","-0.02"
"net_income_margin","0.05","0.09","0.07000000000000001","0.03","0.02","0.03","0.06","-0.02","0.05","-0.01","0.02","0.04","0.49","0.06","0.06"
"fcf_margin","0.08","-0.6","-2.9","-0.6","0.36","0.41","0.54","0.32","0.39","0.24","0.35","0.53","0.57","0.47","0.31"
"assets_to_equity","","1.13","2.34","2.59","2.99","3.17","3.45","3.93","3.82","4.29","3.9","3.88","3.05","2.94","2.94"
"equity_to_assets","","0.89","0.43","0.39","0.33","0.32","0.29","0.25","0.26","0.23","0.26","0.26","0.33","0.34","0.34"
"debt_to_equity","","0.45","0.96","1.42","1.87","2.04","2.33","2.78","2.69","3.1","2.69","2.51","1.83","1.73","1.74"
"debt_to_assets","","0.39","0.41","0.55","0.63","0.64","0.67","0.71","0.7","0.72","0.6899999999999999","0.65","0.6","0.59","0.59"
"revenue_per_share","2.19","2.51","2.68","8.41","14.79","11.52","10.56","10.19","10.13","9.470000000000001","10.34","10.99","10.17","11.23","11.02"
"ebitda_per_share","0.55","0.78","0.83","5.07","10.23","8.19","8.029999999999999","7.41","7.42","6.72","7.62","7.99","7.56","8.460000000000001","8.08"
"operating_income_per_share","0.31","0.43","0.44","3.43","5.54","3.93","4.16","3.33","3.53","2.39","3.16","2.39","1.72","2.38","1.79"
"pretax_income_per_share","0.17","0.37","0.34","2.85","2","1","0.01","0.48","1.12","-0.95","-0.47","-0.54","10.96","-0.14","-0.2"
"fcf_per_share","0.17","-1.52","-7.79","-5.07","5.39","4.71","5.68","3.3","3.99","2.28","3.63","5.81","5.77","5.3","3.45"
"book_value_per_share","","11.86","12.87","27.22","46.88","32.6","26.52","21.81","21.38","20.75","23.41","28.21","34.46","42.68","43.14"
"tangible_book_per_share","","11.39","12.41","24.98","21.45","16.38","13.22","9.4","10.27","7.65","11.59","6.85","12.54","22.39","23.21"
"payout_ratio","","","","","","1.56","1.63","-6.86","2.73","-8","4.78","3.02","0.29","2.3","2.42"
"revenue_growth","","0.15","0.07000000000000001","1.21","1.14","0.17","0.07000000000000001","-0.03","0.04","-0.02","0.16","0.07000000000000001","-0.07000000000000001","0.1",""
"gross_profit_growth","","0.33","","2.92","1.31","0.17","0.13","-0.06","0.06","-0.04","0.2","","-0.1","0.11",""
"ebitda_growth","","0.42","0.06","3.31","1.46","0.2","0.14","-0.07000000000000001","0.05","-0.05","0.21","0.06","-0.05","0.12",""
"operating_income_growth","","0.4","0.04","4.45","0.96","0.06","0.24","-0.19","0.11","-0.29","0.41","-0.23","-0.28","0.39",""
"pretax_income_growth","","1.18","-0.08","4.95","-0.15","-0.25","-0.99","47","1.42","-1.9","0.48","-0.17","21.35","-1.01",""
"net_income_growth","","1.14","-0.2","0.08","0.23","1.06","0.73","-1.28","4","-1.23","3.27","1.04","10.41","-0.86",""
"eps_diluted_growth","","1.15","-0.2","0.58","0.03","0.33","0.45","-1.28","3.88","-1.22","3.2","1","10.34","-0.87",""
"shares_diluted_growth","","","","-0.3","0.22","0.5","0.17","0.01","0.05","0.05","0.06","0.01","","",""
"cash_and_equiv_growth","","","-0.08","1.68","6.27","-0.74","1.9","-0.54","1.75","-0.62","0.73","-0.33","2.67","-0.19",""
"ppe_growth","","","2.04","0.43","1.26","0.14","-0.06","-0.03","-0.03","0.2","0.2","0.09","-0.03","0.27",""
"total_assets_growth","","","1.25","0.65","1.43","0.11","0.03","-0.05","","0.14","0.09","0.21","-0.04","0.19",""
"total_equity_growth","","","0.09","0.49","1.1","0.04","-0.05","-0.17","0.03","0.02","0.2","0.22","0.22","0.24",""
"cfo_growth","","-0.08","0.7","1.14","2.02","0.17","0.36","-0.1","-0.04","-0.04","0.14","0.29","0.12","-0.11",""
"capex_growth","","-4.28","-3.27","0.37","0.83","0.52","0.31","-8.5","0.5600000000000001","-1.75","0.46","0.83","-4.33","0.27",""
"fcf_growth","","-10","-4.13","0.54","2.3","0.31","0.41","-0.41","0.27","-0.4","0.6899999999999999","0.62","-0.01","-0.08",""
"shares_eop","65.25","65.25","65.25","22.511","34.586","97.371","97.371","99.303","107.774","113.342","116.158","116.379","116.897","117.005","117.07"
"dividends","","","","","","0.63","0.95","1.1","1.26","0.8","1.05","1.33","1.43","1.54","1.57"
"price_to_earnings","","","","","","43.55","26.99","-117.3","38.73","-205.56","148.36","82.22","6.4","40.63","35.03"
"price_to_book","","","","","","0.52","0.59","0.87","0.84","1","1.37","1.27","0.92","0.64","0.53"
"price_to_sales","","","","","","1.48","1.49","1.86","1.77","2.19","3.09","3.26","3.13","2.44","2.09"
"price_to_tangible_book","","","","","","1.04","1.19","2.02","1.74","2.71","2.76","5.23","2.54","1.22","0.99"
"price_to_fcf","","","","","","3.63","2.76","5.74","4.48","9.08","8.81","6.17","5.52","5.18","6.68"
"market_cap","","","","","","1437.19596","1538.4618","1876.8267","1859.1015","2261.1729","3708.92494","4193.13537","3725.50739","3209.44715","2696.96525"
"period_end_price","","","","","","14.76","15.8","18.9","17.25","19.95","31.93","36.03","31.87","27.43","27.43"
