"cfo_deferred_tax","2.296","-29.533","-272.512","-776.683","-27.338","-117.889","-173.415","-139.48","19.575","125.235","206.389"
"cfo_stock_comp","1.91","3.04","4.63","11.28","135.01","85.63","96.01000000000001","61.24","66.56999999999999","51.14","43.13"
"cfo_other_noncash_items","21.003","35.868","191.337","109.158","424.863","377.576","416.997","40.031","124.842","72.91800000000001","-168.832"
"cf_cfo","60.825","36.31","617.523","1591.93","1787.607","1873.117","1366.749","1649.723","1887.92","1657.726","1714.888"
"cfi_ppe_net","-57.912","-64.66800000000001","-547.093","-713.347","-126.799","-158.846","-157.191","-168.238","-176.66","-176.353","-157.827"
"cfi_acquisitions_net","-1.787","-1997.503","-8501.541999999999","-63.518","-352.819","387.682","-227.065","-161.696","13.654","1609.347",""
"cfi_investment_net","","","","","","","","","","",""
"cfi_intangibles_net","","","","","","","","","","",""
"cfi_other","1.48","-39.489","-363.079","-636.4450000000001","-1258.592","-1207.013","-753.221","-1365.811","-1369.778","-1190.501","436.29"
"cf_cfi","-58.219","-2101.66","-9411.714","-1413.31","-1738.21","-978.177","-1137.477","-1695.745","-1532.784","242.493","278.463"
"cff_common_stock_net","","","","","1406.019","-149.868","447.807","","-20","","-93.35599999999999"
"cff_pfd_net","","","658.551","","-852.769","","","","","",""
"cff_debt_net","88.655","1355.3","4647.47","619.127","-276.762","-442.173","-414.798","67.73699999999999","55.763","-2057.091","-2007.548"
"cff_dividend_paid","","","","-749.999","-79.43899999999999","-564.7670000000001","-109.328","-116.348","-127.125","-128.587","-128.756"
"cff_other","-4.792","714.515","3522.754","-12.197","-4.048","-57.396","6.058","-79.837","76.529","41.829","51.453"
"cf_cff","83.863","2069.815","8828.775","-143.069","193.001","-1214.204","-70.261","-128.448","-14.833","-2143.849","-2178.207"
"ebitda","132.204","141.053","1397.44","2210.566","2293.387","2328.841","2074.615","1963.729","2382.757","2472.305","2457.283"
"capex","-57.912","-64.66800000000001","-547.093","-713.347","-126.799","-158.846","-157.191","-168.238","-176.66","-176.353","-157.827"
"fcf","2.913","-28.358","70.43000000000001","878.583","1660.808","1714.271","1209.558","1481.485","1711.26","1481.373","1557.061"
"book_value","","702.897","3804.976","3433.112","4224.805","3184.369","3039.336","3248.719","3393.148","3788.646","3735.781"
"tangible_book_value","","-1374.911","-9517.148999999999","-9494.249","-8345.276","-8444.933999999999","-8103.656","-8108.035","-6964.243","-5992.746","-6012.104"
"roa","","-0.06","-0.06","0.02","-0.04","-0.03","-0.04","-0.02","0.01","0.03","0.04"
"roe","","-0.21","-0.24","0.09","-0.16","-0.11","-0.2","-0.11","0.04","0.13","0.19"
"roic","","-0.07000000000000001","-0.07000000000000001","0.03","-0.04","-0.03","-0.05","-0.03","0.01","0.04","0.05"
"roce","","0.01","0.02","0.02","0.02","0.02","0.01","","0.04","0.07000000000000001","0.07000000000000001"
"rotce","","0.39","0.11","0.11","0.1","0.1","0.05","0.01","0.14","0.2","0.21"
"gross_margin","0.57","0.55","0.76","0.79","0.77","0.73","0.71","0.82","0.77","0.8","0.77"
"ebitda_margin","0.28","0.26","0.47","0.51","0.5","0.45","0.39","0.47","0.46","0.5","0.47"
"operating_margin","0.11","0.03","0.06","0.08","0.08","0.07000000000000001","0.03","0.01","0.13","0.22","0.21"
"pretax_margin","-0.03","-0.19","-0.27","-0.1","-0.14","-0.1","-0.15","-0.11","0.03","-0.01","0.05"
"net_income_margin","-0.04","-0.13","-0.18","0.08","-0.13","-0.08","-0.12","-0.08","0.03","0.09","0.13"
"fcf_margin","0.01","-0.05","0.02","0.2","0.36","0.33","0.23","0.35","0.33","0.3","0.3"
"assets_to_equity","","3.3","4.51","4.96","4.07","5.05","5.3","5.2","5.25","4.21","4.27"
"equity_to_assets","","0.3","0.22","0.2","0.25","0.2","0.19","0.19","0.19","0.24","0.23"
"debt_to_equity","","1.91","2.5","2.96","2.37","3.04","3.12","2.98","2.89","2.07","2.11"
"debt_to_assets","","0.58","0.55","0.6","0.58","0.6","0.59","0.57","0.55","0.49","0.49"
"revenue_per_share","0.67","0.79","4.25","5.76","6.13","6.86","6.83","5.09","5.72","5.47","5.58"
"ebitda_per_share","0.19","0.2","2.01","2.95","3.07","3.12","2.67","2.38","2.64","2.71","2.61"
"operating_income_per_share","0.08","0.02","0.24","0.46","0.48","0.45","0.21","0.06","0.76","1.19","1.19"
"pretax_income_per_share","-0.02","-0.15","-1.16","-0.5600000000000001","-0.85","-0.7","-1","-0.58","0.17","-0.07000000000000001","0.29"
"fcf_per_share","","-0.04","0.1","1.17","2.22","2.29","1.55","1.79","1.89","1.63","1.65"
"book_value_per_share","","1.01","5.48","4.58","5.65","4.26","3.9","3.94","3.76","4.16","3.84"
"tangible_book_per_share","","-1.98","-13.7","-12.68","-11.16","-11.3","-10.41","-9.82","-7.71","-6.57","-6.18"
"payout_ratio","","","","","-0.17","-0.25","-0.17","-0.34","0.93","0.27","0.22"
"revenue_growth","","0.18","4.37","0.46","0.06","0.12","0.04","-0.21","0.23","-0.04",""
"gross_profit_growth","","0.13","6.52","0.52","0.04","0.06","0.02","-0.1","0.16","",""
"ebitda_growth","","0.07000000000000001","8.91","0.58","0.04","0.02","-0.11","-0.05","0.21","0.04",""
"operating_income_growth","","-0.7","9.369999999999999","1.11","0.04","-0.06","-0.53","-0.7","13.08","0.57",""
"pretax_income_growth","","-5.41","-6.86","0.47","-0.5","0.17","-0.49","0.39","1.31","-1.45",""
"net_income_growth","","-2.94","-6.37","1.64","-2.78","0.3","-0.49","0.46","1.39","2.49",""
"eps_diluted_growth","","-2.89","-6.35","1.59","-2.77","0.3","-0.44","0.5","1.37","2.4",""
"shares_diluted_growth","","","","0.08","","","0.04","0.06","0.09","0.01",""
"cash_and_equiv_growth","","","3.82","0.62","1.96","-0.87","3.21","-0.88","9.52","-0.9399999999999999",""
"ppe_growth","","","90.31","0.01","","-0.05","-0.03","0.08","","0.02",""
"total_assets_growth","","","6.41","-0.01","0.01","-0.07000000000000001","","0.05","0.05","-0.1",""
"total_equity_growth","","","4.41","-0.1","0.23","-0.25","-0.05","0.07000000000000001","0.04","0.12",""
"cfo_growth","","-0.4","16.01","1.58","0.12","0.05","-0.27","0.21","0.14","-0.12",""
"capex_growth","","-0.12","-7.46","-0.3","0.82","-0.25","0.01","-0.07000000000000001","-0.05","",""
"fcf_growth","","-10.73","3.48","11.47","0.89","0.03","-0.29","0.22","0.16","-0.13",""
"shares_eop","694.6319999999999","694.6319999999999","694.6319999999999","748.949","766.881","753.622","825.758","901.5700000000001","916.843","922.177","910.37"
"dividends","","","","","0.14","0.14","0.14","0.14","0.14","0.14","0.16"
"price_to_earnings","","","","","-7.57","-14.09","-10.25","-22.25","62.68","13.58","9.08"
"price_to_book","","","","","1.09","1.88","2.13","2.33","2.45","1.66","1.64"
"price_to_sales","","","","","1.01","1.17","1.22","1.8","1.61","1.26","1.16"
"price_to_tangible_book","","","","","-0.55","-0.71","-0.8","-0.9399999999999999","-1.19","-1.05","-1.02"
"price_to_fcf","","","","","2.78","3.49","5.36","5.12","4.86","4.25","3.93"
"market_cap","","","","","4608.95481","5976.22246","6482.2003","7582.2037","8315.766009999999","6289.24714","6117.71328"
"period_end_price","","","","","6.01","7.93","7.85","8.41","9.07","6.82","6.82"
