"minority_interest_liability","","","","","","","6320.849","1.837","4214.649","4384.862","4419","4481","4846","5343","5874","6488","7052","7827","8767","10483","10483"
"total_equity","","2174.246","2801.917","3573.824","4408.061","4877.131","4293.085","-457.664","4813.147","5092.126","5185","5344","5820","6433","7156","7940","9003","10222","11615","14067","14067"
"total_liabilities_and_equity","","24292.147","32080.518","34542.086","28356.635","26605.551","28500.039","30404.365","33199.557","37870.7","43385","48734","54673","61162","60547","71676","95679","109113","115143","128423","128423"
"cfo_net_income","270.443","535.52","734.169","868.7430000000001","1121.601","484.145","277.134","687.179","496.986","418","459","415","699","793","1125","1089","1179","1636","1842","2812","2907"
"cfo_da","9.048999999999999","10.913","11.63","12.068","17.897","21.074","18.702","18.7","19.269","19","20","22","25","25","26","52","62","74","84","94","95"
"cfo_receivables","-214.939","-277.287","-699.198","-2718.972","321.697","434.294","-2334.385","-126.503","-2500.364","-3638","-4649","196","-2328","-11508","3311","-6782","-7277","-20689","13774","-4488","-13014"
"cfo_inventory","","","","","","","","","","","","","","","","","","","","",""
"cfo_prepaid_expenses","","","","","","","","","","","","","","","","","","","","",""
"cfo_other_working_capital","-271.177","-351.694","-314.263","1771.673","461.514","-824.883","3423.76","292.059","2621.775","3216","4515","-126","2154","11629","-2189","8186","14050","24752","-11859","5998","17020"
"cfo_change_in_working_capital","-486.116","-628.981","-1013.461","-947.299","783.211","-390.589","1089.375","165.556","121.411","-422","-134","70","-174","121","1122","1404","6773","4063","1915","1510","4006"
"cfo_deferred_tax","3.677","17.068","-0.587","7.079","50.099","-22.314","5.864","25.188","17.784","11","18","15","27","147","21","24","9","23","20","30","26"
"cfo_stock_comp","","","","13.26","25.92","39.4","41.7","49.19","67.09","41","41","50","51","53","58","60","65","80","92","100","102"
"cfo_other_noncash_items","23.069","-45.039","48.948","-43.519","93.596","18.937","260.569","45.735","2.9240000000001","73","13","153","7","-74","4","37","-20","20","15","-2","14"
"cf_cfo","-179.878","-110.519","-219.301","-89.66800000000001","2092.324","150.653","1693.344","991.548","725.4640000000001","140","417","725","635","1065","2356","2666","8068","5896","3968","4544","7150"
"cfi_ppe_net","-11.42","-12.836","-12.349","-25.968","-26.695","-18.492","-18.108","-13.546","-17.997","-17","-19","-30","-27","-28","-36","-74","-50","-77","-69","-49","-44"
"cfi_acquisitions_net","","","","","","","","","","","","","","","","","","","","",""
"cfi_investment_net","-1.686","","-39.268","","","-11.3","0.8169999999999999","-126.196","-36.003","-27.182","72.223","-16","-17","","-22","-19","-5","-116","-5","-26","-1"
"cfi_intangibles_net","-2.625","0.537","","-0.75","","","","","","","","","","","","","","","","",""
"cfi_other","-2.68","2.596","1.229","-1187.446","6.501","2.292","","2.715","1.567","11.182","0.77700000000004","11","38","2","1","4","5","5","7","23","-26"
"cf_cfi","-18.411","-9.702999999999999","-50.388","-1214.164","-20.194","-27.5","-17.291","-137.027","-52.433","-33","54","-35","-6","-26","-57","-89","-50","-188","-67","-52","-71"
"cff_common_stock_net","","","","1176.016","-0.866","","","","","","","4","-1","","-5","-1","1","-1","3","",""
"cff_pfd_net","","","","","","","","","","","","","","","","","","","","",""
"cff_debt_net","153.011","459.106","661.819","184.236","-1298.51","-150.813","-71.619","-374.034","2.471","-86","10","-34","74","-59","2","-1","102","-92","-9","-1","4"
"cff_dividend_paid","-80.8","-88.5","-164.5","-158.5","","","-75.589","-13.472","-66.298","-20","-23","-25","-26","-28","-29","-31","-32","-38","-40","-42","-43"
"cff_other","7.72","3.482","6.7090000000001","-74.158","-298.777","-139.637","-1027.601","-175.838","-541.3680000000001","-142","-295","-240","-236","-287","-367","-386","-300","-392","-424","-581","-585"
"cf_cff","79.931","374.088","504.028","1127.594","-1598.153","-290.45","-1174.809","-563.3440000000001","-605.1950000000001","-248","-308","-295","-189","-374","-399","-419","-229","-523","-470","-624","-624"
"ebitda","9.048999999999999","10.913","11.63","12.068","17.897","21.074","428.651","871.102","641.446","682","791","917","876","1190","1708","1956","1533","2090","3210","6617","7029"
"capex","-11.42","-12.836","-12.349","-25.968","-26.695","-18.492","-18.108","-13.546","-17.997","-17","-19","-30","-27","-28","-36","-74","-50","-77","-69","-49","-44"
"fcf","-191.298","-123.355","-231.65","-115.636","2065.629","132.161","1675.236","978.002","707.467","123","398","695","608","1037","2320","2592","8018","5819","3899","4495","7106"
"book_value","","2174.246","2801.917","3573.824","4408.061","4877.131","4293.085","-457.664","4813.147","5092.126","5185","5344","5820","6433","7156","7940","9003","10222","11615","14067","14659"
"tangible_book_value","","2174.246","2801.917","3573.824","4408.061","4877.131","4293.085","-457.664","4813.147","5092.126","5185","5344","5820","6433","7156","7940","9003","10222","11615","14067","14659"
"roa","","0.04","0.03","0.03","0.04","0.02","","","","","","","","","","","","","","",""
"roe","","0.49","0.3","0.27","0.28","0.1","","0.03","0.02","0.01","0.01","0.01","0.02","0.01","0.02","0.02","0.02","0.03","0.03","0.05","0.05"
"roic","","0.35","0.2","0.18","0.21","0.09","","0.01","0.01","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.02"
"roce","","","","","","","0.02","0.04","0.06","0.08","0.1","0.1","0.09","0.14","0.21","0.21","0.15","0.2","0.28","0.5","0.51"
"rotce","","","","","","","0.02","0.04","0.06","0.08","0.1","0.1","0.09","0.14","0.21","0.21","0.15","0.2","0.28","0.5","0.51"
"gross_margin","1","1","1","1","1","1","0.49","0.64","0.57","0.61","0.66","0.67","0.65","0.6899999999999999","0.77","0.79","0.74","0.78","0.8100000000000001","0.88","0.89"
"ebitda_margin","0.02","0.01","0.01","0.01","0.01","0.02","0.46","0.62","0.5600000000000001","0.6","0.65","0.67","0.63","0.75","0.74","0.76","0.63","0.71","0.77","0.85","0.85"
"operating_margin","","","","","","","0.44","0.61","0.54","0.58","0.63","0.65","0.62","0.73","0.73","0.74","0.61","0.6899999999999999","0.75","0.84","0.84"
"pretax_margin","0.51","0.61","0.61","0.63","0.68","0.49","0.36","0.53","0.46","0.4","0.41","0.33","0.55","0.66","0.52","0.45","0.52","0.61","0.48","0.39","0.39"
"net_income_margin","0.48","0.58","0.59","0.59","0.61","0.44","-0.01","0.04","0.04","0.03","0.04","0.04","0.06","0.05","0.07000000000000001","0.06","0.08","0.1","0.09","0.08","0.08"
"fcf_margin","-0.34","-0.13","-0.18","-0.08","1.12","0.12","1.81","0.7","0.62","0.11","0.32","0.5","0.44","0.65","1","1.01","3.31","1.98","0.93","0.58","0.86"
"assets_to_equity","","11.17","11.45","9.67","6.43","5.46","6.64","-66.43000000000001","6.9","7.44","8.369999999999999","9.119999999999999","9.390000000000001","9.51","8.460000000000001","9.029999999999999","10.63","10.67","9.91","9.130000000000001","9.02"
"equity_to_assets","","0.09","0.09","0.1","0.16","0.18","0.15","-0.02","0.14","0.13","0.12","0.11","0.11","0.11","0.12","0.11","0.09","0.09","0.1","0.11","0.11"
"debt_to_equity","","0.4","0.57","0.52","0.15","0.11","","-0.24","0.41","0.51","0.62","1.08","0.75","0.21","0.57","0.24","1.11","1.15","0.77","0.8100000000000001",""
"debt_to_assets","","0.04","0.05","0.05","0.02","0.02","","","0.06","0.07000000000000001","0.07000000000000001","0.12","0.08","0.02","0.07000000000000001","0.03","0.1","0.11","0.08","0.09",""
"revenue_per_share","1.41","2.32","3.13","3.67","3.7","1.8","22.2","31.49","24.48","22.43","20.98","21.94","20.55","22.46","31.26","33.56","30.01","30.94","41.38","73.56999999999999","77.05"
"ebitda_per_share","0.02","0.03","0.03","0.03","0.04","0.03","10.26","19.57","13.67","13.46","13.53","14.6","13.04","16.75","23.04","25.51","19.01","22","31.69","62.51","65.73"
"operating_income_per_share","","","","","","","9.81","19.15","13.26","13.08","13.19","14.25","12.66","16.4","22.69","24.83","18.24","21.22","30.86","61.63","64.84"
"pretax_income_per_share","0.72","1.42","1.9","2.33","2.5","0.88","8.07","16.65","11.23","8.9","8.66","7.29","11.32","14.77","16.14","15.09","15.58","18.81","19.72","28.99","29.67"
"fcf_per_share","-0.48","-0.31","-0.58","-0.29","4.13","0.22","40.09","21.97","15.07","2.43","6.81","11.06","9.050000000000001","14.6","31.3","33.81","99.43000000000001","61.25","38.49","42.47","66.55"
"book_value_per_share","","5.43","7","8.93","8.800000000000001","7.96","102.73","-10.28","102.54","100.47","88.72","85.06999999999999","86.61","90.56999999999999","96.54000000000001","103.56","111.65","107.59","114.66","132.9","135.54"
"tangible_book_per_share","","5.43","7","8.93","8.800000000000001","7.96","102.73","-10.28","102.54","100.47","88.72","85.06999999999999","86.61","90.56999999999999","96.54000000000001","103.56","111.65","107.59","114.66","132.9","135.54"
"payout_ratio","","","","","","","","0.22","0.45","0.55","0.52","0.51","0.32","0.37","0.18","0.19","0.17","0.12","0.11","0.07000000000000001","0.07000000000000001"
"revenue_growth","","0.65","0.35","0.17","0.26","-0.41","-0.16","0.51","-0.18","-0.01","0.08","0.12","","0.15","0.45","0.11","-0.06","0.21","0.43","0.86",""
"gross_profit_growth","","0.65","0.35","0.17","0.26","-0.41","-0.59","1","-0.28","0.05","0.17","0.14","-0.03","0.23","0.61","0.14","-0.11","0.28","0.48","1.01",""
"ebitda_growth","","0.21","0.07000000000000001","0.04","0.48","0.18","19.34","1.03","-0.26","0.06","0.16","0.16","-0.04","0.36","0.44","0.15","-0.22","0.36","0.54","1.06",""
"operating_income_growth","","","","","","","","1.08","-0.27","0.07000000000000001","0.16","0.16","-0.05","0.37","0.44","0.13","-0.23","0.37","0.55","1.09",""
"pretax_income_growth","","0.96","0.34","0.22","0.34","-0.57","-0.37","1.2","-0.29","-0.14","0.12","-0.09","0.66","0.38","0.14","-0.03","0.09","0.42","0.12","0.54",""
"net_income_growth","","0.98","0.37","0.18","0.29","-0.57","-1.02","7.48","-0.34","-0.09","0.22","0.09","0.71","-0.1","1.22","-0.05","0.21","0.58","0.23","0.58",""
"eps_diluted_growth","","0.98","0.37","-0.37","0.93","-0.65","-1.29","6.96","-0.35","-0.18","0.05","0.01","0.6","-0.14","1.13","-0.08","0.15","0.34","0.16","0.51",""
"shares_diluted_growth","","","","","0.25","0.22","-0.93","0.07000000000000001","0.05","0.08","0.15","0.07000000000000001","0.07000000000000001","0.06","0.04","0.03","0.05","0.18","0.07000000000000001","0.04",""
"cash_and_equiv_growth","","","0.64","-0.22","0.8100000000000001","-0.15","0.68","0.25","-0.19","-0.12","0.05","0.26","0.2","-0.1","0.5","0.11","0.49","-0.44","0.43","0.09",""
"ppe_growth","","","","","","","","","","","","","","","","","","","","",""
"total_assets_growth","","","0.32","0.08","-0.18","-0.06","0.07000000000000001","0.07000000000000001","0.09","0.14","0.15","0.12","0.12","0.12","-0.01","0.18","0.33","0.14","0.06","0.12",""
"total_equity_growth","","","0.29","0.28","0.23","0.11","-0.12","-1.11","11.52","0.06","0.02","0.03","0.09","0.11","0.11","0.11","0.13","0.14","0.14","0.21",""
"cfo_growth","","0.39","-0.98","0.59","24.33","-0.93","10.24","-0.41","-0.27","-0.8100000000000001","1.98","0.74","-0.12","0.68","1.21","0.13","2.03","-0.27","-0.33","0.15",""
"capex_growth","","-0.12","0.04","-1.1","-0.03","0.31","0.02","0.25","-0.33","0.06","-0.12","-0.58","0.1","-0.04","-0.29","-1.06","0.32","-0.54","0.1","0.29",""
"fcf_growth","","0.36","-0.88","0.5","18.86","-0.9399999999999999","11.68","-0.42","-0.28","-0.83","2.24","0.75","-0.13","0.71","1.24","0.12","2.09","-0.27","-0.33","0.15",""
"shares_eop","400.188","400.188","400.188","400.144","398.137","398.815","42.232","45.577","47.5","54.664","58.473","63.985","67.985","71.476","75.101","76.75","90.773","98.205","102.888","107.046","107.11"
"dividends","","","","","","","","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
"price_to_earnings","","","","14.89","6.35","14.6","-78.8","11.01","15.98","35.96","37.89","56.93","29.55","55.69","24.29","22.22","28.36","25.32","19.59","14.79","19.08"
"price_to_book","","","","3.62","1.62","1.45","0.18","-1.49","0.14","0.26","0.33","0.52","0.43","0.66","0.57","0.45","0.61","0.76","0.64","0.63","0.82"
"price_to_sales","","","","8.81","3.85","6.42","0.8100000000000001","0.49","0.57","1.17","1.39","2.02","1.8","2.65","1.77","1.39","2.29","2.65","1.78","1.14","1.45"
"price_to_tangible_book","","","","3.62","1.62","1.45","0.18","-1.49","0.14","0.26","0.33","0.52","0.43","0.66","0.57","0.45","0.61","0.76","0.64","0.63","0.82"
"price_to_fcf","","","","-111.84","3.45","53.47","0.45","0.7","0.92","10.82","4.28","4.01","4.08","4.08","1.77","1.38","0.6899999999999999","1.34","1.91","1.97","1.68"
"market_cap","","","","12932.65408","7122.67093","7067.0018","752.57424","680.92038","649.8","1330.52176","1705.07268","2789.746","2482.13235","4232.09396","4104.26965","3578.085","5529.89116","7799.4411","7443.9468","8874.1134","11963.47074"
"period_end_price","","","","32.32","17.89","17.72","17.82","14.94","13.68","24.34","29.16","43.6","36.51","59.21","54.65","46.62","60.92","79.42","72.34999999999999","82.90000000000001","82.90000000000001"
