"cfi_ppe_net","-1.6","-8.199999999999999","-19.3","-54.1","-61.8","-91.5","-99.8"
"cfi_acquisitions_net","-1.5","-60.2","-49.8","-54.5","-135.3","-169.7","-168.5"
"cfi_investment_net","","","","-30.5","-1.5","14.9","1.6"
"cfi_intangibles_net","-3.7","-3.3","-3.9","-10.4","-275.5","-11.5","-10.3"
"cfi_other","-34.6","-8.4","-9.699999999999999","-21","-42.7","-44.1","-33.2"
"cf_cfi","-41.4","-80.09999999999999","-82.7","-170.5","-516.8","-301.9","-310.2"
"cff_common_stock_net","","","566.3","-19.5","-185.9","-105.4","-96.8"
"cff_pfd_net","","-8.5","-0.9","","","",""
"cff_debt_net","14.7","85.8","475.4","631.6","","",""
"cff_dividend_paid","-0.2","-0.2","-0.5","","","",""
"cff_other","-3.2","-6.1","-37.5","-140.9","-28.7","-46.8","-78.2"
"cf_cff","11.3","71","1002.8","471.2","-214.6","-152.2","-175"
"ebitda","77.8","62","20.5","55.4","207.2","371.1","397.3"
"capex","-1.6","-8.199999999999999","-19.3","-54.1","-61.8","-91.5","-99.8"
"fcf","23.9","-0.2","-15.3","-51.1","213.6","296.8","265.8"
"book_value","41.4","-32.9","670","399.7","480.6","868.4","895.8"
"tangible_book_value","-581.1","-689.8","6.7000000000001","-326.5","-901.2","-1073","-1010.4"
"roa","","-0.07000000000000001","-0.01","-0.02","0.03","0.03","0.03"
"roe","","-13.32","-0.06","-0.09","0.17","0.13","0.13"
"roic","","-0.09","-0.01","-0.02","0.03","0.03","0.03"
"roce","","","-0.05","-0.03","0.03","0.06","0.07000000000000001"
"rotce","","-0.05","-0.12","-0.04","0.05","0.19","0.18"
"gross_margin","0.25","0.24","0.23","0.2","0.24","0.27","0.27"
"ebitda_margin","0.14","0.08","0.03","0.04","0.1","0.14","0.15"
"operating_margin","0.01","","-0.08","-0.04","0.03","0.06","0.06"
"pretax_margin","-0.11","-0.08","-0.15","-0.06","0.04","0.05","0.05"
"net_income_margin","-0.1","-0.08","-0.02","-0.04","0.04","0.03","0.03"
"fcf_margin","0.04","","-0.02","-0.04","0.11","0.12","0.1"
"assets_to_equity","17.84","-23.83","2.66","5.86","5.31","3.9","3.8"
"equity_to_assets","0.06","-0.04","0.38","0.17","0.19","0.26","0.26"
"debt_to_equity","13.37","-19.47","1.5","4.39","3.66","2.04","1.98"
"debt_to_assets","0.75","0.82","0.57","0.75","0.6899999999999999","0.52","0.52"
"revenue_per_share","14.36","18.74","17.03","24.9","24.09","42.05","43.28"
"ebitda_per_share","1.99","1.59","0.46","1.01","2.5","6.08","6.33"
"operating_income_per_share","0.18","-0.02","-1.41","-0.89","0.7","2.57","2.64"
"pretax_income_per_share","-1.52","-1.41","-2.53","-1.4","1.05","1.96","2.13"
"fcf_per_share","0.61","-0.01","-0.34","-0.93","2.58","4.87","4.27"
"book_value_per_share","1.06","-0.84","14.88","7.28","5.81","14.24","13.24"
"tangible_book_per_share","-14.89","-17.67","0.15","-5.94","-10.89","-17.59","-14.93"
"payout_ratio","","","","","","",""
"revenue_growth","","0.3","0.05","0.78","0.46","0.29",""
"gross_profit_growth","","0.23","0.03","0.57","0.6899999999999999","0.46",""
"ebitda_growth","","-0.2","-0.67","1.7","2.74","0.79",""
"operating_income_growth","","-1.09","-105.17","0.23","2.19","1.69",""
"pretax_income_growth","","0.08","-1.07","0.32","2.13","0.38",""
"net_income_growth","","-0.02","0.67","-1.62","2.56","0.15",""
"eps_diluted_growth","","-0.02","0.7","-1.07","2.18","0.36",""
"shares_diluted_growth","","","0.15","0.22","0.51","-0.26",""
"cash_and_equiv_growth","","-0.23","249.76","0.33","-0.43","-0.35",""
"ppe_growth","","-0.41","2.36","0.84","0.29","0.42",""
"total_assets_growth","","0.06","1.27","0.32","0.09","0.33",""
"total_equity_growth","","-1.79","21.36","-0.4","0.2","0.8100000000000001",""
"cfo_growth","","-0.6899999999999999","-0.5","-0.25","90.8","0.41",""
"capex_growth","","-4.13","-1.35","-1.8","-0.14","-0.48",""
"fcf_growth","","-1.01","-75.5","-2.34","5.18","0.39",""
"shares_eop","39.027","42.046","49.927","56.45","57.043","62.359","63.71"
"dividends","","","","","","",""
"price_to_earnings","","","-204.59","-67.84999999999999","42.48","53.78","44.89"
"price_to_book","","","5.62","8.18","6.64","5.34","4.61"
"price_to_sales","","","4.91","2.39","1.6","1.81","1.52"
"price_to_tangible_book","","","561.87","-10.02","-3.54","-4.32","-4.09"
"price_to_fcf","","","-246.05","-64","14.94","15.62","15.54"
"market_cap","","","3764.4958","3270.1485","3190.41499","4635.76806","4130.0357"
"period_end_price","","","75.40000000000001","57.93","55.93","74.34","74.34"
