"retained_earnings","-365.718","-621.893","-1006.627","-1496.454","-2244","9958","18320","13606","13606"
"aoci","-0.403","-1.157","-1.32","1.804","3","-24","-370","-123","-123"
"apic","31.305","71.679","2538.155","2669.426","4802","4211","1173","371","371"
"treasury_stock","","","","","","","","",""
"other_equity","0.006000000000085499","0.006000000000085499","0.032999999999902","0.033999999999878","","","","",""
"minority_interest_liability","","","","","","","","",""
"total_equity","841.851","625.296","1530.241","1174.81","2561","14145","19123","13854","13854"
"total_liabilities_and_equity","1417.161","1084.489","1962.149","1589.422","7337","24669","25858","18426","18426"
"cfo_net_income","-216.211","-255.916","-384.734","-514","-747","12202","8362","-4714","-5968"
"cfo_da","15.114","20.537","24.862","31","31","232","348","621","579"
"cfo_receivables","52.337","0.106","0.832","7","-1385","-1784","1790","493","976"
"cfo_inventory","","","","","-47","-1394","492","747","438"
"cfo_prepaid_expenses","-7.887","0.579","-5.289","10","-241","-489","-1699","974","1189"
"cfo_other_working_capital","181.543","-137.931","-38.126","-70","4251","4975","-4038","-2353","-1538"
"cfo_change_in_working_capital","225.993","-137.246","-42.583","-53","2578","1308","-3455","-139","1065"
"cfo_deferred_tax","","","","","","-318","-559","828","1138"
"cfo_stock_comp","39.36","40.06","72.56999999999999","81","93","142","226","305","331"
"cfo_other_noncash_items","2.478","1.0810000000001","-0.9800000000000201","-4","72","54","59","-19","-27"
"cf_cfo","66.73399999999999","-331.484","-330.865","-459","2027","13620","4981","-3118","-2882"
"cfi_ppe_net","-33.144","-58.401","-105.766","-32","-68","-284","-400","-707","-790"
"cfi_acquisitions_net","","","","","","","","-85",""
"cfi_investment_net","-606.561","475.765","-267.328","17","-1604","-8209","-4736","5021","3126"
"cfi_intangibles_net","","","","","","","","",""
"cfi_other","-8.9019999999999","-1.1368683772162E-13","1.1368683772162E-13","","","-30","-40","-23","-23"
"cf_cfi","-648.607","417.364","-373.094","-15","-1672","-8523","-5176","4206","2313"
"cff_common_stock_net","","","563.026","","1853","-857","-3329","-1153","-627"
"cff_pfd_net","473.532","","652.929","","","","","",""
"cff_debt_net","","1.439","9.460000000000001","1","-6","-140","-184","-270","-246"
"cff_dividend_paid","","","","","","","","",""
"cff_other","-0.6219999999999599","-1.271","1.4270000000001","51","186","124","65","46","52"
"cf_cff","472.91","0.168","1226.842","52","2033","-873","-3448","-1377","-821"
"ebitda","-208.657","-248.819","-388.404","-515","-732","13528","9768","-3618","-4560"
"capex","-33.144","-58.401","-105.766","-32","-68","-284","-400","-707","-790"
"fcf","33.59","-389.885","-436.631","-491","1959","13336","4581","-3825","-3672"
"book_value","-334.81","-551.365","1530.241","1174.81","2561","14145","19123","13854","12817"
"tangible_book_value","-334.81","-551.365","1530.241","1174.81","2561","14145","19123","13758","12722"
"roa","","-0.2","-0.25","-0.29","-0.17","0.76","0.33","-0.21","-0.29"
"roe","","-0.35","-0.36","-0.38","-0.4","1.46","0.5","-0.29","-0.38"
"roic","","-0.34","-0.35","-0.36","-0.37","1.39","0.48","-0.27","-0.35"
"roce","","-0.25","-0.31","-0.34","-0.35","1.44","0.52","-0.23","-0.29"
"rotce","","-0.25","-0.31","-0.34","-0.35","1.44","0.52","-0.23","-0.3"
"gross_margin","1","1","1","1","0.97","0.85","0.71","0.31","0.21"
"ebitda_margin","-2.06","-1.41","-3.17","-10.73","-2.67","0.76","0.52","-0.54","-0.9"
"operating_margin","-2.2","-1.52","-3.37","-11.38","-2.78","0.75","0.5","-0.63","-1.01"
"pretax_margin","-2.12","-1.45","-3.14","-10.73","-2.72","0.75","0.51","-0.58","-0.9399999999999999"
"net_income_margin","-2.13","-1.45","-3.14","-10.71","-2.73","0.6899999999999999","0.44","-0.7","-1.17"
"fcf_margin","0.33","-2.2","-3.56","-10.23","7.15","0.75","0.24","-0.57","-0.72"
"assets_to_equity","1.68","1.73","1.28","1.35","2.86","1.74","1.35","1.33","1.31"
"equity_to_assets","0.59","0.58","0.78","0.74","0.35","0.57","0.74","0.75","0.77"
"debt_to_equity","0.01","0.03","0.02","0.11","0.08","0.05","0.05","0.09","0.09"
"debt_to_assets","0.01","0.01","0.02","0.08","0.03","0.03","0.04","0.07000000000000001","0.07000000000000001"
"revenue_per_share","0.27","0.47","1.51","0.15","0.72","41.15","45.37","17.68","13.32"
"ebitda_per_share","-0.55","-0.66","-4.79","-1.56","-1.92","31.39","23.48","-9.470000000000001","-11.96"
"operating_income_per_share","-0.6","-0.72","-5.09","-1.65","-2","30.85","22.64","-11.1","-13.48"
"pretax_income_per_share","-0.57","-0.68","-4.74","-1.56","-1.95","30.82","23.02","-10.32","-12.6"
"fcf_per_share","0.09","-1.04","-5.38","-1.48","5.14","30.94","11.01","-10.01","-9.630000000000001"
"book_value_per_share","-0.89","-1.47","18.87","3.55","6.72","32.82","45.97","36.27","33.55"
"tangible_book_per_share","-0.89","-1.47","18.87","3.55","6.72","32.82","45.97","36.02","33.3"
"payout_ratio","","","","","","","","",""
"revenue_growth","","0.74","-0.31","-0.61","4.71","63.73","0.06","-0.64",""
"gross_profit_growth","","0.74","-0.31","-0.61","4.54","55.84","-0.11","-0.85",""
"ebitda_growth","","-0.19","-0.5600000000000001","-0.33","-0.42","19.48","-0.28","-1.37",""
"operating_income_growth","","-0.2","-0.53","-0.32","-0.4","18.43","-0.29","-1.45",""
"pretax_income_growth","","-0.19","-0.5","-0.34","-0.44","18.86","-0.28","-1.41",""
"net_income_growth","","-0.18","-0.5","-0.34","-0.45","17.33","-0.31","-1.56",""
"eps_diluted_growth","","-0.17","-5.89","0.6899999999999999","-0.26","15.43","-0.29","-1.61",""
"shares_diluted_growth","","","-0.78","3.08","0.15","0.13","-0.03","-0.08",""
"cash_and_equiv_growth","","1.69","3.88","-0.64","10.12","1.61","-0.53","-0.09",""
"ppe_growth","","0.71","0.52","0.36","0.34","2.57","0.55","0.24",""
"total_assets_growth","","-0.23","0.8100000000000001","-0.19","3.62","2.36","0.05","-0.29",""
"total_equity_growth","","-0.26","1.45","-0.23","1.18","4.52","0.35","-0.28",""
"cfo_growth","","-5.97","","-0.39","5.42","5.72","-0.63","-1.63",""
"capex_growth","","-0.76","-0.8100000000000001","0.7","-1.13","-3.18","-0.41","-0.77",""
"fcf_growth","","-12.61","-0.12","-0.12","4.99","5.81","-0.66","-1.83",""
"shares_eop","376","376","328.799","336.537","398.788","403","385","382","383.24"
"dividends","","","","","","","","",""
"price_to_earnings","","","-13.05","-12.81","-55.77","8.390000000000001","8.27","-8.06","-6.84"
"price_to_book","","","3.28","5.6","16.27","7.24","3.62","2.74","3.18"
"price_to_sales","","","40.98","137.14","152.05","5.77","3.66","5.62","8.029999999999999"
"price_to_tangible_book","","","3.28","5.6","16.27","7.24","3.62","2.76","3.21"
"price_to_fcf","","","-11.5","-13.41","21.27","7.68","15.1","-9.93","-11.11"
"market_cap","","","5020.76073","6582.66372","41661.38236","102353.94","69153.7","37989.9","40799.6928"
"period_end_price","","","15.27","19.56","104.47","253.98","179.62","99.45","99.45"
