"cfo_change_in_working_capital","-32.144","-20.849","4.035","-53.326","-55.453","-94.07899999999999","-94.07899999999999"
"cfo_deferred_tax","2.015","-4.909","-18.931","7.498","-40.116","-18.613","-18.613"
"cfo_stock_comp","1.44","1.44","49.87","33.55","61.8","42.46","42.46"
"cfo_other_noncash_items","5.05","4.584","19.188","0.32499999999996","-11.327","27.677","27.677"
"cf_cfo","121.088","81.419","120.57","156.129","193.206","181.715","181.715"
"cfi_ppe_net","-97.943","-41.679","-40.355","-42.533","-79.77500000000001","-124.772","-124.772"
"cfi_acquisitions_net","","","-27.89","-14.549","-19.921","-408.119","-408.119"
"cfi_investment_net","","","","-9.189","","16.175","16.175"
"cfi_intangibles_net","","","","","","",""
"cfi_other","0.42099999999999","","","","","1.1368683772162E-13","1.1368683772162E-13"
"cf_cfi","-97.52200000000001","-41.679","-68.245","-66.271","-99.696","-516.716","-516.716"
"cff_common_stock_net","","","321.425","","","",""
"cff_pfd_net","","","","","","",""
"cff_debt_net","-10","43","-17.281","-7.5","-7.5","218.843","218.843"
"cff_dividend_paid","","","-400","","","",""
"cff_other","-29.743","39.5","23.67","2.193","-12.498","-19.965","-19.965"
"cf_cff","-39.743","82.5","-72.18600000000001","-5.307","-19.998","198.878","198.878"
"ebitda","159.885","116.876","65.084","185.177","254.115","280.844","280.844"
"capex","-97.943","-41.679","-40.355","-42.533","-79.77500000000001","-124.772","-124.772"
"fcf","23.145","39.74","80.215","113.596","113.431","56.943","56.943"
"book_value","589.789","634.1319999999999","586.871","735.3630000000001","966.8150000000001","1131.716","1131.716"
"tangible_book_value","570.7380000000001","612.889","530.399","679.384","886.746","652.437","652.437"
"roa","","0.05","0.02","0.15","0.18","0.11","0.11"
"roe","","0.06","0.03","0.18","0.22","0.15","0.15"
"roic","","0.05","0.03","0.17","0.21","0.13","0.13"
"roce","","0.08","0.02","0.19","0.23","0.17","0.17"
"rotce","","0.08","0.03","0.21","0.24","0.22","0.22"
"gross_margin","0.44","0.4","0.47","0.53","0.5600000000000001","0.55","0.55"
"ebitda_margin","0.22","0.18","0.11","0.24","0.26","0.27","0.27"
"operating_margin","0.14","0.08","0.03","0.18","0.21","0.2","0.2"
"pretax_margin","0.14","0.08","","0.18","0.22","0.19","0.19"
"net_income_margin","0.12","0.06","0.03","0.16","0.19","0.15","0.15"
"fcf_margin","0.03","0.06","0.14","0.15","0.12","0.05","0.05"
"assets_to_equity","1.28","1.29","1.27","1.21","1.22","1.35","1.35"
"equity_to_assets","0.78","0.78","0.78","0.82","0.82","0.74","0.74"
"debt_to_equity","0.07000000000000001","0.14","0.04","0.05","0.04","0.24","0.24"
"debt_to_assets","0.06","0.1","0.03","0.04","0.03","0.18","0.18"
"revenue_per_share","3.86","3.46","3.35","4.01","5.03","5.39","5.39"
"ebitda_per_share","0.85","0.62","0.37","0.97","1.31","1.44","1.44"
"operating_income_per_share","0.53","0.28","0.1","0.71","1.05","1.08","1.08"
"pretax_income_per_share","0.53","0.28","-0.01","0.73","1.09","1","1"
"fcf_per_share","0.12","0.21","0.45","0.59","0.59","0.29","0.29"
"book_value_per_share","3.14","3.38","3.33","3.83","4.99","5.81","5.81"
"tangible_book_per_share","3.04","3.26","3.01","3.54","4.58","3.35","3.35"
"payout_ratio","","","","","","",""
"revenue_growth","","-0.1","-0.09","0.3","0.27","0.08","0.08"
"gross_profit_growth","","-0.18","0.07000000000000001","0.46","0.34","0.05","0.05"
"ebitda_growth","","-0.27","-0.44","1.85","0.37","0.11","0.11"
"operating_income_growth","","-0.47","-0.68","7.15","0.49","0.03","0.03"
"pretax_income_growth","","-0.46","-1.03","98","0.5","-0.08","-0.08"
"net_income_growth","","-0.5600000000000001","-0.51","5.65","0.57","-0.18","-0.18"
"eps_diluted_growth","","-0.5600000000000001","-0.49","5.2","0.5600000000000001","-0.2","-0.2"
"shares_diluted_growth","","","-0.06","0.09","0.01","0.01","0.01"
"cash_and_equiv_growth","","1.15","-0.08","0.43","0.25","-0.4","-0.4"
"ppe_growth","","-0.04","-0.42","0.18","0.24","0.22","0.22"
"total_assets_growth","","0.09","-0.09","0.19","0.32","0.3","0.3"
"total_equity_growth","","0.08","-0.07000000000000001","0.25","0.31","0.17","0.17"
"cfo_growth","","-0.33","0.48","0.29","0.24","-0.06","-0.06"
"capex_growth","","0.57","0.03","-0.05","-0.88","-0.5600000000000001","-0.5600000000000001"
"fcf_growth","","0.72","1.02","0.42","","-0.5","-0.5"
"shares_eop","187.75","187.75","189.588","190.474","191.754","193.126","193.75"
"dividends","","","","","","",""
"price_to_earnings","","","267.7","45.3","49.12","34.1","34.1"
"price_to_book","","","8.19","7.36","9.52","4.6","4.6"
"price_to_sales","","","8.130000000000001","7.04","9.449999999999999","4.96","4.96"
"price_to_tangible_book","","","9.06","7.96","10.38","7.98","7.98"
"price_to_fcf","","","59.91","47.62","81.13","91.44","91.44"
"market_cap","","","4806.0558","5409.4616","9202.274460000001","5206.67696","5206.67696"
"period_end_price","","","25.35","28.4","47.99","26.96","26.96"
