"cfo_prepaid_expenses","-4.308","2.717","-7.366","-2.578","-16.536","-31.138","-16.904","-33.145"
"cfo_other_working_capital","-29.487","19.521","73.217","273.065","396.773","255.674","289.915","214.75"
"cfo_change_in_working_capital","-28.115","13.948","64.239","246.264","356.75","121.722","134.882","28.282"
"cfo_deferred_tax","0.145","0.019","0.054","-2.279","-15.509","-73.407","5.849","4.135"
"cfo_stock_comp","4.5","7.21","17.61","325.04","683.29","578.8","398.46","374.6"
"cfo_other_noncash_items","4.288","1.965","0.617","391.243","-41.982","-43.899","59.28","63.004"
"cf_cfo","-88.437","-45.579","-46.578","-194.157","-419.508","-625.519","-1.751","129.346"
"cfi_ppe_net","-0.599","-13.683","-16.703","-11.752","-15.925","-32.402","-20.902","-16.833"
"cfi_acquisitions_net","","","","-178.645","-64.97","-96.50700000000001","",""
"cfi_investment_net","","","","","-25","","24.425",""
"cfi_intangibles_net","","-12.989","-25.568","-34.319","-82.351","-71.24299999999999","-92.483","-105.961"
"cfi_other","-7.116","","","-2.625","-6.776","-8.614000000000001","-1.4","20.799"
"cf_cfi","-7.715","-26.672","-42.271","-227.341","-195.022","-208.766","-90.36","-101.995"
"cff_common_stock_net","","","0.439","2061.107","-17.83","-25.519","-80.04900000000001","-86.19"
"cff_pfd_net","118.623","141.59","7.102","","","","",""
"cff_debt_net","","-1.25","71.087","34.327","1248.025","","",""
"cff_dividend_paid","","","","","","","",""
"cff_other","-0.091999999999999","0.5519999999999899","1.148","210.865","-91.38200000000001","8.787000000000001","16.828","17.493"
"cf_cff","118.531","140.892","79.776","2306.299","1138.813","-16.732","-63.221","-68.697"
"ebitda","-66.89700000000001","-69.282","-132.909","-765.846","-1440.479","-1342.504","-587.3049999999999","-331.391"
"capex","-0.599","-13.683","-16.703","-11.752","-15.925","-32.402","-20.902","-16.833"
"fcf","-89.036","-59.262","-63.281","-205.909","-435.433","-657.921","-22.653","112.513"
"book_value","","-185.227","-49.58","2631.345","1678.528","1322.693","840.306","830.979"
"tangible_book_value","","-206.841","-88.25700000000001","1505.812","527.856","-340.614","-736.687","-737.744"
"roa","","-0.51","-0.45","-0.65","-0.41","-0.34","-0.2","-0.15"
"roe","","0.82","1.22","-0.95","-0.71","-0.92","-0.74","-0.59"
"roic","","0.84","1.83","-0.9","-0.54","-0.49","-0.33","-0.24"
