"eps_diluted","","0.03","-0.42","-1.56","0.26","0.18","0.37","0.52","0.52"
"shares_basic","275.538","275.538","275.538","264.933","280.469","284.161","287.7","294.051","294.051"
"shares_diluted","275.538","275.538","275.538","264.933","286.509","290.903","291.617","299.28","299.28"
"cash_and_equiv","","77.581","51.314","213.17","324.962","462.967","555.348","778.9829999999999","778.9829999999999"
"st_investments","","","","","","","","57.891","57.891"
"receivables","","138.301","119.509","222.399","283.954","391.389","446.064","613.578","613.578"
"inventories","","","","","","","","",""
"other_current_assets","","28.541","42.395","52.208","71.366","94.066","116.772","154.845","154.845"
"total_current_assets","","244.423","213.218","487.777","680.282","948.422","1118.184","1605.297","1605.297"
"equity_and_other_investments","","","","","","","","46.35","46.35"
"ppe_gross","","56.908","57.447","51.902","104.722","137.555","162.817","166.047","166.047"
"accumulated_depreciation","","-38.43","-39.522","-20.394","-24.847","-33.435","-41.167","-51.332","-51.332"
"ppe_net","","18.478","17.925","31.508","79.875","104.12","121.65","114.715","114.715"
"intangible_assets","","330.112","259.123","201.595","149.479","105.732","63.601","50.999","50.999"
"goodwill","","1270.94","1270.12","1270.73","1271.2","1281.88","1281.81","1335.49","1335.49"
"other_lt_assets","","35.049","50.98","55.267","75.38200000000001","101.156","180.102","256.928","256.928"
"total_assets","","1899.002","1811.366","2046.877","2256.218","2541.31","2765.347","3409.779","3409.779"
"accounts_payable","","3.165","6.559","11.112","9.621","22.715","21.953","21.41","21.41"
"tax_payable","","7.799","10.085","35.39","32.118","36.822","47.725","63.975","63.975"
"current_accrued_liabilities","","18.235","19.643","18.934","23.519","28.451","34.665","42.6","42.6"
"st_debt","","1747.363","606.65","","","","","",""
"current_deferred_revenue","","194.019","272.772","384.06","509.272","688.554","811.058","987.953","987.953"
"current_deferred_tax_liability","","","","","","","","",""
"other_current_liabilities","","32.398","35.192","40.687","63.89","76.283","105.99","127.1","127.1"
"total_current_liabilities","","2002.979","950.901","490.183","647.9109999999999","865.599","1037.043","1258.551","1258.551"
"lt_debt","","","1011.793","509.985","391.913","273.918","","",""
"noncurrent_capital_leases","","","","","38.203","52.07","59.52","54.013","54.013"
"pension_liabilities","","","","","","","","",""
"noncurrent_deferred_revenue","","132.803","140.571","60.711","48.518","25.868","34.703","63.321","63.321"
"other_lt_liabilities","","31.91","98.35899999999999","20.294","16.072","19.409","29.212","18.404","18.404"
"total_liabilities","","2167.692","2201.624","1081.173","1142.617","1236.864","1160.478","1394.289","1394.289"
"common_stock","","","","","","","","",""
"preferred_stock","","","","","","","","",""
"retained_earnings","","-59.808","-176.002","-589.819","-513.799","-461.348","-353.389","-198.757","-198.757"
"aoci","","-25.798","-29.71","-18.105","-26.211","-26.689","-31.829","-35.399","-35.399"
"apic","","-183.084","-184.546","1573.347","1653.328","1792.197","1989.797","2249.349","2249.349"
"treasury_stock","","","","","","","","",""
"other_equity","","","5.6843418860808E-14","0.28099999999995","0.28300000000013","0.28600000000006","0.28999999999996","0.2969999999998","0.2969999999998"
"minority_interest_liability","","","","","","","","",""
"total_equity","","-268.69","-390.258","965.704","1113.601","1304.446","1604.869","2015.49","2015.49"
"total_liabilities_and_equity","","1899.002","1811.366","2046.877","2256.218","2541.31","2765.347","3409.779","3409.779"
"cfo_net_income","0.796","9.222","-116.194","-413.817","75.714","52.451","107.959","154.632","154.632"
"cfo_da","84.919","82.238","80.111","66.321","60.964","56.876","54.611","54.94","54.94"
"cfo_receivables","10.577","-14.727","17.979","-44.021","-81.992","-108.848","-94.91","-161.888","-161.888"
"cfo_inventory","","","","","","","","",""
"cfo_prepaid_expenses","-0.9429999999999999","1.996","-12.401","-57.588","5.669","-8.108000000000001","26.753","-47.401","-47.401"
"cfo_other_working_capital","25.445","90.611","141.849","124.264","107.488","169.925","160.219","217.629","217.629"
"cfo_change_in_working_capital","35.079","77.88","147.427","22.655","31.165","52.969","92.062","8.34","8.34"
"cfo_deferred_tax","-28.408","-73.196","-34.214","-46.221","-7.036","-12.401","-53.534","-59.915","-59.915"
"cfo_stock_comp","0.35","22.29","71.15000000000001","222.48","57.78","99.54000000000001","146.87","208.9","208.9"
"cfo_other_noncash_items","1.824","0.40400000000002","-1.139","6.127","1.849","1.482","6.917","11.212","11.212"
"cf_cfo","94.56","118.838","147.141","-142.455","220.436","250.917","354.885","378.109","378.109"
"cfi_ppe_net","-8.66","-11.606","-7.377","-19.721","-14.076","-17.695","-21.54","-26.459","-26.459"
"cfi_acquisitions_net","","-11.302","","","","-13.195","","-57.111","-57.111"
"cfi_investment_net","","","","","","","","-104.21","-104.21"
"cfi_intangibles_net","","","","","","","","",""
"cfi_other","-5.216","-3.623","-1.873","-0.892","0.197","","","-5.268","-5.268"
"cf_cfi","-13.876","-26.531","-9.25","-20.613","-13.879","-30.89","-21.54","-193.048","-193.048"
"cff_common_stock_net","-0.287","-0.885","-0.649","590.141","-0.049","-0.066","-0.015","",""
"cff_pfd_net","","","","","","","","",""
"cff_debt_net","","","1036.129","-515.189","-120","-120","-281.125","",""
"cff_dividend_paid","","","","","","","","",""
"cff_other","-62.732","-74.616","-1196.962","254.44","22.247","39.402","48.796","50.663","50.663"
"cf_cff","-63.019","-75.501","-161.482","329.392","-97.80200000000001","-80.664","-232.344","50.663","50.663"
"ebitda","105.089","65.46899999999999","9.167","-104.526","152.9","138.183","147.422","183.34","183.34"
"capex","-8.66","-11.606","-7.377","-19.721","-14.076","-17.695","-21.54","-26.459","-26.459"
"fcf","85.90000000000001","107.232","139.764","-162.176","206.36","233.222","333.345","351.65","351.65"
"book_value","","-268.69","-390.258","965.704","1113.601","1304.446","1604.869","2015.49","2015.49"
"tangible_book_value","","-1869.742","-1919.501","-506.621","-307.078","-83.166","259.458","629.001","629.001"
"roa","","0.01","-0.06","-0.21","0.04","0.02","0.04","0.05","0.05"
"roe","","-0.07000000000000001","0.35","-1.44","0.07000000000000001","0.04","0.07000000000000001","0.09","0.09"
"roic","","0.01","-0.09","-0.31","0.05","0.03","0.07000000000000001","0.08","0.08"
"roce","","-0.02","-0.05","-0.11","0.06","0.05","0.05","0.07000000000000001","0.07000000000000001"
"rotce","","-0.79","7.17","-15.36","0.68","0.34","0.28","0.22","0.22"
"gross_margin","0.75","0.76","0.75","0.76","0.82","0.8100000000000001","0.8100000000000001","0.8100000000000001","0.8100000000000001"
"ebitda_margin","0.26","0.16","0.02","-0.19","0.22","0.15","0.13","0.13","0.13"
"operating_margin","0.05","-0.04","-0.16","-0.31","0.13","0.09","0.08","0.09","0.09"
"pretax_margin","-0.04","-0.13","-0.32","-0.4","0.11","0.08","0.08","0.11","0.11"
"net_income_margin","","0.02","-0.27","-0.76","0.11","0.06","0.09","0.11","0.11"
"fcf_margin","0.21","0.27","0.32","-0.3","0.29","0.25","0.29","0.25","0.25"
"assets_to_equity","","-7.07","-4.64","2.12","2.03","1.95","1.72","1.69","1.69"
"equity_to_assets","","-0.14","-0.22","0.47","0.49","0.51","0.58","0.59","0.59"
"debt_to_equity","","-6.5","-4.15","0.53","0.39","0.25","0.04","0.03","0.03"
"debt_to_assets","","0.92","0.89","0.25","0.19","0.13","0.02","0.02","0.02"
"revenue_per_share","1.47","1.44","1.56","2.06","2.46","3.2","3.97","4.78","4.78"
"ebitda_per_share","0.38","0.24","0.03","-0.39","0.53","0.48","0.51","0.61","0.61"
"operating_income_per_share","0.07000000000000001","-0.06","-0.26","-0.64","0.32","0.28","0.32","0.43","0.43"
"pretax_income_per_share","-0.06","-0.19","-0.51","-0.82","0.27","0.25","0.31","0.52","0.52"
"fcf_per_share","0.31","0.39","0.51","-0.61","0.72","0.8","1.14","1.17","1.17"
"book_value_per_share","","-0.98","-1.42","3.65","3.89","4.48","5.5","6.73","6.73"
"tangible_book_per_share","","-6.79","-6.97","-1.91","-1.07","-0.29","0.89","2.1","2.1"
"payout_ratio","","","","","","","","",""
"revenue_growth","","-0.02","0.08","0.27","0.29","0.32","0.25","0.23","0.23"
"gross_profit_growth","","-0.01","0.08","0.29","0.38","0.31","0.24","0.24","0.24"
"ebitda_growth","","-0.38","-0.86","-12.4","2.46","-0.1","0.07000000000000001","0.24","0.24"
"operating_income_growth","","-1.83","-3.23","-1.41","1.54","-0.12","0.14","0.38","0.38"
"pretax_income_growth","","-2.16","-1.7","-0.5600000000000001","1.36","-0.08","0.26","0.72","0.72"
"net_income_growth","","10.59","-13.6","-2.56","1.18","-0.31","1.06","0.43","0.43"
"eps_diluted_growth","","10","-13.79","-2.7","1.17","-0.31","1.06","0.41","0.41"
"shares_diluted_growth","","","","-0.04","0.08","0.02","","0.03","0.03"
"cash_and_equiv_growth","","","-0.34","3.15","0.52","0.42","0.2","0.4","0.4"
"ppe_growth","","","-0.03","0.76","1.54","0.3","0.17","-0.06","-0.06"
"total_assets_growth","","","-0.05","0.13","0.1","0.13","0.09","0.23","0.23"
"total_equity_growth","","","-0.45","3.47","0.15","0.17","0.23","0.26","0.26"
"cfo_growth","","0.26","0.24","-1.97","2.55","0.14","0.41","0.07000000000000001","0.07000000000000001"
"capex_growth","","-0.34","0.36","-1.67","0.29","-0.26","-0.22","-0.23","-0.23"
"fcf_growth","","0.25","0.3","-2.16","2.27","0.13","0.43","0.05","0.05"
"shares_eop","275.538","275.538","281.463","280.853","283.13","286.053","290.411","296.963","296.96"
"dividends","","","","","","","","",""
"price_to_earnings","","","","-16.18","180.39","256.87","113.79","89.19","89.19"
"price_to_book","","","","6.93","12.26","10.33","7.65","6.84","6.84"
"price_to_sales","","","","12.27","19.41","14.5","10.6","9.640000000000001","9.640000000000001"
"price_to_tangible_book","","","","-13.22","-44.48","-162","47.35","21.93","21.93"
"price_to_fcf","","","","-41.29","66.19","57.77","36.85","39.22","39.22"
"market_cap","","","","6695.53552","13658.1912","13473.0963","12284.3853","13790.96172","13790.96172"
"period_end_price","","","","23.84","48.24","47.1","42.3","46.44","46.44"
