"Company: ","Crane NXT Co (CXT:US)","","","","",""
"Exchange: ","NYSE","","","","",""
"Last Close Price: ","61.36","","","","",""
"Industry: ","Machinery","","","","",""
"Currency: ","USD","","","","",""
"Country: ","US","","","","",""
"Market Cap.: ","3505","","","","",""
"Enterprise Value: ","3924","","","","",""
"period_end_date","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","3283.1","2936.9","1345.1","1339.9","1391.3","1375.8"
"cogs","2104.1","1930.7","746.2","713.7","737.2","724"
"gross_profit","1179","1006.2","598.9","626.2","654.1","651.8"
"sga","698","698.1","323.4","318.7","366.8","372.3"
"rnd","","","","","",""
"special_charges","","","","","",""
"other_opex","247.9","","","","",""
"total_opex","945.9","698.1","323.4","318.7","366.8","372.3"
"operating_income","233.1","308.1","275.5","307.5","287.3","279.5"
"net_interest_income_normal","-44.1","-53.3","-57.8","-56.1","-49.5","-46.1"
"other_nonoperating_income","-18.3","-30.3","8.4","-3.1","2","-1.5"
"pretax_income","170.7","224.5","226.1","248.3","239.8","231.9"
"income_tax","-37.1","-43.4","-48.1","-43.4","-51.5","-49.5"
"net_income_continuing","133.6","181.1","178","204.9","188.3","182.4"
"net_income_discontinued","","","","","",""
"income_allocated_to_minority_interest","-0.3","-0.1","","","",""
"other_income_statement_items","2.8421709430404E-14","","","","","-1.4210854715202E-14"
"net_income","133.3","181","178","204.9","188.3","182.4"
"preferred_dividends","","","","","",""
"net_income_available_to_shareholders","133.3","181","178","204.9","188.3","182.4"
"eps_basic","2.35","3.19","3.14","3.61","3.31","3.2"
"eps_diluted","2.35","3.19","3.14","3.61","3.28","3.17"
"shares_basic","56.7","56.7","56.7","56.725","56.8","56.8"
"shares_diluted","56.7","56.7","56.7","56.725","57.5","57.5"
"cash_and_equiv","","551","478.6","230.7","227.2","227.2"
"st_investments","","","","","",""
"receivables","","447.1","496.7","205.1","214.9","214.9"
"inventories","","438.2","449.1","145.6","157.1","157.1"
"other_current_assets","","137.4","118.7","41.9","45.2","45.2"
"total_current_assets","","1573.7","1543.1","623.3","644.4","644.4"
"equity_and_other_investments","","","","","",""
"ppe_gross","","1295.8","1288.5","521.5","564.1","564.1"
