"Company: ","BWX Technologies Inc (BWXT:US)","","","","","","","","","","","","","","","",""
"Exchange: ","NYSE","","","","","","","","","","","","","","","",""
"Last Close Price: ","94.25","","","","","","","","","","","","","","","",""
"Industry: ","Aerospace & Defense","","","","","","","","","","","","","","","",""
"Currency: ","USD","","","","","","","","","","","","","","","",""
"Country: ","US","","","","","","","","","","","","","","","",""
"Market Cap.: ","8543","","","","","","","","","","","","","","","",""
"Enterprise Value: ","9718","","","","","","","","","","","","","","","",""
"period_end_date","2008-12","2009-12","2010-12","2011-12","2012-12","2013-12","2014-12","2015-12","2016-12","2017-12","2018-12","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","3398.574","2854.632","2688.811","2952.04","3291.359","1546.663","1450.61","1415.529","1550.573","1687.738","1799.889","1894.92","2123.516","2124.074","2232.834","2496.309","2531.915"
"cogs","2677.935","2182.131","2032.347","2384.154","2461.205","1012.392","1153.034","1027.437","1086.339","1191.983","1295.876","1361.056","1548.119","1573.797","1680.899","1875.716","1899.943"
"gross_profit","720.639","672.501","656.4640000000001","567.886","830.154","534.271","297.576","388.092","464.234","495.755","504.013","533.864","575.397","550.277","551.9349999999999","620.593","631.972"
"sga","337.551","403.559","412.486","447.561","428.293","197.724","230.377","207.761","209.513","210.148","214.092","216.771","231.169","230.4","234.282","279.694","286.22"
"rnd","","53.246","69.167","106.396","120.562","58.183","54.751","10.537","6.407","7.19","15.223","17.672","14.189","11.059","9.535","7.613","6.899"
"special_charges","","","","","","","","","","","","","","","","",""
"other_opex","-9.603","","","","","","","","","","","","","","","",""
"total_opex","327.948","456.805","481.653","553.957","548.855","255.907","285.128","218.298","215.92","217.338","229.315","234.443","245.358","241.459","243.817","287.307","293.119"
"operating_income","392.691","215.696","174.811","13.929","281.299","278.364","12.448","169.794","248.314","278.417","274.698","299.421","330.039","308.818","308.118","333.286","338.853"
"net_interest_income_normal","-7.454","-21.151","-11.751","-3.201","-2.244","-2.438","-6.854","20.15","-7.742","-13.474","-25.344","-34.378","-30.496","-35.342","-35.652","-44.677","-43.07"
"other_nonoperating_income","47.502","37.756","57.148","83.77","40.363","9.586","26.541","31.121","16.696","30.837","30.791","48.699","62.629","122.237","41.911","32.791","34.32"
"pretax_income","432.739","232.301","220.208","94.498","319.418","285.512","32.135","221.065","257.268","295.78","280.145","313.742","362.172","395.713","314.377","321.4","330.103"
"income_tax","-108.885","-84.381","-80.005","-23.88","-101.861","-100.799","-1.691","-80.416","-73.65600000000001","-147.415","-52.84","-69.065","-82.976","-89.425","-75.75700000000001","-75.07899999999999","-76.241"
"net_income_continuing","323.854","147.92","140.203","70.61799999999999","217.557","184.713","30.444","140.649","183.612","148.365","227.305","244.677","279.196","306.288","238.62","246.321","253.862"
"net_income_discontinued","","","","","","147.877","-8.987","-9.202999999999999","","","","","","","","",""
"income_allocated_to_minority_interest","-0.08799999999999999","-0.156","-0.264","7.701","10.138","13.488","7.931","0.019","-0.555","-0.521","-0.347","-0.5620000000000001","-0.526","-0.417","-0.429","-0.472","-0.637"
"other_income_statement_items","5.6843418860808E-14","2.8421709430404E-14","","","-2.8421709430404E-14","-5.6843418860808E-14","","","2.8421709430404E-14","","2.8421709430404E-14","","","-5.6843418860808E-14","","2.8421709430404E-14","4.2632564145606E-14"
"net_income","323.766","147.764","139.939","78.319","227.695","346.078","29.388","131.465","183.057","147.844","226.958","244.115","278.67","305.871","238.191","245.849","253.225"
"preferred_dividends","","","","","","","","","","","","","","","","",""
"net_income_available_to_shareholders","323.766","147.764","139.939","78.319","227.695","346.078","29.388","131.465","183.057","147.844","226.958","244.115","278.67","305.871","238.191","245.849","253.225"
"eps_basic","2.79","1.27","1.2","0.67","1.92","3.09","0.27","1.23","1.79","1.49","2.29","2.56","2.92","3.24","2.6","2.68","2.77"
"eps_diluted","2.76","1.26","1.19","0.66","1.91","3.07","0.27","1.22","1.76","1.47","2.27","2.55","2.91","3.24","2.6","2.68","2.77"
"shares_basic","116.068","116.068","116.26","117.561","118.419","111.902","108.477","106.703","102.472","99.334","99.062","95.377","95.45699999999999","94.279","91.447","91.619","91.619"
"shares_diluted","117.424","117.424","117.626","118.405","119.021","112.685","108.761","107.583","103.841","100.369","100.019","95.81100000000001","95.726","94.518","91.702","91.875","91.875"
"cash_and_equiv","279.646","469.468","391.142","415.209","383.547","346.116","123.624","154.729","125.641","203.404","29.871","86.54000000000001","42.61","33.891","35.244","75.76600000000001","75.76600000000001"
"st_investments","50.642","0.014","0.234","68.80500000000001","88.76900000000001","10.748","4.837","3.476","14.517","2.934","3.597","5.843","3.707","3.811","3.804","",""
"receivables","434.178","359.15","353.605","698.623","743.16","776.623","461.86","441.54","517.9640000000001","629.21","461.287","492.854","679.955","685.4160000000001","674.607","674.855","674.855"
"inventories","125.56","98.64400000000001","100.932","107.298","124.218","113.058","9.926","","","","","","","","","",""
"other_current_assets","332.808","379.439","363.203","197.141","181.392","190.879","873.5549999999999","47.549","35.449","37.542","47.693","44.518","47.326","50.614","57.964","67.18000000000001","67.18000000000001"
"total_current_assets","1222.834","1306.715","1209.116","1487.076","1521.086","1437.424","1473.802","647.294","693.571","873.09","542.448","629.755","773.598","773.732","771.619","817.801","817.801"
"equity_and_other_investments","130.069","141.867","175.674","167.343","190.444","189.257","38.862","38.158","51.867","52.567","71.128","77.736","81.16200000000001","94.842","108.295","98.104","98.104"
"ppe_gross","840.727","945.298","968.712","1017.422","1099.04","1126.683","880.848","846.936","922.641","1013.141","1132.392","1272.093","1525.552","1776.689","1917.317","2071.97","2071.97"
"accumulated_depreciation","-469.902","-515.237","-550.4","-595.131","-652.019","-679.604","-573.048","-578.092","-622.955","-664.5119999999999","-693.153","-691.852","-709.081","-731.049","-782.42","-843.45","-843.45"
"ppe_net","370.825","430.061","418.312","422.291","447.021","447.079","307.8","268.844","299.686","348.629","439.239","580.241","816.471","1045.64","1134.897","1228.52","1228.52"
"intangible_assets","0.0020000000000095","-0.0040000000000191","0.0039999999999623","103.041","87.68600000000001","81.51900000000001","60.231","58.332","114.746","110.406","228.678","191.394","192.749","185.553","193.607","185.51","185.51"
"goodwill","263.15","262.87","269.42","276.18","280.78","281.71","169.91","168.43","210.79","218.33","274.08","275.5","283.71","285.5","293.17","297.02","297.02"
"other_lt_assets","519.961","462.35","427.984","333.18","313.338","172.164","806.331","194.34","209.155","109.317","99.523","154.287","145.813","116.113","117.351","120.11","120.11"
"total_assets","2506.841","2603.859","2500.51","2789.111","2840.355","2609.153","2856.936","1375.398","1579.815","1712.339","1655.096","1908.913","2293.503","2501.38","2618.939","2747.065","2747.065"
"accounts_payable","322.338","290.403","185.24","237.494","264.798","319.774","88.985","74.13","99.983","93.42100000000001","114.751","170.678","184.392","189.842","127.112","126.651","126.651"
"tax_payable","11.902","12.943","5.467","1.816","9.973000000000001","6.551","15.778","","","","","","","","","",""
"current_accrued_liabilities","410.463","189.755","180.83","168.288","141.673","114.628","60.121","58.489","83.58199999999999","78.166","72.50700000000001","61.255","83.31999999999999","86.319","84.693","70.20999999999999","70.20999999999999"
"st_debt","9.021000000000001","6.432","4.79","4.653","4.062","4.671","15","15","27.37","27.87","14.227","14.711","88.694","","6.25","6.25","6.25"
"current_deferred_revenue","","537.448","369.644","438.753","472.287","317.771","107.437","138.558","147.148","246.192","98.477","75.425","83.581","111.619","88.726","107.391","107.391"
"current_deferred_tax_liability","","","","","","","","","","","","","","","","",""
"other_current_liabilities","559.15","198.195","235.856","303.803","186.495","163.833","532.3150000000001","67.60299999999999","81.79300000000001","82.477","77.386","82.64","89.73999999999999","71.83499999999999","61.079","64.544","64.544"
"total_current_liabilities","1312.874","1235.176","981.827","1154.807","1079.288","927.228","819.636","353.78","439.876","528.126","377.348","404.709","529.727","459.615","367.86","375.046","375.046"
"lt_debt","324.309","324.79","0.855","0.633","0.43","0.225","285","278.259","497.724","481.059","753.617","809.442","862.731","1189.304","1282.624","1203.422","1203.422"
"noncurrent_capital_leases","","","","","","","","","","","","","","","","",""
"pension_liabilities","773.3390000000001","804.601","663.1","666.708","650.373","380.072","338.883","378.93","376.108","317.812","192.705","195.767","170.548","83.721","75.989","101.252","101.252"
"noncurrent_deferred_revenue","","","","","","","","","","","","","","","","",""
"other_lt_liabilities","165.867","118.586","141.203","131.99","107.348","118.687","399.216","84.794","115.697","99.58499999999999","95.72499999999999","94.883","112.729","131.505","144.111","134.044","134.044"
"total_liabilities","2576.389","2483.153","1786.985","1954.138","1837.439","1426.212","1842.735","1095.763","1429.405","1426.582","1419.395","1504.801","1675.735","1864.145","1870.584","1813.764","1813.764"
"common_stock","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"preferred_stock","","","","","","","","","","","","","","","","",""
"retained_earnings","","","96.67100000000001","130.89","349.063","656.9160000000001","642.489","739.35","885.117","990.652","1166.762","1344.383","1549.95","1775.751","1932.97","2093.917","2093.917"
"aoci","","","-449.999","26.826","32.728","28.348","3.596","0.752","3.811","9.454000000000001","-10.289","-7.448","8.198","12.143","-21.93","-7.463","-7.463"
"apic","","","1067.414","676.952","713.2569999999999","747.189","775.393","22.732","22.018","98.843","115.725","134.069","153.8","174.288","189.263","206.478","206.478"
"treasury_stock","","","-2.397","-10.059","-109.809","-268.971","-423.99","-498.346","-762.169","-814.809","-1037.795","-1068.164","-1095.452","-1326.28","-1353.27","-1360.862","-1360.862"
"other_equity","-69.548","120.706","0.16999999999996","0.18499999999995","0.19600000000003","0.20500000000015","0.21600000000001","0.22800000000007","0.24099999999996","0.25399999999991","0.25900000000021","0.26600000000013","0.26999999999998","0.27300000000002","0.27700000000016","0.28100000000029","0.28100000000029"
"minority_interest_liability","","","0.666","9.179","16.481","18.254","15.497","13.919","0.392","0.363","0.039","0.006","0.002","0.06","0.045","-0.05","-0.05"
"total_equity","-69.548","120.706","713.525","834.973","1002.916","1182.941","1014.201","279.635","150.41","285.757","235.701","404.112","617.768","637.235","748.355","933.301","933.301"
