"Company: ","Enphase Energy Inc (ENPH:US)","","","","","","","","","","","","","","",""
"Exchange: ","NASDAQ","","","","","","","","","","","","","","",""
"Last Close Price: ","101.85","","","","","","","","","","","","","","",""
"Industry: ","Semiconductors & Semiconductor Equipment","","","","","","","","","","","","","","",""
"Currency: ","USD","","","","","","","","","","","","","","",""
"Country: ","US","","","","","","","","","","","","","","",""
"Market Cap.: ","14697","","","","","","","","","","","","","","",""
"Enterprise Value: ","14266","","","","","","","","","","","","","","",""
"period_end_date","2009-12","2010-12","2011-12","2012-12","2013-12","2014-12","2015-12","2016-12","2017-12","2018-12","2019-12","2020-12","2021-12","2022-12","2023-12","TTM"
"revenue","20.194","61.661","149.523","216.678","232.846","343.904","357.249","322.591","286.166","316.159","624.333","774.425","1382.049","2330.853","2290.786","1828.109"
"cogs","23.223","55.159","120.454","161.39","165.43","230.861","249.032","264.583","230.123","221.714","403.088","428.444","827.627","1356.258","1232.398","980.5839999999999"
"gross_profit","-3.029","6.502","29.069","55.288","67.416","113.043","108.217","58.008","56.043","94.44499999999999","221.245","345.981","554.422","974.595","1058.388","847.525"
"sga","5.254","12.923","32.682","50.848","55.05","72.086","76.70699999999999","66.22799999999999","45.347","56.133","75.536","103.621","233.064","355.104","369.627","357.23"
"rnd","8.411","14.296","25.099","35.601","34.524","45.386","50.819","50.703","33.157","32.587","40.381","55.921","105.526","168.846","227.336","224.418"
"special_charges","","","","","","","","","","","","","","","",""
"other_opex","","","","","","","","","","","","","","","",""
"total_opex","13.665","27.219","57.781","86.449","89.574","117.472","127.526","116.931","78.504","88.72","115.917","159.542","338.59","523.95","596.963","581.648"
"operating_income","-16.694","-20.717","-28.712","-31.161","-22.158","-4.429","-19.309","-58.923","-22.461","5.725","105.328","186.439","215.832","450.645","461.425","265.877"
"net_interest_income_normal","-0.231","-0.875","-3.006","-6.436","-2.055","-1.863","-0.501","-2.773","-7.936","-9.635","-7.178","-18.845","-44.457","4.218","60.889","67.518"
"other_nonoperating_income","16.925","-0.185","-0.572","0.03","-0.837","-0.994","-0.893","-4.291","-14.944","-6.319","-8.036","-48.184","-50.447","-2.815","-9.175000000000001","-10.728"
"pretax_income","","-21.777","-32.29","-37.567","-25.05","-7.286","-20.703","-65.98699999999999","-45.341","-10.229","90.114","119.41","120.928","452.048","513.139","322.667"
"income_tax","","","","-0.651","-0.863","-0.766","-1.379","-1.475","0.149","-1.398","71.03400000000001","14.585","24.521","-54.686","-74.203","-46.701"
"net_income_continuing","","-21.777","-32.29","-38.218","-25.913","-8.052","-22.082","-67.462","-45.192","-11.627","161.148","133.995","145.449","397.362","438.936","275.966"
"net_income_discontinued","","","","","","","","","","","","","","","",""
"income_allocated_to_minority_interest","","","","","","","","","","","","","","","",""
"other_income_statement_items","-16.925","","","","","","","-1.4210854715202E-14","","-1.7763568394003E-15","-2.8421709430404E-14","","","","-5.6843418860808E-14",""
